Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
2.0,Sat,2021-08-21,17:00,Alavés,0.5,0–1,0.7,Mallorca,2896.0,Estadio de Mendizorroza,Alejandro Muñíz,Match Report,,22,SP1
2.0,Sat,2021-08-21,19:30,Espanyol,1.3,0–0,0.6,Villarreal,11095.0,RCDE Stadium,Jorge Figueroa,Match Report,,22,SP1
2.0,Sat,2021-08-21,19:30,Granada,1.1,1–1,1.5,Valencia,6267.0,Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,,22,SP1
2.0,Sat,2021-08-21,22:00,Athletic Club,1.4,1–1,1.0,Barcelona,9394.0,San Mamés,Juan Martínez,Match Report,,22,SP1
2.0,Sun,2021-08-22,17:00,Real Sociedad,1.9,1–0,0.5,Rayo Vallecano,7652.0,Estadio Municipal de Anoeta,Santiago Jaime,Match Report,,22,SP1
2.0,Sun,2021-08-22,19:30,Atlético Madrid,1.2,1–0,0.2,Elche,24926.0,Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,,22,SP1
2.0,Sun,2021-08-22,22:00,Levante,1.9,3–3,1.6,Real Madrid,9838.0,Estadio Ciudad de Valencia,Guillermo Cuadra,Match Report,,22,SP1
2.0,Mon,2021-08-23,20:00,Getafe,0.5,0–1,1.2,Sevilla,4810.0,Coliseum Alfonso Pérez,José Sánchez,Match Report,,22,SP1
2.0,Mon,2021-08-23,22:00,Osasuna,2.0,0–0,0.1,Celta Vigo,7189.0,Estadio El Sadar,Alberola Rojas,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
3.0,Fri,2021-08-27,20:00,Mallorca,1.0,1–0,0.4,Espanyol,7529.0,Iberostar Estadi,Isidro Díaz de Mera,Match Report,,22,SP1
3.0,Fri,2021-08-27,22:15,Valencia,1.6,3–0,0.4,Alavés,10627.0,Estadio de Mestalla,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
3.0,Sat,2021-08-28,17:00,Celta Vigo,1.1,0–1,1.4,Athletic Club,5492.0,Estadio de Balaídos,Antonio Matéu Lahoz,Match Report,,22,SP1
3.0,Sat,2021-08-28,19:30,Real Sociedad,1.0,1–0,0.4,Levante,7758.0,Estadio Municipal de Anoeta,José Luis Munuera,Match Report,,22,SP1
3.0,Sat,2021-08-28,19:30,Elche,0.5,1–1,1.3,Sevilla,10385.0,Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,,22,SP1
3.0,Sat,2021-08-28,22:00,Betis,0.6,0–1,0.9,Real Madrid,22590.0,Estadio Benito Villamarín,Alejandro Hernández,Match Report,,22,SP1
3.0,Sun,2021-08-29,17:00,Barcelona,1.1,2–1,0.4,Getafe,26543.0,Camp Nou,Pablo González,Match Report,,22,SP1
3.0,Sun,2021-08-29,19:30,Rayo Vallecano,2.2,4–0,0.5,Granada,583.0,Estadio del Rayo Vallecano,Jesús Gil,Match Report,,22,SP1
3.0,Sun,2021-08-29,19:30,Cádiz,1.6,2–3,2.4,Osasuna,7452.0,Estadio Nuevo Mirandilla,Adrián Cordero,Match Report,,22,SP1
3.0,Sun,2021-08-29,22:00,Atlético Madrid,1.7,2–2,0.3,Villarreal,26840.0,Estadio Wanda Metropolitano,César Soto,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
4.0,Sat,2021-09-11,18:30,Levante,1.0,1–1,2.2,Rayo Vallecano,12974.0,Estadio Ciudad de Valencia,Alberola Rojas,Match Report,,22,SP1
4.0,Sat,2021-09-11,21:00,Athletic Club,1.4,2–0,0.2,Mallorca,14566.0,San Mamés,Jorge Figueroa,Match Report,,22,SP1
4.0,Sun,2021-09-12,14:00,Espanyol,0.4,1–2,0.8,Atlético Madrid,15321.0,RCDE Stadium,Juan Martínez,Match Report,,22,SP1
4.0,Sun,2021-09-12,16:15,Osasuna,0.6,1–4,0.9,Valencia,13940.0,Estadio El Sadar,Ricardo de Burgos,Match Report,,22,SP1
4.0,Sun,2021-09-12,18:30,Cádiz,0.3,0–2,1.9,Real Sociedad,11826.0,Estadio Nuevo Mirandilla,Alejandro Muñíz,Match Report,,22,SP1
4.0,Sun,2021-09-12,21:00,Real Madrid,3.2,5–2,1.8,Celta Vigo,19874.0,Estadio Santiago Bernabéu,José Sánchez,Match Report,,22,SP1
4.0,Mon,2021-09-13,20:00,Getafe,0.3,0–1,0.8,Elche,6853.0,Coliseum Alfonso Pérez,Mario Melero,Match Report,,22,SP1
4.0,Mon,2021-09-13,22:00,Granada,0.6,1–2,2.3,Betis,10201.0,Estadio Nuevo Los Cármenes,Guillermo Cuadra,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
5.0,Fri,2021-09-17,21:00,Celta Vigo,1.0,1–2,1.1,Cádiz,6754.0,Estadio de Balaídos,Isidro Díaz de Mera,Match Report,,22,SP1
5.0,Sat,2021-09-18,14:00,Rayo Vallecano,2.2,3–0,1.1,Getafe,3280.0,Estadio del Rayo Vallecano,Adrián Cordero,Match Report,,22,SP1
5.0,Sat,2021-09-18,16:15,Atlético Madrid,0.9,0–0,1.0,Athletic Club,38798.0,Estadio Wanda Metropolitano,Jesús Gil,Match Report,,22,SP1
5.0,Sat,2021-09-18,18:30,Elche,0.4,1–1,1.1,Levante,11507.0,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
5.0,Sat,2021-09-18,21:00,Alavés,0.5,0–2,1.4,Osasuna,8176.0,Estadio de Mendizorroza,Alejandro Hernández,Match Report,,22,SP1
5.0,Sun,2021-09-19,14:00,Mallorca,0.5,0–0,1.4,Villarreal,9168.0,Iberostar Estadi,Carlos del Cerro,Match Report,,22,SP1
5.0,Sun,2021-09-19,16:15,Real Sociedad,1.3,0–0,0.5,Sevilla,23757.0,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,Match Report,,22,SP1
5.0,Sun,2021-09-19,18:30,Betis,1.9,2–2,1.1,Espanyol,30189.0,Estadio Benito Villamarín,César Soto,Match Report,,22,SP1
5.0,Sun,2021-09-19,21:00,Valencia,0.9,1–2,1.3,Real Madrid,26689.0,Estadio de Mestalla,Pablo González,Match Report,,22,SP1
5.0,Mon,2021-09-20,21:00,Barcelona,1.8,1–1,0.8,Granada,27097.0,Camp Nou,Santiago Jaime,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
6.0,Tue,2021-09-21,19:30,Getafe,0.3,1–2,1.1,Atlético Madrid,8950.0,Coliseum Alfonso Pérez,Guillermo Cuadra,Match Report,,22,SP1
6.0,Tue,2021-09-21,22:00,Levante,1.7,0–2,0.7,Celta Vigo,11989.0,Estadio Ciudad de Valencia,Jorge Figueroa,Match Report,,22,SP1
6.0,Tue,2021-09-21,22:00,Athletic Club,0.9,1–2,1.0,Rayo Vallecano,16236.0,San Mamés,José Luis Munuera,Match Report,,22,SP1
6.0,Wed,2021-09-22,19:30,Sevilla,1.0,3–1,0.4,Valencia,23654.0,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,,22,SP1
6.0,Wed,2021-09-22,19:30,Espanyol,1.7,1–0,0.5,Alavés,14254.0,RCDE Stadium,Mario Melero,Match Report,,22,SP1
6.0,Wed,2021-09-22,22:00,Real Madrid,2.6,6–1,1.4,Mallorca,20113.0,Estadio Santiago Bernabéu,Alberola Rojas,Match Report,,22,SP1
6.0,Wed,2021-09-22,22:00,Villarreal,3.2,4–1,1.2,Elche,8234.0,Estadio de la Cerámica,Alejandro Muñíz,Match Report,,22,SP1
6.0,Thu,2021-09-23,19:30,Osasuna,1.0,1–3,2.4,Betis,13758.0,Estadio El Sadar,Juan Martínez,Match Report,,22,SP1
6.0,Thu,2021-09-23,19:30,Granada,1.3,2–3,1.7,Real Sociedad,9552.0,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,,22,SP1
6.0,Thu,2021-09-23,22:00,Cádiz,1.3,0–0,0.4,Barcelona,12180.0,Estadio Nuevo Mirandilla,Carlos del Cerro,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
7.0,Sat,2021-09-25,14:00,Alavés,0.7,1–0,0.7,Atlético Madrid,9836.0,Estadio de Mendizorroza,Antonio Matéu Lahoz,Match Report,,22,SP1
7.0,Sat,2021-09-25,16:15,Valencia,0.9,1–1,0.8,Athletic Club,13680.0,Estadio de Mestalla,Alejandro Hernández,Match Report,,22,SP1
7.0,Sat,2021-09-25,18:30,Sevilla,1.8,2–0,0.7,Espanyol,23956.0,Estadio Ramón Sánchez Pizjuán,Pablo González,Match Report,,22,SP1
7.0,Sat,2021-09-25,21:00,Real Madrid,1.1,0–0,0.5,Villarreal,23985.0,Estadio Santiago Bernabéu,Jesús Gil,Match Report,,22,SP1
7.0,Sun,2021-09-26,14:00,Mallorca,2.6,2–3,0.9,Osasuna,9359.0,Iberostar Estadi,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
7.0,Sun,2021-09-26,16:15,Barcelona,2.9,3–0,0.8,Levante,35334.0,Camp Nou,Isidro Díaz de Mera,Match Report,,22,SP1
7.0,Sun,2021-09-26,18:30,Rayo Vallecano,1.3,3–1,1.0,Cádiz,5903.0,Estadio del Rayo Vallecano,Ricardo de Burgos,Match Report,,22,SP1
7.0,Sun,2021-09-26,18:30,Real Sociedad,2.4,1–0,0.5,Elche,23941.0,Estadio Municipal de Anoeta,Adrián Cordero,Match Report,,22,SP1
7.0,Sun,2021-09-26,21:00,Betis,1.9,2–0,0.6,Getafe,29825.0,Estadio Benito Villamarín,Santiago Jaime,Match Report,,22,SP1
7.0,Mon,2021-09-27,21:00,Celta Vigo,1.3,1–0,0.8,Granada,6375.0,Estadio de Balaídos,César Soto,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
8.0,Fri,2021-10-01,21:00,Athletic Club,2.0,1–0,0.9,Alavés,28665.0,San Mamés,Carlos del Cerro,Match Report,,22,SP1
8.0,Sat,2021-10-02,14:00,Osasuna,0.5,1–0,0.2,Rayo Vallecano,19238.0,Estadio El Sadar,Mario Melero,Match Report,,22,SP1
8.0,Sat,2021-10-02,16:15,Mallorca,0.6,1–0,1.2,Levante,11803.0,Iberostar Estadi,Alejandro Muñíz,Match Report,,22,SP1
8.0,Sat,2021-10-02,18:30,Cádiz,0.2,0–0,1.1,Valencia,14794.0,Estadio Nuevo Mirandilla,Valentín Pizarro,Match Report,,22,SP1
8.0,Sat,2021-10-02,21:00,Atlético Madrid,1.2,2–0,0.7,Barcelona,60594.0,Estadio Wanda Metropolitano,César Soto,Match Report,,22,SP1
8.0,Sun,2021-10-03,14:00,Elche,1.3,1–0,0.5,Celta Vigo,11299.0,Estadio Manuel Martínez Valero,José Luis Munuera,Match Report,,22,SP1
8.0,Sun,2021-10-03,16:15,Espanyol,1.2,2–1,1.6,Real Madrid,23377.0,RCDE Stadium,Guillermo Cuadra,Match Report,,22,SP1
8.0,Sun,2021-10-03,18:30,Getafe,0.7,1–1,0.7,Real Sociedad,8463.0,Coliseum Alfonso Pérez,Jorge Figueroa,Match Report,,22,SP1
8.0,Sun,2021-10-03,18:30,Villarreal,2.6,2–0,0.5,Betis,16719.0,Estadio de la Cerámica,José Sánchez,Match Report,,22,SP1
8.0,Sun,2021-10-03,21:00,Granada,0.1,1–0,1.3,Sevilla,12334.0,Estadio Nuevo Los Cármenes,Alberola Rojas,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
9.0,Sat,2021-10-16,18:30,Levante,0.9,0–0,0.6,Getafe,14551.0,Estadio Ciudad de Valencia,Mario Melero,Match Report,,22,SP1
9.0,Sat,2021-10-16,21:00,Real Sociedad,0.4,1–0,0.2,Mallorca,30831.0,Estadio Municipal de Anoeta,Pablo González,Match Report,,22,SP1
9.0,Sun,2021-10-17,14:00,Rayo Vallecano,1.2,2–1,0.4,Elche,6989.0,Estadio del Rayo Vallecano,Santiago Jaime,Match Report,,22,SP1
9.0,Sun,2021-10-17,16:15,Celta Vigo,1.2,0–1,1.0,Sevilla,10774.0,Estadio de Balaídos,Ricardo de Burgos,Match Report,,22,SP1
9.0,Sun,2021-10-17,18:30,Villarreal,0.5,1–2,0.6,Osasuna,14831.0,Estadio de la Cerámica,Adrián Cordero,Match Report,,22,SP1
9.0,Sun,2021-10-17,21:00,Barcelona,1.9,3–1,0.4,Valencia,47317.0,Camp Nou,Jesús Gil,Match Report,,22,SP1
9.0,Mon,2021-10-18,19:00,Alavés,0.9,0–1,1.4,Betis,10227.0,Estadio de Mendizorroza,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
9.0,Mon,2021-10-18,21:00,Espanyol,1.3,2–0,0.4,Cádiz,15678.0,RCDE Stadium,Antonio Matéu Lahoz,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
10.0,Fri,2021-10-22,21:00,Osasuna,1.0,1–1,0.5,Granada,21128.0,Estadio El Sadar,Alejandro Muñíz,Match Report,,22,SP1
10.0,Sat,2021-10-23,14:00,Valencia,1.8,2–2,0.6,Mallorca,29139.0,Estadio de Mestalla,Carlos del Cerro,Match Report,,22,SP1
10.0,Sat,2021-10-23,16:15,Cádiz,1.5,0–2,1.3,Alavés,13790.0,Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,,22,SP1
10.0,Sat,2021-10-23,18:30,Elche,0.9,2–2,0.8,Espanyol,13449.0,Estadio Manuel Martínez Valero,Jorge Figueroa,Match Report,,22,SP1
10.0,Sat,2021-10-23,21:00,Athletic Club,2.8,2–1,0.5,Villarreal,38698.0,San Mamés,Guillermo Cuadra,Match Report,,22,SP1
10.0,Sun,2021-10-24,14:00,Sevilla,1.6,5–3,1.9,Levante,30601.0,Estadio Ramón Sánchez Pizjuán,Valentín Pizarro,Match Report,,22,SP1
10.0,Sun,2021-10-24,16:15,Barcelona,1.6,1–2,1.5,Real Madrid,86422.0,Camp Nou,José Sánchez,Match Report,,22,SP1
10.0,Sun,2021-10-24,18:30,Betis,1.4,3–2,1.0,Rayo Vallecano,45362.0,Estadio Benito Villamarín,Ricardo de Burgos,Match Report,,22,SP1
10.0,Sun,2021-10-24,21:00,Atlético Madrid,1.7,2–2,0.8,Real Sociedad,50032.0,Estadio Wanda Metropolitano,José Luis Munuera,Match Report,,22,SP1
10.0,Mon,2021-10-25,21:00,Getafe,0.5,0–3,1.6,Celta Vigo,7630.0,Coliseum Alfonso Pérez,Juan Martínez,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
11.0,Tue,2021-10-26,19:00,Alavés,1.7,1–0,0.3,Elche,10206.0,Estadio de Mendizorroza,Jesús Gil,Match Report,,22,SP1
11.0,Tue,2021-10-26,21:00,Espanyol,1.3,1–1,3.3,Athletic Club,16196.0,RCDE Stadium,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
11.0,Tue,2021-10-26,21:30,Villarreal,1.7,3–3,1.4,Cádiz,12190.0,Estadio de la Cerámica,Alejandro Hernández,Match Report,,22,SP1
11.0,Wed,2021-10-27,19:00,Rayo Vallecano,0.8,1–0,2.5,Barcelona,9340.0,Estadio del Rayo Vallecano,Antonio Matéu Lahoz,Match Report,,22,SP1
11.0,Wed,2021-10-27,19:00,Mallorca,1.5,1–1,0.8,Sevilla,15125.0,Iberostar Estadi,Santiago Jaime,Match Report,,22,SP1
11.0,Wed,2021-10-27,20:00,Betis,2.0,4–1,1.6,Valencia,43123.0,Estadio Benito Villamarín,Isidro Díaz de Mera,Match Report,,22,SP1
11.0,Wed,2021-10-27,21:30,Real Madrid,0.7,0–0,0.5,Osasuna,35691.0,Estadio Santiago Bernabéu,César Soto,Match Report,,22,SP1
11.0,Thu,2021-10-28,19:00,Celta Vigo,1.4,0–2,1.7,Real Sociedad,8726.0,Estadio de Balaídos,Mario Melero,Match Report,,22,SP1
11.0,Thu,2021-10-28,20:00,Granada,2.0,1–1,0.4,Getafe,13651.0,Estadio Nuevo Los Cármenes,Adrián Cordero,Match Report,,22,SP1
11.0,Thu,2021-10-28,21:30,Levante,1.8,2–2,0.9,Atlético Madrid,16298.0,Estadio Ciudad de Valencia,Pablo González,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
12.0,Sat,2021-10-30,14:00,Elche,1.1,1–2,1.1,Real Madrid,23010.0,Estadio Manuel Martínez Valero,Ricardo de Burgos,Match Report,,22,SP1
12.0,Sat,2021-10-30,16:15,Sevilla,2.0,2–0,0.6,Osasuna,20335.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,,22,SP1
12.0,Sat,2021-10-30,18:30,Valencia,1.1,2–0,0.8,Villarreal,31487.0,Estadio de Mestalla,José Luis Munuera,Match Report,,22,SP1
12.0,Sat,2021-10-30,21:00,Barcelona,1.3,1–1,0.9,Alavés,37278.0,Camp Nou,Jorge Figueroa,Match Report,,22,SP1
12.0,Sun,2021-10-31,14:00,Cádiz,1.7,1–1,0.9,Mallorca,11790.0,Estadio Nuevo Mirandilla,Valentín Pizarro,Match Report,,22,SP1
12.0,Sun,2021-10-31,16:15,Atlético Madrid,2.3,3–0,0.5,Betis,56838.0,Estadio Wanda Metropolitano,Alberola Rojas,Match Report,,22,SP1
12.0,Sun,2021-10-31,18:30,Getafe,0.8,2–1,0.6,Espanyol,4721.0,Coliseum Alfonso Pérez,Alejandro Muñíz,Match Report,,22,SP1
12.0,Sun,2021-10-31,21:00,Real Sociedad,1.1,1–1,1.0,Athletic Club,37066.0,Estadio Municipal de Anoeta,Juan Martínez,Match Report,,22,SP1
12.0,Mon,2021-11-01,18:30,Rayo Vallecano,0.6,0–0,0.6,Celta Vigo,9580.0,Estadio del Rayo Vallecano,Adrián Cordero,Match Report,,22,SP1
12.0,Mon,2021-11-01,21:00,Levante,1.1,0–3,1.0,Granada,14512.0,Estadio Ciudad de Valencia,José Sánchez,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
13.0,Fri,2021-11-05,21:00,Athletic Club,0.5,0–1,0.5,Cádiz,37581.0,San Mamés,Santiago Jaime,Match Report,,22,SP1
13.0,Sat,2021-11-06,14:00,Espanyol,1.6,2–0,2.0,Granada,19050.0,RCDE Stadium,Isidro Díaz de Mera,Match Report,,22,SP1
13.0,Sat,2021-11-06,16:15,Celta Vigo,1.5,3–3,0.9,Barcelona,13146.0,Estadio de Balaídos,Alejandro Hernández,Match Report,,22,SP1
13.0,Sat,2021-11-06,18:30,Alavés,1.5,2–1,0.8,Levante,12176.0,Estadio de Mendizorroza,Adrián Cordero,Match Report,,22,SP1
13.0,Sat,2021-11-06,21:00,Real Madrid,2.1,2–1,1.4,Rayo Vallecano,43283.0,Estadio Santiago Bernabéu,Pablo González,Match Report,,22,SP1
13.0,Sun,2021-11-07,14:00,Villarreal,1.4,1–0,0.2,Getafe,13504.0,Estadio de la Cerámica,Jesús Gil,Match Report,,22,SP1
13.0,Sun,2021-11-07,16:15,Valencia,1.1,3–3,2.3,Atlético Madrid,37472.0,Estadio de Mestalla,César Soto,Match Report,,22,SP1
13.0,Sun,2021-11-07,18:30,Osasuna,0.4,0–2,1.5,Real Sociedad,21741.0,Estadio El Sadar,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
13.0,Sun,2021-11-07,18:30,Mallorca,2.3,2–2,0.8,Elche,12933.0,Iberostar Estadi,Mario Melero,Match Report,,22,SP1
13.0,Sun,2021-11-07,21:00,Betis,0.3,0–2,1.7,Sevilla,50534.0,Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
14.0,Fri,2021-11-19,21:00,Levante,0.5,0–0,0.5,Athletic Club,15230.0,Estadio Ciudad de Valencia,José Luis Munuera,Match Report,,22,SP1
14.0,Sat,2021-11-20,14:00,Celta Vigo,1.0,1–1,2.8,Villarreal,10086.0,Estadio de Balaídos,Alberola Rojas,Match Report,,22,SP1
14.0,Sat,2021-11-20,16:15,Sevilla,1.8,2–2,1.1,Alavés,25208.0,Estadio Ramón Sánchez Pizjuán,Alejandro Muñíz,Match Report,,22,SP1
14.0,Sat,2021-11-20,18:30,Atlético Madrid,1.0,1–0,0.5,Osasuna,53261.0,Estadio Wanda Metropolitano,José Sánchez,Match Report,,22,SP1
14.0,Sat,2021-11-20,21:00,Barcelona,1.4,1–0,1.0,Espanyol,74418.0,Camp Nou,Carlos del Cerro,Match Report,,22,SP1
14.0,Sun,2021-11-21,14:00,Getafe,1.2,4–0,0.4,Cádiz,8825.0,Coliseum Alfonso Pérez,Ricardo de Burgos,Match Report,,22,SP1
14.0,Sun,2021-11-21,16:15,Granada,0.7,1–4,3.5,Real Madrid,17460.0,Estadio Nuevo Los Cármenes,Juan Martínez,Match Report,,22,SP1
14.0,Sun,2021-11-21,18:30,Elche,0.8,0–3,1.9,Betis,16127.0,Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,,22,SP1
14.0,Sun,2021-11-21,21:00,Real Sociedad,0.3,0–0,0.7,Valencia,28635.0,Estadio Municipal de Anoeta,Mario Melero,Match Report,,22,SP1
14.0,Mon,2021-11-22,21:00,Rayo Vallecano,2.4,3–1,0.7,Mallorca,6708.0,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
15.0,Fri,2021-11-26,21:00,Athletic Club,1.1,2–2,1.1,Granada,32651.0,San Mamés,Adrián Cordero,Match Report,,22,SP1
15.0,Sat,2021-11-27,14:00,Alavés,0.9,1–2,1.2,Celta Vigo,10093.0,Estadio de Mendizorroza,Pablo González,Match Report,,22,SP1
15.0,Sat,2021-11-27,16:15,Valencia,1.6,1–1,1.2,Rayo Vallecano,30030.0,Estadio de Mestalla,Alejandro Hernández,Match Report,,22,SP1
15.0,Sat,2021-11-27,18:30,Mallorca,0.4,0–0,0.8,Getafe,8635.0,Iberostar Estadi,Santiago Jaime,Match Report,,22,SP1
15.0,Sat,2021-11-27,21:00,Villarreal,1.1,1–3,3.2,Barcelona,19050.0,Estadio de la Cerámica,César Soto,Match Report,,22,SP1
15.0,Sun,2021-11-28,14:00,Betis,2.6,3–1,0.3,Levante,45012.0,Estadio Benito Villamarín,Miguel Ángel Ortiz Arias,Match Report,,22,SP1
15.0,Sun,2021-11-28,16:15,Espanyol,0.4,1–0,1.7,Real Sociedad,19935.0,RCDE Stadium,Antonio Matéu Lahoz,Match Report,,22,SP1
15.0,Sun,2021-11-28,18:30,Cádiz,1.0,1–4,3.8,Atlético Madrid,16861.0,Estadio Nuevo Mirandilla,Jesús Gil,Match Report,,22,SP1
15.0,Sun,2021-11-28,21:00,Real Madrid,1.2,2–1,0.7,Sevilla,45281.0,Estadio Santiago Bernabéu,José Sánchez,Match Report,,22,SP1
15.0,Mon,2021-11-29,21:00,Osasuna,1.8,1–1,1.4,Elche,16485.0,Estadio El Sadar,Isidro Díaz de Mera,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
9.0,Wed,2021-12-01,21:00,Real Madrid,1.8,1–0,2.4,Athletic Club,33627.0,Estadio Santiago Bernabéu,Isidro Díaz de Mera,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
16.0,Fri,2021-12-03,21:00,Granada,1.0,2–1,2.1,Alavés,13511.0,Estadio Nuevo Los Cármenes,Alberola Rojas,Match Report,,22,SP1
16.0,Sat,2021-12-04,14:00,Sevilla,0.4,1–0,1.7,Villarreal,30865.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,,22,SP1
16.0,Sat,2021-12-04,16:15,Barcelona,1.0,0–1,0.6,Betis,66529.0,Camp Nou,Pablo González,Match Report,,22,SP1
16.0,Sat,2021-12-04,18:30,Atlético Madrid,1.5,1–2,0.6,Mallorca,51009.0,Estadio Wanda Metropolitano,Juan Martínez,Match Report,,22,SP1
16.0,Sat,2021-12-04,21:00,Real Sociedad,0.7,0–2,1.6,Real Madrid,35765.0,Estadio Municipal de Anoeta,Jesús Gil,Match Report,,22,SP1
16.0,Sun,2021-12-05,14:00,Rayo Vallecano,0.4,1–0,0.6,Espanyol,8679.0,Estadio del Rayo Vallecano,José Luis Munuera,Match Report,,22,SP1
16.0,Sun,2021-12-05,16:15,Elche,2.4,3–1,1.7,Cádiz,11879.0,Estadio Manuel Martínez Valero,Alejandro Muñíz,Match Report,,22,SP1
16.0,Sun,2021-12-05,18:30,Levante,0.5,0–0,0.3,Osasuna,15361.0,Estadio Ciudad de Valencia,Valentín Pizarro,Match Report,,22,SP1
16.0,Sun,2021-12-05,21:00,Celta Vigo,0.9,1–2,1.3,Valencia,11361.0,Estadio de Balaídos,Ricardo de Burgos,Match Report,,22,SP1
16.0,Mon,2021-12-06,21:00,Getafe,1.2,0–0,0.5,Athletic Club,9176.0,Coliseum Alfonso Pérez,Jorge Figueroa,Match Report,,22,SP1
,,,,,,,,,,,,,,22,SP1
17.0,Fri,2021-12-10,21:00,Mallorca,0.8,0–0,1.0,Celta Vigo,10655.0,Iberostar Estadi,Isidro Díaz de Mera,Match Report,,22,SP1
17.0,Sat,2021-12-11,14:00,Espanyol,2.3,4–3,2.9,Levante,15193.0,RCDE Stadium,Adrián Cordero,Match Report,,22,SP1
17.0,Sat,2021-12-11,16:15,Alavés,0.7,1–1,1.0,Getafe,10065.0,Estadio de Mendizorroza,César Soto,Match Report,,22,SP1
17.0,Sat,2021-12-11,18:30,Valencia,1.6,2–1,0.9,Elche,31662.0,Estadio de Mestalla,Santiago Jaime,Match Report,,22,SP1
17.0,Sat,2021-12-11,21:00,Athletic Club,1.4,0–1,0.2,Sevilla,36737.0,San Mamés,Alejandro Hernández,Match Report,,22,SP1
17.0,Sun,2021-12-12,14:00,Villarreal,2.4,2–0,1.5,Rayo Vallecano,13133.0,Estadio de la Cerámica,Mario Melero,Match Report,,22,SP1
