Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
3.0,Mon,2017-09-11,21:00,Málaga,1.0,1–3,2.0,Las Palmas,22697.0,Estadio La Rosaleda,Xavi Estrada,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
4.0,Fri,2017-09-15,21:00,Eibar,0.5,1–0,0.3,Leganés,4986.0,Estadio Municipal de Ipurúa,Juan Martínez,Match Report,,18,SP1
4.0,Sat,2017-09-16,13:00,Levante,0.9,1–1,1.7,Valencia,23084.0,Estadio Ciudad de Valencia,Carlos del Cerro,Match Report,,18,SP1
4.0,Sat,2017-09-16,16:15,Getafe,1.0,1–2,0.4,Barcelona,15164.0,Coliseum Alfonso Pérez,David Fernández,Match Report,,18,SP1
4.0,Sat,2017-09-16,18:30,Betis,2.6,2–1,0.5,La Coruña,46174.0,Estadio Benito Villamarín,Alberto Undiano,Match Report,,18,SP1
4.0,Sat,2017-09-16,20:45,Atlético Madrid,1.5,1–0,0.6,Málaga,63114.0,Estadio Wanda Metropolitano,José Sánchez,Match Report,,18,SP1
4.0,Sun,2017-09-17,12:00,Alavés,0.7,0–3,2.1,Villarreal,18124.0,Estadio de Mendizorroza,Santiago Jaime,Match Report,,18,SP1
4.0,Sun,2017-09-17,16:15,Girona,1.7,0–1,1.2,Sevilla,11032.0,Estadi Municipal de Montilivi,Ricardo de Burgos,Match Report,,18,SP1
4.0,Sun,2017-09-17,17:30,Las Palmas,1.0,1–0,1.2,Athletic Club,19213.0,Estadio de Gran Canaria,Pablo González,Match Report,,18,SP1
4.0,Sun,2017-09-17,20:45,Real Sociedad,0.5,1–3,2.8,Real Madrid,24966.0,Estadio Municipal de Anoeta,Ignacio Iglesias,Match Report,,18,SP1
4.0,Mon,2017-09-18,21:00,Espanyol,0.8,2–1,1.1,Celta Vigo,15026.0,RCDE Stadium,Alberola Rojas,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
5.0,Tue,2017-09-19,20:00,Valencia,3.0,5–0,0.8,Málaga,36215.0,Estadio de Mestalla,Alfonso Álvarez,Match Report,,18,SP1
5.0,Tue,2017-09-19,22:00,Barcelona,2.4,6–1,1.3,Eibar,51645.0,Camp Nou,Alejandro Hernández,Match Report,,18,SP1
5.0,Wed,2017-09-20,20:00,Leganés,0.6,0–0,1.2,Girona,9781.0,Estadio Municipal de Butarque,Mario Melero,Match Report,,18,SP1
5.0,Wed,2017-09-20,20:00,Athletic Club,2.0,1–2,2.2,Atlético Madrid,43381.0,San Mamés,Daniel Ask,Match Report,,18,SP1
5.0,Wed,2017-09-20,21:00,La Coruña,1.7,1–0,0.4,Alavés,18518.0,Estadio Abanca-Riazor,David Medié,Match Report,,18,SP1
5.0,Wed,2017-09-20,22:00,Sevilla,1.4,1–0,0.4,Las Palmas,35317.0,Estadio Ramón Sánchez Pizjuán,José González,Match Report,,18,SP1
5.0,Wed,2017-09-20,22:00,Real Madrid,3.5,0–1,1.1,Betis,65102.0,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,,18,SP1
5.0,Thu,2017-09-21,20:00,Villarreal,1.5,0–0,1.0,Espanyol,17094.0,Estadio de la Cerámica,José Munuera,Match Report,,18,SP1
5.0,Thu,2017-09-21,21:00,Celta Vigo,0.6,1–1,0.8,Getafe,14700.0,Estadio de Balaídos,Daniel Trujillo,Match Report,,18,SP1
5.0,Thu,2017-09-21,22:00,Levante,1.9,3–0,0.7,Real Sociedad,17415.0,Estadio Ciudad de Valencia,Jesús Gil,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
6.0,Sat,2017-09-23,13:00,Atlético Madrid,1.3,2–0,0.5,Sevilla,60823.0,Estadio Wanda Metropolitano,Juan Martínez,Match Report,,18,SP1
6.0,Sat,2017-09-23,16:15,Alavés,0.7,1–2,2.4,Real Madrid,19159.0,Estadio de Mendizorroza,Alberto Undiano,Match Report,,18,SP1
6.0,Sat,2017-09-23,18:30,Málaga,2.2,3–3,1.9,Athletic Club,23425.0,Estadio La Rosaleda,Carlos del Cerro,Match Report,,18,SP1
6.0,Sat,2017-09-23,20:45,Girona,0.7,0–3,1.0,Barcelona,13305.0,Estadi Municipal de Montilivi,José Sánchez,Match Report,,18,SP1
6.0,Sun,2017-09-24,12:00,Espanyol,2.7,4–1,1.6,La Coruña,19585.0,RCDE Stadium,Ricardo de Burgos,Match Report,,18,SP1
6.0,Sun,2017-09-24,16:15,Getafe,2.3,4–0,1.1,Villarreal,10874.0,Coliseum Alfonso Pérez,Ignacio Iglesias,Match Report,,18,SP1
6.0,Sun,2017-09-24,17:30,Las Palmas,0.7,0–2,1.6,Leganés,17560.0,Estadio de Gran Canaria,Alberola Rojas,Match Report,,18,SP1
6.0,Sun,2017-09-24,18:30,Eibar,1.1,0–4,1.2,Celta Vigo,5345.0,Estadio Municipal de Ipurúa,David Fernández,Match Report,,18,SP1
6.0,Sun,2017-09-24,20:45,Real Sociedad,1.1,2–3,1.8,Valencia,20266.0,Estadio Municipal de Anoeta,Santiago Jaime,Match Report,,18,SP1
6.0,Mon,2017-09-25,21:00,Betis,2.2,4–0,0.4,Levante,48237.0,Estadio Benito Villamarín,Pablo González,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
7.0,Fri,2017-09-29,21:00,Celta Vigo,2.3,3–3,1.4,Girona,16126.0,Estadio de Balaídos,Pablo González,Match Report,,18,SP1
7.0,Sat,2017-09-30,13:00,La Coruña,2.3,2–1,1.3,Getafe,19323.0,Estadio Municipal de Riazor,Daniel Ask,Match Report,,18,SP1
7.0,Sat,2017-09-30,16:15,Sevilla,2.2,2–0,0.4,Málaga,34430.0,Estadio Ramón Sánchez Pizjuán,Daniel Trujillo,Match Report,,18,SP1
7.0,Sat,2017-09-30,18:30,Levante,1.1,0–2,2.2,Alavés,18528.0,Estadio Ciudad de Valencia,David Fernández,Match Report,,18,SP1
7.0,Sat,2017-09-30,20:45,Leganés,0.4,0–0,1.1,Atlético Madrid,11454.0,Estadio Municipal de Butarque,Jesús Gil,Match Report,,18,SP1
7.0,Sun,2017-10-01,12:00,Real Sociedad,1.7,4–4,2.1,Betis,19669.0,Estadio Municipal de Anoeta,Alfonso Álvarez,Match Report,,18,SP1
7.0,Sun,2017-10-01,16:15,Barcelona,4.0,3–0,0.7,Las Palmas,,Camp Nou,José Munuera,Match Report,,18,SP1
7.0,Sun,2017-10-01,18:30,Valencia,2.6,3–2,2.2,Athletic Club,42070.0,Estadio de Mestalla,Alejandro Hernández,Match Report,,18,SP1
7.0,Sun,2017-10-01,18:30,Villarreal,2.5,3–0,0.4,Eibar,17090.0,Estadio de la Cerámica,Mario Melero,Match Report,,18,SP1
7.0,Sun,2017-10-01,20:45,Real Madrid,2.8,2–0,0.4,Espanyol,71205.0,Estadio Santiago Bernabéu,José González,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
8.0,Fri,2017-10-13,21:00,Espanyol,2.4,0–0,0.9,Levante,19365.0,RCDE Stadium,Alberto Undiano,Match Report,,18,SP1
8.0,Sat,2017-10-14,13:00,Athletic Club,1.2,1–0,2.3,Sevilla,40197.0,San Mamés,Ignacio Iglesias,Match Report,,18,SP1
8.0,Sat,2017-10-14,16:15,Getafe,1.0,1–2,2.0,Real Madrid,15350.0,Coliseum Alfonso Pérez,Juan Martínez,Match Report,,18,SP1
8.0,Sat,2017-10-14,18:30,Alavés,0.6,0–2,0.8,Real Sociedad,19840.0,Estadio de Mendizorroza,Alberola Rojas,Match Report,,18,SP1
8.0,Sat,2017-10-14,20:45,Atlético Madrid,0.2,1–1,1.4,Barcelona,64393.0,Estadio Wanda Metropolitano,Antonio Matéu Lahoz,Match Report,,18,SP1
8.0,Sun,2017-10-15,12:00,Eibar,0.6,0–0,0.6,La Coruña,5125.0,Estadio Municipal de Ipurúa,Santiago Jaime,Match Report,,18,SP1
8.0,Sun,2017-10-15,16:15,Girona,2.4,1–2,1.4,Villarreal,9935.0,Estadi Municipal de Montilivi,Carlos del Cerro,Match Report,,18,SP1
8.0,Sun,2017-10-15,18:30,Málaga,1.0,0–2,2.2,Leganés,23951.0,Estadio La Rosaleda,José González,Match Report,,18,SP1
8.0,Sun,2017-10-15,20:45,Betis,2.6,3–6,1.7,Valencia,48792.0,Estadio Benito Villamarín,José Sánchez,Match Report,,18,SP1
8.0,Mon,2017-10-16,20:00,Las Palmas,2.1,2–5,1.8,Celta Vigo,15799.0,Estadio de Gran Canaria,David Medié,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
9.0,Sat,2017-10-21,13:00,Levante,0.5,1–1,0.8,Getafe,18064.0,Estadio Ciudad de Valencia,Ricardo de Burgos,Match Report,,18,SP1
9.0,Sat,2017-10-21,16:15,Betis,0.8,2–0,0.7,Alavés,49243.0,Estadio Benito Villamarín,Daniel Trujillo,Match Report,,18,SP1
9.0,Sat,2017-10-21,18:30,Valencia,2.2,4–0,0.8,Sevilla,44307.0,Estadio de Mestalla,Daniel Ask,Match Report,,18,SP1
9.0,Sat,2017-10-21,20:45,Barcelona,1.9,2–0,0.6,Málaga,74397.0,Camp Nou,Pablo González,Match Report,,18,SP1
9.0,Sun,2017-10-22,12:00,Villarreal,2.7,4–0,0.9,Las Palmas,16606.0,Estadio de la Cerámica,David Fernández,Match Report,,18,SP1
9.0,Sun,2017-10-22,16:15,Celta Vigo,1.1,0–1,0.9,Atlético Madrid,12978.0,Estadio de Balaídos,José Munuera,Match Report,,18,SP1
9.0,Sun,2017-10-22,18:30,Leganés,1.1,1–0,0.7,Athletic Club,11454.0,Estadio Municipal de Butarque,Antonio Matéu Lahoz,Match Report,,18,SP1
9.0,Sun,2017-10-22,20:45,Real Madrid,1.4,3–0,0.3,Eibar,66781.0,Estadio Santiago Bernabéu,Alfonso Álvarez,Match Report,,18,SP1
9.0,Mon,2017-10-23,20:00,Real Sociedad,1.3,1–1,0.5,Espanyol,18515.0,Estadio Municipal de Anoeta,Mario Melero,Match Report,,18,SP1
9.0,Mon,2017-10-23,21:00,La Coruña,2.4,1–2,1.8,Girona,17463.0,Estadio Municipal de Riazor,Jesús Gil,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
10.0,Sat,2017-10-28,13:00,Alavés,0.9,1–2,1.0,Valencia,18638.0,Estadio de Mendizorroza,José González,Match Report,,18,SP1
10.0,Sat,2017-10-28,18:30,Atlético Madrid,1.6,1–1,0.7,Villarreal,61421.0,Estadio Wanda Metropolitano,Alberto Undiano,Match Report,,18,SP1
10.0,Sat,2017-10-28,20:45,Athletic Club,1.1,0–2,2.7,Barcelona,43570.0,San Mamés,Juan Martínez,Match Report,,18,SP1
10.0,Sat,2017-10-28,22:30,Sevilla,1.7,2–1,1.2,Leganés,32097.0,Estadio Ramón Sánchez Pizjuán,David Medié,Match Report,,18,SP1
10.0,Sun,2017-10-29,12:00,Getafe,2.2,2–1,1.2,Real Sociedad,11010.0,Coliseum Alfonso Pérez,José Sánchez,Match Report,,18,SP1
10.0,Sun,2017-10-29,16:15,Girona,2.2,2–1,1.5,Real Madrid,13382.0,Estadi Municipal de Montilivi,Alejandro Hernández,Match Report,,18,SP1
10.0,Sun,2017-10-29,18:30,Eibar,1.6,2–2,1.0,Levante,5131.0,Estadio Municipal de Ipurúa,Alberola Rojas,Match Report,,18,SP1
10.0,Sun,2017-10-29,20:45,Málaga,1.9,2–1,1.2,Celta Vigo,19541.0,Estadio La Rosaleda,Santiago Jaime,Match Report,,18,SP1
10.0,Mon,2017-10-30,20:00,Las Palmas,0.6,1–3,1.7,La Coruña,14805.0,Estadio de Gran Canaria,Carlos del Cerro,Match Report,,18,SP1
10.0,Mon,2017-10-30,21:00,Espanyol,0.9,1–0,0.4,Betis,17856.0,RCDE Stadium,Ignacio Iglesias,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
11.0,Fri,2017-11-03,21:00,Betis,1.3,2–2,0.8,Getafe,42323.0,Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,,18,SP1
11.0,Sat,2017-11-04,13:00,Valencia,2.2,3–0,1.2,Leganés,39694.0,Estadio de Mestalla,Ricardo de Burgos,Match Report,,18,SP1
11.0,Sat,2017-11-04,16:15,La Coruña,0.6,0–1,0.5,Atlético Madrid,22733.0,Estadio Municipal de Riazor,Alfonso Álvarez,Match Report,,18,SP1
11.0,Sat,2017-11-04,18:30,Alavés,0.7,1–0,0.9,Espanyol,19368.0,Estadio de Mendizorroza,Pablo González,Match Report,,18,SP1
11.0,Sat,2017-11-04,20:45,Barcelona,2.1,2–1,0.6,Sevilla,70723.0,Camp Nou,José González,Match Report,,18,SP1
11.0,Sun,2017-11-05,12:00,Levante,0.8,1–2,1.5,Girona,18324.0,Estadio Ciudad de Valencia,José Munuera,Match Report,,18,SP1
11.0,Sun,2017-11-05,16:15,Celta Vigo,1.0,3–1,0.9,Athletic Club,19779.0,Estadio de Balaídos,Jesús Gil,Match Report,,18,SP1
11.0,Sun,2017-11-05,18:30,Real Sociedad,2.4,3–1,0.3,Eibar,20387.0,Estadio Municipal de Anoeta,Daniel Trujillo,Match Report,,18,SP1
11.0,Sun,2017-11-05,18:30,Villarreal,1.2,2–0,0.5,Málaga,17755.0,Estadio de la Cerámica,Daniel Ask,Match Report,,18,SP1
11.0,Sun,2017-11-05,20:45,Real Madrid,2.2,3–0,0.2,Las Palmas,67120.0,Estadio Santiago Bernabéu,José Sánchez,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
12.0,Fri,2017-11-17,21:00,Girona,1.2,1–1,1.4,Real Sociedad,10136.0,Estadi Municipal de Montilivi,Ignacio Iglesias,Match Report,,18,SP1
12.0,Sat,2017-11-18,13:00,Getafe,3.2,4–1,0.8,Alavés,10014.0,Coliseum Alfonso Pérez,Santiago Jaime,Match Report,,18,SP1
12.0,Sat,2017-11-18,16:15,Leganés,1.5,0–3,2.6,Barcelona,11454.0,Estadio Municipal de Butarque,Alberto Undiano,Match Report,,18,SP1
12.0,Sat,2017-11-18,18:30,Sevilla,1.3,2–1,1.8,Celta Vigo,35030.0,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,,18,SP1
12.0,Sat,2017-11-18,20:45,Atlético Madrid,0.7,0–0,1.4,Real Madrid,66496.0,Estadio Wanda Metropolitano,David Fernández,Match Report,,18,SP1
12.0,Sun,2017-11-19,12:00,Málaga,1.8,3–2,1.2,La Coruña,24563.0,Estadio La Rosaleda,Juan Martínez,Match Report,,18,SP1
12.0,Sun,2017-11-19,16:15,Espanyol,1.1,0–2,1.0,Valencia,25529.0,RCDE Stadium,Alejandro Hernández,Match Report,,18,SP1
12.0,Sun,2017-11-19,17:30,Las Palmas,0.8,0–2,0.9,Levante,26212.0,Estadio de Gran Canaria,Mario Melero,Match Report,,18,SP1
12.0,Sun,2017-11-19,20:45,Athletic Club,1.0,1–1,1.4,Villarreal,36666.0,San Mamés,David Medié,Match Report,,18,SP1
12.0,Mon,2017-11-20,21:00,Eibar,2.2,5–0,0.8,Betis,4638.0,Estadio Municipal de Ipurúa,José González,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
13.0,Fri,2017-11-24,21:00,Celta Vigo,1.8,1–0,0.8,Leganés,10611.0,Estadio de Balaídos,Alejandro Hernández,Match Report,,18,SP1
13.0,Sat,2017-11-25,13:00,Alavés,0.4,1–2,1.0,Eibar,19272.0,Estadio de Mendizorroza,José Munuera,Match Report,,18,SP1
13.0,Sat,2017-11-25,16:15,Real Madrid,2.9,3–2,0.6,Málaga,75671.0,Estadio Santiago Bernabéu,Jesús Gil,Match Report,,18,SP1
13.0,Sat,2017-11-25,18:30,Betis,1.1,2–2,1.6,Girona,45681.0,Estadio Benito Villamarín,Carlos del Cerro,Match Report,,18,SP1
13.0,Sat,2017-11-25,20:45,Levante,1.3,0–5,3.4,Atlético Madrid,21549.0,Estadio Ciudad de Valencia,Daniel Trujillo,Match Report,,18,SP1
13.0,Sun,2017-11-26,12:00,La Coruña,1.8,2–2,1.7,Athletic Club,20879.0,Estadio Municipal de Riazor,José González,Match Report,,18,SP1
13.0,Sun,2017-11-26,16:15,Real Sociedad,2.2,2–2,1.9,Las Palmas,19780.0,Estadio Municipal de Anoeta,Pablo González,Match Report,,18,SP1
13.0,Sun,2017-11-26,18:30,Villarreal,2.1,2–3,1.6,Sevilla,18698.0,Estadio de la Cerámica,Alberola Rojas,Match Report,,18,SP1
13.0,Sun,2017-11-26,20:45,Valencia,1.2,1–1,1.0,Barcelona,47775.0,Estadio de Mestalla,Ignacio Iglesias,Match Report,,18,SP1
13.0,Mon,2017-11-27,21:00,Espanyol,0.9,1–0,0.8,Getafe,11756.0,RCDE Stadium,Juan Martínez,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
14.0,Fri,2017-12-01,21:00,Málaga,1.0,0–0,0.5,Levante,17886.0,Estadio La Rosaleda,Ricardo de Burgos,Match Report,,18,SP1
14.0,Sat,2017-12-02,13:00,Barcelona,3.7,2–2,2.0,Celta Vigo,63208.0,Camp Nou,Mario Melero,Match Report,,18,SP1
14.0,Sat,2017-12-02,16:15,Atlético Madrid,3.6,2–1,1.7,Real Sociedad,57394.0,Estadio Wanda Metropolitano,Santiago Jaime,Match Report,,18,SP1
14.0,Sat,2017-12-02,18:30,Sevilla,1.2,2–0,0.9,La Coruña,32017.0,Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,,18,SP1
14.0,Sat,2017-12-02,20:45,Athletic Club,1.2,0–0,1.6,Real Madrid,44884.0,San Mamés,Antonio Matéu Lahoz,Match Report,,18,SP1
14.0,Sun,2017-12-03,12:00,Leganés,1.1,3–1,0.8,Villarreal,10017.0,Estadio Municipal de Butarque,David Fernández,Match Report,,18,SP1
14.0,Sun,2017-12-03,16:15,Getafe,0.9,1–0,0.9,Valencia,12480.0,Coliseum Alfonso Pérez,David Medié,Match Report,,18,SP1
14.0,Sun,2017-12-03,18:30,Eibar,1.5,3–1,0.3,Espanyol,4693.0,Estadio Municipal de Ipurúa,Alberto Undiano,Match Report,,18,SP1
14.0,Sun,2017-12-03,19:45,Las Palmas,2.4,1–0,0.3,Betis,16313.0,Estadio de Gran Canaria,Daniel Ask,Match Report,,18,SP1
14.0,Mon,2017-12-04,21:00,Girona,0.5,2–3,1.8,Alavés,7316.0,Estadi Municipal de Montilivi,Alberola Rojas,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
15.0,Fri,2017-12-08,21:00,Alavés,3.1,2–0,0.3,Las Palmas,18567.0,Estadio de Mendizorroza,David Medié,Match Report,,18,SP1
15.0,Sat,2017-12-09,13:00,Getafe,0.3,0–0,1.0,Eibar,9317.0,Coliseum Alfonso Pérez,Alberola Rojas,Match Report,,18,SP1
15.0,Sat,2017-12-09,16:15,Real Madrid,3.2,5–0,0.4,Sevilla,76924.0,Estadio Santiago Bernabéu,Juan Martínez,Match Report,,18,SP1
15.0,Sat,2017-12-09,18:30,La Coruña,0.8,1–0,0.2,Leganés,18366.0,Estadio Municipal de Riazor,Mario Melero,Match Report,,18,SP1
15.0,Sat,2017-12-09,20:45,Valencia,1.6,2–1,1.2,Celta Vigo,35633.0,Estadio de Mestalla,José Munuera,Match Report,,18,SP1
15.0,Sun,2017-12-10,12:00,Real Sociedad,1.8,0–2,1.8,Málaga,16834.0,Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,,18,SP1
15.0,Sun,2017-12-10,16:15,Betis,0.3,0–1,0.6,Atlético Madrid,45517.0,Estadio Benito Villamarín,Alejandro Hernández,Match Report,,18,SP1
15.0,Sun,2017-12-10,18:30,Levante,0.7,1–2,2.0,Athletic Club,18005.0,Estadio Ciudad de Valencia,Daniel Ask,Match Report,,18,SP1
15.0,Sun,2017-12-10,20:45,Villarreal,0.7,0–2,3.5,Barcelona,21087.0,Estadio de la Cerámica,Ricardo de Burgos,Match Report,,18,SP1
15.0,Mon,2017-12-11,21:00,Espanyol,0.4,0–1,1.4,Girona,13846.0,RCDE Stadium,José González,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
16.0,Fri,2017-12-15,21:00,Sevilla,2.0,0–0,0.9,Levante,25934.0,Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias,Match Report,,18,SP1
16.0,Sat,2017-12-16,16:15,Athletic Club,0.7,0–0,0.5,Real Sociedad,45504.0,San Mamés,David Fernández,Match Report,,18,SP1
16.0,Sat,2017-12-16,18:30,Eibar,0.7,2–1,0.9,Valencia,5219.0,Estadio Municipal de Ipurúa,Pablo González,Match Report,,18,SP1
16.0,Sat,2017-12-16,20:45,Atlético Madrid,1.1,1–0,0.6,Alavés,49937.0,Estadio Wanda Metropolitano,Jesús Gil,Match Report,,18,SP1
16.0,Sun,2017-12-17,12:00,Girona,0.3,1–0,0.2,Getafe,10095.0,Estadi Municipal de Montilivi,Alberto Undiano,Match Report,,18,SP1
16.0,Sun,2017-12-17,16:15,Celta Vigo,1.0,0–1,0.6,Villarreal,18215.0,Estadio de Balaídos,Daniel Ask,Match Report,,18,SP1
16.0,Sun,2017-12-17,17:30,Las Palmas,1.8,2–2,1.9,Espanyol,14020.0,Estadio de Gran Canaria,José Sánchez,Match Report,,18,SP1
16.0,Sun,2017-12-17,20:45,Barcelona,5.6,4–0,0.3,La Coruña,53607.0,Camp Nou,Antonio Matéu Lahoz,Match Report,,18,SP1
16.0,Mon,2017-12-18,21:00,Málaga,0.8,0–2,1.8,Betis,22488.0,Estadio La Rosaleda,Alberola Rojas,Match Report,,18,SP1
,,,,,,,,,,,,,,18,SP1
17.0,Tue,2017-12-19,21:30,Levante,0.8,0–0,0.4,Leganés,14639.0,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,,18,SP1
17.0,Wed,2017-12-20,19:30,Getafe,2.7,2–0,2.1,Las Palmas,9231.0,Coliseum Alfonso Pérez,Ricardo de Burgos,Match Report,,18,SP1
17.0,Wed,2017-12-20,21:30,Real Sociedad,1.6,3–1,0.4,Sevilla,17205.0,Estadio Municipal de Anoeta,Alejandro Hernández,Match Report,,18,SP1
17.0,Thu,2017-12-21,19:30,Eibar,2.1,4–1,0.5,Girona,4867.0,Estadio Municipal de Ipurúa,Ignacio Iglesias,Match Report,,18,SP1
17.0,Thu,2017-12-21,21:30,Alavés,2.1,1–0,0.4,Málaga,18733.0,Estadio de Mendizorroza,Alfonso Álvarez,Match Report,,18,SP1
17.0,Fri,2017-12-22,19:30,Betis,1.2,0–2,2.8,Athletic Club,42713.0,Estadio Benito Villamarín,Juan Martínez,Match Report,,18,SP1
17.0,Fri,2017-12-22,21:30,Espanyol,0.9,1–0,1.0,Atlético Madrid,19327.0,RCDE Stadium,Mario Melero,Match Report,,18,SP1
17.0,Sat,2017-12-23,13:00,Real Madrid,1.0,0–3,2.6,Barcelona,80264.0,Estadio Santiago Bernabéu,José Sánchez,Match Report,,18,SP1
