Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Sat,2020-01-18,15:30,Mainz 05,1.8,1–2,1.7,Freiburg,23138.0,Opel Arena,Sven Jablonski,Match Report,,20,D1
Regular season,18.0,Sat,2020-01-18,15:30,Hoffenheim,1.0,1–2,2.0,Eint Frankfurt,29610.0,PreZero Arena,Sascha Stegemann,Match Report,,20,D1
Regular season,18.0,Sat,2020-01-18,15:30,Köln,1.1,3–1,1.8,Wolfsburg,49100.0,RheinEnergieSTADION,Marco Fritz,Match Report,,20,D1
Regular season,18.0,Sat,2020-01-18,18:30,RB Leipzig,1.7,3–1,0.9,Union Berlin,42146.0,Red Bull Arena,Bastian Dankert,Match Report,,20,D1
Regular season,18.0,Sun,2020-01-19,15:30,Hertha BSC,1.0,0–4,3.3,Bayern Munich,74667.0,Olympiastadion Berlin,Tobias Stieler,Match Report,,20,D1
Regular season,18.0,Sun,2020-01-19,18:00,Paderborn 07,1.5,1–4,1.7,Leverkusen,14889.0,Benteler-Arena,Daniel Siebert,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,19.0,Fri,2020-01-24,20:30,Dortmund,2.8,5–1,1.1,Köln,81365.0,Signal Iduna Park,Harm Osmers,Match Report,,20,D1
Regular season,19.0,Sat,2020-01-25,15:30,Freiburg,1.8,0–2,1.9,Paderborn 07,23500.0,Schwarzwald-Stadion,Christian Dingert,Match Report,,20,D1
Regular season,19.0,Sat,2020-01-25,15:30,Wolfsburg,1.4,1–2,1.7,Hertha BSC,24894.0,Volkswagen Arena,Markus Schmidt,Match Report,,20,D1
Regular season,19.0,Sat,2020-01-25,15:30,Eint Frankfurt,1.2,2–0,1.6,RB Leipzig,50300.0,Deutsche Bank Park,Daniel Siebert,Match Report,,20,D1
Regular season,19.0,Sat,2020-01-25,15:30,M'Gladbach,2.6,3–1,1.0,Mainz 05,49175.0,Stadion im Borussia-Park,Felix Zwayer,Match Report,,20,D1
Regular season,19.0,Sat,2020-01-25,15:30,Union Berlin,0.8,2–0,1.6,Augsburg,22012.0,Stadion An der Alten Försterei,Bibiana Steinhaus,Match Report,,20,D1
Regular season,19.0,Sat,2020-01-25,18:30,Bayern Munich,3.7,5–0,0.4,Schalke 04,75000.0,Allianz Arena,Manuel Gräfe,Match Report,,20,D1
Regular season,19.0,Sun,2020-01-26,15:30,Werder Bremen,0.8,0–3,1.5,Hoffenheim,40000.0,Weserstadion,Martin Petersen,Match Report,,20,D1
Regular season,19.0,Sun,2020-01-26,18:00,Leverkusen,3.8,3–0,0.9,Düsseldorf,26250.0,BayArena,Daniel Schlager,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,20.0,Fri,2020-01-31,20:30,Hertha BSC,0.5,0–0,1.1,Schalke 04,47863.0,Olympiastadion Berlin,Sascha Stegemann,Match Report,,20,D1
Regular season,20.0,Sat,2020-02-01,15:30,Augsburg,1.2,2–1,0.7,Werder Bremen,29432.0,WWK Arena,Marco Fritz,Match Report,,20,D1
Regular season,20.0,Sat,2020-02-01,15:30,Dortmund,2.9,5–0,0.4,Union Berlin,81365.0,Signal Iduna Park,Benjamin Cortus,Match Report,,20,D1
Regular season,20.0,Sat,2020-02-01,15:30,Düsseldorf,0.4,1–1,1.1,Eint Frankfurt,45018.0,Merkur Spielarena,Frank Willenborg,Match Report,,20,D1
Regular season,20.0,Sat,2020-02-01,15:30,Mainz 05,0.4,1–3,2.0,Bayern Munich,33305.0,Opel Arena,Bastian Dankert,Match Report,,20,D1
Regular season,20.0,Sat,2020-02-01,15:30,Hoffenheim,2.6,2–1,3.0,Leverkusen,24489.0,PreZero Arena,Deniz Aytekin,Match Report,,20,D1
Regular season,20.0,Sat,2020-02-01,18:30,RB Leipzig,1.5,2–2,0.9,M'Gladbach,42146.0,Red Bull Arena,Tobias Stieler,Match Report,,20,D1
Regular season,20.0,Sun,2020-02-02,15:30,Köln,3.7,4–0,0.8,Freiburg,50000.0,RheinEnergieSTADION,Robert Kampka,Match Report,,20,D1
Regular season,20.0,Sun,2020-02-02,18:00,Paderborn 07,0.9,2–4,1.5,Wolfsburg,13926.0,Benteler-Arena,Patrick Ittrich,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,21.0,Fri,2020-02-07,20:30,Eint Frankfurt,1.9,5–0,0.7,Augsburg,48800.0,Deutsche Bank Park,Manuel Gräfe,Match Report,,20,D1
Regular season,21.0,Sat,2020-02-08,15:30,Hertha BSC,0.7,1–3,2.8,Mainz 05,35049.0,Olympiastadion Berlin,Martin Petersen,Match Report,,20,D1
Regular season,21.0,Sat,2020-02-08,15:30,Schalke 04,1.2,1–1,0.7,Paderborn 07,61614.0,Veltins-Arena,Felix Brych,Match Report,,20,D1
Regular season,21.0,Sat,2020-02-08,15:30,Wolfsburg,1.2,1–1,0.7,Düsseldorf,23445.0,Volkswagen Arena,Tobias Stieler,Match Report,,20,D1
Regular season,21.0,Sat,2020-02-08,15:30,Werder Bremen,1.0,0–2,2.3,Union Berlin,42100.0,Weserstadion,Daniel Schlager,Match Report,,20,D1
Regular season,21.0,Sat,2020-02-08,15:30,Freiburg,2.0,1–0,1.7,Hoffenheim,24000.0,Schwarzwald-Stadion,Sven Jablonski,Match Report,,20,D1
Regular season,21.0,Sat,2020-02-08,18:30,Leverkusen,1.3,4–3,0.9,Dortmund,30210.0,BayArena,Markus Schmidt,Match Report,,20,D1
Regular season,21.0,Sun,2020-02-09,18:00,Bayern Munich,1.3,0–0,1.5,RB Leipzig,75000.0,Allianz Arena,Marco Fritz,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,22.0,Fri,2020-02-14,20:30,Dortmund,1.7,4–0,0.0,Eint Frankfurt,81365.0,Signal Iduna Park,Bastian Dankert,Match Report,,20,D1
Regular season,22.0,Sat,2020-02-15,15:30,Union Berlin,2.0,2–3,1.7,Leverkusen,22012.0,Stadion An der Alten Försterei,Harm Osmers,Match Report,,20,D1
Regular season,22.0,Sat,2020-02-15,15:30,Hoffenheim,3.3,2–3,3.5,Wolfsburg,22506.0,PreZero Arena,Sören Storks,Match Report,,20,D1
Regular season,22.0,Sat,2020-02-15,15:30,Paderborn 07,1.2,1–2,1.9,Hertha BSC,14687.0,Benteler-Arena,Bibiana Steinhaus,Match Report,,20,D1
Regular season,22.0,Sat,2020-02-15,15:30,RB Leipzig,2.1,3–0,0.3,Werder Bremen,41308.0,Red Bull Arena,Benjamin Cortus,Match Report,,20,D1
Regular season,22.0,Sat,2020-02-15,15:30,Augsburg,0.7,1–1,1.3,Freiburg,26822.0,WWK Arena,Patrick Ittrich,Match Report,,20,D1
Regular season,22.0,Sat,2020-02-15,18:30,Düsseldorf,0.8,1–4,3.0,M'Gladbach,51000.0,Merkur Spielarena,Daniel Siebert,Match Report,,20,D1
Regular season,22.0,Sun,2020-02-16,15:30,Köln,2.5,1–4,2.6,Bayern Munich,50000.0,RheinEnergieSTADION,Felix Zwayer,Match Report,,20,D1
Regular season,22.0,Sun,2020-02-16,18:00,Mainz 05,1.5,0–0,0.7,Schalke 04,27482.0,Opel Arena,Guido Winkmann,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,23.0,Fri,2020-02-21,20:30,Bayern Munich,3.1,3–2,1.7,Paderborn 07,75000.0,Allianz Arena,Markus Schmidt,Match Report,,20,D1
Regular season,23.0,Sat,2020-02-22,15:30,Hertha BSC,0.6,0–5,2.4,Köln,46207.0,Olympiastadion Berlin,Daniel Schlager,Match Report,,20,D1
Regular season,23.0,Sat,2020-02-22,15:30,Freiburg,1.1,0–2,0.9,Düsseldorf,24000.0,Schwarzwald-Stadion,Frank Willenborg,Match Report,,20,D1
Regular season,23.0,Sat,2020-02-22,15:30,M'Gladbach,2.3,1–1,1.6,Hoffenheim,50250.0,Stadion im Borussia-Park,Felix Brych,Match Report,,20,D1
Regular season,23.0,Sat,2020-02-22,15:30,Werder Bremen,0.3,0–2,1.5,Dortmund,42100.0,Weserstadion,Marco Fritz,Match Report,,20,D1
Regular season,23.0,Sat,2020-02-22,18:30,Schalke 04,0.2,0–5,2.5,RB Leipzig,61433.0,Veltins-Arena,Sascha Stegemann,Match Report,,20,D1
Regular season,23.0,Sun,2020-02-23,15:30,Leverkusen,1.1,2–0,0.7,Augsburg,23703.0,BayArena,Sven Jablonski,Match Report,,20,D1
Regular season,23.0,Sun,2020-02-23,18:00,Wolfsburg,2.8,4–0,1.1,Mainz 05,21058.0,Volkswagen Arena,Benjamin Cortus,Match Report,,20,D1
Regular season,23.0,Mon,2020-02-24,20:30,Eint Frankfurt,2.6,1–2,1.1,Union Berlin,47000.0,Deutsche Bank Park,Deniz Aytekin,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,24.0,Fri,2020-02-28,20:30,Düsseldorf,1.4,3–3,2.7,Hertha BSC,31632.0,Merkur Spielarena,Tobias Stieler,Match Report,,20,D1
Regular season,24.0,Sat,2020-02-29,15:30,Dortmund,1.3,1–0,0.9,Freiburg,81365.0,Signal Iduna Park,Robert Hartmann,Match Report,,20,D1
Regular season,24.0,Sat,2020-02-29,15:30,Mainz 05,0.9,2–0,0.7,Paderborn 07,24231.0,Opel Arena,Harm Osmers,Match Report,,20,D1
Regular season,24.0,Sat,2020-02-29,15:30,Augsburg,0.8,2–3,3.0,M'Gladbach,29303.0,WWK Arena,Markus Schmidt,Match Report,,20,D1
Regular season,24.0,Sat,2020-02-29,15:30,Hoffenheim,0.3,0–6,4.2,Bayern Munich,30150.0,PreZero Arena,Christian Dingert,Match Report,,20,D1
Regular season,24.0,Sat,2020-02-29,18:30,Köln,1.3,3–0,0.8,Schalke 04,50000.0,RheinEnergieSTADION,Manuel Gräfe,Match Report,,20,D1
Regular season,24.0,Sun,2020-03-01,13:30,Union Berlin,0.7,2–2,1.9,Wolfsburg,22012.0,Stadion An der Alten Försterei,Bastian Dankert,Match Report,,20,D1
Regular season,24.0,Sun,2020-03-01,15:30,RB Leipzig,0.8,1–1,1.3,Leverkusen,41216.0,Red Bull Arena,Felix Zwayer,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,25.0,Fri,2020-03-06,20:00,Paderborn 07,0.7,1–2,2.5,Köln,15000.0,Benteler-Arena,Daniel Siebert,Match Report,,20,D1
Regular season,25.0,Sat,2020-03-07,15:30,Wolfsburg,0.7,0–0,1.2,RB Leipzig,27195.0,Volkswagen Arena,Daniel Schlager,Match Report,,20,D1
Regular season,25.0,Sat,2020-03-07,15:30,Freiburg,1.4,3–1,0.7,Union Berlin,24000.0,Schwarzwald-Stadion,Marco Fritz,Match Report,,20,D1
Regular season,25.0,Sat,2020-03-07,15:30,Leverkusen,2.4,4–0,0.8,Eint Frankfurt,30210.0,BayArena,Felix Brych,Match Report,,20,D1
Regular season,25.0,Sat,2020-03-07,15:30,Schalke 04,1.1,1–1,0.6,Hoffenheim,58324.0,Veltins-Arena,Sven Jablonski,Match Report,,20,D1
Regular season,25.0,Sat,2020-03-07,15:30,Hertha BSC,1.0,2–2,1.1,Werder Bremen,58028.0,Olympiastadion Berlin,Guido Winkmann,Match Report,,20,D1
Regular season,25.0,Sat,2020-03-07,18:30,M'Gladbach,2.4,1–2,1.2,Dortmund,53877.0,Stadion im Borussia-Park,Sascha Stegemann,Match Report,,20,D1
Regular season,25.0,Sun,2020-03-08,15:30,Bayern Munich,3.5,2–0,0.7,Augsburg,75000.0,Allianz Arena,Bibiana Steinhaus,Match Report,,20,D1
Regular season,25.0,Sun,2020-03-08,18:00,Mainz 05,0.9,1–1,2.0,Düsseldorf,21409.0,Opel Arena,Harm Osmers,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,21.0,Wed,2020-03-11,18:30,M'Gladbach,0.8,2–1,1.2,Köln,,Stadion im Borussia-Park,Deniz Aytekin,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,26.0,Sat,2020-05-16,15:30,Hoffenheim,2.6,0–3,1.4,Hertha BSC,,PreZero Arena,Christian Dingert,Match Report,,20,D1
Regular season,26.0,Sat,2020-05-16,15:30,Düsseldorf,1.1,0–0,0.7,Paderborn 07,,Merkur Spielarena,Frank Willenborg,Match Report,,20,D1
Regular season,26.0,Sat,2020-05-16,15:30,Dortmund,1.3,4–0,0.5,Schalke 04,,Signal Iduna Park,Deniz Aytekin,Match Report,,20,D1
Regular season,26.0,Sat,2020-05-16,15:30,Augsburg,1.3,1–2,1.5,Wolfsburg,,WWK Arena,Felix Brych,Match Report,,20,D1
Regular season,26.0,Sat,2020-05-16,15:30,RB Leipzig,2.1,1–1,0.7,Freiburg,,Red Bull Arena,Manuel Gräfe,Match Report,,20,D1
Regular season,26.0,Sat,2020-05-16,18:30,Eint Frankfurt,1.2,1–3,2.6,M'Gladbach,,Deutsche Bank Park,Felix Zwayer,Match Report,,20,D1
Regular season,26.0,Sun,2020-05-17,15:30,Köln,2.7,2–2,2.3,Mainz 05,,RheinEnergieSTADION,Guido Winkmann,Match Report,,20,D1
Regular season,26.0,Sun,2020-05-17,18:00,Union Berlin,0.6,0–2,1.5,Bayern Munich,,Stadion An der Alten Försterei,Bastian Dankert,Match Report,,20,D1
Regular season,26.0,Mon,2020-05-18,20:30,Werder Bremen,1.2,1–4,2.1,Leverkusen,,Weserstadion,Tobias Stieler,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,27.0,Fri,2020-05-22,20:30,Hertha BSC,1.9,4–0,0.3,Union Berlin,,Olympiastadion Berlin,Harm Osmers,Match Report,,20,D1
Regular season,27.0,Sat,2020-05-23,15:30,Wolfsburg,0.6,0–2,1.0,Dortmund,,Volkswagen Arena,Daniel Siebert,Match Report,,20,D1
Regular season,27.0,Sat,2020-05-23,15:30,M'Gladbach,2.5,1–3,3.4,Leverkusen,,Stadion im Borussia-Park,Sören Storks,Match Report,,20,D1
Regular season,27.0,Sat,2020-05-23,15:30,Freiburg,0.9,0–1,0.5,Werder Bremen,,Schwarzwald-Stadion,Robert Hartmann,Match Report,,20,D1
Regular season,27.0,Sat,2020-05-23,15:30,Paderborn 07,0.8,1–1,2.0,Hoffenheim,,Benteler-Arena,Bibiana Steinhaus,Match Report,,20,D1
Regular season,27.0,Sat,2020-05-23,18:30,Bayern Munich,3.0,5–2,1.2,Eint Frankfurt,,Allianz Arena,Marco Fritz,Match Report,,20,D1
Regular season,27.0,Sun,2020-05-24,13:30,Schalke 04,1.0,0–3,1.3,Augsburg,,Veltins-Arena,Sascha Stegemann,Match Report,,20,D1
Regular season,27.0,Sun,2020-05-24,15:30,Mainz 05,0.3,0–5,4.4,RB Leipzig,,Opel Arena,Markus Schmidt,Match Report,,20,D1
Regular season,27.0,Sun,2020-05-24,18:00,Köln,1.8,2–2,0.4,Düsseldorf,,RheinEnergieSTADION,Benjamin Cortus,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,28.0,Tue,2020-05-26,18:30,Dortmund,0.7,0–1,0.7,Bayern Munich,,Signal Iduna Park,Tobias Stieler,Match Report,,20,D1
Regular season,28.0,Tue,2020-05-26,20:30,Eint Frankfurt,4.6,3–3,0.9,Freiburg,,Deutsche Bank Park,Martin Petersen,Match Report,,20,D1
Regular season,28.0,Tue,2020-05-26,20:30,Werder Bremen,0.9,0–0,0.5,M'Gladbach,,Weserstadion,Manuel Gräfe,Match Report,,20,D1
Regular season,28.0,Tue,2020-05-26,20:30,Leverkusen,1.2,1–4,2.3,Wolfsburg,,BayArena,Daniel Schlager,Match Report,,20,D1
Regular season,28.0,Wed,2020-05-27,18:30,RB Leipzig,0.6,2–2,1.5,Hertha BSC,,Red Bull Arena,Bastian Dankert,Match Report,,20,D1
Regular season,28.0,Wed,2020-05-27,20:30,Hoffenheim,1.2,3–1,2.2,Köln,,PreZero Arena,Felix Brych,Match Report,,20,D1
Regular season,28.0,Wed,2020-05-27,20:30,Union Berlin,0.5,1–1,0.6,Mainz 05,,Stadion An der Alten Försterei,Robert Schröder,Match Report,,20,D1
Regular season,28.0,Wed,2020-05-27,20:30,Düsseldorf,1.5,2–1,0.7,Schalke 04,,Merkur Spielarena,Tobias Welz,Match Report,,20,D1
Regular season,28.0,Wed,2020-05-27,20:30,Augsburg,0.6,0–0,1.2,Paderborn 07,,WWK Arena,Deniz Aytekin,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,29.0,Fri,2020-05-29,20:30,Freiburg,0.9,0–1,0.6,Leverkusen,,Schwarzwald-Stadion,Marco Fritz,Match Report,,20,D1
Regular season,29.0,Sat,2020-05-30,15:30,Mainz 05,1.4,0–1,2.1,Hoffenheim,,Opel Arena,Sascha Stegemann,Match Report,,20,D1
Regular season,29.0,Sat,2020-05-30,15:30,Schalke 04,0.7,0–1,0.6,Werder Bremen,,Veltins-Arena,Felix Zwayer,Match Report,,20,D1
Regular season,29.0,Sat,2020-05-30,15:30,Hertha BSC,2.1,2–0,1.1,Augsburg,,Olympiastadion Berlin,Sven Jablonski,Match Report,,20,D1
Regular season,29.0,Sat,2020-05-30,15:30,Wolfsburg,2.0,1–2,1.9,Eint Frankfurt,,Volkswagen Arena,Guido Winkmann,Match Report,,20,D1
Regular season,29.0,Sat,2020-05-30,18:30,Bayern Munich,2.5,5–0,0.7,Düsseldorf,,Allianz Arena,Robert Hartmann,Match Report,,20,D1
Regular season,29.0,Sun,2020-05-31,15:30,M'Gladbach,2.2,4–1,1.0,Union Berlin,,Stadion im Borussia-Park,Frank Willenborg,Match Report,,20,D1
Regular season,29.0,Sun,2020-05-31,18:00,Paderborn 07,1.2,1–6,3.9,Dortmund,,Benteler-Arena,Daniel Siebert,Match Report,,20,D1
Regular season,29.0,Mon,2020-06-01,20:30,Köln,1.1,2–4,2.9,RB Leipzig,,RheinEnergieSTADION,Christian Dingert,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,24.0,Wed,2020-06-03,20:30,Werder Bremen,0.7,0–3,1.6,Eint Frankfurt,,Weserstadion,Patrick Ittrich,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,30.0,Fri,2020-06-05,20:30,Freiburg,1.1,1–0,2.5,M'Gladbach,,Schwarzwald-Stadion,Markus Schmidt,Match Report,,20,D1
Regular season,30.0,Sat,2020-06-06,15:30,Leverkusen,0.8,2–4,2.8,Bayern Munich,,BayArena,Manuel Gräfe,Match Report,,20,D1
Regular season,30.0,Sat,2020-06-06,15:30,Düsseldorf,2.8,2–2,1.2,Hoffenheim,,Merkur Spielarena,Sören Storks,Match Report,,20,D1
Regular season,30.0,Sat,2020-06-06,15:30,RB Leipzig,1.4,1–1,1.1,Paderborn 07,,Red Bull Arena,Deniz Aytekin,Match Report,,20,D1
Regular season,30.0,Sat,2020-06-06,15:30,Eint Frankfurt,0.5,0–2,3.0,Mainz 05,,Deutsche Bank Park,Felix Brych,Match Report,,20,D1
Regular season,30.0,Sat,2020-06-06,18:30,Dortmund,1.8,1–0,0.2,Hertha BSC,,Signal Iduna Park,Harm Osmers,Match Report,,20,D1
Regular season,30.0,Sun,2020-06-07,13:30,Werder Bremen,0.6,0–1,2.4,Wolfsburg,,Weserstadion,Bibiana Steinhaus,Match Report,,20,D1
Regular season,30.0,Sun,2020-06-07,15:30,Union Berlin,2.6,1–1,0.2,Schalke 04,,Stadion An der Alten Försterei,Tobias Stieler,Match Report,,20,D1
Regular season,30.0,Sun,2020-06-07,18:00,Augsburg,2.0,1–1,0.8,Köln,,WWK Arena,Benjamin Cortus,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,31.0,Fri,2020-06-12,20:30,Hoffenheim,1.9,0–2,1.5,RB Leipzig,,PreZero Arena,Tobias Welz,Match Report,,20,D1
Regular season,31.0,Sat,2020-06-13,15:30,Hertha BSC,0.8,1–4,3.0,Eint Frankfurt,,Olympiastadion Berlin,Robert Hartmann,Match Report,,20,D1
Regular season,31.0,Sat,2020-06-13,15:30,Wolfsburg,2.3,2–2,1.8,Freiburg,,Volkswagen Arena,Bastian Dankert,Match Report,,20,D1
Regular season,31.0,Sat,2020-06-13,15:30,Paderborn 07,1.6,1–5,2.9,Werder Bremen,,Benteler-Arena,Christian Dingert,Match Report,,20,D1
Regular season,31.0,Sat,2020-06-13,15:30,Düsseldorf,0.3,0–1,0.7,Dortmund,,Merkur Spielarena,Sascha Stegemann,Match Report,,20,D1
Regular season,31.0,Sat,2020-06-13,15:30,Köln,1.3,1–2,0.5,Union Berlin,,RheinEnergieSTADION,Martin Petersen,Match Report,,20,D1
Regular season,31.0,Sat,2020-06-13,18:30,Bayern Munich,1.6,2–1,1.1,M'Gladbach,,Allianz Arena,Felix Zwayer,Match Report,,20,D1
Regular season,31.0,Sun,2020-06-14,15:30,Mainz 05,1.5,0–1,0.9,Augsburg,,Opel Arena,Marco Fritz,Match Report,,20,D1
Regular season,31.0,Sun,2020-06-14,18:00,Schalke 04,1.5,1–1,1.0,Leverkusen,,Veltins-Arena,Daniel Siebert,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,32.0,Tue,2020-06-16,18:30,M'Gladbach,2.0,3–0,0.4,Wolfsburg,,Stadion im Borussia-Park,Robert Schröder,Match Report,,20,D1
Regular season,32.0,Tue,2020-06-16,20:30,Union Berlin,1.4,1–0,0.5,Paderborn 07,,Stadion An der Alten Försterei,Bibiana Steinhaus,Match Report,,20,D1
Regular season,32.0,Tue,2020-06-16,20:30,Freiburg,1.6,2–1,1.7,Hertha BSC,,Schwarzwald-Stadion,Tobias Stieler,Match Report,,20,D1
Regular season,32.0,Tue,2020-06-16,20:30,Werder Bremen,0.4,0–1,1.5,Bayern Munich,,Weserstadion,Harm Osmers,Match Report,,20,D1
Regular season,32.0,Wed,2020-06-17,18:30,Eint Frankfurt,2.5,2–1,1.4,Schalke 04,,Deutsche Bank Park,Guido Winkmann,Match Report,,20,D1
Regular season,32.0,Wed,2020-06-17,20:30,Dortmund,1.3,0–2,1.7,Mainz 05,,Signal Iduna Park,Frank Willenborg,Match Report,,20,D1
Regular season,32.0,Wed,2020-06-17,20:30,RB Leipzig,1.2,2–2,0.9,Düsseldorf,,Red Bull Arena,Manuel Gräfe,Match Report,,20,D1
Regular season,32.0,Wed,2020-06-17,20:30,Augsburg,0.6,1–3,2.6,Hoffenheim,,WWK Arena,Deniz Aytekin,Match Report,,20,D1
Regular season,32.0,Wed,2020-06-17,20:30,Leverkusen,2.4,3–1,0.6,Köln,,BayArena,Sven Jablonski,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Hoffenheim,2.3,4–0,0.5,Union Berlin,,PreZero Arena,Robert Hartmann,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Bayern Munich,2.1,3–1,1.7,Freiburg,,Allianz Arena,Sören Storks,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Düsseldorf,0.5,1–1,1.3,Augsburg,,Merkur Spielarena,Daniel Siebert,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Schalke 04,0.9,1–4,1.7,Wolfsburg,,Veltins-Arena,Sascha Stegemann,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Paderborn 07,0.7,1–3,3.5,M'Gladbach,,Benteler-Arena,Tobias Welz,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Hertha BSC,2.4,2–0,0.9,Leverkusen,,Olympiastadion Berlin,Felix Brych,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Mainz 05,2.3,3–1,1.8,Werder Bremen,,Opel Arena,Manuel Gräfe,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,RB Leipzig,1.2,0–2,2.8,Dortmund,,Red Bull Arena,Felix Zwayer,Match Report,,20,D1
Regular season,33.0,Sat,2020-06-20,15:30,Köln,1.0,1–1,1.4,Eint Frankfurt,,RheinEnergieSTADION,Christian Dingert,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Union Berlin,1.5,3–0,1.2,Düsseldorf,,Stadion An der Alten Försterei,Harm Osmers,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Wolfsburg,0.9,0–4,3.3,Bayern Munich,,Volkswagen Arena,Patrick Ittrich,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Freiburg,1.5,4–0,0.8,Schalke 04,,Schwarzwald-Stadion,Martin Petersen,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Dortmund,0.2,0–4,3.9,Hoffenheim,,Signal Iduna Park,Guido Winkmann,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Leverkusen,1.5,1–0,0.4,Mainz 05,,BayArena,Benjamin Cortus,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Werder Bremen,2.7,6–1,0.9,Köln,,Weserstadion,Bastian Dankert,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Augsburg,0.2,1–2,1.8,RB Leipzig,,WWK Arena,Felix Brych,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,M'Gladbach,2.7,2–1,0.9,Hertha BSC,,Stadion im Borussia-Park,Deniz Aytekin,Match Report,,20,D1
Regular season,34.0,Sat,2020-06-27,15:30,Eint Frankfurt,2.2,3–2,1.3,Paderborn 07,,Deutsche Bank Park,Benjamin Brand,Match Report,,20,D1
,,,,,,,,,,,,,,,20,D1
German 1/2 Relegation/Promotion Playoffs,,Thu,2020-07-02,20:30,Werder Bremen,,0–0,,Heidenheim,,Weserstadion,,Match Report,Leg 1 of 2,20,D1
German 1/2 Relegation/Promotion Playoffs,,Mon,2020-07-06,20:30,Heidenheim,,2–2,,Werder Bremen,,Voith-Arena,,Match Report,Leg 2 of 2; Werder Bremen won,20,D1
