Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,4.0,Sun,2020-10-18,13:30,Paderborn 07,1–0,Hannover 96,2258.0,Benteler-Arena,Manuel Gräfe,Match Report,,21,D2
Regular season,4.0,Mon,2020-10-19,20:30,St. Pauli,2–2,Nürnberg,1000.0,Millerntor-Stadion,Florian Heft,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,3.0,Wed,2020-10-21,18:30,Hamburger SV,3–0,Erzgebirge Aue,1000.0,Volksparkstadion,Christof Günsch,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,5.0,Fri,2020-10-23,18:30,Nürnberg,1–1,Karlsruher,,Max-Morlock-Stadion,Harm Osmers,Match Report,,21,D2
Regular season,5.0,Fri,2020-10-23,18:30,Jahn R'burg,3–0,Braunschweig,,Jahnstadion,Michael Bacher,Match Report,,21,D2
Regular season,5.0,Sat,2020-10-24,13:00,Hamburger SV,3–1,W'burg Kickers,1000.0,Volksparkstadion,Daniel Siebert,Match Report,,21,D2
Regular season,5.0,Sat,2020-10-24,13:00,Darmstadt 98,2–2,St. Pauli,,Merck-Stadion am Böllenfalltor,Marco Fritz,Match Report,,21,D2
Regular season,5.0,Sat,2020-10-24,13:00,Hannover 96,3–0,Düsseldorf,8900.0,HDI-Arena,Bastian Dankert,Match Report,,21,D2
Regular season,5.0,Sat,2020-10-24,13:00,Holstein Kiel,1–3,Greuther Fürth,2239.0,Holstein-Stadion,Timo Gerach,Match Report,,21,D2
Regular season,5.0,Sun,2020-10-25,13:30,Heidenheim,1–1,Osnabrück,,Voith-Arena,Christian Dingert,Match Report,,21,D2
Regular season,5.0,Sun,2020-10-25,13:30,Bochum,2–0,Erzgebirge Aue,300.0,Vonovia Ruhrstadion,Nicolas Winter,Match Report,,21,D2
Regular season,5.0,Sun,2020-10-25,13:30,Sandhausen,1–1,Paderborn 07,,BWT-Stadion Am Hardtwald,Benjamin Cortus,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,4.0,Wed,2020-10-28,18:30,Osnabrück,1–1,Darmstadt 98,,Stadion an der Bremer Brücke,Markus Schmidt,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,6.0,Fri,2020-10-30,18:30,Düsseldorf,1–0,Heidenheim,,Merkur Spielarena,Sascha Stegemann,Match Report,,21,D2
Regular season,6.0,Fri,2020-10-30,18:30,Hamburger SV,2–2,St. Pauli,1000.0,Volksparkstadion,Manuel Gräfe,Match Report,,21,D2
Regular season,6.0,Sat,2020-10-31,13:00,Braunschweig,3–2,Nürnberg,2788.0,Eintracht-Stadion,Sven Waschitzki,Match Report,,21,D2
Regular season,6.0,Sat,2020-10-31,13:00,Erzgebirge Aue,1–1,Holstein Kiel,500.0,Sparkassen-Erzgebirgsstadion,Florian Badstübner,Match Report,,21,D2
Regular season,6.0,Sat,2020-10-31,13:00,Paderborn 07,3–1,Jahn R'burg,,Benteler-Arena,Sven Jablonski,Match Report,,21,D2
Regular season,6.0,Sat,2020-10-31,13:00,Osnabrück,2–1,Sandhausen,,Stadion an der Bremer Brücke,Thorben Siewer,Match Report,,21,D2
Regular season,6.0,Sun,2020-11-01,13:30,Karlsruher,3–4,Darmstadt 98,450.0,Wildparkstadion,Aarne Aarnink,Match Report,,21,D2
Regular season,6.0,Sun,2020-11-01,13:30,W'burg Kickers,2–3,Bochum,,flyeralarm Arena,Martin Thomsen,Match Report,,21,D2
Regular season,6.0,Sun,2020-11-01,13:30,Greuther Fürth,4–1,Hannover 96,,Sportpark Ronhof Thomas Sommer,Christof Günsch,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,7.0,Fri,2020-11-06,18:30,Heidenheim,4–1,W'burg Kickers,,Voith-Arena,Robert Kampka,Match Report,,21,D2
Regular season,7.0,Fri,2020-11-06,18:30,Sandhausen,2–2,Braunschweig,,BWT-Stadion Am Hardtwald,Patrick Alt,Match Report,,21,D2
Regular season,7.0,Sat,2020-11-07,13:00,Hannover 96,0–0,Erzgebirge Aue,,HDI-Arena,Michael Bacher,Match Report,,21,D2
Regular season,7.0,Sat,2020-11-07,13:00,Bochum,0–2,Greuther Fürth,,Vonovia Ruhrstadion,Bastian Dankert,Match Report,,21,D2
Regular season,7.0,Sat,2020-11-07,13:00,Nürnberg,1–1,Düsseldorf,,Max-Morlock-Stadion,Robert Schröder,Match Report,,21,D2
Regular season,7.0,Sun,2020-11-08,13:30,St. Pauli,0–3,Karlsruher,,Millerntor-Stadion,Alexander Sather,Match Report,,21,D2
Regular season,7.0,Sun,2020-11-08,13:30,Jahn R'burg,2–4,Osnabrück,,Jahnstadion,Timo Gerach,Match Report,,21,D2
Regular season,7.0,Sun,2020-11-08,13:30,Darmstadt 98,0–4,Paderborn 07,,Merck-Stadion am Böllenfalltor,Florian Heft,Match Report,,21,D2
Regular season,7.0,Mon,2020-11-09,20:30,Holstein Kiel,1–1,Hamburger SV,,Holstein-Stadion,Sören Storks,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,8.0,Sat,2020-11-21,13:00,Braunschweig,1–3,Karlsruher,,Eintracht-Stadion,Patrick Hanslbauer,Match Report,,21,D2
Regular season,8.0,Sat,2020-11-21,13:00,Paderborn 07,2–0,St. Pauli,,Benteler-Arena,Christian Dingert,Match Report,,21,D2
Regular season,8.0,Sat,2020-11-21,13:00,Düsseldorf,1–0,Sandhausen,,Merkur Spielarena,Daniel Schlager,Match Report,,21,D2
Regular season,8.0,Sat,2020-11-21,13:00,Holstein Kiel,2–2,Heidenheim,,Holstein-Stadion,Aarne Aarnink,Match Report,,21,D2
Regular season,8.0,Sun,2020-11-22,13:30,Greuther Fürth,3–1,Jahn R'burg,,Sportpark Ronhof Thomas Sommer,Benjamin Brand,Match Report,,21,D2
Regular season,8.0,Sun,2020-11-22,13:30,W'burg Kickers,2–1,Hannover 96,,flyeralarm Arena,Nicolas Winter,Match Report,,21,D2
Regular season,8.0,Sun,2020-11-22,13:30,Hamburger SV,1–3,Bochum,,Volksparkstadion,Tobias Reichel,Match Report,,21,D2
Regular season,8.0,Sun,2020-11-22,13:30,Erzgebirge Aue,3–0,Darmstadt 98,,Sparkassen-Erzgebirgsstadion,Martin Thomsen,Match Report,,21,D2
Regular season,8.0,Mon,2020-11-23,20:30,Osnabrück,1–4,Nürnberg,,Stadion an der Bremer Brücke,Felix Zwayer,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,9.0,Fri,2020-11-27,18:30,St. Pauli,0–1,Osnabrück,,Millerntor-Stadion,Matthias Jöllenbeck,Match Report,,21,D2
Regular season,9.0,Fri,2020-11-27,18:30,Darmstadt 98,4–0,Braunschweig,,Merck-Stadion am Böllenfalltor,Alexander Sather,Match Report,,21,D2
Regular season,9.0,Sat,2020-11-28,13:00,Jahn R'burg,2–1,W'burg Kickers,,Jahnstadion,Florian Heft,Match Report,,21,D2
Regular season,9.0,Sat,2020-11-28,13:00,Sandhausen,1–4,Erzgebirge Aue,,BWT-Stadion Am Hardtwald,Benjamin Cortus,Match Report,,21,D2
Regular season,9.0,Sat,2020-11-28,13:00,Karlsruher,1–0,Paderborn 07,,Wildparkstadion,Michael Bacher,Match Report,,21,D2
Regular season,9.0,Sun,2020-11-29,13:30,Heidenheim,3–2,Hamburger SV,,Voith-Arena,Florian Badstübner,Match Report,,21,D2
Regular season,9.0,Sun,2020-11-29,13:30,Nürnberg,2–3,Greuther Fürth,,Max-Morlock-Stadion,Felix Brych,Match Report,,21,D2
Regular season,9.0,Sun,2020-11-29,13:30,Hannover 96,0–3,Holstein Kiel,,HDI-Arena,Markus Schmidt,Match Report,,21,D2
Regular season,9.0,Mon,2020-11-30,20:30,Bochum,5–0,Düsseldorf,,Vonovia Ruhrstadion,Frank Willenborg,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,10.0,Fri,2020-12-04,18:30,Düsseldorf,3–2,Darmstadt 98,,Merkur Spielarena,Patrick Alt,Match Report,,21,D2
Regular season,10.0,Fri,2020-12-04,18:30,Holstein Kiel,3–1,Bochum,,Holstein-Stadion,Robert Schröder,Match Report,,21,D2
Regular season,10.0,Sat,2020-12-05,13:00,Hamburger SV,0–1,Hannover 96,,Volksparkstadion,Bastian Dankert,Match Report,,21,D2
Regular season,10.0,Sat,2020-12-05,13:00,Greuther Fürth,0–1,Heidenheim,,Sportpark Ronhof Thomas Sommer,Thorben Siewer,Match Report,,21,D2
Regular season,10.0,Sat,2020-12-05,13:00,Osnabrück,1–2,Karlsruher,,Stadion an der Bremer Brücke,Patrick Ittrich,Match Report,,21,D2
Regular season,10.0,Sat,2020-12-05,13:00,Braunschweig,2–1,St. Pauli,,Eintracht-Stadion,Timo Gerach,Match Report,,21,D2
Regular season,10.0,Sun,2020-12-06,13:30,Paderborn 07,0–2,Nürnberg,,Benteler-Arena,Robert Hartmann,Match Report,,21,D2
Regular season,10.0,Sun,2020-12-06,13:30,Erzgebirge Aue,0–2,Jahn R'burg,,Sparkassen-Erzgebirgsstadion,Christof Günsch,Match Report,,21,D2
Regular season,10.0,Sun,2020-12-06,13:30,W'burg Kickers,2–3,Sandhausen,,flyeralarm Arena,Sören Storks,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,11.0,Fri,2020-12-11,18:30,Bochum,3–0,Paderborn 07,,Vonovia Ruhrstadion,Tobias Stieler,Match Report,,21,D2
Regular season,11.0,Fri,2020-12-11,18:30,Sandhausen,0–3,Greuther Fürth,,BWT-Stadion Am Hardtwald,Aarne Aarnink,Match Report,,21,D2
Regular season,11.0,Sat,2020-12-12,13:00,Jahn R'burg,2–3,Holstein Kiel,,Jahnstadion,Robert Kampka,Match Report,,21,D2
Regular season,11.0,Sat,2020-12-12,13:00,Darmstadt 98,1–2,Hamburger SV,,Merck-Stadion am Böllenfalltor,Nicolas Winter,Match Report,,21,D2
Regular season,11.0,Sat,2020-12-12,13:00,Heidenheim,1–0,Hannover 96,,Voith-Arena,Sven Waschitzki,Match Report,,21,D2
Regular season,11.0,Sun,2020-12-13,13:30,Nürnberg,2–1,W'burg Kickers,,Max-Morlock-Stadion,Daniel Schlager,Match Report,,21,D2
Regular season,11.0,Sun,2020-12-13,13:30,St. Pauli,2–2,Erzgebirge Aue,,Millerntor-Stadion,Lasse Koslowski,Match Report,,21,D2
Regular season,11.0,Sun,2020-12-13,13:30,Braunschweig,0–2,Osnabrück,,Eintracht-Stadion,Martin Thomsen,Match Report,,21,D2
Regular season,11.0,Sun,2020-12-13,13:30,Karlsruher,1–2,Düsseldorf,,Wildparkstadion,Tobias Reichel,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,12.0,Tue,2020-12-15,18:30,Heidenheim,0–0,Jahn R'burg,,Voith-Arena,Felix Brych,Match Report,,21,D2
Regular season,12.0,Tue,2020-12-15,18:30,Greuther Fürth,0–4,Darmstadt 98,,Sportpark Ronhof Thomas Sommer,Christian Dingert,Match Report,,21,D2
Regular season,12.0,Tue,2020-12-15,18:30,Hannover 96,2–0,Bochum,,HDI-Arena,Felix Zwayer,Match Report,,21,D2
Regular season,12.0,Tue,2020-12-15,18:30,Hamburger SV,4–0,Sandhausen,,Volksparkstadion,Timo Gerach,Match Report,,21,D2
Regular season,12.0,Wed,2020-12-16,18:30,Holstein Kiel,1–0,Nürnberg,,Holstein-Stadion,Thorben Siewer,Match Report,,21,D2
Regular season,12.0,Wed,2020-12-16,18:30,Paderborn 07,2–2,Braunschweig,,Benteler-Arena,Guido Winkmann,Match Report,,21,D2
Regular season,12.0,Wed,2020-12-16,18:30,Düsseldorf,3–0,Osnabrück,,Merkur Spielarena,Florian Lechner,Match Report,,21,D2
Regular season,12.0,Thu,2020-12-17,20:30,Erzgebirge Aue,4–1,Karlsruher,,Sparkassen-Erzgebirgsstadion,Patrick Alt,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,13.0,Fri,2020-12-18,18:30,Bochum,3–0,Heidenheim,,Vonovia Ruhrstadion,Manuel Gräfe,Match Report,,21,D2
Regular season,13.0,Fri,2020-12-18,18:30,Jahn R'burg,0–0,Hannover 96,,Jahnstadion,Patrick Hanslbauer,Match Report,,21,D2
Regular season,13.0,Sat,2020-12-19,13:00,Osnabrück,0–1,Paderborn 07,,Stadion an der Bremer Brücke,Martin Petersen,Match Report,,21,D2
Regular season,13.0,Sat,2020-12-19,13:00,Darmstadt 98,2–0,W'burg Kickers,,Merck-Stadion am Böllenfalltor,Patrick Ittrich,Match Report,,21,D2
Regular season,13.0,Sat,2020-12-19,13:00,Braunschweig,0–3,Greuther Fürth,,Eintracht-Stadion,Robert Hartmann,Match Report,,21,D2
Regular season,13.0,Sun,2020-12-20,13:30,Nürnberg,1–0,Erzgebirge Aue,,Max-Morlock-Stadion,Florian Heft,Match Report,,21,D2
Regular season,13.0,Sun,2020-12-20,13:30,Sandhausen,0–2,Holstein Kiel,,BWT-Stadion Am Hardtwald,Matthias Jöllenbeck,Match Report,,21,D2
Regular season,13.0,Sun,2020-12-20,13:30,St. Pauli,0–3,Düsseldorf,,Millerntor-Stadion,Robert Schröder,Match Report,,21,D2
Regular season,13.0,Mon,2020-12-21,20:30,Karlsruher,1–2,Hamburger SV,,Wildparkstadion,Christof Günsch,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,14.0,Sat,2021-01-02,13:00,Heidenheim,2–0,Nürnberg,,Voith-Arena,Michael Bacher,Match Report,,21,D2
Regular season,14.0,Sat,2021-01-02,13:00,W'burg Kickers,2–4,Karlsruher,,flyeralarm Arena,Benjamin Cortus,Match Report,,21,D2
Regular season,14.0,Sat,2021-01-02,13:00,Bochum,2–1,Darmstadt 98,,Vonovia Ruhrstadion,Sven Waschitzki,Match Report,,21,D2
Regular season,14.0,Sun,2021-01-03,13:30,Erzgebirge Aue,3–1,Braunschweig,,Sparkassen-Erzgebirgsstadion,Daniel Siebert,Match Report,,21,D2
Regular season,14.0,Sun,2021-01-03,13:30,Hamburger SV,3–1,Jahn R'burg,,Volksparkstadion,Lasse Koslowski,Match Report,,21,D2
Regular season,14.0,Sun,2021-01-03,13:30,Greuther Fürth,2–1,St. Pauli,,Sportpark Ronhof Thomas Sommer,Tobias Reichel,Match Report,,21,D2
Regular season,14.0,Sun,2021-01-03,13:30,Hannover 96,4–0,Sandhausen,,HDI-Arena,Robert Kampka,Match Report,,21,D2
Regular season,14.0,Sun,2021-01-03,13:30,Holstein Kiel,1–2,Osnabrück,,Holstein-Stadion,Harm Osmers,Match Report,,21,D2
Regular season,14.0,Mon,2021-01-04,20:30,Düsseldorf,2–1,Paderborn 07,,Merkur Spielarena,Aarne Aarnink,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,12.0,Wed,2021-01-06,18:30,W'burg Kickers,1–1,St. Pauli,,flyeralarm Arena,Michael Bacher,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,15.0,Fri,2021-01-08,18:30,Karlsruher,3–2,Greuther Fürth,,Wildparkstadion,Timo Gerach,Match Report,,21,D2
Regular season,15.0,Fri,2021-01-08,18:30,Sandhausen,4–0,Heidenheim,,BWT-Stadion Am Hardtwald,Florian Badstübner,Match Report,,21,D2
Regular season,15.0,Sat,2021-01-09,13:00,Nürnberg,1–1,Hamburger SV,,Max-Morlock-Stadion,Felix Brych,Match Report,,21,D2
Regular season,15.0,Sat,2021-01-09,13:00,Osnabrück,2–3,W'burg Kickers,,Stadion an der Bremer Brücke,Thorben Siewer,Match Report,,21,D2
Regular season,15.0,Sat,2021-01-09,13:00,St. Pauli,1–1,Holstein Kiel,,Millerntor-Stadion,Frank Willenborg,Match Report,,21,D2
Regular season,15.0,Sun,2021-01-10,13:30,Jahn R'burg,0–2,Bochum,,Jahnstadion,Marco Fritz,Match Report,,21,D2
Regular season,15.0,Sun,2021-01-10,13:30,Paderborn 07,2–1,Erzgebirge Aue,,Benteler-Arena,Martin Thomsen,Match Report,,21,D2
Regular season,15.0,Sun,2021-01-10,13:30,Darmstadt 98,1–2,Hannover 96,,Merck-Stadion am Böllenfalltor,Patrick Alt,Match Report,,21,D2
Regular season,15.0,Mon,2021-01-11,20:30,Braunschweig,0–0,Düsseldorf,,Eintracht-Stadion,Alexander Sather,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,16.0,Fri,2021-01-15,18:30,W'burg Kickers,0–0,Braunschweig,,flyeralarm Arena,Florian Heft,Match Report,,21,D2
Regular season,16.0,Fri,2021-01-15,18:30,Greuther Fürth,1–1,Paderborn 07,,Sportpark Ronhof Thomas Sommer,Matthias Jöllenbeck,Match Report,,21,D2
Regular season,16.0,Sat,2021-01-16,13:00,Erzgebirge Aue,0–3,Düsseldorf,,Sparkassen-Erzgebirgsstadion,Christof Günsch,Match Report,,21,D2
Regular season,16.0,Sat,2021-01-16,13:00,Bochum,3–1,Nürnberg,,Vonovia Ruhrstadion,Guido Winkmann,Match Report,,21,D2
Regular season,16.0,Sat,2021-01-16,13:00,Hannover 96,2–3,St. Pauli,,HDI-Arena,Sören Storks,Match Report,,21,D2
Regular season,16.0,Sun,2021-01-17,13:30,Jahn R'burg,3–1,Sandhausen,,Jahnstadion,Nicolas Winter,Match Report,,21,D2
Regular season,16.0,Sun,2021-01-17,13:30,Holstein Kiel,2–3,Karlsruher,,Holstein-Stadion,Lasse Koslowski,Match Report,,21,D2
Regular season,16.0,Sun,2021-01-17,13:30,Heidenheim,3–0,Darmstadt 98,,Voith-Arena,Robert Hartmann,Match Report,,21,D2
Regular season,16.0,Mon,2021-01-18,20:30,Hamburger SV,5–0,Osnabrück,,Volksparkstadion,Daniel Schlager,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,17.0,Fri,2021-01-22,18:30,Düsseldorf,3–3,Greuther Fürth,,Merkur Spielarena,Frank Willenborg,Match Report,,21,D2
Regular season,17.0,Fri,2021-01-22,18:30,Osnabrück,0–1,Erzgebirge Aue,,Stadion an der Bremer Brücke,Alexander Sather,Match Report,,21,D2
Regular season,17.0,Sat,2021-01-23,13:00,Braunschweig,2–4,Hamburger SV,,Eintracht-Stadion,Robert Kampka,Match Report,,21,D2
Regular season,17.0,Sat,2021-01-23,13:00,Paderborn 07,1–0,W'burg Kickers,,Benteler-Arena,Lasse Koslowski,Match Report,,21,D2
Regular season,17.0,Sat,2021-01-23,13:00,Karlsruher,1–1,Heidenheim,,Wildparkstadion,Patrick Alt,Match Report,,21,D2
Regular season,17.0,Sun,2021-01-24,13:30,Darmstadt 98,0–2,Holstein Kiel,,Merck-Stadion am Böllenfalltor,Aarne Aarnink,Match Report,,21,D2
Regular season,17.0,Sun,2021-01-24,13:30,Sandhausen,1–1,Bochum,,BWT-Stadion Am Hardtwald,Michael Bacher,Match Report,,21,D2
Regular season,17.0,Sun,2021-01-24,13:30,St. Pauli,2–0,Jahn R'burg,,Millerntor-Stadion,Bastian Dankert,Match Report,,21,D2
Regular season,17.0,Sun,2021-01-24,13:30,Nürnberg,2–5,Hannover 96,,Max-Morlock-Stadion,Florian Lechner,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,18.0,Tue,2021-01-26,18:30,Erzgebirge Aue,2–1,W'burg Kickers,,Sparkassen-Erzgebirgsstadion,Timo Gerach,Match Report,,21,D2
Regular season,18.0,Tue,2021-01-26,20:30,Braunschweig,1–0,Heidenheim,,Eintracht-Stadion,Thorben Siewer,Match Report,,21,D2
Regular season,18.0,Tue,2021-01-26,20:30,Düsseldorf,0–0,Hamburger SV,,Merkur Spielarena,Benjamin Cortus,Match Report,,21,D2
Regular season,18.0,Tue,2021-01-26,20:30,Osnabrück,0–1,Greuther Fürth,,Stadion an der Bremer Brücke,Martin Thomsen,Match Report,,21,D2
Regular season,18.0,Wed,2021-01-27,18:30,Darmstadt 98,2–1,Sandhausen,,Merck-Stadion am Böllenfalltor,Tobias Reichel,Match Report,,21,D2
Regular season,18.0,Wed,2021-01-27,20:30,Paderborn 07,1–1,Holstein Kiel,,Benteler-Arena,Patrick Ittrich,Match Report,,21,D2
Regular season,18.0,Wed,2021-01-27,20:30,Nürnberg,0–1,Jahn R'burg,,Max-Morlock-Stadion,Sven Waschitzki,Match Report,,21,D2
Regular season,18.0,Wed,2021-01-27,20:30,Karlsruher,1–0,Hannover 96,,Wildparkstadion,Martin Petersen,Match Report,,21,D2
Regular season,18.0,Thu,2021-01-28,20:30,St. Pauli,2–3,Bochum,,Millerntor-Stadion,Harm Osmers,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,19.0,Fri,2021-01-29,18:30,W'burg Kickers,2–1,Düsseldorf,,flyeralarm Arena,Markus Schmidt,Match Report,,21,D2
Regular season,19.0,Fri,2021-01-29,18:30,Greuther Fürth,3–0,Erzgebirge Aue,,Sportpark Ronhof Thomas Sommer,Robert Schröder,Match Report,,21,D2
Regular season,19.0,Sat,2021-01-30,13:00,Jahn R'burg,1–1,Darmstadt 98,,Jahnstadion,Florian Heft,Match Report,,21,D2
Regular season,19.0,Sat,2021-01-30,13:00,Hamburger SV,3–1,Paderborn 07,,Volksparkstadion,Daniel Siebert,Match Report,,21,D2
Regular season,19.0,Sat,2021-01-30,13:00,Holstein Kiel,3–1,Braunschweig,,Holstein-Stadion,Tobias Stieler,Match Report,,21,D2
Regular season,19.0,Sun,2021-01-31,13:30,Bochum,1–2,Karlsruher,,Vonovia Ruhrstadion,Christof Günsch,Match Report,,21,D2
Regular season,19.0,Sun,2021-01-31,13:30,Heidenheim,3–4,St. Pauli,,Voith-Arena,Nicolas Winter,Match Report,,21,D2
Regular season,19.0,Sun,2021-01-31,13:30,Sandhausen,2–0,Nürnberg,,BWT-Stadion Am Hardtwald,Matthias Jöllenbeck,Match Report,,21,D2
Regular season,19.0,Mon,2021-02-01,20:30,Hannover 96,1–0,Osnabrück,,HDI-Arena,Manuel Gräfe,Match Report,,21,D2
,,,,,,,,,,,,,21,D2
Regular season,20.0,Fri,2021-02-05,18:30,Erzgebirge Aue,3–3,Hamburger SV,,Sparkassen-Erzgebirgsstadion,Florian Badstübner,Match Report,,21,D2
Regular season,20.0,Fri,2021-02-05,18:30,St. Pauli,2–1,Sandhausen,,Millerntor-Stadion,Patrick Alt,Match Report,,21,D2
Regular season,20.0,Sat,2021-02-06,13:00,Darmstadt 98,1–2,Nürnberg,,Merck-Stadion am Böllenfalltor,Martin Thomsen,Match Report,,21,D2
