Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
4.0,Sun,2018-09-16,15:00,Juventus,2.4,2–1,0.8,Sassuolo,40563.0,Allianz Stadium,Daniele Chiffi,Match Report,,19,I1
4.0,Sun,2018-09-16,15:00,Genoa,0.7,1–0,0.8,Bologna,20032.0,Stadio Comunale Luigi Ferraris,Luca Banti,Match Report,,19,I1
4.0,Sun,2018-09-16,18:00,Empoli,1.6,0–1,2.4,Lazio,10832.0,Stadio Carlo Castellani,Daniele Orsato,Match Report,,19,I1
4.0,Sun,2018-09-16,20:30,Cagliari,0.5,1–1,2.1,Milan,16201.0,Sardegna Arena,Rosario Abisso,Match Report,,19,I1
4.0,Mon,2018-09-17,20:30,SPAL,1.7,2–0,0.8,Atalanta,14153.0,Stadio Paolo Mazza,Maurizio Mariani,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
1.0,Wed,2018-09-19,19:00,Sampdoria,0.5,1–1,1.4,Fiorentina,18334.0,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
5.0,Fri,2018-09-21,20:30,Sassuolo,2.2,3–1,1.1,Empoli,10183.0,Stadio Città del Tricolore,Federico La Penna,Match Report,,19,I1
5.0,Sat,2018-09-22,15:00,Parma,2.3,2–0,0.9,Cagliari,14852.0,Stadio Ennio Tardini,Giampaolo Calvarese,Match Report,,19,I1
5.0,Sat,2018-09-22,18:00,Fiorentina,1.5,3–0,0.6,SPAL,30068.0,Stadio Artemio Franchi,Davide Ghersini,Match Report,,19,I1
5.0,Sat,2018-09-22,20:30,Sampdoria,0.4,0–1,0.9,Inter,22835.0,Stadio Comunale Luigi Ferraris,Marco Guida,Match Report,,19,I1
5.0,Sun,2018-09-23,12:30,Torino,1.2,1–3,2.0,Napoli,22655.0,Stadio Olimpico di Torino,Massimiliano Irrati,Match Report,,19,I1
5.0,Sun,2018-09-23,15:00,Lazio,2.9,4–1,0.7,Genoa,30000.0,Stadio Olimpico,Rosario Abisso,Match Report,,19,I1
5.0,Sun,2018-09-23,15:00,Bologna,0.9,2–0,2.9,Roma,20067.0,Stadio Renato Dall'Ara,Davide Massa,Match Report,,19,I1
5.0,Sun,2018-09-23,15:00,Chievo,1.5,0–2,1.1,Udinese,10000.0,Stadio Marc'Antonio Bentegodi,Luca Pairetto,Match Report,,19,I1
5.0,Sun,2018-09-23,18:00,Milan,2.6,2–2,1.8,Atalanta,51684.0,Stadio Giuseppe Meazza,Daniele Doveri,Match Report,,19,I1
5.0,Sun,2018-09-23,20:30,Frosinone,0.1,0–2,3.0,Juventus,16000.0,Stadio Benito Stirpe,Piero Giacomelli,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
6.0,Tue,2018-09-25,21:00,Inter,1.7,2–1,1.8,Fiorentina,55840.0,Stadio Giuseppe Meazza,Paolo Mazzoleni,Match Report,,19,I1
6.0,Wed,2018-09-26,19:00,Udinese,0.9,1–2,1.6,Lazio,19455.0,Dacia Arena,Fabio Maresca,Match Report,,19,I1
6.0,Wed,2018-09-26,21:00,Napoli,2.6,3–0,0.1,Parma,29354.0,Stadio San Paolo,Daniele Doveri,Match Report,,19,I1
6.0,Wed,2018-09-26,21:00,Genoa,1.3,2–0,1.2,Chievo,18969.0,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Match Report,,19,I1
6.0,Wed,2018-09-26,21:00,Cagliari,1.0,0–0,2.1,Sampdoria,14038.0,Sardegna Arena,Gianluca Rocchi,Match Report,,19,I1
6.0,Wed,2018-09-26,21:00,Roma,2.4,4–0,0.6,Frosinone,34380.0,Stadio Olimpico,Marco Di Bello,Match Report,,19,I1
6.0,Wed,2018-09-26,21:00,Juventus,1.1,2–0,0.3,Bologna,38472.0,Allianz Stadium,Maurizio Mariani,Match Report,,19,I1
6.0,Wed,2018-09-26,21:00,Atalanta,0.8,0–0,0.3,Torino,18144.0,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Match Report,,19,I1
6.0,Thu,2018-09-27,19:00,SPAL,1.1,0–2,1.9,Sassuolo,13945.0,Stadio Paolo Mazza,Eugenio Abbattista,Match Report,,19,I1
6.0,Thu,2018-09-27,21:00,Empoli,1.2,1–1,1.4,Milan,13890.0,Stadio Carlo Castellani,Michael Fabbri,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
7.0,Sat,2018-09-29,15:00,Roma,2.0,3–1,0.9,Lazio,47600.0,Stadio Olimpico,Gianluca Rocchi,Match Report,,19,I1
7.0,Sat,2018-09-29,18:00,Juventus,2.8,3–1,1.5,Napoli,39252.0,Allianz Stadium,Luca Banti,Match Report,,19,I1
7.0,Sat,2018-09-29,20:30,Inter,1.0,2–0,0.2,Cagliari,55486.0,Stadio Giuseppe Meazza,Davide Massa,Match Report,,19,I1
7.0,Sun,2018-09-30,12:30,Bologna,1.6,2–1,1.0,Udinese,19039.0,Stadio Renato Dall'Ara,Gianluca Manganiello,Match Report,,19,I1
7.0,Sun,2018-09-30,15:00,Chievo,0.3,0–1,1.6,Torino,10500.0,Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,,19,I1
7.0,Sun,2018-09-30,15:00,Fiorentina,1.1,2–0,0.8,Atalanta,30535.0,Stadio Artemio Franchi,Paolo Valeri,Match Report,,19,I1
7.0,Sun,2018-09-30,15:00,Frosinone,1.6,1–2,1.0,Genoa,12384.0,Stadio Benito Stirpe,Juan Sacchi,Match Report,,19,I1
7.0,Sun,2018-09-30,18:00,Parma,0.6,1–0,1.3,Empoli,14584.0,Stadio Ennio Tardini,Luca Pairetto,Match Report,,19,I1
7.0,Sun,2018-09-30,20:30,Sassuolo,0.7,1–4,1.2,Milan,16795.0,Stadio Città del Tricolore,Piero Giacomelli,Match Report,,19,I1
7.0,Mon,2018-10-01,20:30,Sampdoria,1.2,2–1,1.3,SPAL,17885.0,Stadio Comunale Luigi Ferraris,Federico La Penna,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
8.0,Fri,2018-10-05,20:30,Torino,1.8,3–2,2.0,Frosinone,16554.0,Stadio Olimpico di Torino,Ivan Pezzuto,Match Report,,19,I1
8.0,Sat,2018-10-06,15:00,Cagliari,1.7,2–0,0.4,Bologna,15019.0,Sardegna Arena,Fabrizio Pasqua,Match Report,,19,I1
8.0,Sat,2018-10-06,18:00,Udinese,0.7,0–2,2.3,Juventus,25000.0,Dacia Arena,Rosario Abisso,Match Report,,19,I1
8.0,Sat,2018-10-06,20:30,Empoli,2.1,0–2,0.8,Roma,10670.0,Stadio Carlo Castellani,Paolo Mazzoleni,Match Report,,19,I1
8.0,Sun,2018-10-07,12:30,Genoa,1.8,1–3,1.2,Parma,20511.0,Stadio Comunale Luigi Ferraris,Daniele Chiffi,Match Report,,19,I1
8.0,Sun,2018-10-07,15:00,Milan,2.7,3–1,0.5,Chievo,48088.0,Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,,19,I1
8.0,Sun,2018-10-07,15:00,Atalanta,2.0,0–1,0.5,Sampdoria,19164.0,Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,Match Report,,19,I1
8.0,Sun,2018-10-07,15:00,Lazio,1.5,1–0,1.1,Fiorentina,30000.0,Stadio Olimpico,Daniele Orsato,Match Report,,19,I1
8.0,Sun,2018-10-07,18:00,Napoli,1.5,2–0,1.0,Sassuolo,29647.0,Stadio San Paolo,Marco Di Bello,Match Report,,19,I1
8.0,Sun,2018-10-07,20:30,SPAL,3.0,1–2,1.4,Inter,15750.0,Stadio Paolo Mazza,Fabio Maresca,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
9.0,Sat,2018-10-20,15:00,Roma,1.6,0–2,1.6,SPAL,39838.0,Stadio Olimpico,Luca Pairetto,Match Report,,19,I1
9.0,Sat,2018-10-20,18:00,Juventus,1.8,1–1,1.0,Genoa,37735.0,Allianz Stadium,Federico La Penna,Match Report,,19,I1
9.0,Sat,2018-10-20,20:30,Udinese,2.0,0–3,1.8,Napoli,21449.0,Dacia Arena,Maurizio Mariani,Match Report,,19,I1
9.0,Sun,2018-10-21,12:30,Frosinone,1.1,3–3,1.6,Empoli,12287.0,Stadio Benito Stirpe,Daniele Orsato,Match Report,,19,I1
9.0,Sun,2018-10-21,15:00,Chievo,0.9,1–5,2.1,Atalanta,12000.0,Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,Match Report,,19,I1
9.0,Sun,2018-10-21,15:00,Bologna,1.5,2–2,0.9,Torino,23245.0,Stadio Renato Dall'Ara,Luca Banti,Match Report,,19,I1
9.0,Sun,2018-10-21,15:00,Parma,0.2,0–2,2.8,Lazio,18969.0,Stadio Ennio Tardini,Michael Fabbri,Match Report,,19,I1
9.0,Sun,2018-10-21,18:00,Fiorentina,1.6,1–1,1.0,Cagliari,31567.0,Stadio Artemio Franchi,Piero Giacomelli,Match Report,,19,I1
9.0,Sun,2018-10-21,20:30,Inter,1.6,1–0,0.7,Milan,78275.0,Stadio Giuseppe Meazza,Marco Guida,Match Report,,19,I1
9.0,Mon,2018-10-22,20:30,Sampdoria,1.3,0–0,0.6,Sassuolo,19064.0,Stadio Comunale Luigi Ferraris,Francesco Fourneau,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
10.0,Sat,2018-10-27,15:00,Atalanta,3.3,3–0,0.9,Parma,18152.0,Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,,19,I1
10.0,Sat,2018-10-27,18:00,Empoli,0.3,1–2,1.7,Juventus,15889.0,Stadio Carlo Castellani,Giampaolo Calvarese,Match Report,,19,I1
10.0,Sat,2018-10-27,20:30,Torino,0.9,1–1,1.2,Fiorentina,17871.0,Stadio Olimpico di Torino,Michael Fabbri,Match Report,,19,I1
10.0,Sun,2018-10-28,12:30,Sassuolo,2.2,2–2,1.3,Bologna,12647.0,Stadio Città del Tricolore,Daniele Doveri,Match Report,,19,I1
10.0,Sun,2018-10-28,15:00,SPAL,0.9,0–3,1.0,Frosinone,13676.0,Stadio Paolo Mazza,Daniele Chiffi,Match Report,,19,I1
10.0,Sun,2018-10-28,15:00,Genoa,1.7,2–2,0.5,Udinese,18880.0,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,,19,I1
10.0,Sun,2018-10-28,15:00,Cagliari,1.5,2–1,1.2,Chievo,15805.0,Sardegna Arena,Marco Piccinini,Match Report,,19,I1
10.0,Sun,2018-10-28,18:00,Milan,2.0,3–2,0.6,Sampdoria,47347.0,Stadio Giuseppe Meazza,Fabio Maresca,Match Report,,19,I1
10.0,Sun,2018-10-28,20:30,Napoli,2.1,1–1,0.6,Roma,30037.0,Stadio San Paolo,Davide Massa,Match Report,,19,I1
10.0,Mon,2018-10-29,20:30,Lazio,1.4,0–3,1.9,Inter,40068.0,Stadio Olimpico,Massimiliano Irrati,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
1.0,Wed,2018-10-31,20:30,Milan,1.4,2–1,0.4,Genoa,46720.0,Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
11.0,Fri,2018-11-02,20:30,Napoli,2.0,5–1,1.2,Empoli,31370.0,Stadio San Paolo,Luca Pairetto,Match Report,,19,I1
11.0,Sat,2018-11-03,15:00,Inter,2.9,5–0,0.4,Genoa,67532.0,Stadio Giuseppe Meazza,Paolo Valeri,Match Report,,19,I1
11.0,Sat,2018-11-03,18:00,Fiorentina,1.3,1–1,1.6,Roma,30590.0,Stadio Artemio Franchi,Luca Banti,Match Report,,19,I1
11.0,Sat,2018-11-03,20:30,Juventus,1.8,3–1,0.7,Cagliari,40644.0,Allianz Stadium,Maurizio Mariani,Match Report,,19,I1
11.0,Sun,2018-11-04,12:30,Lazio,2.2,4–1,1.2,SPAL,35573.0,Stadio Olimpico,Marco Guida,Match Report,,19,I1
11.0,Sun,2018-11-04,15:00,Sampdoria,1.4,1–4,2.3,Torino,20364.0,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,,19,I1
11.0,Sun,2018-11-04,15:00,Parma,0.5,0–0,0.5,Frosinone,14004.0,Stadio Ennio Tardini,Gianluca Manganiello,Match Report,,19,I1
11.0,Sun,2018-11-04,15:00,Chievo,0.3,0–2,0.9,Sassuolo,8100.0,Stadio Marc'Antonio Bentegodi,Gianluca Aureliano,Match Report,,19,I1
11.0,Sun,2018-11-04,18:00,Bologna,1.9,1–2,1.7,Atalanta,19038.0,Stadio Renato Dall'Ara,Federico La Penna,Match Report,,19,I1
11.0,Sun,2018-11-04,20:30,Udinese,0.5,0–1,0.7,Milan,23540.0,Dacia Arena,Marco Di Bello,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
12.0,Fri,2018-11-09,20:30,Frosinone,0.4,1–1,2.1,Fiorentina,13378.0,Stadio Benito Stirpe,Fabrizio Pasqua,Match Report,,19,I1
12.0,Sat,2018-11-10,15:00,Torino,2.6,1–2,1.6,Parma,17431.0,Stadio Olimpico di Torino,Davide Massa,Match Report,,19,I1
12.0,Sat,2018-11-10,18:00,SPAL,1.7,2–2,1.2,Cagliari,13250.0,Stadio Paolo Mazza,Daniele Doveri,Match Report,,19,I1
12.0,Sat,2018-11-10,20:30,Genoa,0.7,1–2,1.7,Napoli,25365.0,Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,,19,I1
12.0,Sun,2018-11-11,12:30,Atalanta,3.4,4–1,1.4,Inter,20633.0,Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,,19,I1
12.0,Sun,2018-11-11,15:00,Roma,2.7,4–1,0.9,Sampdoria,37582.0,Stadio Olimpico,Massimiliano Irrati,Match Report,,19,I1
12.0,Sun,2018-11-11,15:00,Empoli,1.3,2–1,3.9,Udinese,7553.0,Stadio Carlo Castellani,Piero Giacomelli,Match Report,,19,I1
12.0,Sun,2018-11-11,15:00,Chievo,2.2,2–2,1.6,Bologna,9500.0,Stadio Marc'Antonio Bentegodi,Daniele Orsato,Match Report,,19,I1
12.0,Sun,2018-11-11,18:00,Sassuolo,0.7,1–1,1.6,Lazio,11317.0,Stadio Città del Tricolore,Giampaolo Calvarese,Match Report,,19,I1
12.0,Sun,2018-11-11,20:30,Milan,0.9,0–2,1.3,Juventus,74729.0,Stadio Giuseppe Meazza,Paolo Mazzoleni,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
13.0,Sat,2018-11-24,15:00,Udinese,1.4,1–0,1.3,Roma,21986.0,Dacia Arena,Michael Fabbri,Match Report,,19,I1
13.0,Sat,2018-11-24,18:00,Juventus,1.6,2–0,0.5,SPAL,41052.0,Allianz Stadium,Federico La Penna,Match Report,,19,I1
13.0,Sat,2018-11-24,20:30,Inter,2.5,3–0,0.2,Frosinone,63645.0,Stadio Giuseppe Meazza,Luca Pairetto,Match Report,,19,I1
13.0,Sun,2018-11-25,12:30,Parma,2.1,2–1,1.5,Sassuolo,14354.0,Stadio Ennio Tardini,Paolo Valeri,Match Report,,19,I1
13.0,Sun,2018-11-25,15:00,Bologna,0.5,0–0,1.3,Fiorentina,21241.0,Stadio Renato Dall'Ara,Marco Di Bello,Match Report,,19,I1
13.0,Sun,2018-11-25,15:00,Empoli,2.2,3–2,1.9,Atalanta,8736.0,Stadio Carlo Castellani,Gianluca Manganiello,Match Report,,19,I1
13.0,Sun,2018-11-25,15:00,Napoli,1.5,0–0,0.4,Chievo,44468.0,Stadio San Paolo,Daniele Chiffi,Match Report,,19,I1
13.0,Sun,2018-11-25,18:00,Lazio,1.1,1–1,0.5,Milan,38269.0,Stadio Olimpico,Luca Banti,Match Report,,19,I1
13.0,Sun,2018-11-25,20:30,Genoa,2.1,1–1,0.6,Sampdoria,31756.0,Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,,19,I1
13.0,Mon,2018-11-26,20:30,Cagliari,0.2,0–0,0.7,Torino,15804.0,Sardegna Arena,Fabrizio Pasqua,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
14.0,Sat,2018-12-01,15:00,SPAL,0.8,2–2,2.1,Empoli,12622.0,Stadio Paolo Mazza,Paolo Mazzoleni,Match Report,,19,I1
14.0,Sat,2018-12-01,18:00,Fiorentina,1.3,0–3,1.7,Juventus,40872.0,Stadio Artemio Franchi,Daniele Orsato,Match Report,,19,I1
14.0,Sat,2018-12-01,20:30,Sampdoria,1.3,4–1,1.2,Bologna,17844.0,Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,,19,I1
14.0,Sun,2018-12-02,12:30,Milan,1.4,2–1,1.4,Parma,53275.0,Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,,19,I1
14.0,Sun,2018-12-02,15:00,Torino,2.2,2–1,1.6,Genoa,15324.0,Stadio Olimpico di Torino,Maurizio Mariani,Match Report,,19,I1
14.0,Sun,2018-12-02,15:00,Sassuolo,1.5,0–0,0.1,Udinese,10655.0,Stadio Città del Tricolore,Marco Guida,Match Report,,19,I1
14.0,Sun,2018-12-02,15:00,Frosinone,1.9,1–1,1.9,Cagliari,12377.0,Stadio Benito Stirpe,Marco Serra,Match Report,,19,I1
14.0,Sun,2018-12-02,18:00,Chievo,1.0,1–1,1.1,Lazio,7000.0,Stadio Marc'Antonio Bentegodi,Fabio Maresca,Match Report,,19,I1
14.0,Sun,2018-12-02,20:30,Roma,1.6,2–2,1.9,Inter,41009.0,Stadio Olimpico,Gianluca Rocchi,Match Report,,19,I1
14.0,Mon,2018-12-03,20:30,Atalanta,1.3,1–2,1.6,Napoli,19871.0,Stadio Atleti Azzurri d'Italia,Piero Giacomelli,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
15.0,Fri,2018-12-07,20:30,Juventus,1.5,1–0,1.0,Inter,41495.0,Allianz Stadium,Massimiliano Irrati,Match Report,,19,I1
15.0,Sat,2018-12-08,15:00,Napoli,2.2,4–0,0.6,Frosinone,34631.0,Stadio San Paolo,Gianluca Manganiello,Match Report,,19,I1
15.0,Sat,2018-12-08,18:00,Cagliari,1.8,2–2,1.8,Roma,14938.0,Sardegna Arena,Paolo Mazzoleni,Match Report,,19,I1
15.0,Sat,2018-12-08,20:30,Lazio,4.0,2–2,0.8,Sampdoria,28000.0,Stadio Olimpico,Davide Massa,Match Report,,19,I1
15.0,Sun,2018-12-09,12:30,Sassuolo,1.0,3–3,2.2,Fiorentina,11436.0,Stadio Città del Tricolore,Daniele Chiffi,Match Report,,19,I1
15.0,Sun,2018-12-09,15:00,Udinese,1.0,1–3,2.2,Atalanta,24413.0,Dacia Arena,Giampaolo Calvarese,Match Report,,19,I1
15.0,Sun,2018-12-09,15:00,Parma,1.6,1–1,1.6,Chievo,13994.0,Stadio Ennio Tardini,Federico La Penna,Match Report,,19,I1
15.0,Sun,2018-12-09,15:00,Empoli,2.0,2–1,2.4,Bologna,8379.0,Stadio Carlo Castellani,Paolo Valeri,Match Report,,19,I1
15.0,Sun,2018-12-09,18:00,Genoa,1.0,1–1,2.0,SPAL,19571.0,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Match Report,,19,I1
15.0,Sun,2018-12-09,20:30,Milan,1.0,0–0,1.0,Torino,44572.0,Stadio Giuseppe Meazza,Daniele Orsato,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
16.0,Sat,2018-12-15,18:00,Inter,2.2,1–0,0.3,Udinese,57025.0,Stadio Giuseppe Meazza,Rosario Abisso,Match Report,,19,I1
16.0,Sat,2018-12-15,20:30,Torino,0.5,0–1,1.6,Juventus,26588.0,Stadio Olimpico di Torino,Marco Guida,Match Report,,19,I1
16.0,Sun,2018-12-16,12:30,SPAL,0.6,0–0,1.1,Chievo,11882.0,Stadio Paolo Mazza,Luca Banti,Match Report,,19,I1
16.0,Sun,2018-12-16,15:00,Frosinone,0.6,0–2,0.9,Sassuolo,12000.0,Stadio Benito Stirpe,Eugenio Abbattista,Match Report,,19,I1
16.0,Sun,2018-12-16,15:00,Sampdoria,1.5,2–0,0.5,Parma,19000.0,Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,,19,I1
16.0,Sun,2018-12-16,15:00,Fiorentina,1.6,3–1,1.4,Empoli,30000.0,Stadio Artemio Franchi,Piero Giacomelli,Match Report,,19,I1
16.0,Sun,2018-12-16,18:00,Cagliari,0.6,0–1,1.0,Napoli,15081.0,Sardegna Arena,Daniele Doveri,Match Report,,19,I1
16.0,Sun,2018-12-16,20:30,Roma,1.9,3–2,2.0,Genoa,29111.0,Stadio Olimpico,Marco Di Bello,Match Report,,19,I1
16.0,Mon,2018-12-17,20:30,Atalanta,0.7,1–0,0.8,Lazio,17401.0,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Match Report,,19,I1
16.0,Tue,2018-12-18,20:30,Bologna,0.4,0–0,0.6,Milan,22214.0,Stadio Renato Dall'Ara,Fabio Maresca,Match Report,,19,I1
,,,,,,,,,,,,,,19,I1
17.0,Sat,2018-12-22,12:30,Lazio,2.7,3–1,1.8,Cagliari,20000.0,Stadio Olimpico,Gianluca Manganiello,Match Report,,19,I1
17.0,Sat,2018-12-22,15:00,Empoli,1.4,2–4,1.8,Sampdoria,8815.0,Stadio Carlo Castellani,Giampaolo Calvarese,Match Report,,19,I1
17.0,Sat,2018-12-22,15:00,Sassuolo,2.5,1–1,0.3,Torino,11148.0,Stadio Città del Tricolore,Luca Banti,Match Report,,19,I1
17.0,Sat,2018-12-22,15:00,Napoli,2.2,1–0,0.6,SPAL,37093.0,Stadio San Paolo,Federico La Penna,Match Report,,19,I1
17.0,Sat,2018-12-22,15:00,Milan,0.7,0–1,0.3,Fiorentina,52592.0,Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,,19,I1
17.0,Sat,2018-12-22,15:00,Genoa,1.5,3–1,2.4,Atalanta,19841.0,Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,,19,I1
17.0,Sat,2018-12-22,15:00,Udinese,0.4,1–1,1.4,Frosinone,18000.0,Dacia Arena,Paolo Valeri,Match Report,,19,I1
17.0,Sat,2018-12-22,18:00,Chievo,0.7,1–1,2.1,Inter,22000.0,Stadio Marc'Antonio Bentegodi,Fabrizio Pasqua,Match Report,,19,I1
