Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,15.0,Sun,2019-11-10,21:00,Rayo Vallecano,1–1,Cádiz,9700.0,Estadio del Rayo Vallecano,Javier Villanueva,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,16.0,Sat,2019-11-16,13:00,Fuenlabrada,3–2,Huesca,4833.0,Estadio Fernando Torres,José López,Match Report,,20,SP2
Regular season,16.0,Sat,2019-11-16,16:00,Extremadura,2–0,La Coruña,6869.0,Estadio Francisco de la Hera,Daniel Trujillo,Match Report,,20,SP2
Regular season,16.0,Sat,2019-11-16,18:30,Numancia,2–2,Rayo Vallecano,3832.0,Nuevo Estadio Los Pajaritos,Jorge Figueroa,Match Report,,20,SP2
Regular season,16.0,Sat,2019-11-16,18:30,Elche,1–1,Almería,9691.0,Estadio Manuel Martínez Valero,Oliver De La Fuente,Match Report,,20,SP2
Regular season,16.0,Sat,2019-11-16,21:00,Zaragoza,0–1,Albacete,19898.0,Estadio de la Romareda,Saúl Ais,Match Report,,20,SP2
Regular season,16.0,Sun,2019-11-17,12:00,Ponferradina,1–1,Girona,5904.0,Estadio El Toralín,Jon González,Match Report,,20,SP2
Regular season,16.0,Sun,2019-11-17,14:00,Alcorcón,1–0,Málaga,2535.0,Estadio Santo Domingo,Javier Villanueva,Match Report,,20,SP2
Regular season,16.0,Sun,2019-11-17,16:00,Oviedo,0–0,Sporting Gijón,20448.0,Estadio Nuevo Carlos Tartiere,Aitor Gorostegui,Match Report,,20,SP2
Regular season,16.0,Sun,2019-11-17,18:30,Lugo,1–1,Racing Sant,3140.0,Estadio Anxo Carro,Gorka Sagues,Match Report,,20,SP2
Regular season,16.0,Sun,2019-11-17,18:30,CD Mirandés,2–1,Las Palmas,2801.0,Estadio Municipal de Anduva,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,16.0,Sun,2019-11-17,20:00,Tenerife,1–1,Cádiz,9860.0,Estadio Heliodoro Rodríguez Lopéz,Dámaso Arcediano,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,17.0,Fri,2019-11-22,21:00,Sporting Gijón,0–2,Tenerife,14426.0,Estadio Municipal El Molinón,Rubén Ávalos,Match Report,,20,SP2
Regular season,17.0,Sat,2019-11-23,16:00,Rayo Vallecano,0–1,Zaragoza,9874.0,Estadio del Rayo Vallecano,Oliver De La Fuente,Match Report,,20,SP2
Regular season,17.0,Sat,2019-11-23,18:00,La Coruña,0–0,Alcorcón,13832.0,Estadio Municipal de Riazor,Juan Pulido,Match Report,,20,SP2
Regular season,17.0,Sat,2019-11-23,18:00,Racing Sant,3–0,Extremadura,9874.0,Campos de Sport de El Sardinero,Luis Milla,Match Report,,20,SP2
Regular season,17.0,Sat,2019-11-23,20:00,Huesca,2–0,Ponferradina,5793.0,Estadio El Alcoraz,Iosu Galech,Match Report,,20,SP2
Regular season,17.0,Sun,2019-11-24,12:00,Almería,2–0,Numancia,9538.0,Estadio de los Juegos Mediterráneos,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,17.0,Sun,2019-11-24,16:00,Albacete,1–2,CD Mirandés,7896.0,Estadio Carlos Belmonte,Daniel Trujillo,Match Report,,20,SP2
Regular season,17.0,Sun,2019-11-24,16:00,Málaga,3–3,Elche,13691.0,Estadio La Rosaleda,Álvaro Moreno,Match Report,,20,SP2
Regular season,17.0,Sun,2019-11-24,17:00,Las Palmas,3–1,Oviedo,12020.0,Estadio de Gran Canaria,Jon González,Match Report,,20,SP2
Regular season,17.0,Sun,2019-11-24,18:00,Girona,2–0,Fuenlabrada,8243.0,Estadi Municipal de Montilivi,Daniel Ocón,Match Report,,20,SP2
Regular season,17.0,Sun,2019-11-24,21:00,Cádiz,2–1,Lugo,15444.0,Estadio Ramón de Carranza,Víctor Areces,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,18.0,Fri,2019-11-29,21:00,Numancia,0–0,Málaga,2962.0,Nuevo Estadio Los Pajaritos,Dámaso Arcediano,Match Report,,20,SP2
Regular season,18.0,Sat,2019-11-30,16:00,CD Mirandés,0–0,Sporting Gijón,3681.0,Estadio Municipal de Anduva,Luis Milla,Match Report,,20,SP2
Regular season,18.0,Sat,2019-11-30,16:00,Alcorcón,0–2,Huesca,2402.0,Estadio Santo Domingo,Rubén Ávalos,Match Report,,20,SP2
Regular season,18.0,Sat,2019-11-30,17:00,Tenerife,1–3,Almería,12292.0,Estadio Heliodoro Rodríguez Lopéz,Javier Villanueva,Match Report,,20,SP2
Regular season,18.0,Sat,2019-11-30,18:00,Ponferradina,1–1,Albacete,5055.0,Estadio El Toralín,Aitor Gorostegui,Match Report,,20,SP2
Regular season,18.0,Sat,2019-11-30,21:00,Zaragoza,3–3,Girona,19298.0,Estadio de la Romareda,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,18.0,Sun,2019-12-01,12:00,Fuenlabrada,1–0,Cádiz,5282.0,Estadio Fernando Torres,Saúl Ais,Match Report,,20,SP2
Regular season,18.0,Sun,2019-12-01,16:00,Oviedo,2–1,Rayo Vallecano,10585.0,Estadio Nuevo Carlos Tartiere,Juan Pulido,Match Report,,20,SP2
Regular season,18.0,Sun,2019-12-01,18:00,Elche,2–0,Racing Sant,9487.0,Estadio Manuel Martínez Valero,Jorge Figueroa,Match Report,,20,SP2
Regular season,18.0,Sun,2019-12-01,18:00,Lugo,0–0,La Coruña,4511.0,Estadio Anxo Carro,José López,Match Report,,20,SP2
Regular season,18.0,Sun,2019-12-01,20:00,Extremadura,0–1,Las Palmas,4476.0,Estadio Francisco de la Hera,Gorka Sagues,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,19.0,Fri,2019-12-06,12:00,Albacete,1–1,Extremadura,7761.0,Estadio Carlos Belmonte,Oliver De La Fuente,Match Report,,20,SP2
Regular season,19.0,Fri,2019-12-06,16:00,Racing Sant,2–2,Fuenlabrada,12076.0,Campos de Sport de El Sardinero,Jon González,Match Report,,20,SP2
Regular season,19.0,Fri,2019-12-06,18:30,Alcorcón,1–3,Oviedo,2610.0,Estadio Santo Domingo,Iñaki Bikandi,Match Report,,20,SP2
Regular season,19.0,Fri,2019-12-06,21:00,Málaga,2–0,Tenerife,14027.0,Estadio La Rosaleda,Saúl Ais,Match Report,,20,SP2
Regular season,19.0,Sat,2019-12-07,16:00,Huesca,0–2,Rayo Vallecano,6473.0,Estadio El Alcoraz,Daniel Ocón,Match Report,,20,SP2
Regular season,19.0,Sat,2019-12-07,18:00,Sporting Gijón,1–0,Ponferradina,18580.0,Estadio Municipal El Molinón,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,19.0,Sat,2019-12-07,20:00,Almería,3–1,CD Mirandés,8768.0,Estadio de los Juegos Mediterráneos,Víctor Areces,Match Report,,20,SP2
Regular season,19.0,Sun,2019-12-08,12:00,Girona,3–1,Lugo,8584.0,Estadi Municipal de Montilivi,Santiago Varón,Match Report,,20,SP2
Regular season,19.0,Sun,2019-12-08,16:00,La Coruña,1–3,Zaragoza,13481.0,Estadio Municipal de Riazor,Iosu Galech,Match Report,,20,SP2
Regular season,19.0,Sun,2019-12-08,17:00,Las Palmas,3–1,Numancia,10841.0,Estadio de Gran Canaria,Álvaro Moreno,Match Report,,20,SP2
Regular season,19.0,Sun,2019-12-08,21:00,Cádiz,0–0,Elche,16625.0,Estadio Ramón de Carranza,Daniel Trujillo,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,20.0,Fri,2019-12-13,21:00,Numancia,2–0,Girona,2634.0,Nuevo Estadio Los Pajaritos,Javier Villanueva,Match Report,,20,SP2
Regular season,20.0,Sat,2019-12-14,16:00,CD Mirandés,2–0,Huesca,2894.0,Estadio Municipal de Anduva,Gorka Sagues,Match Report,,20,SP2
Regular season,20.0,Sat,2019-12-14,17:00,Tenerife,0–0,Alcorcón,8117.0,Estadio Heliodoro Rodríguez Lopéz,Aitor Gorostegui,Match Report,,20,SP2
Regular season,20.0,Sat,2019-12-14,18:00,Ponferradina,2–0,La Coruña,6178.0,Estadio El Toralín,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,20.0,Sat,2019-12-14,21:00,Zaragoza,2–0,Racing Sant,22365.0,Estadio de la Romareda,Juan Pulido,Match Report,,20,SP2
Regular season,20.0,Sun,2019-12-15,12:00,Extremadura,0–0,Málaga,3250.0,Estadio Francisco de la Hera,Santiago Varón,Match Report,,20,SP2
Regular season,20.0,Sun,2019-12-15,16:00,Oviedo,0–2,Cádiz,11808.0,Estadio Carlos Tartiere,Daniel Ocón,Match Report,,20,SP2
Regular season,20.0,Sun,2019-12-15,18:00,Lugo,1–2,Sporting Gijón,4212.0,Estadio Anxo Carro,Jorge Figueroa,Match Report,,20,SP2
Regular season,20.0,Sun,2019-12-15,18:00,Elche,2–3,Las Palmas,10772.0,Estadio Manuel Martínez Valero,Luis Milla,Match Report,,20,SP2
Regular season,20.0,Sun,2019-12-15,20:00,Fuenlabrada,2–2,Almería,4873.0,Estadio Fernando Torres,Dámaso Arcediano,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,21.0,Fri,2019-12-20,21:00,La Coruña,2–1,Tenerife,8322.0,Estadio Municipal de Riazor,Iñaki Bikandi,Match Report,,20,SP2
Regular season,21.0,Sat,2019-12-21,16:00,Málaga,1–1,Lugo,14700.0,Estadio La Rosaleda,Oliver De La Fuente,Match Report,,20,SP2
Regular season,21.0,Sat,2019-12-21,16:00,Albacete,0–1,Elche,7717.0,Estadio Carlos Belmonte,Iosu Galech,Match Report,,20,SP2
Regular season,21.0,Sat,2019-12-21,17:00,Las Palmas,1–1,Rayo Vallecano,13636.0,Anexo Gran Canaria,Saúl Ais,Match Report,,20,SP2
Regular season,21.0,Sat,2019-12-21,18:00,Sporting Gijón,0–1,Extremadura,14840.0,Estadio Municipal El Molinón,Daniel Trujillo,Match Report,,20,SP2
Regular season,21.0,Sat,2019-12-21,20:00,Racing Sant,1–1,Oviedo,14537.0,Campos de Sport de El Sardinero,Alejandro Muñíz,Match Report,,20,SP2
Regular season,21.0,Sat,2019-12-21,21:00,Cádiz,2–4,Numancia,14653.0,Estadio Ramón de Carranza,Rubén Ávalos,Match Report,,20,SP2
Regular season,21.0,Sun,2019-12-22,12:00,Almería,2–3,Ponferradina,9957.0,Estadio de los Juegos Mediterráneos,Santiago Varón,Match Report,,20,SP2
Regular season,21.0,Sun,2019-12-22,16:00,Huesca,2–1,Zaragoza,7181.0,Estadio El Alcoraz,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,21.0,Sun,2019-12-22,18:00,Alcorcón,1–1,Fuenlabrada,2761.0,Estadio Santo Domingo,Víctor Areces,Match Report,,20,SP2
Regular season,21.0,Sun,2019-12-22,20:00,Girona,0–3,CD Mirandés,6694.0,Estadi Municipal de Montilivi,Jon González,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,22.0,Fri,2020-01-03,19:00,Extremadura,0–0,Alcorcón,6949.0,Estadio Francisco de la Hera,Javier Villanueva,Match Report,,20,SP2
Regular season,22.0,Sat,2020-01-04,13:00,Fuenlabrada,0–0,Las Palmas,5117.0,Estadio Fernando Torres,Jorge Figueroa,Match Report,,20,SP2
Regular season,22.0,Sat,2020-01-04,16:00,Ponferradina,0–0,Cádiz,5633.0,Estadio El Toralín,Juan Pulido,Match Report,,20,SP2
Regular season,22.0,Sat,2020-01-04,17:00,Tenerife,4–2,Albacete,8178.0,Estadio Heliodoro Rodríguez Lopéz,Daniel Ocón,Match Report,,20,SP2
Regular season,22.0,Sat,2020-01-04,18:00,Lugo,0–4,Almería,3070.0,Estadio Anxo Carro,Aitor Gorostegui,Match Report,,20,SP2
Regular season,22.0,Sat,2020-01-04,20:00,CD Mirandés,0–0,Racing Sant,4094.0,Estadio Municipal de Anduva,Dámaso Arcediano,Match Report,,20,SP2
Regular season,22.0,Sat,2020-01-04,20:00,Elche,1–1,Huesca,8914.0,Estadio Manuel Martínez Valero,José López,Match Report,,20,SP2
Regular season,22.0,Sun,2020-01-05,12:00,Numancia,0–1,La Coruña,5583.0,Nuevo Estadio Los Pajaritos,Gorka Sagues,Match Report,,20,SP2
Regular season,22.0,Sun,2020-01-05,16:00,Rayo Vallecano,1–0,Girona,8427.0,Estadio del Rayo Vallecano,Luis Milla,Match Report,,20,SP2
Regular season,22.0,Sun,2020-01-05,21:00,Oviedo,1–1,Málaga,8638.0,Estadio Nuevo Carlos Tartiere,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,22.0,Tue,2020-01-07,21:00,Zaragoza,2–0,Sporting Gijón,15478.0,Estadio de la Romareda,Álvaro Moreno,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,23.0,Tue,2020-01-14,19:00,Albacete,1–1,Fuenlabrada,5642.0,Estadio Carlos Belmonte,Saúl Ais,Match Report,,20,SP2
Regular season,23.0,Tue,2020-01-14,19:00,Sporting Gijón,1–0,Elche,13804.0,Estadio Municipal El Molinón,Jon González,Match Report,,20,SP2
Regular season,23.0,Tue,2020-01-14,20:00,Málaga,1–0,Ponferradina,12203.0,Estadio La Rosaleda,Daniel Trujillo,Match Report,,20,SP2
Regular season,23.0,Tue,2020-01-14,20:30,Las Palmas,0–1,Zaragoza,9397.0,Anexo Gran Canaria,Iñaki Bikandi,Match Report,,20,SP2
Regular season,23.0,Wed,2020-01-15,19:00,Alcorcón,2–2,Numancia,1834.0,Estadio Santo Domingo,Iosu Galech,Match Report,,20,SP2
Regular season,23.0,Wed,2020-01-15,19:00,Huesca,2–1,Tenerife,5209.0,Estadio El Alcoraz,Santiago Varón,Match Report,,20,SP2
Regular season,23.0,Wed,2020-01-15,20:00,Rayo Vallecano,1–0,Lugo,7784.0,Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,23.0,Wed,2020-01-15,21:00,Cádiz,3–3,CD Mirandés,14890.0,Estadio Ramón de Carranza,Alejandro Muñíz,Match Report,,20,SP2
Regular season,23.0,Thu,2020-01-16,19:00,La Coruña,2–1,Racing Sant,18698.0,Estadio Municipal de Riazor,Rubén Ávalos,Match Report,,20,SP2
Regular season,23.0,Thu,2020-01-16,20:00,Girona,3–1,Extremadura,5663.0,Estadi Municipal de Montilivi,Víctor Areces,Match Report,,20,SP2
Regular season,23.0,Thu,2020-01-16,21:00,Almería,2–0,Oviedo,8821.0,Estadio de los Juegos Mediterráneos,Oliver De La Fuente,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,24.0,Fri,2020-01-17,21:00,Fuenlabrada,0–0,Málaga,4563.0,Estadio Fernando Torres,José López,Match Report,,20,SP2
Regular season,24.0,Sat,2020-01-18,16:00,Numancia,2–0,Sporting Gijón,3202.0,Nuevo Estadio Los Pajaritos,Daniel Ocón,Match Report,,20,SP2
Regular season,24.0,Sat,2020-01-18,18:15,Lugo,1–0,Albacete,2377.0,Estadio Anxo Carro,Álvaro Moreno,Match Report,,20,SP2
Regular season,24.0,Sat,2020-01-18,18:15,Ponferradina,1–1,Rayo Vallecano,5226.0,Estadio El Toralín,Dámaso Arcediano,Match Report,,20,SP2
Regular season,24.0,Sun,2020-01-19,12:00,Elche,1–1,Alcorcón,8846.0,Estadio Manuel Martínez Valero,Juan Pulido,Match Report,,20,SP2
Regular season,24.0,Sun,2020-01-19,16:00,La Coruña,1–0,Cádiz,24229.0,Estadio Municipal de Riazor,Aitor Gorostegui,Match Report,,20,SP2
Regular season,24.0,Sun,2020-01-19,18:15,Oviedo,1–1,Huesca,10926.0,Estadio Nuevo Carlos Tartiere,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,24.0,Sun,2020-01-19,18:15,Racing Sant,1–1,Las Palmas,10732.0,Campos de Sport de El Sardinero,Javier Villanueva,Match Report,,20,SP2
Regular season,24.0,Sun,2020-01-19,19:30,Tenerife,1–0,Girona,9430.0,Estadio Heliodoro Rodríguez Lopéz,Jorge Figueroa,Match Report,,20,SP2
Regular season,24.0,Sun,2020-01-19,20:30,Extremadura,1–2,Almería,5095.0,Estadio Francisco de la Hera,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,25.0,Fri,2020-01-24,21:00,Cádiz,1–0,Racing Sant,11667.0,Estadio Ramón de Carranza,Oliver De La Fuente,Match Report,,20,SP2
Regular season,25.0,Sat,2020-01-25,16:00,Huesca,2–1,Lugo,6086.0,Estadio El Alcoraz,Rubén Ávalos,Match Report,,20,SP2
Regular season,25.0,Sat,2020-01-25,16:00,Sporting Gijón,1–0,Fuenlabrada,15840.0,Estadio Municipal El Molinón,Iosu Galech,Match Report,,20,SP2
Regular season,25.0,Sat,2020-01-25,17:15,Las Palmas,0–0,Tenerife,21464.0,Anexo Gran Canaria,José López,Match Report,,20,SP2
Regular season,25.0,Sat,2020-01-25,21:00,Zaragoza,1–0,Numancia,22599.0,Estadio de la Romareda,Daniel Trujillo,Match Report,,20,SP2
Regular season,25.0,Sun,2020-01-26,12:00,Málaga,2–2,CD Mirandés,15255.0,Estadio La Rosaleda,Santiago Varón,Match Report,,20,SP2
Regular season,25.0,Sun,2020-01-26,16:00,Albacete,0–1,La Coruña,8328.0,Estadio Carlos Belmonte,Víctor Areces,Match Report,,20,SP2
Regular season,25.0,Sun,2020-01-26,16:00,Almería,0–2,Elche,11187.0,Estadio de los Juegos Mediterráneos,Alejandro Muñíz,Match Report,,20,SP2
Regular season,25.0,Sun,2020-01-26,18:15,Rayo Vallecano,1–1,Extremadura,10104.0,Estadio del Rayo Vallecano,Iñaki Bikandi,Match Report,,20,SP2
Regular season,25.0,Sun,2020-01-26,18:15,Alcorcón,3–1,Ponferradina,3077.0,Estadio Santo Domingo,Jon González,Match Report,,20,SP2
Regular season,25.0,Sun,2020-01-26,20:30,Girona,1–1,Oviedo,6248.0,Estadi Municipal de Montilivi,Saúl Ais,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,26.0,Fri,2020-01-31,20:00,Tenerife,2–1,Sporting Gijón,9912.0,Estadio Heliodoro Rodríguez Lopéz,Dámaso Arcediano,Match Report,,20,SP2
Regular season,26.0,Sat,2020-02-01,16:00,Extremadura,1–0,Lugo,7096.0,Estadio Francisco de la Hera,Daniel Ocón,Match Report,,20,SP2
Regular season,26.0,Sat,2020-02-01,18:15,Ponferradina,3–1,Huesca,6054.0,Estadio El Toralín,Alejandro Muñíz,Match Report,,20,SP2
Regular season,26.0,Sat,2020-02-01,18:15,La Coruña,2–1,Las Palmas,27039.0,Estadio Municipal de Riazor,Álvaro Moreno,Match Report,,20,SP2
Regular season,26.0,Sat,2020-02-01,21:00,Elche,2–0,Málaga,12012.0,Estadio Manuel Martínez Valero,Gorka Sagues,Match Report,,20,SP2
Regular season,26.0,Sun,2020-02-02,12:00,Fuenlabrada,0–1,Girona,5047.0,Estadio Fernando Torres,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,26.0,Sun,2020-02-02,16:00,Cádiz,1–1,Zaragoza,17818.0,Estadio Ramón de Carranza,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,26.0,Sun,2020-02-02,18:15,CD Mirandés,0–0,Rayo Vallecano,3414.0,Estadio Municipal de Anduva,Javier Villanueva,Match Report,,20,SP2
Regular season,26.0,Sun,2020-02-02,18:15,Numancia,1–1,Almería,3333.0,Nuevo Estadio Los Pajaritos,Juan Pulido,Match Report,,20,SP2
Regular season,26.0,Sun,2020-02-02,20:30,Oviedo,3–1,Albacete,17734.0,Estadio Nuevo Carlos Tartiere,Aitor Gorostegui,Match Report,,20,SP2
Regular season,26.0,Sun,2020-02-02,20:30,Racing Sant,1–1,Alcorcón,14154.0,Campos de Sport de El Sardinero,Jorge Figueroa,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,27.0,Fri,2020-02-07,21:00,Almería,0–1,Racing Sant,9482.0,Estadio de los Juegos Mediterráneos,Jon González,Match Report,,20,SP2
Regular season,27.0,Sat,2020-02-08,16:00,Extremadura,2–4,Tenerife,8650.0,Estadio Francisco de la Hera,Iosu Galech,Match Report,,20,SP2
Regular season,27.0,Sat,2020-02-08,16:00,Girona,1–0,Huesca,8790.0,Estadi Municipal de Montilivi,Luis Milla,Match Report,,20,SP2
Regular season,27.0,Sat,2020-02-08,17:15,Las Palmas,1–2,Cádiz,10846.0,Estadio de Gran Canaria,Santiago Varón,Match Report,,20,SP2
Regular season,27.0,Sat,2020-02-08,21:00,Zaragoza,0–0,Fuenlabrada,23344.0,Estadio de la Romareda,Rubén Ávalos,Match Report,,20,SP2
Regular season,27.0,Sun,2020-02-09,12:00,Alcorcón,0–1,La Coruña,3646.0,Estadio Carlos Belmonte,Iñaki Bikandi,Match Report,,20,SP2
Regular season,27.0,Sun,2020-02-09,12:00,Albacete,1–1,Ponferradina,8941.0,Estadio Carlos Belmonte,Saúl Ais,Match Report,,20,SP2
Regular season,27.0,Sun,2020-02-09,16:00,Sporting Gijón,2–2,CD Mirandés,18439.0,Estadio Municipal El Molinón,José López,Match Report,,20,SP2
Regular season,27.0,Sun,2020-02-09,18:15,Lugo,2–2,Elche,4246.0,Estadio Municipal El Molinón,Oliver De La Fuente,Match Report,,20,SP2
Regular season,27.0,Sun,2020-02-09,18:15,Rayo Vallecano,1–1,Oviedo,10447.0,Estadio del Rayo Vallecano,Daniel Trujillo,Match Report,,20,SP2
Regular season,27.0,Sun,2020-02-09,20:30,Málaga,2–1,Numancia,13089.0,Estadio La Rosaleda,Víctor Areces,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,28.0,Fri,2020-02-14,21:00,La Coruña,2–2,Girona,24534.0,Estadio Municipal de Riazor,Jorge Figueroa,Match Report,,20,SP2
Regular season,28.0,Sat,2020-02-15,16:00,Huesca,3–2,Almería,6547.0,Estadio El Alcoraz,Javier Villanueva,Match Report,,20,SP2
Regular season,28.0,Sat,2020-02-15,18:15,Oviedo,1–2,Alcorcón,18028.0,Estadio Nuevo Carlos Tartiere,Dámaso Arcediano,Match Report,,20,SP2
Regular season,28.0,Sat,2020-02-15,18:15,Numancia,1–1,Las Palmas,3513.0,Nuevo Estadio Los Pajaritos,Gorka Sagues,Match Report,,20,SP2
Regular season,28.0,Sat,2020-02-15,21:00,Elche,1–2,Zaragoza,11388.0,Estadio Manuel Martínez Valero,Daniel Ocón,Match Report,,20,SP2
Regular season,28.0,Sun,2020-02-16,12:00,Fuenlabrada,0–1,Lugo,5114.0,Estadio Fernando Torres,Aitor Gorostegui,Match Report,,20,SP2
Regular season,28.0,Sun,2020-02-16,12:00,CD Mirandés,1–1,Albacete,3162.0,Estadio El Alcoraz,Álvaro Moreno,Match Report,,20,SP2
Regular season,28.0,Sun,2020-02-16,16:00,Cádiz,0–1,Málaga,18320.0,Estadio Ramón de Carranza,Juan Pulido,Match Report,,20,SP2
Regular season,28.0,Sun,2020-02-16,18:15,Ponferradina,0–0,Extremadura,5458.0,Estadio Ramón de Carranza,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,28.0,Sun,2020-02-16,18:15,Racing Sant,0–2,Sporting Gijón,20158.0,Campos de Sport de El Sardinero,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,28.0,Sun,2020-02-16,19:30,Tenerife,0–0,Rayo Vallecano,13183.0,Estadio Heliodoro Rodríguez Lopéz,Alejandro Muñíz,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,24.0,Wed,2020-02-19,21:00,CD Mirandés,1–1,Zaragoza,3434.0,Estadio Municipal de Anduva,Gorka Sagues,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,29.0,Fri,2020-02-21,21:00,Sporting Gijón,1–0,Cádiz,17625.0,Estadio Municipal El Molinón,Daniel Trujillo,Match Report,,20,SP2
Regular season,29.0,Sat,2020-02-22,16:00,Almería,0–0,Fuenlabrada,9438.0,Estadio de los Juegos Mediterráneos,Iñaki Bikandi,Match Report,,20,SP2
Regular season,29.0,Sat,2020-02-22,16:00,Alcorcón,1–1,Las Palmas,2590.0,Estadio Santo Domingo,Víctor Areces,Match Report,,20,SP2
Regular season,29.0,Sat,2020-02-22,17:15,Tenerife,1–0,Elche,11445.0,Estadio Heliodoro Rodríguez Lopéz,Rubén Ávalos,Match Report,,20,SP2
Regular season,29.0,Sat,2020-02-22,18:15,Girona,2–0,Ponferradina,7980.0,Estadi Municipal de Montilivi,Iosu Galech,Match Report,,20,SP2
Regular season,29.0,Sat,2020-02-22,20:30,Albacete,2–1,Numancia,7744.0,Estadio Carlos Belmonte,Jon González,Match Report,,20,SP2
Regular season,29.0,Sun,2020-02-23,12:00,Lugo,1–0,Oviedo,5106.0,Estadio Anxo Carro,Santiago Varón,Match Report,,20,SP2
Regular season,29.0,Sun,2020-02-23,16:00,Zaragoza,3–1,La Coruña,28024.0,Estadio de la Romareda,José López,Match Report,,20,SP2
Regular season,29.0,Sun,2020-02-23,18:15,Málaga,2–0,Racing Sant,24773.0,Estadio La Rosaleda,Oliver De La Fuente,Match Report,,20,SP2
Regular season,29.0,Sun,2020-02-23,18:15,Extremadura,3–2,CD Mirandés,6213.0,Estadio Francisco de la Hera,Luis Milla,Match Report,,20,SP2
Regular season,29.0,Sun,2020-02-23,21:00,Rayo Vallecano,2–0,Huesca,7933.0,Estadio del Rayo Vallecano,Saúl Ais,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,30.0,Fri,2020-02-28,20:00,Las Palmas,1–1,Málaga,8799.0,Estadio de Gran Canaria,Miguel Ángel Ortiz Arias,Match Report,,20,SP2
Regular season,30.0,Sat,2020-02-29,16:00,Huesca,2–2,Extremadura,6361.0,Estadio El Alcoraz,Gorka Sagues,Match Report,,20,SP2
Regular season,30.0,Sat,2020-02-29,16:00,Ponferradina,1–0,Sporting Gijón,7394.0,Estadio El Toralín,Daniel Ocón,Match Report,,20,SP2
Regular season,30.0,Sat,2020-02-29,18:15,Cádiz,2–1,Almería,17529.0,Estadio Ramón de Carranza,Isidro Díaz de Mera,Match Report,,20,SP2
Regular season,30.0,Sat,2020-02-29,20:30,Albacete,1–1,Rayo Vallecano,8577.0,Estadio Carlos Belmonte,Jorge Figueroa,Match Report,,20,SP2
Regular season,30.0,Sat,2020-02-29,21:00,Racing Sant,2–2,Zaragoza,11263.0,Campos de Sport de El Sardinero,Aitor Gorostegui,Match Report,,20,SP2
Regular season,30.0,Sun,2020-03-01,12:00,CD Mirandés,1–1,Girona,3016.0,Estadio Municipal de Anduva,Juan Pulido,Match Report,,20,SP2
Regular season,30.0,Sun,2020-03-01,16:00,La Coruña,0–0,Lugo,25869.0,Estadio Municipal de Riazor,Dámaso Arcediano,Match Report,,20,SP2
Regular season,30.0,Sun,2020-03-01,16:00,Elche,2–0,Numancia,10241.0,Estadio Manuel Martínez Valero,Alejandro Muñíz,Match Report,,20,SP2
Regular season,30.0,Sun,2020-03-01,18:15,Oviedo,1–0,Tenerife,16731.0,Estadio Nuevo Carlos Tartiere,Álvaro Moreno,Match Report,,20,SP2
Regular season,30.0,Sun,2020-03-01,18:15,Fuenlabrada,3–4,Alcorcón,5013.0,Estadio Fernando Torres,Javier Villanueva,Match Report,,20,SP2
,,,,,,,,,,,,,20,SP2
Regular season,31.0,Fri,2020-03-06,21:00,Lugo,1–1,Cádiz,3483.0,Estadio Anxo Carro,Rubén Ávalos,Match Report,,20,SP2
Regular season,31.0,Sat,2020-03-07,16:00,Girona,1–1,Albacete,7914.0,Estadi Municipal de Montilivi,Iñaki Bikandi,Match Report,,20,SP2
