Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,14.0,Sat,2021-10-23,15:00,Birmingham City,1.8,2–1,1.6,Swansea City,16132.0,St Andrew's Trillion Trophy Stadium,Oliver Langford,Match Report,,22,E2
Regular season,14.0,Sat,2021-10-23,15:00,Luton Town,1.6,1–0,0.5,Hull City,9999.0,Kenilworth Road Stadium,John Busby,Match Report,,22,E2
Regular season,14.0,Sun,2021-10-24,12:30,Barnsley,0.8,2–3,1.2,Sheffield Utd,15720.0,Oakwell Stadium,Gavin Ward,Match Report,,22,E2
Regular season,14.0,Sun,2021-10-24,15:00,Nott'ham Forest,0.6,0–4,1.8,Fulham,27470.0,The City Ground,James Linington,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,15.0,Fri,2021-10-29,19:45,QPR,1.2,1–1,0.6,Nott'ham Forest,15089.0,Kiyan Prince Foundation Stadium,Andrew Davies,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,12:30,Fulham,3.0,3–0,1.4,West Brom,18103.0,Craven Cottage,Michael Salisbury,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Stoke City,0.9,3–3,1.2,Cardiff City,21413.0,Bet365 Stadium,John Brooks,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Middlesbrough,0.8,0–2,1.0,Birmingham City,21582.0,Riverside Stadium,Joshua Smith,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Preston,1.9,2–0,0.8,Luton Town,11059.0,Deepdale Stadium,Dean Whitestone,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Derby County,1.0,1–2,2.5,Blackburn,22098.0,iPro Stadium,Steve Martin,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Bristol City,1.3,2–1,2.7,Barnsley,19897.0,Ashton Gate Stadium,Thomas Bramall,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Huddersfield,1.1,1–0,0.3,Millwall,15397.0,The John Smith's Stadium,Geoff Eltringham,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Hull City,0.7,0–1,1.2,Coventry City,11901.0,MKM Stadium,David Webb,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Swansea City,2.5,3–0,0.3,P'borough Utd,16639.0,Swansea.com Stadium,Matt Donohue,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,15:00,Sheffield Utd,1.4,0–1,0.3,Blackpool,28304.0,Bramall Lane,Tony Harrington,Match Report,,22,E2
Regular season,15.0,Sat,2021-10-30,20:00,Reading,1.0,0–2,1.0,Bournemouth,13551.0,Select Car Leasing Stadium,Oliver Langford,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,16.0,Tue,2021-11-02,19:45,Luton Town,1.3,3–1,1.1,Middlesbrough,9790.0,Kenilworth Road Stadium,Tim Robinson,Match Report,,22,E2
Regular season,16.0,Tue,2021-11-02,19:45,Birmingham City,1.3,3–0,0.8,Bristol City,16143.0,St Andrew's Trillion Trophy Stadium,Simon Hooper,Match Report,,22,E2
Regular season,16.0,Tue,2021-11-02,19:45,Millwall,2.2,1–0,0.6,Reading,11004.0,The Den,Gavin Ward,Match Report,,22,E2
Regular season,16.0,Tue,2021-11-02,19:45,P'borough Utd,1.2,1–1,1.3,Huddersfield,7983.0,Weston Homes Stadium,Keith Stroud,Match Report,,22,E2
Regular season,16.0,Tue,2021-11-02,19:45,Coventry City,0.6,1–2,1.1,Swansea City,16514.0,Coventry Building Society Arena,Andrew Davies,Match Report,,22,E2
Regular season,16.0,Tue,2021-11-02,19:45,Nott'ham Forest,1.2,1–1,0.6,Sheffield Utd,25238.0,The City Ground,Leigh Doughty,Match Report,,22,E2
Regular season,16.0,Wed,2021-11-03,19:45,Blackpool,0.8,0–1,1.7,Stoke City,12297.0,Bloomfield Road,John Busby,Match Report,,22,E2
Regular season,16.0,Wed,2021-11-03,19:45,Barnsley,1.0,2–1,1.4,Derby County,13786.0,Oakwell Stadium,Robert Jones,Match Report,,22,E2
Regular season,16.0,Wed,2021-11-03,19:45,Cardiff City,0.5,0–1,1.0,QPR,16882.0,Cardiff City Stadium,Andy Woolmer,Match Report,,22,E2
Regular season,16.0,Wed,2021-11-03,19:45,Blackburn,0.2,0–7,3.1,Fulham,9326.0,Ewood Park,Jarred Gillett,Match Report,,22,E2
Regular season,16.0,Wed,2021-11-03,19:45,Bournemouth,1.1,1–2,0.9,Preston,9345.0,Vitality Stadium,David Webb,Match Report,,22,E2
Regular season,16.0,Wed,2021-11-03,20:00,West Brom,2.6,1–0,1.0,Hull City,19659.0,The Hawthorns,Dean Whitestone,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Bournemouth,3.2,4–0,0.2,Swansea City,9725.0,Vitality Stadium,Tony Harrington,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Coventry City,2.3,3–2,2.0,Bristol City,19855.0,Coventry Building Society Arena,Jeremy Simpson,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Nott'ham Forest,1.6,3–0,0.4,Preston,27129.0,The City Ground,Simon Hooper,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,West Brom,0.6,1–1,1.2,Middlesbrough,22596.0,The Hawthorns,Matt Donohue,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,P'borough Utd,1.4,0–1,1.3,Fulham,11214.0,Weston Homes Stadium,Dean Whitestone,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Luton Town,1.2,0–1,0.7,Stoke City,10068.0,Kenilworth Road Stadium,Jonathan Moss,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Cardiff City,1.0,2–1,1.9,Huddersfield,17355.0,Cardiff City Stadium,David Webb,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Barnsley,1.2,0–2,2.1,Hull City,13003.0,Oakwell Stadium,Steve Martin,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Birmingham City,1.4,1–2,1.3,Reading,17535.0,St Andrew's Trillion Trophy Stadium,Thomas Bramall,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Blackburn,2.5,3–1,1.6,Sheffield Utd,17291.0,Ewood Park,Oliver Langford,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,15:00,Millwall,1.4,1–1,1.0,Derby County,14372.0,The Den,Tim Robinson,Match Report,,22,E2
Regular season,17.0,Sat,2021-11-06,17:30,Blackpool,1.6,1–1,0.5,QPR,11769.0,Bloomfield Road,Joshua Smith,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,18.0,Fri,2021-11-19,19:45,QPR,1.2,2–0,1.3,Luton Town,15062.0,Kiyan Prince Foundation Stadium,Matt Donohue,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,12:30,Sheffield Utd,1.1,0–0,0.6,Coventry City,28075.0,Bramall Lane,Michael Salisbury,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Bristol City,1.2,1–1,0.4,Blackburn,18347.0,Ashton Gate Stadium,John Busby,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Swansea City,0.3,1–1,0.5,Blackpool,16886.0,Swansea.com Stadium,Keith Stroud,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Fulham,2.9,4–1,1.2,Barnsley,18047.0,Craven Cottage,Joshua Smith,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Reading,1.1,1–1,1.2,Nott'ham Forest,14907.0,Select Car Leasing Stadium,Andy Woolmer,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Huddersfield,1.0,1–0,1.7,West Brom,17297.0,The John Smith's Stadium,Tim Robinson,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Hull City,2.4,2–0,0.6,Birmingham City,12409.0,MKM Stadium,Tony Harrington,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Stoke City,0.7,2–0,0.7,P'borough Utd,21285.0,Bet365 Stadium,Geoff Eltringham,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Middlesbrough,1.4,1–1,0.4,Millwall,20845.0,Riverside Stadium,Oliver Langford,Match Report,,22,E2
Regular season,18.0,Sat,2021-11-20,15:00,Preston,1.1,1–2,2.4,Cardiff City,10749.0,Deepdale Stadium,Leigh Doughty,Match Report,,22,E2
Regular season,18.0,Sun,2021-11-21,12:00,Derby County,1.9,3–2,1.7,Bournemouth,20764.0,iPro Stadium,Gavin Ward,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,19.0,Tue,2021-11-23,19:45,Nott'ham Forest,0.4,0–0,1.2,Luton Town,25715.0,The City Ground,Jeremy Simpson,Match Report,,22,E2
Regular season,19.0,Tue,2021-11-23,19:45,Coventry City,0.9,0–0,0.5,Birmingham City,22676.0,Coventry Building Society Arena,Leigh Doughty,Match Report,,22,E2
Regular season,19.0,Tue,2021-11-23,19:45,Middlesbrough,1.3,1–2,0.6,Preston,18013.0,Riverside Stadium,Andy Woolmer,Match Report,,22,E2
Regular season,19.0,Tue,2021-11-23,19:45,Blackpool,1.8,0–0,3.0,West Brom,11517.0,Bloomfield Road,Jarred Gillett,Match Report,,22,E2
Regular season,19.0,Tue,2021-11-23,20:00,Reading,0.5,0–1,1.0,Sheffield Utd,10247.0,Select Car Leasing Stadium,Andrew Davies,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,Fulham,2.2,0–0,0.4,Derby County,16468.0,Craven Cottage,Geoff Eltringham,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,Cardiff City,1.1,0–1,1.6,Hull City,17180.0,Cardiff City Stadium,Thomas Bramall,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,Millwall,0.7,1–1,1.1,Bournemouth,12237.0,The Den,Dean Whitestone,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,QPR,2.0,1–0,1.2,Huddersfield,11591.0,Kiyan Prince Foundation Stadium,Graham Scott,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,Bristol City,0.7,1–0,1.5,Stoke City,16949.0,Ashton Gate Stadium,Oliver Langford,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,Barnsley,0.2,0–2,1.1,Swansea City,11342.0,Oakwell Stadium,David Webb,Match Report,,22,E2
Regular season,19.0,Wed,2021-11-24,19:45,Blackburn,2.2,4–0,1.0,P'borough Utd,9038.0,Ewood Park,John Brooks,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,20.0,Fri,2021-11-26,20:00,West Brom,1.7,0–0,0.7,Nott'ham Forest,22424.0,The Hawthorns,Gavin Ward,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,12:30,Preston,1.7,1–1,0.8,Fulham,9838.0,Deepdale Stadium,Chris Kavanagh,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,P'borough Utd,0.9,0–0,0.6,Barnsley,12264.0,Weston Homes Stadium,John Busby,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Luton Town,1.2,1–2,1.8,Cardiff City,9987.0,Kenilworth Road Stadium,Oliver Langford,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Swansea City,1.6,2–3,1.2,Reading,16980.0,Swansea.com Stadium,Tony Harrington,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Stoke City,0.3,0–1,0.8,Blackburn,21739.0,Bet365 Stadium,Tim Robinson,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Huddersfield,0.4,1–2,1.3,Middlesbrough,19192.0,The John Smith's Stadium,Thomas Bramall,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Bournemouth,1.7,2–2,0.9,Coventry City,11094.0,Vitality Stadium,David Coote,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Birmingham City,1.3,1–0,0.5,Blackpool,17686.0,St Andrew's Trillion Trophy Stadium,Matt Donohue,Match Report,,22,E2
Regular season,20.0,Sat,2021-11-27,15:00,Hull City,1.6,2–1,1.4,Millwall,10613.0,MKM Stadium,Joshua Smith,Match Report,,22,E2
Regular season,20.0,Sun,2021-11-28,12:30,Sheffield Utd,1.8,2–0,0.6,Bristol City,25615.0,Bramall Lane,Geoff Eltringham,Match Report,,22,E2
Regular season,20.0,Mon,2021-11-29,19:45,Derby County,0.6,1–2,1.7,QPR,20003.0,iPro Stadium,Jeremy Simpson,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,21.0,Fri,2021-12-03,19:45,Fulham,3.0,1–1,0.9,Bournemouth,19020.0,Craven Cottage,Tim Robinson,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,12:30,Coventry City,0.9,1–2,1.2,West Brom,23755.0,Coventry Building Society Arena,Keith Stroud,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Millwall,1.8,3–1,1.5,Birmingham City,14324.0,The Den,Andy Woolmer,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Nott'ham Forest,2.0,2–0,0.9,P'borough Utd,28308.0,The City Ground,Thomas Bramall,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Barnsley,1.1,1–1,1.7,Huddersfield,15190.0,Oakwell Stadium,Matt Donohue,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Cardiff City,0.9,2–3,2.9,Sheffield Utd,18310.0,Cardiff City Stadium,John Busby,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Blackburn,0.4,1–0,0.9,Preston,18487.0,Ewood Park,Gavin Ward,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Bristol City,1.3,1–0,0.6,Derby County,18732.0,Ashton Gate Stadium,Graham Scott,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Blackpool,1.5,0–3,1.6,Luton Town,11366.0,Bloomfield Road,Peter Bankes,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Middlesbrough,1.6,1–0,1.4,Swansea City,18707.0,Riverside Stadium,Andrew Davies,Match Report,,22,E2
Regular season,21.0,Sat,2021-12-04,15:00,Reading,1.4,1–1,1.2,Hull City,11827.0,Select Car Leasing Stadium,Steve Martin,Match Report,,22,E2
Regular season,21.0,Sun,2021-12-05,14:30,QPR,3.0,0–2,2.2,Stoke City,13968.0,Kiyan Prince Foundation Stadium,Tony Harrington,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,22.0,Sat,2021-12-11,12:30,Huddersfield,0.8,1–1,2.0,Coventry City,16493.0,The John Smith's Stadium,Joshua Smith,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Derby County,1.5,1–0,0.4,Blackpool,21663.0,iPro Stadium,Andy Woolmer,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Preston,1.7,2–1,1.4,Barnsley,11106.0,Deepdale Stadium,Keith Stroud,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,West Brom,3.1,1–0,0.5,Reading,11109.0,The Hawthorns,David Webb,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Stoke City,0.4,0–0,0.4,Middlesbrough,21140.0,Bet365 Stadium,Michael Salisbury,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,P'borough Utd,2.1,2–1,1.7,Millwall,9140.0,Weston Homes Stadium,Leigh Doughty,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Swansea City,1.1,1–4,1.6,Nott'ham Forest,17659.0,Swansea.com Stadium,Matt Donohue,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Bournemouth,1.6,0–2,1.9,Blackburn,10064.0,Vitality Stadium,Simon Hooper,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Luton Town,0.6,1–1,1.1,Fulham,9992.0,Kenilworth Road Stadium,Thomas Bramall,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Birmingham City,2.2,2–2,1.8,Cardiff City,17840.0,St Andrew's Trillion Trophy Stadium,Jeremy Simpson,Match Report,,22,E2
Regular season,22.0,Sat,2021-12-11,15:00,Hull City,1.5,2–2,0.9,Bristol City,10446.0,MKM Stadium,Gavin Ward,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,23.0,Fri,2021-12-17,19:45,Barnsley,0.1,0–0,1.8,West Brom,12734.0,Oakwell Stadium,Tim Robinson,Match Report,,22,E2
Regular season,23.0,Sat,2021-12-18,12:30,Middlesbrough,2.9,1–0,1.3,Bournemouth,18323.0,Riverside Stadium,Chris Kavanagh,Match Report,,22,E2
Regular season,23.0,Sat,2021-12-18,15:00,Blackpool,2.0,3–1,0.7,P'borough Utd,9745.0,Bloomfield Road,David Webb,Match Report,,22,E2
Regular season,23.0,Sat,2021-12-18,15:00,Nott'ham Forest,1.7,2–1,0.7,Hull City,26513.0,The City Ground,John Busby,Match Report,,22,E2
Regular season,23.0,Sat,2021-12-18,15:00,Bristol City,1.9,2–3,2.2,Huddersfield,18169.0,Ashton Gate Stadium,Dean Whitestone,Match Report,,22,E2
Regular season,23.0,Sat,2021-12-18,15:00,Blackburn,4.3,4–0,0.8,Birmingham City,12148.0,Ewood Park,Geoff Eltringham,Match Report,,22,E2
Regular season,23.0,Mon,2021-12-20,19:45,Fulham,1.1,0–1,0.1,Sheffield Utd,17308.0,Craven Cottage,James Linington,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,24.0,Sun,2021-12-26,15:00,Huddersfield,1.3,3–2,1.2,Blackpool,18968.0,The John Smith's Stadium,Jeremy Simpson,Match Report,,22,E2
Regular season,24.0,Sun,2021-12-26,15:00,Middlesbrough,2.1,2–0,0.7,Nott'ham Forest,29832.0,Riverside Stadium,Joshua Smith,Match Report,,22,E2
Regular season,24.0,Mon,2021-12-27,15:00,Derby County,0.1,1–0,1.7,West Brom,24846.0,iPro Stadium,James Linington,Match Report,,22,E2
Regular season,24.0,Mon,2021-12-27,17:30,QPR,0.3,0–1,2.2,Bournemouth,16308.0,Kiyan Prince Foundation Stadium,Keith Stroud,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,25.0,Wed,2021-12-29,19:45,Coventry City,1.1,0–1,0.9,Millwall,18500.0,Coventry Building Society Arena,Geoff Eltringham,Match Report,,22,E2
Regular season,25.0,Wed,2021-12-29,19:45,Blackpool,1.5,1–2,2.2,Middlesbrough,13428.0,Bloomfield Road,Steve Martin,Match Report,,22,E2
Regular season,25.0,Wed,2021-12-29,19:45,Blackburn,1.4,2–1,0.4,Barnsley,14228.0,Ewood Park,Dean Whitestone,Match Report,,22,E2
Regular season,25.0,Thu,2021-12-30,19:45,Bristol City,1.4,1–2,1.5,QPR,17157.0,Ashton Gate Stadium,Andrew Davies,Match Report,,22,E2
Regular season,25.0,Thu,2021-12-30,19:45,Bournemouth,3.2,3–0,0.8,Cardiff City,8942.0,Vitality Stadium,James Linington,Match Report,,22,E2
Regular season,25.0,Thu,2021-12-30,19:45,Stoke City,0.4,1–2,1.1,Derby County,22235.0,Bet365 Stadium,Matt Donohue,Match Report,,22,E2
Regular season,25.0,Thu,2021-12-30,19:45,Nott'ham Forest,2.0,0–1,0.8,Huddersfield,27159.0,The City Ground,Gavin Ward,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,26.0,Sat,2022-01-01,15:00,Blackpool,1.4,1–0,1.8,Hull City,11300.0,Bloomfield Road,Dean Whitestone,Match Report,,22,E2
Regular season,26.0,Sun,2022-01-02,13:00,Bristol City,1.7,3–2,1.7,Millwall,18735.0,Ashton Gate Stadium,Simon Hooper,Match Report,,22,E2
Regular season,26.0,Sun,2022-01-02,14:00,Birmingham City,1.1,1–2,0.7,QPR,18279.0,St Andrew's Trillion Trophy Stadium,Matt Donohue,Match Report,,22,E2
Regular season,26.0,Sun,2022-01-02,14:00,West Brom,1.1,1–1,0.3,Cardiff City,22925.0,The Hawthorns,Thomas Bramall,Match Report,,22,E2
Regular season,26.0,Sun,2022-01-02,14:00,Blackburn,1.0,0–0,0.4,Huddersfield,16313.0,Ewood Park,Keith Stroud,Match Report,,22,E2
Regular season,26.0,Mon,2022-01-03,15:00,Stoke City,1.3,1–2,0.7,Preston,20002.0,Bet365 Stadium,Jeremy Simpson,Match Report,,22,E2
Regular season,26.0,Mon,2022-01-03,15:00,Reading,0.6,2–2,0.9,Derby County,12512.0,Select Car Leasing Stadium,John Busby,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,25.0,Tue,2022-01-11,20:00,Reading,0.3,0–7,4.7,Fulham,11472.0,Select Car Leasing Stadium,Tony Harrington,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,27.0,Sat,2022-01-15,12:30,Luton Town,1.7,3–2,1.4,Bournemouth,9649.0,Kenilworth Road Stadium,Leigh Doughty,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,12:30,Cardiff City,0.8,0–1,0.1,Blackburn,,Cardiff City Stadium,Matt Donohue,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,Huddersfield,2.1,1–1,1.1,Swansea City,20535.0,The John Smith's Stadium,David Webb,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,QPR,1.0,1–0,0.8,West Brom,16018.0,Kiyan Prince Foundation Stadium,Simon Hooper,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,P'borough Utd,0.8,1–4,3.0,Coventry City,10282.0,Weston Homes Stadium,Keith Stroud,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,Derby County,0.4,2–0,0.9,Sheffield Utd,24597.0,iPro Stadium,Graham Scott,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,Millwall,1.5,0–1,3.2,Nott'ham Forest,13297.0,The Den,Peter Bankes,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,Fulham,2.5,6–2,0.9,Bristol City,17810.0,Craven Cottage,Tim Robinson,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,Middlesbrough,2.2,2–1,0.8,Reading,21634.0,Riverside Stadium,James Linington,Match Report,,22,E2
Regular season,27.0,Sat,2022-01-15,15:00,Preston,1.1,1–1,1.8,Birmingham City,12821.0,Deepdale Stadium,Andrew Davies,Match Report,,22,E2
Regular season,27.0,Sun,2022-01-16,12:00,Hull City,0.4,0–2,2.3,Stoke City,11067.0,MKM Stadium,Joshua Smith,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,24.0,Tue,2022-01-18,19:45,Preston,2.2,2–2,2.4,Sheffield Utd,12954.0,Deepdale Stadium,David Webb,Match Report,,22,E2
Regular season,24.0,Tue,2022-01-18,19:45,Fulham,1.8,6–2,0.8,Birmingham City,16491.0,Craven Cottage,Gavin Ward,Match Report,,22,E2
Regular season,24.0,Wed,2022-01-19,19:45,Hull City,2.1,2–0,1.4,Blackburn,13950.0,MKM Stadium,Thomas Bramall,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,23.0,Wed,2022-01-19,20:00,Reading,0.3,0–2,1.7,Luton Town,9611.0,Select Car Leasing Stadium,Tim Robinson,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,28.0,Sat,2022-01-22,12:30,Bristol City,2.1,3–2,1.2,Cardiff City,21435.0,Ashton Gate Stadium,Gavin Ward,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,12:30,Nott'ham Forest,1.9,2–1,1.3,Derby County,29256.0,The City Ground,Tim Robinson,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Swansea City,0.6,1–0,1.0,Preston,16842.0,Swansea.com Stadium,Joshua Smith,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Birmingham City,2.0,2–1,0.7,Barnsley,15742.0,St Andrew's Trillion Trophy Stadium,Tony Harrington,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Bournemouth,1.7,0–1,0.5,Hull City,8823.0,Vitality Stadium,Matt Donohue,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Sheffield Utd,2.3,2–0,0.4,Luton Town,27780.0,Bramall Lane,Steve Martin,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,West Brom,3.3,3–0,0.1,P'borough Utd,21251.0,The Hawthorns,Jeremy Simpson,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Coventry City,1.6,1–2,1.4,QPR,20942.0,Coventry Building Society Arena,Andy Woolmer,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Blackpool,1.9,1–0,0.5,Millwall,10696.0,Bloomfield Road,David Webb,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Stoke City,0.6,2–3,1.4,Fulham,21749.0,Bet365 Stadium,Dean Whitestone,Match Report,,22,E2
Regular season,28.0,Sat,2022-01-22,15:00,Reading,1.8,3–4,1.6,Huddersfield,10796.0,Select Car Leasing Stadium,Robert Jones,Match Report,,22,E2
Regular season,28.0,Mon,2022-01-24,19:45,Blackburn,1.1,1–0,0.9,Middlesbrough,14670.0,Ewood Park,Darren England,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,23.0,Tue,2022-01-25,19:45,Coventry City,1.7,1–0,0.3,Stoke City,16860.0,Coventry Building Society Arena,John Brooks,Match Report,,22,E2
Regular season,23.0,Tue,2022-01-25,19:45,QPR,0.5,0–0,0.9,Swansea City,12770.0,Kiyan Prince Foundation Stadium,Andrew Davies,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,24.0,Tue,2022-01-25,19:45,Luton Town,1.4,2–1,1.1,Bristol City,9202.0,Kenilworth Road Stadium,Andrew Davies,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,25.0,Tue,2022-01-25,19:45,Birmingham City,1.4,2–2,1.8,P'borough Utd,16380.0,St Andrew's Trillion Trophy Stadium,Oliver Langford,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,26.0,Tue,2022-01-25,19:45,Nott'ham Forest,3.1,3–0,0.6,Barnsley,27504.0,The City Ground,Michael Salisbury,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,25.0,Wed,2022-01-26,20:00,West Brom,0.3,0–2,2.2,Preston,20776.0,The Hawthorns,Keith Stroud,Match Report,,22,E2
,,,,,,,,,,,,,,,22,E2
Regular season,29.0,Fri,2022-01-28,19:45,Huddersfield,1.3,1–1,1.0,Stoke City,16342.0,The John Smith's Stadium,Gavin Ward,Match Report,,22,E2
Regular season,29.0,Sat,2022-01-29,15:00,Middlesbrough,1.3,1–0,1.3,Coventry City,22940.0,Riverside Stadium,Matt Donohue,Match Report,,22,E2
Regular season,29.0,Sat,2022-01-29,15:00,Preston,0.9,2–2,2.0,Bristol City,11936.0,Deepdale Stadium,John Busby,Match Report,,22,E2
Regular season,29.0,Sat,2022-01-29,15:00,Barnsley,1.7,0–1,1.8,Bournemouth,11972.0,Oakwell Stadium,Andre Marriner,Match Report,,22,E2
Regular season,29.0,Sat,2022-01-29,15:00,QPR,1.5,4–0,1.1,Reading,16057.0,Kiyan Prince Foundation Stadium,Jeremy Simpson,Match Report,,22,E2
