Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,3.0,Sat,2021-08-28,22:00,Ponferradina,2–1,Girona,3397.0,Estadio El Toralín,Juan Pulido,Match Report,,22,SP2
Regular season,3.0,Sun,2021-08-29,17:00,SD Amorebieta,2–1,Almería,592.0,Instalaciones de Lezama Campo 2,Víctor García Verdura,Match Report,,22,SP2
Regular season,3.0,Sun,2021-08-29,19:30,Lugo,0–2,Valladolid,1856.0,Estadio Anxo Carro,Gorka Sagues,Match Report,,22,SP2
Regular season,3.0,Sun,2021-08-29,19:30,Real Sociedad B,0–0,Fuenlabrada,4450.0,Estadio Municipal de Anoeta,Iosu Galech,Match Report,,22,SP2
Regular season,3.0,Sun,2021-08-29,22:00,Burgos,0–1,Eibar,4373.0,Estadio Municipal de El Plantío,David Gálvez,Match Report,,22,SP2
Regular season,3.0,Mon,2021-08-30,22:00,Zaragoza,0–1,Cartagena,10704.0,Estadio de la Romareda,Saúl Ais,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,4.0,Fri,2021-09-03,21:00,Girona,1–2,Sporting Gijón,2141.0,Estadi Municipal de Montilivi,Daniel Trujillo,Match Report,,22,SP2
Regular season,4.0,Sat,2021-09-04,16:00,Eibar,1–1,Leganés,1685.0,Estadio Municipal de Ipurúa,Luis Milla,Match Report,,22,SP2
Regular season,4.0,Sat,2021-09-04,17:15,Tenerife,2–0,Ponferradina,6940.0,Estadio Heliodoro Rodríguez Lopéz,Francisco Hernández,Match Report,,22,SP2
Regular season,4.0,Sat,2021-09-04,18:15,Cartagena,1–0,Real Sociedad B,5108.0,Estadio Municipal Cartagonova,Iván Caparrós,Match Report,,22,SP2
Regular season,4.0,Sat,2021-09-04,21:00,Almería,2–0,Málaga,6353.0,Estadio de los Juegos Mediterráneos,Jon González,Match Report,,22,SP2
Regular season,4.0,Sat,2021-09-04,21:00,Fuenlabrada,1–1,Lugo,1701.0,Estadio Fernando Torres,Oliver De La Fuente,Match Report,,22,SP2
Regular season,4.0,Sun,2021-09-05,16:00,Burgos,3–0,Valladolid,5567.0,Estadio Municipal de El Plantío,Álvaro Moreno,Match Report,,22,SP2
Regular season,4.0,Sun,2021-09-05,16:00,UD Ibiza,1–1,SD Amorebieta,3119.0,Estadio Municipal de Can Misses,Raúl González,Match Report,,22,SP2
Regular season,4.0,Sun,2021-09-05,18:15,Alcorcón,1–2,Zaragoza,1744.0,Estadio Santo Domingo,Rubén Ávalos,Match Report,,22,SP2
Regular season,4.0,Sun,2021-09-05,18:15,CD Mirandés,4–2,Las Palmas,2513.0,Estadio Municipal de Anduva,Rafael Sánchez,Match Report,,22,SP2
Regular season,4.0,Mon,2021-09-06,21:00,Huesca,1–2,Oviedo,5219.0,Estadio El Alcoraz,Eduardo Prieto,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,5.0,Fri,2021-09-10,21:00,Sporting Gijón,2–1,Leganés,11212.0,Estadio Municipal El Molinón,Javier Villanueva,Match Report,,22,SP2
Regular season,5.0,Sat,2021-09-11,16:00,SD Amorebieta,2–2,Burgos,832.0,Instalaciones de Lezama Campo 2,Alejandro Quintero,Match Report,,22,SP2
Regular season,5.0,Sat,2021-09-11,16:00,Real Sociedad B,2–3,Eibar,6266.0,Estadio Municipal de Anoeta,Juan Pulido,Match Report,,22,SP2
Regular season,5.0,Sat,2021-09-11,17:15,Las Palmas,1–1,UD Ibiza,11726.0,Estadio de Gran Canaria,Víctor García Verdura,Match Report,,22,SP2
Regular season,5.0,Sat,2021-09-11,21:00,CD Mirandés,1–3,Alcorcón,2356.0,Estadio Municipal de Anduva,Gorka Sagues,Match Report,,22,SP2
Regular season,5.0,Sun,2021-09-12,14:00,Oviedo,2–0,Cartagena,6823.0,Estadio Carlos Tartiere,Iosu Galech,Match Report,,22,SP2
Regular season,5.0,Sun,2021-09-12,16:00,Valladolid,0–2,Tenerife,13699.0,Estadio Municipal José Zorrilla,David Gálvez,Match Report,,22,SP2
Regular season,5.0,Sun,2021-09-12,18:15,Ponferradina,1–0,Almería,3935.0,Estadio El Toralín,Dámaso Arcediano,Match Report,,22,SP2
Regular season,5.0,Sun,2021-09-12,20:30,Fuenlabrada,1–1,Zaragoza,2240.0,Estadio Fernando Torres,Aitor Gorostegui,Match Report,,22,SP2
Regular season,5.0,Sun,2021-09-12,21:30,Málaga,2–0,Girona,11108.0,Estadio La Rosaleda,José López,Match Report,,22,SP2
Regular season,5.0,Mon,2021-09-13,21:00,Lugo,3–2,Huesca,1909.0,Estadio Anxo Carro,Saúl Ais,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,6.0,Fri,2021-09-17,21:00,Alcorcón,0–4,Almería,1559.0,Estadio Santo Domingo,Raúl González,Match Report,,22,SP2
Regular season,6.0,Sat,2021-09-18,16:00,UD Ibiza,1–1,Oviedo,3119.0,Estadio Municipal de Can Misses,Álvaro Moreno,Match Report,,22,SP2
Regular season,6.0,Sat,2021-09-18,18:15,Zaragoza,1–1,Real Sociedad B,14726.0,Estadio de la Romareda,Oliver De La Fuente,Match Report,,22,SP2
Regular season,6.0,Sat,2021-09-18,18:15,Leganés,1–0,SD Amorebieta,6342.0,Estadio Municipal de Butarque,Daniel Trujillo,Match Report,,22,SP2
Regular season,6.0,Sat,2021-09-18,20:30,Girona,1–0,Valladolid,3534.0,Estadi Municipal de Montilivi,Jon González,Match Report,,22,SP2
Regular season,6.0,Sat,2021-09-18,21:00,Cartagena,2–1,Lugo,5536.0,Estadio Municipal Cartagonova,Eduardo Prieto,Match Report,,22,SP2
Regular season,6.0,Sun,2021-09-19,14:00,Huesca,0–0,Fuenlabrada,5183.0,Estadio El Alcoraz,Dámaso Arcediano,Match Report,,22,SP2
Regular season,6.0,Sun,2021-09-19,16:00,Ponferradina,4–0,Málaga,3993.0,Estadio El Toralín,Rafael Sánchez,Match Report,,22,SP2
Regular season,6.0,Sun,2021-09-19,17:15,Tenerife,1–2,CD Mirandés,9957.0,Estadio Heliodoro Rodríguez Lopéz,Luis Milla,Match Report,,22,SP2
Regular season,6.0,Sun,2021-09-19,18:15,Eibar,3–2,Sporting Gijón,2462.0,Estadio Municipal de Ipurúa,Francisco Hernández,Match Report,,22,SP2
Regular season,6.0,Mon,2021-09-20,21:00,Burgos,0–0,Las Palmas,5437.0,Estadio Municipal de El Plantío,Iván Caparrós,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,7.0,Fri,2021-09-24,20:00,Real Sociedad B,0–2,Huesca,3171.0,Estadio Municipal de Anoeta,José López,Match Report,,22,SP2
Regular season,7.0,Fri,2021-09-24,21:00,Almería,3–1,Tenerife,7074.0,Estadio de los Juegos Mediterráneos,Rubén Ávalos,Match Report,,22,SP2
Regular season,7.0,Sat,2021-09-25,16:00,UD Ibiza,2–0,Burgos,3742.0,Estadio Municipal de Can Misses,Aitor Gorostegui,Match Report,,22,SP2
Regular season,7.0,Sat,2021-09-25,17:15,Las Palmas,2–1,Ponferradina,10210.0,Estadio de Gran Canaria,Gorka Sagues,Match Report,,22,SP2
Regular season,7.0,Sat,2021-09-25,18:15,SD Amorebieta,1–1,Eibar,1236.0,Instalaciones de Lezama Campo 2,Javier Villanueva,Match Report,,22,SP2
Regular season,7.0,Sun,2021-09-26,14:00,CD Mirandés,1–2,Leganés,2399.0,Estadio Municipal de Anduva,Francisco Hernández,Match Report,,22,SP2
Regular season,7.0,Sun,2021-09-26,16:00,Sporting Gijón,2–1,Málaga,13482.0,Estadio Municipal El Molinón,Iosu Galech,Match Report,,22,SP2
Regular season,7.0,Sun,2021-09-26,18:15,Oviedo,0–0,Girona,9163.0,Estadio Carlos Tartiere,David Gálvez,Match Report,,22,SP2
Regular season,7.0,Sun,2021-09-26,20:30,Lugo,1–1,Zaragoza,2135.0,Estadio Anxo Carro,Víctor García Verdura,Match Report,,22,SP2
Regular season,7.0,Sun,2021-09-26,21:00,Valladolid,2–0,Alcorcón,12395.0,Estadio Municipal José Zorrilla,Saúl Ais,Match Report,,22,SP2
Regular season,7.0,Mon,2021-09-27,21:00,Fuenlabrada,2–1,Cartagena,2109.0,Estadio Fernando Torres,Alejandro Quintero,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,8.0,Fri,2021-10-01,21:00,Ponferradina,2–2,Valladolid,4979.0,Estadio El Toralín,José López,Match Report,,22,SP2
Regular season,8.0,Sat,2021-10-02,16:00,SD Amorebieta,1–1,Sporting Gijón,1178.0,Instalaciones de Lezama Campo 2,Álvaro Moreno,Match Report,,22,SP2
Regular season,8.0,Sat,2021-10-02,16:00,Huesca,1–2,Tenerife,6826.0,Estadio El Alcoraz,Jon González,Match Report,,22,SP2
Regular season,8.0,Sat,2021-10-02,18:15,Zaragoza,0–0,Oviedo,16889.0,Estadio de la Romareda,Luis Milla,Match Report,,22,SP2
Regular season,8.0,Sat,2021-10-02,21:00,Alcorcón,1–4,Real Sociedad B,1357.0,Estadio Santo Domingo,Rafael Sánchez,Match Report,,22,SP2
Regular season,8.0,Sun,2021-10-03,14:00,Eibar,3–1,UD Ibiza,2719.0,Estadio Municipal de Ipurúa,Eduardo Prieto,Match Report,,22,SP2
Regular season,8.0,Sun,2021-10-03,16:00,Málaga,1–0,Fuenlabrada,12831.0,Estadio La Rosaleda,Raúl González,Match Report,,22,SP2
Regular season,8.0,Sun,2021-10-03,17:15,Las Palmas,4–1,Cartagena,11873.0,Estadio de Gran Canaria,Oliver De La Fuente,Match Report,,22,SP2
Regular season,8.0,Sun,2021-10-03,18:15,Burgos,1–0,CD Mirandés,8600.0,Estadio Municipal de El Plantío,Daniel Trujillo,Match Report,,22,SP2
Regular season,8.0,Sun,2021-10-03,21:00,Leganés,1–1,Lugo,6131.0,Estadio Municipal de Butarque,Iván Caparrós,Match Report,,22,SP2
Regular season,8.0,Mon,2021-10-04,21:00,Girona,1–2,Almería,4904.0,Estadi Municipal de Montilivi,Juan Pulido,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,9.0,Fri,2021-10-08,21:00,Valladolid,1–1,Málaga,14408.0,Estadio Municipal José Zorrilla,Javier Villanueva,Match Report,,22,SP2
Regular season,9.0,Sat,2021-10-09,16:00,Lugo,1–0,Girona,2685.0,Estadio Anxo Carro,Aitor Gorostegui,Match Report,,22,SP2
Regular season,9.0,Sat,2021-10-09,16:00,CD Mirandés,3–3,Eibar,2953.0,Estadio Municipal de Anduva,Dámaso Arcediano,Match Report,,22,SP2
Regular season,9.0,Sat,2021-10-09,18:15,Almería,1–1,Las Palmas,8734.0,Estadio de los Juegos Mediterráneos,Saúl Ais,Match Report,,22,SP2
Regular season,9.0,Sat,2021-10-09,21:00,Oviedo,1–1,Sporting Gijón,21053.0,Estadio Carlos Tartiere,Rubén Ávalos,Match Report,,22,SP2
Regular season,9.0,Sun,2021-10-10,14:00,Real Sociedad B,1–1,Ponferradina,972.0,Estadio Municipal de Anoeta,Alejandro Quintero,Match Report,,22,SP2
Regular season,9.0,Sun,2021-10-10,16:00,Cartagena,5–1,UD Ibiza,6000.0,Estadio Municipal Cartagonova,David Gálvez,Match Report,,22,SP2
Regular season,9.0,Sun,2021-10-10,17:15,Tenerife,2–1,SD Amorebieta,12572.0,Estadio Heliodoro Rodríguez Lopéz,Víctor García Verdura,Match Report,,22,SP2
Regular season,9.0,Sun,2021-10-10,18:15,Alcorcón,1–0,Burgos,1953.0,Estadio Santo Domingo,Iosu Galech,Match Report,,22,SP2
Regular season,9.0,Sun,2021-10-10,18:15,Fuenlabrada,2–1,Leganés,3244.0,Estadio Fernando Torres,Gorka Sagues,Match Report,,22,SP2
Regular season,9.0,Mon,2021-10-11,21:00,Zaragoza,0–0,Huesca,25307.0,Estadio de la Romareda,Francisco Hernández,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,10.0,Fri,2021-10-15,21:00,Eibar,1–0,Almería,3630.0,Estadio Municipal de Ipurúa,José López,Match Report,,22,SP2
Regular season,10.0,Sat,2021-10-16,16:00,Girona,1–3,Huesca,6101.0,Estadi Municipal de Montilivi,Álvaro Moreno,Match Report,,22,SP2
Regular season,10.0,Sat,2021-10-16,16:00,SD Amorebieta,2–3,Cartagena,878.0,Instalaciones de Lezama Campo 2,Juan Pulido,Match Report,,22,SP2
Regular season,10.0,Sat,2021-10-16,17:15,Las Palmas,2–1,Tenerife,25887.0,Estadio de Gran Canaria,Eduardo Prieto,Match Report,,22,SP2
Regular season,10.0,Sat,2021-10-16,20:30,Málaga,1–1,Zaragoza,15901.0,Estadio La Rosaleda,Jon González,Match Report,,22,SP2
Regular season,10.0,Sat,2021-10-16,21:00,Sporting Gijón,1–0,Alcorcón,14146.0,Estadio Municipal El Molinón,Oliver De La Fuente,Match Report,,22,SP2
Regular season,10.0,Sun,2021-10-17,14:00,UD Ibiza,0–2,CD Mirandés,3217.0,Estadio Municipal de Can Misses,Iván Caparrós,Match Report,,22,SP2
Regular season,10.0,Sun,2021-10-17,16:00,Leganés,0–2,Valladolid,7436.0,Estadio Municipal de Butarque,Luis Milla,Match Report,,22,SP2
Regular season,10.0,Sun,2021-10-17,18:15,Burgos,1–1,Lugo,6352.0,Estadio Municipal de El Plantío,Rafael Sánchez,Match Report,,22,SP2
Regular season,10.0,Sun,2021-10-17,18:15,Real Sociedad B,1–1,Oviedo,3028.0,Estadio Municipal de Anoeta,Raúl González,Match Report,,22,SP2
Regular season,10.0,Sun,2021-10-17,21:00,Ponferradina,0–0,Fuenlabrada,4219.0,Estadio El Toralín,Daniel Trujillo,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,11.0,Tue,2021-10-19,19:00,Huesca,0–0,Málaga,6333.0,Estadio El Alcoraz,David Gálvez,Match Report,,22,SP2
Regular season,11.0,Tue,2021-10-19,19:00,Cartagena,1–0,Sporting Gijón,6719.0,Estadio Municipal Cartagonova,Saúl Ais,Match Report,,22,SP2
Regular season,11.0,Tue,2021-10-19,20:00,Tenerife,0–1,Eibar,9283.0,Estadio Heliodoro Rodríguez Lopéz,Iosu Galech,Match Report,,22,SP2
Regular season,11.0,Wed,2021-10-20,19:00,Fuenlabrada,0–0,SD Amorebieta,2087.0,Estadio Fernando Torres,Francisco Hernández,Match Report,,22,SP2
Regular season,11.0,Wed,2021-10-20,19:00,Valladolid,1–1,UD Ibiza,12991.0,Estadio Municipal José Zorrilla,Gorka Sagues,Match Report,,22,SP2
Regular season,11.0,Wed,2021-10-20,21:00,Lugo,2–0,Las Palmas,2110.0,Estadio Anxo Carro,Rubén Ávalos,Match Report,,22,SP2
Regular season,11.0,Wed,2021-10-20,21:00,Alcorcón,3–3,Leganés,1700.0,Estadio Santo Domingo,Dámaso Arcediano,Match Report,,22,SP2
Regular season,11.0,Thu,2021-10-21,18:45,Almería,3–1,Real Sociedad B,7697.0,Estadio de los Juegos Mediterráneos,Javier Villanueva,Match Report,,22,SP2
Regular season,11.0,Thu,2021-10-21,19:00,Zaragoza,1–1,Ponferradina,15676.0,Estadio de la Romareda,Aitor Gorostegui,Match Report,,22,SP2
Regular season,11.0,Thu,2021-10-21,21:00,Oviedo,1–3,Burgos,7411.0,Estadio Carlos Tartiere,Víctor García Verdura,Match Report,,22,SP2
Regular season,11.0,Thu,2021-10-21,21:00,CD Mirandés,1–2,Girona,2307.0,Estadio Municipal de Anduva,Alejandro Quintero,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,12.0,Fri,2021-10-22,21:00,Eibar,2–1,Cartagena,21128.0,Estadio Municipal de Ipurúa,Rubén Ávalos,Match Report,,22,SP2
Regular season,12.0,Sat,2021-10-23,16:00,UD Ibiza,3–1,Fuenlabrada,3419.0,Estadio Municipal de Can Misses,Rafael Sánchez,Match Report,,22,SP2
Regular season,12.0,Sat,2021-10-23,18:15,Sporting Gijón,1–2,Valladolid,16541.0,Estadio Municipal El Molinón,Juan Pulido,Match Report,,22,SP2
Regular season,12.0,Sat,2021-10-23,20:30,Málaga,1–0,Lugo,14980.0,Estadio La Rosaleda,Álvaro Moreno,Match Report,,22,SP2
Regular season,12.0,Sat,2021-10-23,21:00,Leganés,1–2,Tenerife,6454.0,Estadio Municipal de Butarque,Oliver De La Fuente,Match Report,,22,SP2
Regular season,12.0,Sun,2021-10-24,14:00,CD Mirandés,1–4,Almería,2365.0,Estadio Municipal de Anduva,Jon González,Match Report,,22,SP2
Regular season,12.0,Sun,2021-10-24,14:00,SD Amorebieta,1–2,Real Sociedad B,996.0,Instalaciones de Lezama Campo 2,Daniel Trujillo,Match Report,,22,SP2
Regular season,12.0,Sun,2021-10-24,18:15,Burgos,3–1,Huesca,6145.0,Estadio Municipal de El Plantío,Luis Milla,Match Report,,22,SP2
Regular season,12.0,Sun,2021-10-24,18:15,Ponferradina,1–2,Oviedo,5600.0,Estadio El Toralín,Eduardo Prieto,Match Report,,22,SP2
Regular season,12.0,Sun,2021-10-24,20:00,Las Palmas,3–0,Alcorcón,8936.0,Estadio de Gran Canaria,Iván Caparrós,Match Report,,22,SP2
Regular season,12.0,Mon,2021-10-25,21:00,Girona,1–1,Zaragoza,5162.0,Estadi Municipal de Montilivi,Raúl González,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,13.0,Fri,2021-10-29,21:00,Real Sociedad B,0–1,Las Palmas,2320.0,Estadio Municipal de Anoeta,Dámaso Arcediano,Match Report,,22,SP2
Regular season,13.0,Fri,2021-10-29,21:00,Almería,1–0,Leganés,8867.0,Estadio de los Juegos Mediterráneos,Iosu Galech,Match Report,,22,SP2
Regular season,13.0,Sat,2021-10-30,16:00,Huesca,1–1,SD Amorebieta,6016.0,Estadio El Alcoraz,Alejandro Quintero,Match Report,,22,SP2
Regular season,13.0,Sat,2021-10-30,18:15,Lugo,1–1,Sporting Gijón,5069.0,Estadio Anxo Carro,David Gálvez,Match Report,,22,SP2
Regular season,13.0,Sat,2021-10-30,21:00,Cartagena,0–1,Ponferradina,6242.0,Estadio Municipal Cartagonova,Javier Villanueva,Match Report,,22,SP2
Regular season,13.0,Sun,2021-10-31,14:00,Fuenlabrada,1–2,Girona,1627.0,Estadio Fernando Torres,Aitor Gorostegui,Match Report,,22,SP2
Regular season,13.0,Sun,2021-10-31,16:00,Oviedo,2–1,Málaga,8369.0,Estadio Nuevo Carlos Tartiere,Saúl Ais,Match Report,,22,SP2
Regular season,13.0,Sun,2021-10-31,18:15,Valladolid,2–0,Eibar,13322.0,Estadio Municipal José Zorrilla,Francisco Hernández,Match Report,,22,SP2
Regular season,13.0,Sun,2021-10-31,20:30,Zaragoza,1–1,CD Mirandés,13802.0,Estadio de la Romareda,Gorka Sagues,Match Report,,22,SP2
Regular season,13.0,Mon,2021-11-01,16:00,Alcorcón,0–2,UD Ibiza,1522.0,Estadio Santo Domingo,Víctor García Verdura,Match Report,,22,SP2
Regular season,13.0,Mon,2021-11-01,17:15,Tenerife,4–0,Burgos,12105.0,Estadio Heliodoro Rodríguez Lopéz,José López,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,14.0,Tue,2021-11-02,19:00,Sporting Gijón,0–1,Almería,11980.0,Estadio Municipal El Molinón,Álvaro Moreno,Match Report,,22,SP2
Regular season,14.0,Tue,2021-11-02,19:00,Ponferradina,1–1,Huesca,3524.0,Estadio El Toralín,Rubén Ávalos,Match Report,,22,SP2
Regular season,14.0,Tue,2021-11-02,21:15,Leganés,1–1,Cartagena,4767.0,Estadio Municipal de Butarque,Eduardo Prieto,Match Report,,22,SP2
Regular season,14.0,Wed,2021-11-03,19:00,SD Amorebieta,4–1,Valladolid,913.0,Instalaciones de Lezama Campo 2,Iván Caparrós,Match Report,,22,SP2
Regular season,14.0,Wed,2021-11-03,19:00,CD Mirandés,3–2,Lugo,2173.0,Estadio Municipal de Anduva,Raúl González,Match Report,,22,SP2
Regular season,14.0,Wed,2021-11-03,20:15,Las Palmas,2–1,Fuenlabrada,8714.0,Estadio de Gran Canaria,Luis Milla,Match Report,,22,SP2
Regular season,14.0,Wed,2021-11-03,21:15,Eibar,1–0,Oviedo,3551.0,Estadio Municipal de Ipurúa,Juan Pulido,Match Report,,22,SP2
Regular season,14.0,Thu,2021-11-04,19:00,Girona,3–1,Alcorcón,4419.0,Estadi Municipal de Montilivi,Rafael Sánchez,Match Report,,22,SP2
Regular season,14.0,Thu,2021-11-04,19:00,Burgos,0–1,Zaragoza,9584.0,Estadio Municipal de El Plantío,Daniel Trujillo,Match Report,,22,SP2
Regular season,14.0,Thu,2021-11-04,21:15,Málaga,2–1,Real Sociedad B,12130.0,Estadio La Rosaleda,Oliver De La Fuente,Match Report,,22,SP2
Regular season,14.0,Thu,2021-11-04,21:15,UD Ibiza,0–0,Tenerife,3501.0,Estadio Municipal de Can Misses,Jon González,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,15.0,Fri,2021-11-05,21:00,Huesca,0–2,Leganés,5504.0,Estadio El Alcoraz,José López,Match Report,,22,SP2
Regular season,15.0,Sat,2021-11-06,16:00,Lugo,1–2,Ponferradina,2828.0,Estadio Anxo Carro,Alejandro Quintero,Match Report,,22,SP2
Regular season,15.0,Sat,2021-11-06,18:15,Valladolid,3–1,CD Mirandés,14267.0,Estadio Municipal José Zorrilla,David Gálvez,Match Report,,22,SP2
Regular season,15.0,Sat,2021-11-06,18:15,Oviedo,1–1,Las Palmas,9139.0,Estadio Carlos Tartiere,Francisco Hernández,Match Report,,22,SP2
Regular season,15.0,Sat,2021-11-06,21:00,Fuenlabrada,0–0,Eibar,1985.0,Estadio Fernando Torres,Víctor García Verdura,Match Report,,22,SP2
Regular season,15.0,Sun,2021-11-07,14:00,Alcorcón,2–2,SD Amorebieta,1147.0,Estadio Santo Domingo,Saúl Ais,Match Report,,22,SP2
Regular season,15.0,Sun,2021-11-07,16:00,Zaragoza,2–0,Sporting Gijón,18100.0,Estadio de la Romareda,Javier Villanueva,Match Report,,22,SP2
Regular season,15.0,Sun,2021-11-07,18:15,Cartagena,3–1,Málaga,7591.0,Estadio Municipal Cartagonova,Dámaso Arcediano,Match Report,,22,SP2
Regular season,15.0,Sun,2021-11-07,18:15,Almería,2–0,Burgos,9513.0,Estadio de los Juegos Mediterráneos,Aitor Gorostegui,Match Report,,22,SP2
Regular season,15.0,Sun,2021-11-07,21:00,Real Sociedad B,0–1,UD Ibiza,845.0,Estadio Municipal de Anoeta,Iosu Galech,Match Report,,22,SP2
Regular season,15.0,Mon,2021-11-08,20:00,Tenerife,2–1,Girona,10121.0,Estadio Heliodoro Rodríguez Lopéz,Gorka Sagues,Match Report,,22,SP2
,,,,,,,,,,,,,22,SP2
Regular season,16.0,Fri,2021-11-12,21:00,Sporting Gijón,0–1,Real Sociedad B,12452.0,Estadio Municipal El Molinón,Raúl González,Match Report,,22,SP2
Regular season,16.0,Sat,2021-11-13,16:00,Valladolid,3–0,Fuenlabrada,14105.0,Estadio Municipal José Zorrilla,Rubén Ávalos,Match Report,,22,SP2
Regular season,16.0,Sat,2021-11-13,18:15,CD Mirandés,0–1,Huesca,2700.0,Estadio Municipal de Anduva,Juan Pulido,Match Report,,22,SP2
