Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
3.0,Sat,2020-10-03,20:45,Udinese,1.5,0–1,1.0,Roma,1000.0,Dacia Arena,Rosario Abisso,Match Report,,21,I1
3.0,Sun,2020-10-04,12:30,Atalanta,3.4,5–2,0.8,Cagliari,1000.0,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Match Report,,21,I1
3.0,Sun,2020-10-04,15:00,Benevento,1.0,1–0,2.0,Bologna,1000.0,Stadio Ciro Vigorito,Simone Sozza,Match Report,,21,I1
3.0,Sun,2020-10-04,15:00,Parma,1.1,1–0,0.6,Hellas Verona,1000.0,Stadio Ennio Tardini,Antonio Giua,Match Report,,21,I1
3.0,Sun,2020-10-04,15:00,Lazio,1.2,1–1,0.6,Inter,1000.0,Stadio Olimpico,Marco Guida,Match Report,,21,I1
3.0,Sun,2020-10-04,18:00,Milan,2.6,3–0,0.2,Spezia,1000.0,Stadio Giuseppe Meazza,Marco Serra,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
4.0,Sat,2020-10-17,15:00,Napoli,1.6,4–1,0.7,Atalanta,1000.0,Stadio Diego Armando Maradona,Marco Di Bello,Match Report,,21,I1
4.0,Sat,2020-10-17,18:00,Sampdoria,1.3,3–0,0.5,Lazio,1000.0,Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,,21,I1
4.0,Sat,2020-10-17,18:00,Inter,2.8,1–2,2.1,Milan,1000.0,Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,,21,I1
4.0,Sat,2020-10-17,20:45,Crotone,1.2,1–1,1.8,Juventus,1000.0,Stadio Ezio Scida,Francesco Fourneau,Match Report,,21,I1
4.0,Sun,2020-10-18,12:30,Bologna,1.4,3–4,2.7,Sassuolo,1000.0,Stadio Renato Dall'Ara,Daniele Doveri,Match Report,,21,I1
4.0,Sun,2020-10-18,15:00,Torino,1.4,2–3,1.9,Cagliari,1000.0,Stadio Olimpico di Torino,Federico La Penna,Match Report,,21,I1
4.0,Sun,2020-10-18,15:00,Spezia,0.9,2–2,1.0,Fiorentina,1000.0,Stadio Dino Manuzzi,Gianluca Manganiello,Match Report,,21,I1
4.0,Sun,2020-10-18,18:00,Udinese,1.3,3–2,1.0,Parma,1000.0,Dacia Arena,Michael Fabbri,Match Report,,21,I1
4.0,Sun,2020-10-18,20:45,Roma,4.0,5–2,1.6,Benevento,1000.0,Stadio Olimpico,Giovanni Ayroldi,Match Report,,21,I1
4.0,Mon,2020-10-19,20:45,Hellas Verona,1.1,0–0,0.4,Genoa,10002.0,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
5.0,Fri,2020-10-23,20:45,Sassuolo,2.1,3–3,2.1,Torino,700.0,Mapei Stadium - Città del Tricolore,Marco Guida,Match Report,,21,I1
5.0,Sat,2020-10-24,15:00,Atalanta,2.1,1–3,2.1,Sampdoria,1000.0,Stadio Atleti Azzurri d'Italia,Giampaolo Calvarese,Match Report,,21,I1
5.0,Sat,2020-10-24,18:00,Genoa,0.0,0–2,1.7,Inter,1000.0,Stadio Comunale Luigi Ferraris,Davide Massa,Match Report,,21,I1
5.0,Sat,2020-10-24,20:45,Lazio,1.5,2–1,1.7,Bologna,1000.0,Stadio Olimpico,Massimiliano Irrati,Match Report,,21,I1
5.0,Sun,2020-10-25,12:30,Cagliari,2.2,4–2,1.6,Crotone,1000.0,Sardegna Arena,Antonio Di Martino,Match Report,,21,I1
5.0,Sun,2020-10-25,15:00,Parma,3.5,2–2,0.8,Spezia,1000.0,Stadio Ennio Tardini,Valerio Marini,Match Report,,21,I1
5.0,Sun,2020-10-25,15:00,Benevento,0.8,1–2,2.2,Napoli,1000.0,Stadio Ciro Vigorito,Daniele Doveri,Match Report,,21,I1
5.0,Sun,2020-10-25,18:00,Fiorentina,1.1,3–2,2.6,Udinese,1000.0,Stadio Artemio Franchi,Francesco Fourneau,Match Report,,21,I1
5.0,Sun,2020-10-25,20:45,Juventus,1.5,1–1,0.7,Hellas Verona,1000.0,Allianz Stadium,Fabrizio Pasqua,Match Report,,21,I1
5.0,Mon,2020-10-26,20:45,Milan,2.5,3–3,2.1,Roma,,Stadio Giuseppe Meazza,Piero Giacomelli,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
6.0,Sat,2020-10-31,15:00,Crotone,0.6,1–2,2.8,Atalanta,,Stadio Ezio Scida,Federico Dionisi,Match Report,,21,I1
6.0,Sat,2020-10-31,18:00,Inter,2.9,2–2,0.9,Parma,,Stadio Giuseppe Meazza,Marco Piccinini,Match Report,,21,I1
6.0,Sat,2020-10-31,20:45,Bologna,1.1,3–2,1.2,Cagliari,,Stadio Renato Dall'Ara,Michael Fabbri,Match Report,,21,I1
6.0,Sun,2020-11-01,12:30,Udinese,1.0,1–2,1.1,Milan,,Dacia Arena,Marco Di Bello,Match Report,,21,I1
6.0,Sun,2020-11-01,15:00,Torino,2.4,3–4,1.8,Lazio,,Stadio Olimpico di Torino,Daniele Chiffi,Match Report,,21,I1
6.0,Sun,2020-11-01,15:00,Spezia,0.7,1–4,2.7,Juventus,,Stadio Dino Manuzzi,Rosario Abisso,Match Report,,21,I1
6.0,Sun,2020-11-01,18:00,Napoli,2.1,0–2,1.8,Sassuolo,,Stadio Diego Armando Maradona,Maurizio Mariani,Match Report,,21,I1
6.0,Sun,2020-11-01,18:00,Roma,3.0,2–0,0.4,Fiorentina,,Stadio Olimpico,Daniele Orsato,Match Report,,21,I1
6.0,Sun,2020-11-01,20:45,Sampdoria,0.8,1–1,1.2,Genoa,,Stadio Comunale Luigi Ferraris,Federico La Penna,Match Report,,21,I1
6.0,Mon,2020-11-02,20:45,Hellas Verona,2.1,3–1,1.5,Benevento,,Stadio Marc'Antonio Bentegodi,Juan Sacchi,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
3.0,Wed,2020-11-04,17:00,Genoa,1.4,1–2,0.3,Torino,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
7.0,Fri,2020-11-06,20:45,Sassuolo,0.1,0–0,0.1,Udinese,,Mapei Stadium - Città del Tricolore,Eugenio Abbattista,Match Report,,21,I1
7.0,Sat,2020-11-07,15:00,Cagliari,1.9,2–0,0.2,Sampdoria,,Sardegna Arena,Giovanni Ayroldi,Match Report,,21,I1
7.0,Sat,2020-11-07,18:00,Benevento,0.2,0–3,1.1,Spezia,,Stadio Ciro Vigorito,Gianluca Aureliano,Match Report,,21,I1
7.0,Sat,2020-11-07,20:45,Parma,0.2,0–0,0.5,Fiorentina,,Stadio Ennio Tardini,Federico La Penna,Match Report,,21,I1
7.0,Sun,2020-11-08,12:30,Lazio,1.0,1–1,1.3,Juventus,,Stadio Olimpico,Davide Massa,Match Report,,21,I1
7.0,Sun,2020-11-08,15:00,Torino,0.2,0–0,0.3,Crotone,,Stadio Olimpico di Torino,Francesco Fourneau,Match Report,,21,I1
7.0,Sun,2020-11-08,15:00,Genoa,0.6,1–3,2.6,Roma,,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,,21,I1
7.0,Sun,2020-11-08,15:00,Atalanta,1.0,1–1,0.9,Inter,,Stadio Atleti Azzurri d'Italia,Daniele Doveri,Match Report,,21,I1
7.0,Sun,2020-11-08,18:00,Bologna,0.7,0–1,1.4,Napoli,,Stadio Renato Dall'Ara,Fabrizio Pasqua,Match Report,,21,I1
7.0,Sun,2020-11-08,20:45,Milan,3.5,2–2,1.6,Hellas Verona,,Stadio Giuseppe Meazza,Marco Guida,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
8.0,Sat,2020-11-21,15:00,Crotone,1.0,0–2,1.7,Lazio,,Stadio Ezio Scida,Juan Sacchi,Match Report,,21,I1
8.0,Sat,2020-11-21,18:00,Spezia,0.4,0–0,2.1,Atalanta,,Stadio Dino Manuzzi,Antonio Rapuano,Match Report,,21,I1
8.0,Sat,2020-11-21,20:45,Juventus,2.2,2–0,0.1,Cagliari,,Allianz Stadium,Fabio Maresca,Match Report,,21,I1
8.0,Sun,2020-11-22,12:30,Fiorentina,1.1,0–1,0.6,Benevento,,Stadio Artemio Franchi,Davide Ghersini,Match Report,,21,I1
8.0,Sun,2020-11-22,15:00,Inter,4.0,4–2,2.1,Torino,,Stadio Giuseppe Meazza,Federico La Penna,Match Report,,21,I1
8.0,Sun,2020-11-22,15:00,Roma,3.1,3–0,0.0,Parma,,Stadio Olimpico,Gianluca Manganiello,Match Report,,21,I1
8.0,Sun,2020-11-22,15:00,Hellas Verona,1.5,0–2,0.4,Sassuolo,,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,Match Report,,21,I1
8.0,Sun,2020-11-22,15:00,Sampdoria,0.9,1–2,1.6,Bologna,,Stadio Comunale Luigi Ferraris,Livio Marinelli,Match Report,,21,I1
8.0,Sun,2020-11-22,18:00,Udinese,0.4,1–0,0.6,Genoa,,Dacia Arena,Giampaolo Calvarese,Match Report,,21,I1
8.0,Sun,2020-11-22,20:45,Napoli,1.5,1–3,2.4,Milan,,Stadio Diego Armando Maradona,Paolo Valeri,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
9.0,Sat,2020-11-28,15:00,Sassuolo,0.7,0–3,1.2,Inter,,Mapei Stadium - Città del Tricolore,Massimiliano Irrati,Match Report,,21,I1
9.0,Sat,2020-11-28,18:00,Benevento,0.5,1–1,1.5,Juventus,,Stadio Ciro Vigorito,Fabrizio Pasqua,Match Report,,21,I1
9.0,Sat,2020-11-28,20:45,Atalanta,1.4,0–2,1.9,Hellas Verona,,Stadio Atleti Azzurri d'Italia,Davide Massa,Match Report,,21,I1
9.0,Sun,2020-11-29,12:30,Lazio,1.2,1–3,1.5,Udinese,,Stadio Olimpico,Gianluca Aureliano,Match Report,,21,I1
9.0,Sun,2020-11-29,15:00,Bologna,1.8,1–0,0.4,Crotone,,Stadio Renato Dall'Ara,Marco Serra,Match Report,,21,I1
9.0,Sun,2020-11-29,15:00,Milan,2.6,2–0,0.7,Fiorentina,,Stadio Giuseppe Meazza,Rosario Abisso,Match Report,,21,I1
9.0,Sun,2020-11-29,18:00,Cagliari,1.9,2–2,2.5,Spezia,,Sardegna Arena,Valerio Marini,Match Report,,21,I1
9.0,Sun,2020-11-29,20:45,Napoli,1.7,4–0,0.5,Roma,,Stadio Diego Armando Maradona,Marco Di Bello,Match Report,,21,I1
9.0,Mon,2020-11-30,18:30,Torino,1.8,2–2,1.4,Sampdoria,,Stadio Olimpico di Torino,Daniele Doveri,Match Report,,21,I1
9.0,Mon,2020-11-30,20:45,Genoa,1.6,1–2,1.1,Parma,,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
10.0,Sat,2020-12-05,15:00,Spezia,1.5,1–2,0.5,Lazio,,Stadio Dino Manuzzi,Daniele Chiffi,Match Report,,21,I1
10.0,Sat,2020-12-05,18:00,Juventus,1.6,2–1,1.0,Torino,,Allianz Stadium,Daniele Orsato,Match Report,,21,I1
10.0,Sat,2020-12-05,20:45,Inter,2.0,3–1,1.4,Bologna,,Stadio Giuseppe Meazza,Paolo Valeri,Match Report,,21,I1
10.0,Sun,2020-12-06,12:30,Hellas Verona,2.7,1–1,1.5,Cagliari,,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Match Report,,21,I1
10.0,Sun,2020-12-06,15:00,Parma,0.7,0–0,0.4,Benevento,,Stadio Ennio Tardini,Juan Sacchi,Match Report,,21,I1
10.0,Sun,2020-12-06,15:00,Roma,1.3,0–0,0.3,Sassuolo,,Stadio Olimpico,Fabio Maresca,Match Report,,21,I1
10.0,Sun,2020-12-06,18:00,Crotone,0.3,0–4,1.7,Napoli,,Stadio Ezio Scida,Livio Marinelli,Match Report,,21,I1
10.0,Sun,2020-12-06,20:45,Sampdoria,1.2,1–2,2.5,Milan,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Match Report,,21,I1
10.0,Mon,2020-12-07,20:45,Fiorentina,2.6,1–1,1.3,Genoa,,Stadio Artemio Franchi,Daniele Doveri,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
11.0,Fri,2020-12-11,20:45,Sassuolo,1.1,1–0,2.5,Benevento,,Mapei Stadium - Città del Tricolore,Simone Sozza,Match Report,,21,I1
11.0,Sat,2020-12-12,15:00,Crotone,1.3,4–1,1.0,Spezia,,Stadio Ezio Scida,Antonio Giua,Match Report,,21,I1
11.0,Sat,2020-12-12,18:00,Torino,1.0,2–3,1.3,Udinese,,Stadio Olimpico di Torino,Davide Massa,Match Report,,21,I1
11.0,Sat,2020-12-12,20:45,Lazio,0.7,1–2,0.9,Hellas Verona,,Stadio Olimpico,Rosario Abisso,Match Report,,21,I1
11.0,Sun,2020-12-13,12:45,Cagliari,1.6,1–3,2.8,Inter,,Sardegna Arena,Fabrizio Pasqua,Match Report,,21,I1
11.0,Sun,2020-12-13,15:00,Napoli,1.5,2–1,1.1,Sampdoria,,Stadio Diego Armando Maradona,Federico La Penna,Match Report,,21,I1
11.0,Sun,2020-12-13,15:00,Bologna,0.4,1–5,3.1,Roma,,Stadio Renato Dall'Ara,Giampaolo Calvarese,Match Report,,21,I1
11.0,Sun,2020-12-13,15:00,Atalanta,2.7,3–0,0.3,Fiorentina,,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,Match Report,,21,I1
11.0,Sun,2020-12-13,18:00,Genoa,0.2,1–3,3.4,Juventus,,Stadio Comunale Luigi Ferraris,Marco Di Bello,Match Report,,21,I1
11.0,Sun,2020-12-13,20:45,Milan,1.9,2–2,0.5,Parma,,Stadio Giuseppe Meazza,Francesco Fourneau,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
12.0,Tue,2020-12-15,18:30,Udinese,1.3,0–0,0.2,Crotone,,Dacia Arena,Antonio Di Martino,Match Report,,21,I1
12.0,Tue,2020-12-15,20:45,Benevento,1.4,1–1,0.7,Lazio,,Stadio Ciro Vigorito,Luca Pairetto,Match Report,,21,I1
12.0,Wed,2020-12-16,18:30,Juventus,2.6,1–1,0.9,Atalanta,,Allianz Stadium,Daniele Doveri,Match Report,,21,I1
12.0,Wed,2020-12-16,20:45,Parma,1.1,0–0,0.4,Cagliari,,Stadio Ennio Tardini,Ivan Pezzuto,Match Report,,21,I1
12.0,Wed,2020-12-16,20:45,Genoa,1.1,2–2,2.2,Milan,,Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,,21,I1
12.0,Wed,2020-12-16,20:45,Hellas Verona,1.8,1–2,1.0,Sampdoria,,Stadio Marc'Antonio Bentegodi,Riccardo Ros,Match Report,,21,I1
12.0,Wed,2020-12-16,20:45,Inter,1.2,1–0,2.2,Napoli,,Stadio Giuseppe Meazza,Davide Massa,Match Report,,21,I1
12.0,Wed,2020-12-16,20:45,Fiorentina,2.1,1–1,1.6,Sassuolo,,Stadio Artemio Franchi,Paolo Valeri,Match Report,,21,I1
12.0,Wed,2020-12-16,20:45,Spezia,2.5,2–2,1.4,Bologna,,Stadio Dino Manuzzi,Piero Giacomelli,Match Report,,21,I1
12.0,Thu,2020-12-17,20:45,Roma,3.1,3–1,1.0,Torino,,Stadio Olimpico,Rosario Abisso,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
13.0,Sat,2020-12-19,15:00,Fiorentina,1.6,1–1,1.5,Hellas Verona,,Stadio Artemio Franchi,Francesco Fourneau,Match Report,,21,I1
13.0,Sat,2020-12-19,18:00,Sampdoria,2.3,3–1,1.0,Crotone,,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,,21,I1
13.0,Sat,2020-12-19,20:45,Parma,1.0,0–4,2.3,Juventus,,Stadio Ennio Tardini,Giampaolo Calvarese,Match Report,,21,I1
13.0,Sun,2020-12-20,12:30,Torino,1.2,1–1,1.9,Bologna,,Stadio Olimpico di Torino,Fabrizio Pasqua,Match Report,,21,I1
13.0,Sun,2020-12-20,15:00,Inter,1.2,2–1,1.0,Spezia,,Stadio Giuseppe Meazza,Michael Fabbri,Match Report,,21,I1
13.0,Sun,2020-12-20,15:00,Benevento,1.5,2–0,0.3,Genoa,,Stadio Ciro Vigorito,Antonio Giua,Match Report,,21,I1
13.0,Sun,2020-12-20,15:00,Cagliari,0.6,1–1,1.5,Udinese,,Sardegna Arena,Marco Piccinini,Match Report,,21,I1
13.0,Sun,2020-12-20,15:00,Sassuolo,1.1,1–2,1.2,Milan,,Mapei Stadium - Città del Tricolore,Maurizio Mariani,Match Report,,21,I1
13.0,Sun,2020-12-20,18:00,Atalanta,1.9,4–1,0.7,Roma,,Stadio Atleti Azzurri d'Italia,Marco Di Bello,Match Report,,21,I1
13.0,Sun,2020-12-20,20:45,Lazio,1.0,2–0,0.9,Napoli,,Stadio Olimpico,Daniele Orsato,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
14.0,Tue,2020-12-22,18:30,Crotone,0.6,2–1,1.4,Parma,,Stadio Ezio Scida,Fabio Maresca,Match Report,,21,I1
14.0,Tue,2020-12-22,20:45,Juventus,0.5,0–3,1.6,Fiorentina,,Allianz Stadium,Federico La Penna,Match Report,,21,I1
14.0,Wed,2020-12-23,18:30,Hellas Verona,1.5,1–2,1.8,Inter,,Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Sampdoria,1.9,2–3,2.0,Sassuolo,,Stadio Comunale Luigi Ferraris,Giovanni Ayroldi,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Spezia,0.5,1–2,1.4,Genoa,,Stadio Dino Manuzzi,Davide Massa,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Roma,2.8,3–2,1.3,Cagliari,,Stadio Olimpico,Luca Pairetto,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Bologna,1.0,2–2,1.4,Atalanta,,Stadio Renato Dall'Ara,Daniele Chiffi,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Napoli,0.9,1–1,0.4,Torino,,Stadio Diego Armando Maradona,Paolo Valeri,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Udinese,2.0,0–2,0.3,Benevento,,Dacia Arena,Manuel Volpi,Match Report,,21,I1
14.0,Wed,2020-12-23,20:45,Milan,1.6,3–2,1.6,Lazio,,Stadio Giuseppe Meazza,Marco Di Bello,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
15.0,Sun,2021-01-03,12:30,Inter,2.4,6–2,1.4,Crotone,,Stadio Giuseppe Meazza,Gianluca Aureliano,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Atalanta,2.7,5–1,0.6,Sassuolo,,Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Roma,2.3,1–0,0.2,Sampdoria,,Stadio Olimpico,Daniele Chiffi,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Fiorentina,0.5,0–0,0.8,Bologna,,Stadio Artemio Franchi,Daniele Orsato,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Genoa,0.9,1–1,1.4,Lazio,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Cagliari,0.9,1–4,4.6,Napoli,,Sardegna Arena,Gianluca Manganiello,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Spezia,0.9,0–1,1.3,Hellas Verona,,Stadio Dino Manuzzi,Luca Pairetto,Match Report,,21,I1
15.0,Sun,2021-01-03,15:00,Parma,1.0,0–3,1.7,Torino,,Stadio Ennio Tardini,Daniele Doveri,Match Report,,21,I1
15.0,Sun,2021-01-03,18:00,Benevento,2.5,0–2,1.5,Milan,,Stadio Ciro Vigorito,Fabrizio Pasqua,Match Report,,21,I1
15.0,Sun,2021-01-03,20:45,Juventus,2.5,4–1,1.7,Udinese,,Allianz Stadium,Piero Giacomelli,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
16.0,Wed,2021-01-06,12:30,Cagliari,1.0,1–2,1.4,Benevento,,Sardegna Arena,Eugenio Abbattista,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Atalanta,1.8,3–0,0.1,Parma,,Stadio Atleti Azzurri d'Italia,Juan Sacchi,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Sassuolo,2.1,2–1,1.1,Genoa,,Mapei Stadium - Città del Tricolore,Michael Fabbri,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Crotone,0.8,1–3,2.0,Roma,,Stadio Ezio Scida,Marco Piccinini,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Bologna,1.2,2–2,2.1,Udinese,,Stadio Renato Dall'Ara,Giovanni Ayroldi,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Sampdoria,1.3,2–1,2.7,Inter,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Torino,1.4,1–1,0.4,Hellas Verona,,Stadio Olimpico di Torino,Marco Di Bello,Match Report,,21,I1
16.0,Wed,2021-01-06,15:00,Lazio,1.5,2–1,1.7,Fiorentina,,Stadio Olimpico,Rosario Abisso,Match Report,,21,I1
16.0,Wed,2021-01-06,18:00,Napoli,3.1,1–2,1.9,Spezia,,Stadio Diego Armando Maradona,Maurizio Mariani,Match Report,,21,I1
16.0,Wed,2021-01-06,20:45,Milan,1.0,1–3,2.3,Juventus,,Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
17.0,Sat,2021-01-09,15:00,Benevento,0.9,1–4,3.8,Atalanta,,Stadio Ciro Vigorito,Gianluca Manganiello,Match Report,,21,I1
17.0,Sat,2021-01-09,18:00,Genoa,1.3,2–0,0.9,Bologna,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,,21,I1
17.0,Sat,2021-01-09,20:45,Milan,1.6,2–0,0.5,Torino,,Stadio Giuseppe Meazza,Fabio Maresca,Match Report,,21,I1
17.0,Sun,2021-01-10,12:30,Roma,0.7,2–2,1.6,Inter,,Stadio Olimpico,Marco Di Bello,Match Report,,21,I1
17.0,Sun,2021-01-10,15:00,Udinese,2.1,1–2,1.7,Napoli,,Dacia Arena,Fabrizio Pasqua,Match Report,,21,I1
17.0,Sun,2021-01-10,15:00,Hellas Verona,1.4,2–1,0.9,Crotone,,Stadio Marc'Antonio Bentegodi,Luca Massimi,Match Report,,21,I1
17.0,Sun,2021-01-10,15:00,Parma,0.3,0–2,2.9,Lazio,,Stadio Ennio Tardini,Luca Pairetto,Match Report,,21,I1
17.0,Sun,2021-01-10,18:00,Fiorentina,1.9,1–0,1.2,Cagliari,,Stadio Artemio Franchi,Piero Giacomelli,Match Report,,21,I1
17.0,Sun,2021-01-10,20:45,Juventus,2.8,3–1,0.7,Sassuolo,,Allianz Stadium,Davide Massa,Match Report,,21,I1
17.0,Mon,2021-01-11,20:45,Spezia,1.5,2–1,0.7,Sampdoria,,Stadio Dino Manuzzi,Marco Piccinini,Match Report,,21,I1
,,,,,,,,,,,,,,21,I1
18.0,Fri,2021-01-15,20:45,Lazio,0.8,3–0,0.9,Roma,,Stadio Olimpico,Daniele Orsato,Match Report,,21,I1
18.0,Sat,2021-01-16,15:00,Bologna,2.0,1–0,0.8,Hellas Verona,,Stadio Renato Dall'Ara,Maurizio Mariani,Match Report,,21,I1
18.0,Sat,2021-01-16,18:00,Torino,0.7,0–0,0.3,Spezia,,Stadio Olimpico di Torino,Michael Fabbri,Match Report,,21,I1
18.0,Sat,2021-01-16,20:45,Sampdoria,1.5,2–1,2.1,Udinese,,Stadio Comunale Luigi Ferraris,Juan Sacchi,Match Report,,21,I1
18.0,Sun,2021-01-17,12:30,Napoli,2.0,6–0,1.0,Fiorentina,,Stadio Diego Armando Maradona,Daniele Chiffi,Match Report,,21,I1
