Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
19.0,Sat,2019-12-21,15:00,Lens,1–0,Niort,28819.0,Stade Bollaert-Delelis,Aurélien Petit,Match Report,,20,F2
19.0,Sat,2019-12-21,15:00,Paris FC,0–3,Le Mans,2058.0,Stade Sébastien Charléty,Franck Schneider,Match Report,,20,F2
19.0,Sat,2019-12-21,16:00,Troyes,2–1,Ajaccio,8979.0,Stade de l'Aube,Antony Gautier,Match Report,,20,F2
,,,,,,,,,,,,20,F2
20.0,Fri,2020-01-10,20:00,Nancy,1–0,Valenciennes,9275.0,Stade Marcel Picot,Cédric Dos Santos,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Niort,0–1,Le Havre,2749.0,Stade René Gaillard,Thierry Bouille,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Rodez Aveyron,1–2,Châteauroux,2891.0,Stade Paul Lignon,Bartolomeu Varela,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Sochaux,1–1,Paris FC,5703.0,Stade Auguste-Bonal,Gaël Angoula,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Ajaccio,3–1,Grenoble,2703.0,Stade François Coty,Bastien Dechepy,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Chambly Oise,1–0,Orléans,472.0,Stade des Marais,Remi Landry,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Clermont Foot,3–2,Troyes,3001.0,Stade Gabriel Montpied,Florent Batta,Match Report,,20,F2
20.0,Fri,2020-01-10,20:00,Le Mans,0–1,Auxerre,5718.0,MMArena,Benjamin Lepaysant,Match Report,,20,F2
20.0,Mon,2020-01-13,20:45,Lorient,2–1,Caen,7110.0,Stade Yves Allainmat - Le Moustoir,Nicolas Rainville,Match Report,,20,F2
20.0,Sat,2020-01-18,18:30,Guingamp,1–1,Lens,10641.0,Stade du Roudourou,Jérôme Miguelgorry,Match Report,,20,F2
,,,,,,,,,,,,20,F2
21.0,Fri,2020-01-24,20:00,Auxerre,2–1,Sochaux,5666.0,Stade de l'Abbé Deschamps,Mehdi Mokhtari,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Orléans,2–0,Guingamp,3695.0,Stade de la Source,Aurélien Petit,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Châteauroux,1–1,Niort,2427.0,Stade Gaston Petit,Pierre Gaillouste,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Lorient,2–1,Nancy,8124.0,Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Caen,0–1,Ajaccio,10880.0,Stade Michel d'Ornano,Bartolomeu Varela,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Grenoble,0–0,Chambly Oise,4250.0,Stade des Alpes,Arnaud Baert,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Paris FC,0–0,Rodez Aveyron,1844.0,Stade Sébastien Charléty,Alexandre Perreau Niel,Match Report,,20,F2
21.0,Fri,2020-01-24,20:00,Valenciennes,1–0,Le Mans,5653.0,Stade du Hainaut,Gaël Angoula,Match Report,,20,F2
21.0,Sat,2020-01-25,15:00,Lens,1–1,Clermont Foot,24625.0,Stade Bollaert-Delelis,Bastien Dechepy,Match Report,,20,F2
21.0,Mon,2020-01-27,20:45,Le Havre,1–0,Troyes,6053.0,Stade Océane,Sylvain Palhies,Match Report,,20,F2
,,,,,,,,,,,,20,F2
22.0,Fri,2020-01-31,20:00,Guingamp,1–0,Auxerre,8812.0,Stade du Roudourou,Thierry Bouille,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Le Havre,0–0,Lens,10438.0,Stade Océane,Clément Turpin,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Le Mans,1–1,Nancy,5500.0,MMArena,Arnaud Baert,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Chambly Oise,0–1,Caen,2333.0,Stade des Marais,Aurélien Petit,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Clermont Foot,3–1,Orléans,2616.0,Stade Gabriel Montpied,Benjamin Lepaysant,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Ajaccio,0–1,Châteauroux,2908.0,Stade François Coty,Remi Landry,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Rodez Aveyron,1–1,Valenciennes,3314.0,Stade Paul Lignon,Eric Wattellier,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Troyes,1–2,Grenoble,5375.0,Stade de l'Aube,Cédric Dos Santos,Match Report,,20,F2
22.0,Fri,2020-01-31,20:00,Niort,4–4,Paris FC,2635.0,Stade René Gaillard,Nicolas Rainville,Match Report,,20,F2
22.0,Sat,2020-02-01,15:30,Sochaux,0–4,Lorient,6660.0,Stade Auguste-Bonal,Jeremy Stinat,Match Report,,20,F2
,,,,,,,,,,,,20,F2
23.0,Mon,2020-02-03,20:45,Grenoble,1–1,Le Havre,4864.0,Stade des Alpes,Gaël Angoula,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Valenciennes,0–0,Guingamp,10020.0,Stade du Hainaut,Remi Landry,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Lens,1–0,Troyes,23807.0,Stade Bollaert-Delelis,Jérémie Pignard,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Orléans,1–2,Rodez Aveyron,3559.0,Stade de la Source,Sylvain Palhies,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Châteauroux,0–3,Chambly Oise,2319.0,Stade Gaston Petit,Cédric Dos Santos,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Caen,4–3,Niort,8316.0,Stade Michel d'Ornano,Mehdi Mokhtari,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Nancy,1–1,Sochaux,10085.0,Stade Marcel Picot,Bartolomeu Varela,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Lorient,4–2,Le Mans,6363.0,Stade Yves Allainmat - Le Moustoir,Thomas Léonard,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Paris FC,2–3,Ajaccio,1875.0,Stade Sébastien Charléty,Pierre Gaillouste,Match Report,,20,F2
23.0,Tue,2020-02-04,21:05,Auxerre,0–0,Clermont Foot,4094.0,Stade de l'Abbé Deschamps,Arnaud Baert,Match Report,,20,F2
,,,,,,,,,,,,20,F2
24.0,Fri,2020-02-07,20:00,Niort,2–0,Orléans,2716.0,Stade René Gaillard,Arnaud Baert,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Chambly Oise,1–2,Paris FC,604.0,Stade des Marais,Sylvain Palhies,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Rodez Aveyron,1–1,Nancy,3147.0,Stade Paul Lignon,Benjamin Lepaysant,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Clermont Foot,3–1,Valenciennes,2521.0,Stade Gabriel Montpied,Pierre Gaillouste,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Ajaccio,2–3,Auxerre,2619.0,Stade François Coty,Gaël Angoula,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Sochaux,1–0,Le Mans,5516.0,Stade Auguste-Bonal,Aurélien Petit,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Troyes,2–0,Châteauroux,7302.0,Stade de l'Aube,Mikael Lesage,Match Report,,20,F2
24.0,Fri,2020-02-07,20:00,Le Havre,1–1,Caen,12125.0,Stade Océane,Bastien Dechepy,Match Report,,20,F2
24.0,Sat,2020-02-08,15:00,Guingamp,2–1,Lorient,13069.0,Stade du Roudourou,Benoît Millot,Match Report,,20,F2
24.0,Mon,2020-02-10,20:45,Lens,0–0,Grenoble,23022.0,Stade Bollaert-Delelis,Nicolas Rainville,Match Report,,20,F2
,,,,,,,,,,,,20,F2
25.0,Fri,2020-02-14,20:00,Orléans,0–3,Ajaccio,3160.0,Stade de la Source,Alexandre Perreau Niel,Match Report,,20,F2
25.0,Fri,2020-02-14,20:00,Grenoble,3–1,Niort,4269.0,Stade des Alpes,Thierry Bouille,Match Report,,20,F2
25.0,Fri,2020-02-14,20:00,Valenciennes,3–2,Sochaux,6464.0,Stade du Hainaut,Benjamin Lepaysant,Match Report,,20,F2
25.0,Fri,2020-02-14,20:00,Auxerre,0–0,Chambly Oise,4032.0,Stade de l'Abbé Deschamps,Remi Landry,Match Report,,20,F2
25.0,Fri,2020-02-14,20:00,Paris FC,1–0,Le Havre,1850.0,Stade Sébastien Charléty,Aurélien Petit,Match Report,,20,F2
25.0,Fri,2020-02-14,20:00,Le Mans,0–0,Rodez Aveyron,5800.0,MMArena,Bartolomeu Varela,Match Report,,20,F2
25.0,Fri,2020-02-14,20:00,Caen,0–1,Troyes,9239.0,Stade Michel d'Ornano,Nicolas Rainville,Match Report,,20,F2
25.0,Sat,2020-02-15,15:00,Nancy,0–1,Guingamp,9000.0,Stade Marcel Picot,Cédric Dos Santos,Match Report,,20,F2
25.0,Sat,2020-02-15,15:00,Lorient,0–1,Clermont Foot,7463.0,Stade Yves Allainmat - Le Moustoir,Mehdi Mokhtari,Match Report,,20,F2
25.0,Mon,2020-02-17,20:45,Châteauroux,3–2,Lens,7048.0,Stade Gaston Petit,Willy Delajod,Match Report,,20,F2
,,,,,,,,,,,,20,F2
26.0,Fri,2020-02-21,20:00,Chambly Oise,2–1,Nancy,2097.0,Stade des Marais,Alexandre Perreau Niel,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Le Havre,1–2,Orléans,6118.0,Stade Océane,Remi Landry,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Niort,1–0,Valenciennes,3051.0,Stade René Gaillard,Aurélien Petit,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Guingamp,1–1,Sochaux,10612.0,Stade du Roudourou,Gaël Angoula,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Grenoble,0–1,Châteauroux,5199.0,Stade des Alpes,Bartolomeu Varela,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Rodez Aveyron,0–1,Lorient,4020.0,Stade Paul Lignon,Bastien Dechepy,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Ajaccio,2–0,Le Mans,2888.0,Stade François Coty,Benjamin Lepaysant,Match Report,,20,F2
26.0,Fri,2020-02-21,20:00,Clermont Foot,0–1,Paris FC,4892.0,Stade Gabriel Montpied,Clément Turpin,Match Report,,20,F2
26.0,Sat,2020-02-22,15:00,Lens,1–4,Caen,27711.0,Stade Bollaert-Delelis,Sylvain Palhies,Match Report,,20,F2
26.0,Mon,2020-02-24,20:45,Troyes,3–1,Auxerre,8367.0,Stade de l'Aube,Pierre Gaillouste,Match Report,,20,F2
,,,,,,,,,,,,20,F2
27.0,Fri,2020-02-28,20:00,Orléans,0–2,Troyes,3570.0,Stade de la Source,Mehdi Mokhtari,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Caen,2–0,Grenoble,9845.0,Stade Michel d'Ornano,Ruddy Buquet,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Valenciennes,0–0,Ajaccio,6449.0,Stade du Hainaut,Sylvain Palhies,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Le Mans,2–1,Guingamp,6283.0,MMArena,Alexandre Perreau Niel,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Auxerre,3–1,Niort,4091.0,Stade de l'Abbé Deschamps,Romain Lissorgue,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Nancy,1–2,Clermont Foot,8867.0,Stade Marcel Picot,Nicolas Rainville,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Châteauroux,0–3,Le Havre,4662.0,Stade Gaston Petit,Pierre Gaillouste,Match Report,,20,F2
27.0,Fri,2020-02-28,20:00,Sochaux,1–1,Rodez Aveyron,5445.0,Stade Auguste-Bonal,Cédric Dos Santos,Match Report,,20,F2
27.0,Sat,2020-02-29,15:00,Lorient,1–2,Chambly Oise,7041.0,Stade Yves Allainmat - Le Moustoir,Arnaud Baert,Match Report,,20,F2
27.0,Mon,2020-03-02,20:45,Paris FC,0–2,Lens,6439.0,Stade Sébastien Charléty,Thierry Bouille,Match Report,,20,F2
,,,,,,,,,,,,20,F2
28.0,Fri,2020-03-06,20:00,Chambly Oise,2–2,Le Mans,,Stade des Marais,Nicolas Rainville,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Grenoble,1–3,Valenciennes,4764.0,Stade des Alpes,Romain Lissorgue,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Clermont Foot,2–0,Sochaux,3862.0,Stade Gabriel Montpied,Bartolomeu Varela,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Rodez Aveyron,2–1,Guingamp,3308.0,Stade Paul Lignon,Hakim Ben El Hadj Salem,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Châteauroux,2–1,Caen,6600.0,Stade Gaston Petit,Aurélien Petit,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Le Havre,1–0,Auxerre,5948.0,Stade Océane,Thierry Bouille,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Niort,1–1,Nancy,2774.0,Stade René Gaillard,Remi Landry,Match Report,,20,F2
28.0,Fri,2020-03-06,20:00,Troyes,1–1,Paris FC,6730.0,Stade de l'Aube,Benjamin Lepaysant,Match Report,,20,F2
28.0,Sat,2020-03-07,15:00,Ajaccio,1–0,Lorient,3250.0,Stade François Coty,Eric Wattellier,Match Report,,20,F2
28.0,Mon,2020-03-09,20:45,Lens,1–0,Orléans,,Stade Bollaert-Delelis,Pierre Gaillouste,Match Report,,20,F2
,,,,,,,,,,,,20,F2
29.0,Fri,2020-03-13,20:00,Guingamp,,Niort,,Stade du Roudourou,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Sochaux,,Chambly Oise,,Stade Auguste-Bonal,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Rodez Aveyron,,Clermont Foot,,Stade Paul Lignon,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Paris FC,,Châteauroux,,Stade Sébastien Charléty,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Nancy,,Ajaccio,,Stade Marcel Picot,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Orléans,,Grenoble,,Stade de la Source,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Valenciennes,,Caen,,Stade du Hainaut,,Match Report,Match Cancelled,20,F2
29.0,Fri,2020-03-13,20:00,Le Mans,,Troyes,,MMArena,,Match Report,Match Cancelled,20,F2
29.0,Sat,2020-03-14,15:00,Auxerre,,Lens,,Stade de l'Abbé Deschamps,,Match Report,Match Cancelled,20,F2
29.0,Mon,2020-03-16,20:45,Lorient,,Le Havre,,Stade Yves Allainmat - Le Moustoir,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
30.0,Fri,2020-03-20,20:00,Clermont Foot,,Guingamp,,Stade Gabriel Montpied,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Châteauroux,,Orléans,,Stade Gaston Petit,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Le Havre,,Valenciennes,,Stade Océane,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Grenoble,,Auxerre,,Stade des Alpes,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Caen,,Paris FC,,Stade Michel d'Ornano,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Niort,,Le Mans,,Stade René Gaillard,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Ajaccio,,Sochaux,,Stade François Coty,,Match Report,Match Cancelled,20,F2
30.0,Fri,2020-03-20,20:00,Chambly Oise,,Rodez Aveyron,,Stade des Marais,,Match Report,Match Cancelled,20,F2
30.0,Sat,2020-03-21,15:00,Troyes,,Lorient,,Stade de l'Aube,,Match Report,Match Cancelled,20,F2
30.0,Mon,2020-03-23,20:45,Lens,,Nancy,,Stade Bollaert-Delelis,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
31.0,Fri,2020-04-03,20:00,Le Mans,,Clermont Foot,,MMArena,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Rodez Aveyron,,Ajaccio,,Stade Paul Lignon,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Orléans,,Caen,,Stade de la Source,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Guingamp,,Chambly Oise,,Stade du Roudourou,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Paris FC,,Grenoble,,Stade Sébastien Charléty,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Auxerre,,Châteauroux,,Stade de l'Abbé Deschamps,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Valenciennes,,Troyes,,Stade du Hainaut,,Match Report,Match Cancelled,20,F2
31.0,Fri,2020-04-03,20:00,Sochaux,,Niort,,Stade Auguste-Bonal,,Match Report,Match Cancelled,20,F2
31.0,Sat,2020-04-04,15:00,Lorient,,Lens,,Stade Yves Allainmat - Le Moustoir,,Match Report,Match Cancelled,20,F2
31.0,Mon,2020-04-06,20:45,Nancy,,Le Havre,,Stade Marcel Picot,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
32.0,Fri,2020-04-10,,Troyes,,Nancy,,Stade de l'Aube,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Caen,,Auxerre,,Stade Michel d'Ornano,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Grenoble,,Le Mans,,Stade des Alpes,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Le Havre,,Sochaux,,Stade Océane,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Ajaccio,,Guingamp,,Stade François Coty,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Clermont Foot,,Chambly Oise,,Stade Gabriel Montpied,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Niort,,Lorient,,Stade René Gaillard,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Châteauroux,,Valenciennes,,Stade Gaston Petit,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Paris FC,,Orléans,,Stade Sébastien Charléty,,Match Report,Match Cancelled,20,F2
32.0,Fri,2020-04-10,,Lens,,Rodez Aveyron,,Stade Bollaert-Delelis,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
33.0,Fri,2020-04-17,,Valenciennes,,Orléans,,Stade du Hainaut,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Chambly Oise,,Troyes,,Stade des Marais,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Nancy,,Grenoble,,Stade Marcel Picot,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Guingamp,,Le Havre,,Stade du Roudourou,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Lorient,,Châteauroux,,Stade Yves Allainmat - Le Moustoir,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Clermont Foot,,Ajaccio,,Stade Gabriel Montpied,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Sochaux,,Lens,,Stade Auguste-Bonal,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Auxerre,,Paris FC,,Stade de l'Abbé Deschamps,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Le Mans,,Caen,,MMArena,,Match Report,Match Cancelled,20,F2
33.0,Fri,2020-04-17,,Rodez Aveyron,,Niort,,Stade Paul Lignon,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
34.0,Tue,2020-04-21,,Caen,,Guingamp,,Stade Michel d'Ornano,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Châteauroux,,Le Mans,,Stade Gaston Petit,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Troyes,,Sochaux,,Stade de l'Aube,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Ajaccio,,Chambly Oise,,Stade François Coty,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Paris FC,,Nancy,,Stade Sébastien Charléty,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Niort,,Clermont Foot,,Stade René Gaillard,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Lens,,Valenciennes,,Stade Bollaert-Delelis,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Le Havre,,Rodez Aveyron,,Stade Océane,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Grenoble,,Lorient,,Stade des Alpes,,Match Report,Match Cancelled,20,F2
34.0,Tue,2020-04-21,,Orléans,,Auxerre,,Stade de la Source,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
35.0,Fri,2020-04-24,,Guingamp,,Paris FC,,Stade du Roudourou,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Le Mans,,Le Havre,,MMArena,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Nancy,,Caen,,Stade Marcel Picot,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Clermont Foot,,Grenoble,,Stade Gabriel Montpied,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Valenciennes,,Auxerre,,Stade du Hainaut,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Sochaux,,Châteauroux,,Stade Auguste-Bonal,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Ajaccio,,Niort,,Stade François Coty,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Rodez Aveyron,,Troyes,,Stade Paul Lignon,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Lorient,,Orléans,,Stade Yves Allainmat - Le Moustoir,,Match Report,Match Cancelled,20,F2
35.0,Fri,2020-04-24,,Chambly Oise,,Lens,,Stade des Marais,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
36.0,Fri,2020-05-01,,Orléans,,Le Mans,,Stade de la Source,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Troyes,,Guingamp,,Stade de l'Aube,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Caen,,Rodez Aveyron,,Stade Michel d'Ornano,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Grenoble,,Sochaux,,Stade des Alpes,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Lens,,Ajaccio,,Stade Bollaert-Delelis,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Auxerre,,Lorient,,Stade de l'Abbé Deschamps,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Châteauroux,,Nancy,,Stade Gaston Petit,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Le Havre,,Clermont Foot,,Stade Océane,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Niort,,Chambly Oise,,Stade René Gaillard,,Match Report,Match Cancelled,20,F2
36.0,Fri,2020-05-01,,Paris FC,,Valenciennes,,Stade Sébastien Charléty,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
37.0,Fri,2020-05-08,,Lorient,,Valenciennes,,Stade Yves Allainmat - Le Moustoir,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Ajaccio,,Troyes,,Stade François Coty,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Rodez Aveyron,,Grenoble,,Stade Paul Lignon,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Le Mans,,Paris FC,,MMArena,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Clermont Foot,,Caen,,Stade Gabriel Montpied,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Niort,,Lens,,Stade René Gaillard,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Guingamp,,Châteauroux,,Stade du Roudourou,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Nancy,,Auxerre,,Stade Marcel Picot,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Chambly Oise,,Le Havre,,Stade des Marais,,Match Report,Match Cancelled,20,F2
37.0,Fri,2020-05-08,,Sochaux,,Orléans,,Stade Auguste-Bonal,,Match Report,Match Cancelled,20,F2
,,,,,,,,,,,,20,F2
38.0,Fri,2020-05-15,,Valenciennes,,Chambly Oise,,Stade du Hainaut,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Orléans,,Nancy,,Stade de la Source,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Le Havre,,Ajaccio,,Stade Océane,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Paris FC,,Lorient,,Stade Sébastien Charléty,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Caen,,Sochaux,,Stade Michel d'Ornano,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Lens,,Le Mans,,Stade Bollaert-Delelis,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Auxerre,,Rodez Aveyron,,Stade de l'Abbé Deschamps,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Grenoble,,Guingamp,,Stade des Alpes,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Châteauroux,,Clermont Foot,,Stade Gaston Petit,,Match Report,Match Cancelled,20,F2
38.0,Fri,2020-05-15,,Troyes,,Niort,,Stade de l'Aube,,Match Report,Match Cancelled,20,F2
