Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,4.0,Sat,2020-09-19,19:00,Le Havre,0–1,Niort,,Stade Océane,Remi Landry,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Grenoble,2–0,Ajaccio,,Stade des Alpes,Guillaume Paradis,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Sochaux,2–2,Rodez Aveyron,,Stade Auguste-Bonal,Jérôme Brisard,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Pau FC,0–1,Guingamp,,Stade Nouste Camp,Mehdi Mokhtari,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Caen,0–0,Chambly Oise,,Stade Michel d'Ornano,Romain Lissorgue,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Châteauroux,0–0,Amiens,,Stade Gaston Petit,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Dunkerque,1–0,Valenciennes,,Stade Marcel-Tribut,Bartolomeu Varela,Match Report,,21,F2
Regular season,4.0,Sat,2020-09-19,19:00,Paris FC,0–2,Nancy,,Stade Sébastien Charléty,Mathieu Vernice,Match Report,,21,F2
Regular season,4.0,Mon,2020-09-21,20:45,Auxerre,2–1,Troyes,,Stade de l'Abbé Deschamps,Olivier Thual,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,5.0,Sat,2020-09-26,15:00,Toulouse,3–1,Auxerre,,Stadium Municipal,Mathieu Vernice,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Nancy,0–1,Le Havre,,Stade Marcel-Picot (annexe 2),Romain Delpech,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Chambly Oise,2–1,Châteauroux,,Stade des Marais,Abdelatif Kherradji,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Niort,2–2,Paris FC,,Stade René Gaillard,Benjamin Lepaysant,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Rodez Aveyron,2–1,Dunkerque,,Stade Paul Lignon,Remi Landry,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Amiens,0–0,Pau FC,,Stade Crédit Agricole la Licorne,Guillaume Paradis,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Guingamp,1–0,Grenoble,,Stade du Roudourou,Sylvain Palhies,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Ajaccio,1–1,Sochaux,,Stade François Coty,Benoît Millot,Match Report,,21,F2
Regular season,5.0,Sat,2020-09-26,19:00,Valenciennes,1–0,Caen,,Stade du Hainaut,Florent Batta,Match Report,,21,F2
Regular season,5.0,Mon,2020-09-28,20:45,Troyes,1–0,Clermont Foot,,Stade de l'Aube,Arnaud Baert,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,3.0,Wed,2020-09-30,19:00,Ajaccio,1–0,Dunkerque,,Stade François Coty,Benjamin Lepaysant,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,6.0,Sat,2020-10-03,15:00,Toulouse,0–0,Troyes,,Stadium Municipal,Remi Landry,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,15:30,Caen,1–0,Amiens,,Stade Michel d'Ornano,Jeremy Stinat,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Auxerre,5–1,Ajaccio,,Stade de l'Abbé Deschamps,Bartolomeu Varela,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Paris FC,3–0,Le Havre,,Stade Sébastien Charléty,Olivier Thual,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Dunkerque,1–0,Guingamp,,Stade Marcel-Tribut,Abdelatif Kherradji,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Sochaux,3–2,Chambly Oise,,Stade Auguste-Bonal,Arnaud Baert,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Clermont Foot,3–0,Rodez Aveyron,,Stade Gabriel Montpied,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Pau FC,1–1,Nancy,2178.0,Stade Nouste Camp,Pierre Gaillouste,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Grenoble,2–0,Valenciennes,,Stade des Alpes,Romain Lissorgue,Match Report,,21,F2
Regular season,6.0,Sat,2020-10-03,19:00,Châteauroux,2–0,Niort,,Stade Gaston Petit,Mehdi Mokhtari,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,7.0,Fri,2020-10-16,19:00,Chambly Oise,0–3,Clermont Foot,,Stade des Marais,Guillaume Paradis,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,15:00,Valenciennes,0–0,Sochaux,,Stade du Hainaut,Pierre Gaillouste,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Amiens,1–0,Grenoble,,Stade Crédit Agricole la Licorne,Stéphanie Frappart,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Niort,3–0,Caen,,Stade René Gaillard,Romain Delpech,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Paris FC,1–0,Pau FC,,Stade Sébastien Charléty,Abdelatif Kherradji,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Ajaccio,0–1,Toulouse,,Stade François Coty,Mehdi Mokhtari,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Nancy,2–1,Dunkerque,,Stade Marcel-Picot (annexe 2),Sylvain Palhies,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Le Havre,1–1,Châteauroux,,Stade Océane,Mathieu Vernice,Match Report,,21,F2
Regular season,7.0,Sat,2020-10-17,19:00,Rodez Aveyron,0–1,Troyes,,Stade Paul Lignon,Benjamin Lepaysant,Match Report,,21,F2
Regular season,7.0,Mon,2020-10-19,20:45,Guingamp,2–0,Auxerre,,Stade du Roudourou,Nicolas Rainville,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,8.0,Sat,2020-10-24,15:00,Caen,1–0,Guingamp,,Stade Michel d'Ornano,Thomas Léonard,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Toulouse,3–0,Rodez Aveyron,,Stadium Municipal,Bartolomeu Varela,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Troyes,1–1,Valenciennes,,Stade de l'Aube,Abdelatif Kherradji,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Dunkerque,0–1,Le Havre,,Stade Marcel-Tribut,Romain Lissorgue,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Clermont Foot,0–2,Ajaccio,,Stade Gabriel Montpied,Olivier Thual,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Châteauroux,1–2,Paris FC,,Stade Gaston Petit,Romain Delpech,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Auxerre,4–0,Chambly Oise,,Stade de l'Abbé Deschamps,Pierre Gaillouste,Match Report,,21,F2
Regular season,8.0,Sat,2020-10-24,19:00,Pau FC,4–1,Niort,,Stade Nouste Camp,Aurélien Petit,Match Report,,21,F2
Regular season,8.0,Mon,2020-10-26,20:45,Sochaux,0–2,Amiens,,Stade Auguste-Bonal,Jeremy Stinat,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,9.0,Sat,2020-10-31,15:00,Paris FC,3–1,Caen,,Stade Sébastien Charléty,Nicolas Rainville,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Ajaccio,0–4,Troyes,,Stade François Coty,Thomas Léonard,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Guingamp,0–0,Sochaux,,Stade du Roudourou,Sylvain Palhies,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Nancy,2–1,Châteauroux,,Stade Marcel-Picot (annexe 2),Guillaume Paradis,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Rodez Aveyron,2–2,Auxerre,,Stade Paul Lignon,Mehdi Mokhtari,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Le Havre,1–0,Pau FC,,Stade Océane,Romain Delpech,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Chambly Oise,0–1,Dunkerque,,Stade des Marais,Bartolomeu Varela,Match Report,,21,F2
Regular season,9.0,Sat,2020-10-31,19:00,Valenciennes,1–3,Clermont Foot,,Stade du Hainaut,Benjamin Lepaysant,Match Report,,21,F2
Regular season,9.0,Mon,2020-11-02,20:45,Amiens,0–1,Toulouse,,Stade Crédit Agricole la Licorne,Alexandre Perreau Niel,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,10.0,Sat,2020-11-07,15:00,Clermont Foot,0–0,Guingamp,,Stade Gabriel Montpied,Arnaud Baert,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,15:00,Grenoble,2–1,Le Havre,,Stade des Alpes,Eric Wattellier,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Dunkerque,0–1,Paris FC,,Stade Marcel-Tribut,Pierre Gaillouste,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Rodez Aveyron,0–1,Ajaccio,,Stade Paul Lignon,Nicolas Rainville,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Troyes,2–2,Chambly Oise,,Stade de l'Aube,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Châteauroux,0–3,Pau FC,,Stade Gaston Petit,Mehdi Mokhtari,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Toulouse,4–5,Valenciennes,,Stadium Municipal,Sylvain Palhies,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Caen,2–1,Nancy,,Stade Michel d'Ornano,Bastien Dechepy,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Auxerre,2–1,Amiens,,Stade de l'Abbé Deschamps,Abdelatif Kherradji,Match Report,,21,F2
Regular season,10.0,Sat,2020-11-07,19:00,Sochaux,3–4,Niort,,Stade Auguste-Bonal,Romain Lissorgue,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,11.0,Sat,2020-11-21,15:00,Le Havre,1–2,Caen,,Stade Océane,Stéphanie Frappart,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Amiens,1–1,Clermont Foot,,Stade Crédit Agricole la Licorne,Guillaume Paradis,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Châteauroux,2–1,Sochaux,,Stade Gaston Petit,Bartolomeu Varela,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Niort,1–2,Dunkerque,,Stade René Gaillard,Bastien Dechepy,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Pau FC,0–2,Grenoble,,Stade Nouste Camp,Nicolas Rainville,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Chambly Oise,1–1,Toulouse,,Stade des Marais,Romain Lissorgue,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Valenciennes,1–1,Rodez Aveyron,,Stade du Hainaut,Olivier Thual,Match Report,,21,F2
Regular season,11.0,Sat,2020-11-21,19:00,Paris FC,0–3,Auxerre,,Stade Sébastien Charléty,Mathieu Vernice,Match Report,,21,F2
Regular season,11.0,Mon,2020-11-23,20:45,Guingamp,2–2,Ajaccio,,Stade du Roudourou,Romain Delpech,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,8.0,Tue,2020-11-24,19:00,Grenoble,1–0,Nancy,,Stade des Alpes,Gaël Angoula,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,12.0,Sat,2020-11-28,15:00,Grenoble,0–0,Paris FC,,Stade des Alpes,Ruddy Buquet,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,15:00,Toulouse,2–1,Niort,,Stadium Municipal,Gaël Angoula,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Ajaccio,0–0,Chambly Oise,,Stade François Coty,Abdelatif Kherradji,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Auxerre,1–1,Valenciennes,,Stade de l'Abbé Deschamps,Remi Landry,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Rodez Aveyron,1–1,Guingamp,,Stade Paul Lignon,Benjamin Lepaysant,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Dunkerque,2–2,Pau FC,,Stade Marcel-Tribut,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Troyes,2–1,Amiens,,Stade de l'Aube,Romain Delpech,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Clermont Foot,2–0,Nancy,,Stade Gabriel Montpied,Sylvain Palhies,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Sochaux,4–0,Le Havre,,Stade Auguste-Bonal,Mehdi Mokhtari,Match Report,,21,F2
Regular season,12.0,Sat,2020-11-28,19:00,Caen,1–1,Châteauroux,,Stade Michel d'Ornano,Romain Lissorgue,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Nancy,1–3,Toulouse,,Stade Marcel-Picot (annexe 2),Johan Hamel,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Amiens,1–0,Dunkerque,,Stade Crédit Agricole la Licorne,Arnaud Baert,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Chambly Oise,1–0,Rodez Aveyron,,Stade des Marais,Thomas Léonard,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Châteauroux,0–1,Grenoble,,Stade Gaston Petit,Olivier Thual,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Le Havre,1–1,Auxerre,,Stade Océane,Bartolomeu Varela,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Paris FC,0–0,Sochaux,,Stade Sébastien Charléty,Gaël Angoula,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Valenciennes,1–1,Ajaccio,,Stade du Hainaut,Mathieu Vernice,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Guingamp,1–2,Troyes,,Stade du Roudourou,Sylvain Palhies,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Niort,1–0,Clermont Foot,,Stade René Gaillard,Nicolas Rainville,Match Report,,21,F2
Regular season,13.0,Tue,2020-12-01,19:00,Pau FC,1–0,Caen,,Stade Nouste Camp,Guillaume Paradis,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,14.0,Sat,2020-12-05,15:00,Troyes,2–1,Paris FC,,Stade de l'Aube,Benjamin Lepaysant,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Toulouse,2–2,Guingamp,,Stadium Municipal,Remi Landry,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Rodez Aveyron,1–2,Amiens,,Stade Paul Lignon,Mehdi Mokhtari,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Auxerre,6–0,Niort,,Stade de l'Abbé Deschamps,Romain Lissorgue,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Clermont Foot,3–0,Pau FC,,Stade Gabriel Montpied,Gaël Angoula,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Caen,1–1,Grenoble,,Stade Michel d'Ornano,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Chambly Oise,1–2,Valenciennes,,Stade des Marais,Romain Delpech,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Dunkerque,2–0,Châteauroux,,Stade Marcel-Tribut,Nicolas Rainville,Match Report,,21,F2
Regular season,14.0,Sat,2020-12-05,19:00,Sochaux,1–1,Nancy,,Stade Auguste-Bonal,Arnaud Baert,Match Report,,21,F2
Regular season,14.0,Mon,2020-12-07,20:45,Ajaccio,1–1,Le Havre,,Stade François Coty,Jérémie Pignard,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,15.0,Sat,2020-12-12,15:00,Caen,0–0,Troyes,,Stade Michel d'Ornano,Bartolomeu Varela,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Guingamp,1–1,Valenciennes,,Stade du Roudourou,Romain Lissorgue,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Nancy,2–2,Auxerre,,Stade Marcel-Picot (annexe 2),Alain Durieux,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Niort,2–0,Ajaccio,,Stade René Gaillard,Pierre Gaillouste,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Amiens,1–1,Chambly Oise,,Stade Crédit Agricole la Licorne,Stéphanie Frappart,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Grenoble,4–0,Dunkerque,,Stade des Alpes,Alessandro Dudic,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Paris FC,1–1,Rodez Aveyron,,Stade Sébastien Charléty,Guillaume Paradis,Match Report,,21,F2
Regular season,15.0,Sat,2020-12-12,19:00,Châteauroux,0–3,Toulouse,,Stade Gaston Petit,Mathieu Vernice,Match Report,,21,F2
Regular season,15.0,Mon,2020-12-14,20:45,Le Havre,0–0,Clermont Foot,,Stade Océane,Olivier Thual,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,9.0,Tue,2020-12-15,20:00,Niort,0–0,Grenoble,,Stade René Gaillard,Mehdi Mokhtari,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,11.0,Tue,2020-12-15,20:00,Nancy,2–3,Troyes,,Stade Marcel-Picot (annexe 2),Remi Landry,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,15.0,Tue,2020-12-15,20:00,Pau FC,0–0,Sochaux,,Stade Nouste Camp,Sylvain Palhies,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Auxerre,2–1,Pau FC,,Stade de l'Abbé Deschamps,Guillaume Paradis,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Valenciennes,0–2,Amiens,,Stade du Hainaut,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Rodez Aveyron,1–1,Châteauroux,,Stade Paul Lignon,Romain Delpech,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Dunkerque,2–3,Caen,,Stade Marcel-Tribut,Romain Lissorgue,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Ajaccio,1–0,Nancy,,Stade François Coty,Olivier Thual,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Sochaux,1–1,Grenoble,,Stade Auguste-Bonal,Benjamin Lepaysant,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Chambly Oise,3–0,Guingamp,,Stade des Marais,Nicolas Rainville,Match Report,,21,F2
Regular season,16.0,Fri,2020-12-18,20:00,Troyes,1–0,Niort,,Stade de l'Aube,Aurélien Petit,Match Report,,21,F2
Regular season,16.0,Sat,2020-12-19,15:00,Toulouse,4–3,Le Havre,,Stadium Municipal,Arnaud Baert,Match Report,,21,F2
Regular season,16.0,Sat,2020-12-19,15:00,Clermont Foot,3–2,Paris FC,,Stade Gabriel Montpied,Jérôme Miguelgorry,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Le Havre,1–1,Rodez Aveyron,,Stade Océane,Sylvain Palhies,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Grenoble,2–0,Troyes,,Stade des Alpes,Pierre Gaillouste,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Paris FC,3–2,Guingamp,,Stade Sébastien Charléty,Alexandre Perreau Niel,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Caen,1–4,Sochaux,,Stade Michel d'Ornano,Franck Schneider,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Châteauroux,0–1,Clermont Foot,,Stade Gaston Petit,Mehdi Mokhtari,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Pau FC,0–3,Toulouse,,Stade Nouste Camp,Bartolomeu Varela,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Dunkerque,0–1,Auxerre,,Stade Marcel-Tribut,Arnaud Baert,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Amiens,0–0,Ajaccio,,Stade Crédit Agricole la Licorne,Nicolas Rainville,Match Report,,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Niort,0–3,Valenciennes,,Stade René Gaillard,Remi Landry,Match Report,Match awarded to Valenciennes,21,F2
Regular season,17.0,Tue,2020-12-22,20:00,Nancy,3–3,Chambly Oise,,Stade Marcel-Picot (annexe 2),Karim Abed,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Toulouse,1–0,Paris FC,,Stadium Municipal,Willy Delajod,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Valenciennes,2–3,Nancy,,Stade du Hainaut,Nicolas Rainville,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Troyes,2–0,Châteauroux,,Stade de l'Aube,Guillaume Paradis,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Rodez Aveyron,1–1,Niort,,Stade Paul Lignon,Olivier Thual,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Ajaccio,4–1,Pau FC,,Stade François Coty,Florent Batta,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Sochaux,1–0,Dunkerque,,Stade Auguste-Bonal,Mathieu Vernice,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Clermont Foot,3–0,Grenoble,,Stade Gabriel Montpied,Sylvain Palhies,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Guingamp,2–2,Amiens,,Stade du Roudourou,Benjamin Lepaysant,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Chambly Oise,0–1,Le Havre,,Stade des Marais,Romain Lissorgue,Match Report,,21,F2
Regular season,18.0,Tue,2021-01-05,20:00,Auxerre,1–1,Caen,,Stade de l'Abbé Deschamps,Remi Landry,Match Report,,21,F2
,,,,,,,,,,,,,21,F2
Regular season,19.0,Fri,2021-01-08,20:00,Le Havre,0–2,Valenciennes,,Stade Océane,Pierre Gaillouste,Match Report,,21,F2
