Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,22.0,Sun,2019-01-20,14:30,Club Brugge,0–1,Charleroi,22822.0,Jan Breydelstadion,Alexandre Boucaut,Match Report,,19,B1
Regular season,22.0,Sun,2019-01-20,18:00,Gent,1–0,Anderlecht,18320.0,GHELAMCO-arena,Jonathan Lardot,Match Report,,19,B1
Regular season,22.0,Sun,2019-01-20,20:00,Excel Mouscron,2–1,Oostende,3278.0,Stade Le Canonnier,Lothar D'Hondt,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,23.0,Fri,2019-01-25,20:30,Antwerp,1–1,Standard Liège,13423.0,Bosuilstadion,Wim Smet,Match Report,,19,B1
Regular season,23.0,Sat,2019-01-26,18:00,Charleroi,2–2,Waasland-Bev,7698.0,Stade du Pays de Charleroi,Kevin Van Damme,Match Report,,19,B1
Regular season,23.0,Sat,2019-01-26,20:00,Lokeren,0–3,Zulte Waregem,5636.0,Daknamstadion,Wesley Alen,Match Report,,19,B1
Regular season,23.0,Sat,2019-01-26,20:00,Cercle Brugge,1–2,Sint-Truiden,4241.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,19,B1
Regular season,23.0,Sat,2019-01-26,20:30,Genk,1–2,Excel Mouscron,17265.0,Luminus Arena,Jan Boterberg,Match Report,,19,B1
Regular season,23.0,Sun,2019-01-27,14:30,Oostende,1–2,Club Brugge,7853.0,Versluys Arena,Jonathan Lardot,Match Report,,19,B1
Regular season,23.0,Sun,2019-01-27,18:00,Anderlecht,2–1,Eupen,18035.0,Stade Constant Vanden Stock,Alexandre Boucaut,Match Report,,19,B1
Regular season,23.0,Sun,2019-01-27,20:00,Kortrijk,1–2,Gent,6410.0,Guldensporenstadion,Lawrence Visser,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,24.0,Fri,2019-02-01,20:30,Excel Mouscron,3–0,Charleroi,5022.0,Stade Le Canonnier,Christof Dierick,Match Report,,19,B1
Regular season,24.0,Sat,2019-02-02,18:00,Oostende,0–2,Antwerp,4863.0,Versluys Arena,Nicolas Laforge,Match Report,,19,B1
Regular season,24.0,Sat,2019-02-02,20:00,Kortrijk,2–1,Lokeren,4232.0,Guldensporenstadion,Bert Put,Match Report,,19,B1
Regular season,24.0,Sat,2019-02-02,20:00,Zulte Waregem,3–2,Cercle Brugge,7738.0,Regenboogstadion,Wim Smet,Match Report,,19,B1
Regular season,24.0,Sat,2019-02-02,20:30,Waasland-Bev,1–2,Genk,4362.0,Freethiel-Stadion,Alexandre Boucaut,Match Report,,19,B1
Regular season,24.0,Sun,2019-02-03,14:30,Club Brugge,1–1,Gent,24499.0,Jan Breydelstadion,Bram Van Driessche,Match Report,,19,B1
Regular season,24.0,Sun,2019-02-03,18:00,Standard Liège,2–1,Anderlecht,24883.0,Stade Maurice Dufrasne,Lawrence Visser,Match Report,,19,B1
Regular season,24.0,Sun,2019-02-03,20:00,Sint-Truiden,4–1,Eupen,4145.0,Stayen,Nathan Verboomen,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,25.0,Fri,2019-02-08,20:30,Genk,2–0,Standard Liège,22120.0,Luminus Arena,Nicolas Laforge,Match Report,,19,B1
Regular season,25.0,Sat,2019-02-09,18:00,Charleroi,1–1,Oostende,7822.0,Stade du Pays de Charleroi,Bram Van Driessche,Match Report,,19,B1
Regular season,25.0,Sat,2019-02-09,20:00,Sint-Truiden,2–1,Waasland-Bev,4899.0,Stayen,Erik Lambrechts,Match Report,,19,B1
Regular season,25.0,Sat,2019-02-09,20:00,Eupen,0–1,Kortrijk,1750.0,Stadion am Kehrweg,Wesley Alen,Match Report,,19,B1
Regular season,25.0,Sat,2019-02-09,20:30,Lokeren,2–1,Antwerp,4203.0,Daknamstadion,Alexandre Boucaut,Match Report,,19,B1
Regular season,25.0,Sun,2019-02-10,14:30,Cercle Brugge,2–2,Club Brugge,13222.0,Jan Breydelstadion,Lawrence Visser,Match Report,,19,B1
Regular season,25.0,Sun,2019-02-10,18:00,Anderlecht,0–0,Zulte Waregem,18000.0,Stade Constant Vanden Stock,Nathan Verboomen,Match Report,,19,B1
Regular season,25.0,Sun,2019-02-10,20:00,Gent,1–2,Excel Mouscron,19000.0,GHELAMCO-arena,Wim Smet,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,26.0,Fri,2019-02-15,20:30,Standard Liège,3–1,Lokeren,18223.0,Stade Maurice Dufrasne,Jonathan Lardot,Match Report,,19,B1
Regular season,26.0,Sat,2019-02-16,18:00,Kortrijk,1–2,Charleroi,5474.0,Guldensporenstadion,Nathan Verboomen,Match Report,,19,B1
Regular season,26.0,Sat,2019-02-16,20:00,Oostende,1–1,Eupen,3946.0,Versluys Arena,Wim Smet,Match Report,,19,B1
Regular season,26.0,Sat,2019-02-16,20:00,Zulte Waregem,1–1,Sint-Truiden,6770.0,Regenboogstadion,Kevin Van Damme,Match Report,,19,B1
Regular season,26.0,Sat,2019-02-16,20:30,Waasland-Bev,2–1,Gent,4519.0,Freethiel-Stadion,Nicolas Laforge,Match Report,,19,B1
Regular season,26.0,Sun,2019-02-17,14:30,Club Brugge,3–1,Genk,26475.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,19,B1
Regular season,26.0,Sun,2019-02-17,18:00,Antwerp,0–1,Anderlecht,14436.0,Bosuilstadion,Bram Van Driessche,Match Report,,19,B1
Regular season,26.0,Sun,2019-02-17,20:00,Excel Mouscron,3–0,Cercle Brugge,5122.0,Stade Le Canonnier,Alexandre Boucaut,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,27.0,Fri,2019-02-22,20:30,Gent,2–1,Standard Liège,16836.0,GHELAMCO-arena,Erik Lambrechts,Match Report,,19,B1
Regular season,27.0,Sat,2019-02-23,18:00,Eupen,2–3,Zulte Waregem,2330.0,Stadion am Kehrweg,Nicolas Laforge,Match Report,,19,B1
Regular season,27.0,Sat,2019-02-23,20:00,Waasland-Bev,2–6,Kortrijk,3102.0,Freethiel-Stadion,Bram Van Driessche,Match Report,,19,B1
Regular season,27.0,Sat,2019-02-23,20:00,Cercle Brugge,2–2,Oostende,6193.0,Jan Breydelstadion,Wesley Alen,Match Report,,19,B1
Regular season,27.0,Sat,2019-02-23,20:30,Excel Mouscron,1–0,Lokeren,6087.0,Stade Le Canonnier,Nathan Verboomen,Match Report,,19,B1
Regular season,27.0,Sun,2019-02-24,14:30,Anderlecht,2–2,Club Brugge,17664.0,Stade Constant Vanden Stock,Jonathan Lardot,Match Report,,19,B1
Regular season,27.0,Sun,2019-02-24,18:00,Genk,0–0,Antwerp,18031.0,Luminus Arena,Lawrence Visser,Match Report,,19,B1
Regular season,27.0,Sun,2019-02-24,20:00,Sint-Truiden,3–1,Charleroi,5993.0,Stayen,Alexandre Boucaut,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,28.0,Fri,2019-03-01,20:30,Standard Liège,1–1,Excel Mouscron,19118.0,Stade Maurice Dufrasne,Wesley Alen,Match Report,,19,B1
Regular season,28.0,Sat,2019-03-02,18:00,Charleroi,1–1,Genk,9810.0,Stade du Pays de Charleroi,Wim Smet,Match Report,,19,B1
Regular season,28.0,Sat,2019-03-02,20:00,Oostende,1–1,Waasland-Bev,4378.0,Versluys Arena,Alexandre Boucaut,Match Report,,19,B1
Regular season,28.0,Sat,2019-03-02,20:00,Kortrijk,2–1,Cercle Brugge,5263.0,Guldensporenstadion,Erik Lambrechts,Match Report,,19,B1
Regular season,28.0,Sat,2019-03-02,20:30,Club Brugge,1–0,Sint-Truiden,21772.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,19,B1
Regular season,28.0,Sun,2019-03-03,14:30,Zulte Waregem,1–3,Gent,9005.0,Regenboogstadion,Lawrence Visser,Match Report,,19,B1
Regular season,28.0,Sun,2019-03-03,18:00,Lokeren,1–2,Anderlecht,5687.0,Daknamstadion,Nicolas Laforge,Match Report,,19,B1
Regular season,28.0,Sun,2019-03-03,20:00,Antwerp,2–1,Eupen,10832.0,Bosuilstadion,Kevin Van Damme,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Gent,2–1,Oostende,15754.0,GHELAMCO-arena,Wim Smet,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Eupen,0–4,Club Brugge,3414.0,Stadion am Kehrweg,Christof Dierick,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Antwerp,1–2,Charleroi,11108.0,Bosuilstadion,Nicolas Laforge,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Genk,1–0,Lokeren,18344.0,Luminus Arena,Bert Put,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Cercle Brugge,1–2,Standard Liège,5345.0,Jan Breydelstadion,Nathan Verboomen,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Anderlecht,2–0,Kortrijk,12354.0,Stade Constant Vanden Stock,Wesley Alen,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Excel Mouscron,1–1,Sint-Truiden,4207.0,Stade Le Canonnier,Jonathan Lardot,Match Report,,19,B1
Regular season,29.0,Sun,2019-03-10,18:00,Waasland-Bev,1–1,Zulte Waregem,2777.0,Freethiel-Stadion,Jan Boterberg,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Charleroi,1–2,Eupen,7588.0,Stade du Pays de Charleroi,Wesley Alen,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Kortrijk,2–0,Antwerp,7384.0,Guldensporenstadion,Jonathan Lardot,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Standard Liège,4–3,Waasland-Bev,18261.0,Stade Maurice Dufrasne,Kevin Van Damme,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Sint-Truiden,0–2,Gent,11085.0,Stayen,Bram Van Driessche,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Club Brugge,1–2,Excel Mouscron,21523.0,Jan Breydelstadion,Wim Smet,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Lokeren,3–1,Cercle Brugge,5422.0,Daknamstadion,Lothar D'Hondt,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Zulte Waregem,3–3,Genk,7740.0,Regenboogstadion,Nicolas Laforge,Match Report,,19,B1
Regular season,30.0,Sun,2019-03-17,18:00,Oostende,0–2,Anderlecht,7091.0,Versluys Arena,Nathan Verboomen,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,1.0,Fri,2019-03-29,20:30,Standard Liège,3–1,Antwerp,21806.0,Stade Maurice Dufrasne,Lawrence Visser,Match Report,,19,B1
Championship play-off,1.0,Sat,2019-03-30,20:30,Genk,3–0,Anderlecht,20780.0,Luminus Arena,Nicolas Laforge,Match Report,,19,B1
Championship play-off,1.0,Sun,2019-03-31,18:00,Club Brugge,3–0,Gent,25452.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,2.0,Tue,2019-04-02,20:30,Antwerp,1–0,Genk,14355.0,Bosuilstadion,Alexandre Boucaut,Match Report,,19,B1
Championship play-off,2.0,Wed,2019-04-03,20:30,Gent,1–2,Standard Liège,16974.0,GHELAMCO-arena,Nathan Verboomen,Match Report,,19,B1
Championship play-off,2.0,Thu,2019-04-04,20:30,Anderlecht,2–3,Club Brugge,20055.0,Stade Constant Vanden Stock,Bram Van Driessche,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,3.0,Sat,2019-04-06,20:30,Genk,2–1,Gent,19954.0,Luminus Arena,Lawrence Visser,Match Report,,19,B1
Championship play-off,3.0,Sun,2019-04-07,18:00,Anderlecht,1–2,Antwerp,19710.0,Stade Constant Vanden Stock,Jonathan Lardot,Match Report,,19,B1
Championship play-off,3.0,Mon,2019-04-08,20:30,Club Brugge,4–0,Standard Liège,24785.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,4.0,Fri,2019-04-12,20:30,Standard Liège,5–0,Anderlecht,24500.0,Stade Maurice Dufrasne,Erik Lambrechts,Match Report,Match awarded to Standard Liège,19,B1
Championship play-off,4.0,Sat,2019-04-13,20:30,Gent,1–2,Antwerp,15820.0,GHELAMCO-arena,Bram Van Driessche,Match Report,,19,B1
Championship play-off,4.0,Sun,2019-04-14,18:00,Genk,3–1,Club Brugge,22124.0,Luminus Arena,Alexandre Boucaut,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,5.0,Fri,2019-04-19,20:30,Standard Liège,1–3,Genk,24300.0,Stade Maurice Dufrasne,Bram Van Driessche,Match Report,,19,B1
Championship play-off,5.0,Sun,2019-04-21,18:00,Anderlecht,0–0,Gent,18000.0,Stade Constant Vanden Stock,Nicolas Laforge,Match Report,,19,B1
Championship play-off,5.0,Mon,2019-04-22,14:30,Antwerp,0–0,Club Brugge,15153.0,Bosuilstadion,Lawrence Visser,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,6.0,Fri,2019-04-26,20:30,Antwerp,2–1,Standard Liège,14843.0,Bosuilstadion,Nathan Verboomen,Match Report,,19,B1
Championship play-off,6.0,Sat,2019-04-27,20:30,Gent,0–1,Genk,16052.0,GHELAMCO-arena,Jonathan Lardot,Match Report,,19,B1
Championship play-off,6.0,Sun,2019-04-28,18:00,Club Brugge,1–0,Anderlecht,24952.0,Jan Breydelstadion,Erik Lambrechts,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,7.0,Fri,2019-05-03,20:30,Genk,4–0,Antwerp,21635.0,Luminus Arena,Alexandre Boucaut,Match Report,,19,B1
Championship play-off,7.0,Sun,2019-05-05,14:30,Anderlecht,2–1,Standard Liège,20178.0,Stade Constant Vanden Stock,Bram Van Driessche,Match Report,,19,B1
Championship play-off,7.0,Sun,2019-05-05,18:00,Gent,0–1,Club Brugge,15022.0,GHELAMCO-arena,Nicolas Laforge,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,8.0,Fri,2019-05-10,20:30,Standard Liège,2–3,Gent,19781.0,Stade Maurice Dufrasne,Lawrence Visser,Match Report,,19,B1
Championship play-off,8.0,Sun,2019-05-12,14:30,Antwerp,1–1,Anderlecht,15408.0,Bosuilstadion,Erik Lambrechts,Match Report,,19,B1
Championship play-off,8.0,Sun,2019-05-12,18:00,Club Brugge,3–2,Genk,25849.0,Jan Breydelstadion,Bram Van Driessche,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,9.0,Thu,2019-05-16,20:30,Anderlecht,1–1,Genk,12967.0,Stade Constant Vanden Stock,Nicolas Laforge,Match Report,,19,B1
Championship play-off,9.0,Thu,2019-05-16,20:30,Standard Liège,2–0,Club Brugge,20457.0,Stade Maurice Dufrasne,Alexandre Boucaut,Match Report,,19,B1
Championship play-off,9.0,Thu,2019-05-16,20:30,Antwerp,1–2,Gent,14211.0,Bosuilstadion,Jonathan Lardot,Match Report,,19,B1
,,,,,,,,,,,,,19,B1
Championship play-off,10.0,Sun,2019-05-19,18:00,Gent,2–1,Anderlecht,16642.0,GHELAMCO-arena,Bram Van Driessche,Match Report,,19,B1
Championship play-off,10.0,Sun,2019-05-19,18:00,Genk,0–0,Standard Liège,23624.0,Luminus Arena,Erik Lambrechts,Match Report,,19,B1
Championship play-off,10.0,Sun,2019-05-19,18:00,Club Brugge,3–2,Antwerp,21644.0,Jan Breydelstadion,Nicolas Laforge,Match Report,,19,B1
