Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
11.0,Sun,2018-11-04,19:00,Trabzonspor,1–1,Bursaspor,,Şenol Güneş Stadyumu,Alper Ulusoy,Match Report,,19,T1
11.0,Mon,2018-11-05,20:00,Sivasspor,0–0,Konyaspor,,4 Eylül Stadi,Mustafa Ogretmenoglu,Match Report,,19,T1
11.0,Mon,2018-11-05,20:00,Göztepe,2–0,Rizespor,,Bornova Doğanlar Stadı,Yaşar Kemal Uğurlu,Match Report,,19,T1
,,,,,,,,,,,,19,T1
12.0,Fri,2018-11-09,20:00,Yeni Mal'spor,5–0,Trabzonspor,,Yeni Malatya Stadyumu,Arda Kardeşler,Match Report,,19,T1
12.0,Sat,2018-11-10,13:30,Konyaspor,2–0,Ankaragücü,,Konya Büyükşehir Stadı,Suat Arslanboga,Match Report,,19,T1
12.0,Sat,2018-11-10,13:30,BB Erzurumspor,2–1,Göztepe,,Kazım Karabekir Stadyumu,Hüseyin Göçek,Match Report,,19,T1
12.0,Sat,2018-11-10,16:00,Rizespor,1–2,Başakşehir,,Yeni Rize Şehir Stadı,Halil Meler,Match Report,,19,T1
12.0,Sat,2018-11-10,19:00,Kayserispor,0–3,Galatasaray,,Kadir Has Şehir Stadı,Umit Öztürk,Match Report,,19,T1
12.0,Sun,2018-11-11,13:30,Bursaspor,1–2,Kasımpaşa,,Timsah Arena,Mete Kalkavan,Match Report,,19,T1
12.0,Sun,2018-11-11,18:00,Fenerbahçe,2–0,Alanyaspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Alper Ulusoy,Match Report,,19,T1
12.0,Sun,2018-11-11,19:00,Antalyaspor,1–2,Akhisarspor,,Antalya Atatürk Stadyumu,Ali Palabıyık,Match Report,,19,T1
12.0,Sun,2018-11-11,20:30,Beşiktaş,1–2,Sivasspor,,Vodafone Arena,Yaşar Kemal Uğurlu,Match Report,,19,T1
,,,,,,,,,,,,19,T1
13.0,Fri,2018-11-23,20:30,Galatasaray,1–1,Konyaspor,,Türk Telekom Arena,Hüseyin Göçek,Match Report,,19,T1
13.0,Sat,2018-11-24,13:30,BB Erzurumspor,1–0,Antalyaspor,,Kazım Karabekir Stadyumu,Alper Ulusoy,Match Report,,19,T1
13.0,Sat,2018-11-24,16:00,Alanyaspor,5–0,Kayserispor,,Bahçeşehir Okulları Stadyumu,Arda Kardeşler,Match Report,,19,T1
13.0,Sat,2018-11-24,19:00,Ankaragücü,1–4,Beşiktaş,,Osmanlı Stadı,Mete Kalkavan,Match Report,,19,T1
13.0,Sun,2018-11-25,13:30,Sivasspor,1–1,Rizespor,,4 Eylül Stadi,Umit Öztürk,Match Report,,19,T1
13.0,Sun,2018-11-25,16:00,Akhisarspor,2–4,Bursaspor,,Spor Toto Akhisar Stadyumu,Volkan Bayarslan,Match Report,,19,T1
13.0,Sun,2018-11-25,19:00,Trabzonspor,2–1,Fenerbahçe,,Şenol Güneş Stadyumu,Halil Meler,Match Report,,19,T1
13.0,Sun,2018-11-25,19:00,Kasımpaşa,3–0,Yeni Mal'spor,,Recep Tayyip Erdoğan Stadyumu,Fırat Aydınus,Match Report,,19,T1
13.0,Mon,2018-11-26,20:00,Göztepe,0–2,Başakşehir,,Bornova Doğanlar Stadı,Bülent Yıldırım,Match Report,,19,T1
,,,,,,,,,,,,19,T1
14.0,Fri,2018-11-30,20:00,Konyaspor,2–0,Alanyaspor,,Konya Büyükşehir Stadı,Halil Meler,Match Report,,19,T1
14.0,Fri,2018-11-30,20:00,Rizespor,1–1,Ankaragücü,,Yeni Rize Şehir Stadı,Fırat Aydınus,Match Report,,19,T1
14.0,Sat,2018-12-01,16:00,Antalyaspor,1–0,Göztepe,,Antalya Atatürk Stadyumu,Suat Arslanboga,Match Report,,19,T1
14.0,Sat,2018-12-01,16:00,Başakşehir,0–1,Sivasspor,,Başakşehir Fatih Terim Stadium,Alper Ulusoy,Match Report,,19,T1
14.0,Sat,2018-12-01,19:00,Kayserispor,0–2,Trabzonspor,8560.0,Kadir Has Şehir Stadı,Mustafa Ogretmenoglu,Match Report,,19,T1
14.0,Sun,2018-12-02,16:00,Bursaspor,2–1,BB Erzurumspor,,Timsah Arena,Ali Palabıyık,Match Report,,19,T1
14.0,Sun,2018-12-02,20:00,Beşiktaş,1–0,Galatasaray,39477.0,Vodafone Arena,Cüneyt Çakιr,Match Report,,19,T1
14.0,Mon,2018-12-03,20:00,Fenerbahçe,2–2,Kasımpaşa,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Yaşar Kemal Uğurlu,Match Report,,19,T1
14.0,Mon,2018-12-03,20:00,Yeni Mal'spor,1–1,Akhisarspor,,Yeni Malatya Stadyumu,Özgür Yankaya,Match Report,,19,T1
,,,,,,,,,,,,19,T1
15.0,Fri,2018-12-07,20:00,Alanyaspor,0–0,Beşiktaş,,Bahçeşehir Okulları Stadyumu,Alper Ulusoy,Match Report,,19,T1
15.0,Sat,2018-12-08,13:30,Sivasspor,2–0,Göztepe,,4 Eylül Stadi,Arda Kardeşler,Match Report,,19,T1
15.0,Sat,2018-12-08,16:00,Trabzonspor,3–0,Konyaspor,,Şenol Güneş Stadyumu,Mete Kalkavan,Match Report,,19,T1
15.0,Sat,2018-12-08,19:00,Galatasaray,2–2,Rizespor,,Türk Telekom Arena,Ali Palabıyık,Match Report,,19,T1
15.0,Sun,2018-12-09,13:30,BB Erzurumspor,1–3,Yeni Mal'spor,,Kazım Karabekir Stadyumu,Halil Meler,Match Report,,19,T1
15.0,Sun,2018-12-09,16:00,Bursaspor,0–2,Antalyaspor,,Timsah Arena,Fırat Aydınus,Match Report,,19,T1
15.0,Sun,2018-12-09,19:00,Akhisarspor,3–0,Fenerbahçe,,Spor Toto Akhisar Stadyumu,Bülent Yıldırım,Match Report,,19,T1
15.0,Mon,2018-12-10,20:00,Kasımpaşa,0–3,Kayserispor,,Recep Tayyip Erdoğan Stadyumu,Serkan Çınar,Match Report,,19,T1
15.0,Mon,2018-12-10,20:00,Ankaragücü,0–1,Başakşehir,,Osmanlı Stadı,Cüneyt Çakιr,Match Report,,19,T1
,,,,,,,,,,,,19,T1
16.0,Fri,2018-12-14,20:30,Göztepe,0–0,Bursaspor,,Bornova Doğanlar Stadı,Mustafa Ogretmenoglu,Match Report,,19,T1
16.0,Sat,2018-12-15,13:30,Sivasspor,4–0,Ankaragücü,7118.0,4 Eylül Stadi,Volkan Bayarslan,Match Report,,19,T1
16.0,Sat,2018-12-15,13:30,Rizespor,1–1,Alanyaspor,4022.0,Yeni Rize Şehir Stadı,Cüneyt Çakιr,Match Report,,19,T1
16.0,Sat,2018-12-15,16:00,Konyaspor,3–2,Kasımpaşa,,Konya Büyükşehir Stadı,Bülent Yıldırım,Match Report,,19,T1
16.0,Sat,2018-12-15,19:00,Başakşehir,1–1,Galatasaray,,Başakşehir Fatih Terim Stadium,Umit Öztürk,Match Report,,19,T1
16.0,Sun,2018-12-16,13:30,Yeni Mal'spor,2–0,Antalyaspor,,Yeni Malatya Stadyumu,Mete Kalkavan,Match Report,,19,T1
16.0,Sun,2018-12-16,16:00,Kayserispor,1–0,Akhisarspor,,Kadir Has Şehir Stadı,Suat Arslanboga,Match Report,,19,T1
16.0,Sun,2018-12-16,19:00,Beşiktaş,2–2,Trabzonspor,,Vodafone Arena,Halil Meler,Match Report,,19,T1
16.0,Mon,2018-12-17,20:00,Fenerbahçe,2–2,BB Erzurumspor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Fırat Aydınus,Match Report,,19,T1
,,,,,,,,,,,,19,T1
17.0,Sat,2018-12-22,13:30,Ankaragücü,0–3,Göztepe,,Osmanlı Stadı,Özgür Yankaya,Match Report,,19,T1
17.0,Sat,2018-12-22,16:00,Alanyaspor,1–1,Başakşehir,,Bahçeşehir Okulları Stadyumu,Ali Palabıyık,Match Report,,19,T1
17.0,Sat,2018-12-22,19:00,Kasımpaşa,4–1,Beşiktaş,,Recep Tayyip Erdoğan Stadyumu,Cüneyt Çakιr,Match Report,,19,T1
17.0,Sun,2018-12-23,13:30,BB Erzurumspor,1–1,Kayserispor,,Kazım Karabekir Stadyumu,Hüseyin Göçek,Match Report,,19,T1
17.0,Sun,2018-12-23,16:00,Bursaspor,1–1,Yeni Mal'spor,,Timsah Arena,Bülent Yıldırım,Match Report,,19,T1
17.0,Sun,2018-12-23,16:00,Trabzonspor,4–1,Rizespor,,Şenol Güneş Stadyumu,Fırat Aydınus,Match Report,,19,T1
17.0,Sun,2018-12-23,19:00,Galatasaray,4–2,Sivasspor,,Türk Telekom Arena,Halil Meler,Match Report,,19,T1
17.0,Mon,2018-12-24,20:00,Antalyaspor,0–0,Fenerbahçe,,Antalya Atatürk Stadyumu,Umit Öztürk,Match Report,,19,T1
17.0,Mon,2018-12-24,20:00,Akhisarspor,0–0,Konyaspor,,Spor Toto Akhisar Stadyumu,Alper Ulusoy,Match Report,,19,T1
,,,,,,,,,,,,19,T1
18.0,Fri,2019-01-18,20:30,Akhisarspor,0–3,Beşiktaş,,Spor Toto Akhisar Stadyumu,Umit Öztürk,Match Report,,19,T1
18.0,Sat,2019-01-19,13:30,BB Erzurumspor,1–2,Konyaspor,,Kazım Karabekir Stadyumu,Ali Palabıyık,Match Report,,19,T1
18.0,Sat,2019-01-19,13:30,Yeni Mal'spor,3–2,Göztepe,,Yeni Malatya Stadyumu,Hüseyin Göçek,Match Report,,19,T1
18.0,Sat,2019-01-19,16:00,Antalyaspor,0–0,Kayserispor,,Antalya Atatürk Stadyumu,Özgür Yankaya,Match Report,,19,T1
18.0,Sat,2019-01-19,19:00,Galatasaray,6–0,Ankaragücü,,Türk Telekom Arena,Alper Ulusoy,Match Report,,19,T1
18.0,Sun,2019-01-20,16:00,Alanyaspor,2–0,Sivasspor,,Bahçeşehir Okulları Stadyumu,Mete Kalkavan,Match Report,,19,T1
18.0,Sun,2019-01-20,19:00,Trabzonspor,2–4,Başakşehir,,Şenol Güneş Stadyumu,Halil Meler,Match Report,,19,T1
18.0,Mon,2019-01-21,20:00,Kasımpaşa,0–1,Rizespor,,Recep Tayyip Erdoğan Stadyumu,Mustafa Ogretmenoglu,Match Report,,19,T1
18.0,Mon,2019-01-21,20:00,Bursaspor,1–1,Fenerbahçe,,Timsah Arena,Cüneyt Çakιr,Match Report,,19,T1
,,,,,,,,,,,,19,T1
19.0,Fri,2019-01-25,20:30,Beşiktaş,1–1,BB Erzurumspor,,Vodafone Arena,Mustafa Ogretmenoglu,Match Report,,19,T1
19.0,Sat,2019-01-26,16:00,Kayserispor,1–1,Bursaspor,,Kadir Has Şehir Stadı,Yaşar Kemal Uğurlu,Match Report,,19,T1
19.0,Sat,2019-01-26,19:00,Göztepe,0–1,Galatasaray,,Bornova Doğanlar Stadı,Bülent Yıldırım,Match Report,,19,T1
19.0,Sun,2019-01-27,13:30,Rizespor,3–1,Akhisarspor,7227.0,Yeni Rize Şehir Stadı,Suat Arslanboga,Match Report,,19,T1
19.0,Sun,2019-01-27,16:00,Konyaspor,2–0,Antalyaspor,,Konya Büyükşehir Stadı,Volkan Bayarslan,Match Report,,19,T1
19.0,Sun,2019-01-27,19:00,Sivasspor,1–1,Trabzonspor,,4 Eylül Stadi,Alper Ulusoy,Match Report,,19,T1
19.0,Mon,2019-01-28,20:00,Ankaragücü,0–2,Alanyaspor,,Osmanlı Stadı,Halis Özkahya,Match Report,,19,T1
19.0,Mon,2019-01-28,20:00,Başakşehir,2–0,Kasımpaşa,,Başakşehir Fatih Terim Stadium,Mete Kalkavan,Match Report,,19,T1
19.0,Mon,2019-01-28,20:00,Fenerbahçe,3–2,Yeni Mal'spor,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Ali Palabıyık,Match Report,,19,T1
,,,,,,,,,,,,19,T1
20.0,Fri,2019-02-01,20:30,Fenerbahçe,2–0,Göztepe,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Suat Arslanboga,Match Report,,19,T1
20.0,Sat,2019-02-02,13:30,Yeni Mal'spor,1–1,Kayserispor,,Yeni Malatya Stadyumu,Mete Kalkavan,Match Report,,19,T1
20.0,Sat,2019-02-02,16:00,Trabzonspor,1–0,Ankaragücü,,Şenol Güneş Stadyumu,Mustafa Ogretmenoglu,Match Report,,19,T1
20.0,Sat,2019-02-02,16:00,Kasımpaşa,1–3,Sivasspor,,Recep Tayyip Erdoğan Stadyumu,Arda Kardeşler,Match Report,,19,T1
20.0,Sat,2019-02-02,19:00,Alanyaspor,1–1,Galatasaray,,Bahçeşehir Okulları Stadyumu,Alper Ulusoy,Match Report,,19,T1
