Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,7.0,Sun,2020-11-08,15:00,Farense,1.4,3–1,0.9,Boavista,,Estádio de São Lúis,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,7.0,Sun,2020-11-08,15:00,Nacional,1.4,2–1,1.8,Gil Vicente FC,,Estádio da Madeira,Fábio Oliveira Melo,Match Report,,21,P1
Regular season,7.0,Sun,2020-11-08,17:30,Porto,1.9,3–1,0.9,Portimonense,,Estádio Do Dragão,António Nobre,Match Report,,21,P1
Regular season,7.0,Sun,2020-11-08,20:00,Benfica,2.9,2–3,1.2,Braga,,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,8.0,Fri,2020-11-27,19:00,Paços,1.2,2–0,0.4,Famalicão,,Estádio da Capital do Móvel,João Bento,Match Report,,21,P1
Regular season,8.0,Fri,2020-11-27,21:00,Tondela,0.7,0–2,2.0,Vitória,,Estádio João Cardoso,Artur Soares Dias,Match Report,,21,P1
Regular season,8.0,Sat,2020-11-28,17:00,Santa Clara,0.4,0–1,0.2,Porto,,Estádio de São Miguel,João Pinheiro,Match Report,,21,P1
Regular season,8.0,Sat,2020-11-28,20:30,Sporting CP,2.2,2–1,0.1,Moreirense,,Estádio José Alvalade,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,8.0,Sun,2020-11-29,15:00,Portimonense,1.3,1–0,0.4,Nacional,,Estádio do Portimonense SC,Gustavo Correia,Match Report,,21,P1
Regular season,8.0,Sun,2020-11-29,15:00,Gil Vicente FC,0.3,2–0,0.7,Rio Ave,,Estádio Cidade de Barcelos,Luís Godinho,Match Report,,21,P1
Regular season,8.0,Sun,2020-11-29,17:30,Boavista,1.1,0–0,0.6,B-SAD,,Estádio do Bessa Século XXI,Tiago Martins,Match Report,,21,P1
Regular season,8.0,Sun,2020-11-29,20:00,Braga,2.0,1–0,0.3,Farense,,Estádio Municipal de Braga,António Nobre,Match Report,,21,P1
Regular season,8.0,Mon,2020-11-30,19:00,Marítimo,1.0,1–2,1.3,Benfica,,Estádio dos Barreiros,Manuel Mota,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,7.0,Tue,2020-12-01,21:45,Moreirense,0.7,0–1,0.8,Paços,,P.D. Comendador Joaquim de Almeida Freit...,Hélder Malheiro,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,9.0,Sat,2020-12-05,15:30,Vitória,0.5,1–0,0.3,Portimonense,,Estádio Dom Afonso Henriques,António Nobre,Match Report,,21,P1
Regular season,9.0,Sat,2020-12-05,15:30,Moreirense,0.1,1–1,0.9,Gil Vicente FC,,P.D. Comendador Joaquim de Almeida Freit...,Miguel Nogueira,Match Report,,21,P1
Regular season,9.0,Sat,2020-12-05,18:00,Famalicão,0.7,2–2,1.4,Sporting CP,,Estádio Municipal 22 de Junho,Luís Godinho,Match Report,,21,P1
Regular season,9.0,Sat,2020-12-05,20:30,Porto,2.8,4–3,0.9,Tondela,,Estádio Do Dragão,Tiago Martins,Match Report,,21,P1
Regular season,9.0,Sun,2020-12-06,15:00,Nacional,1.6,1–3,2.4,Santa Clara,,Estádio da Madeira,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,9.0,Sun,2020-12-06,17:30,Rio Ave,0.7,0–0,0.9,Boavista,,Estádio do Rio Ave Futebol Clube,João Bento,Match Report,,21,P1
Regular season,9.0,Sun,2020-12-06,20:00,Benfica,1.9,2–1,1.5,Paços,,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,,21,P1
Regular season,9.0,Sun,2020-12-06,20:00,B-SAD,0.8,2–1,1.5,Braga,,Estádio Nacional,Hélder Malheiro,Match Report,,21,P1
Regular season,9.0,Mon,2020-12-07,20:15,Farense,1.6,2–1,0.6,Marítimo,,Estádio de São Lúis,Hugo Miguel,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,10.0,Fri,2020-12-18,20:30,Portimonense,1.3,0–0,0.4,Famalicão,,Estádio do Portimonense SC,Hugo Miguel,Match Report,,21,P1
Regular season,10.0,Sat,2020-12-19,15:00,Marítimo,0.9,1–0,0.9,B-SAD,,Estádio dos Barreiros,Fábio Veríssimo,Match Report,,21,P1
Regular season,10.0,Sat,2020-12-19,18:00,Tondela,0.3,0–0,0.6,Moreirense,,Estádio João Cardoso,Manuel Mota,Match Report,,21,P1
Regular season,10.0,Sat,2020-12-19,20:30,Sporting CP,1.6,1–0,0.5,Farense,,Estádio José Alvalade,André Narciso,Match Report,,21,P1
Regular season,10.0,Sun,2020-12-20,15:00,Paços,0.9,1–1,0.7,Boavista,,Estádio da Capital do Móvel,Tiago Martins,Match Report,,21,P1
Regular season,10.0,Sun,2020-12-20,17:30,Gil Vicente FC,1.1,0–2,1.3,Benfica,,Estádio Cidade de Barcelos,Nuno Almeida,Match Report,,21,P1
Regular season,10.0,Sun,2020-12-20,20:00,Porto,1.8,2–0,0.2,Nacional,,Estádio Do Dragão,Manuel Oliveira,Match Report,,21,P1
Regular season,10.0,Mon,2020-12-21,19:15,Santa Clara,2.0,0–4,1.5,Vitória,,Estádio de São Miguel,Rui Costa,Match Report,,21,P1
Regular season,10.0,Tue,2020-12-22,20:15,Braga,1.6,3–0,0.8,Rio Ave,,Estádio Municipal de Braga,João Pinheiro,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,11.0,Sun,2020-12-27,15:00,Famalicão,0.3,0–1,1.1,Gil Vicente FC,,Estádio Municipal 22 de Junho,Artur Soares Dias,Match Report,,21,P1
Regular season,11.0,Sun,2020-12-27,15:00,Nacional,2.1,2–0,1.6,Tondela,,Estádio da Madeira,João Bento,Match Report,,21,P1
Regular season,11.0,Sun,2020-12-27,17:30,Farense,1.6,1–1,1.3,Paços,,Estádio de São Lúis,Luís Godinho,Match Report,,21,P1
Regular season,11.0,Sun,2020-12-27,20:00,B-SAD,1.7,1–2,1.2,Sporting CP,,Estádio Nacional,Rui Costa,Match Report,,21,P1
Regular season,11.0,Mon,2020-12-28,18:45,Rio Ave,1.0,1–3,1.7,Marítimo,,Estádio do Rio Ave Futebol Clube,Gustavo Correia,Match Report,,21,P1
Regular season,11.0,Mon,2020-12-28,21:00,Boavista,0.9,1–4,2.6,Braga,,Estádio do Bessa Século XXI,André Narciso,Match Report,,21,P1
Regular season,11.0,Tue,2020-12-29,18:00,Benfica,2.1,2–1,0.5,Portimonense,,Estádio do Sport Lisboa e Benfica,Tiago Martins,Match Report,,21,P1
Regular season,11.0,Tue,2020-12-29,18:45,Moreirense,1.0,1–0,0.3,Santa Clara,,P.D. Comendador Joaquim de Almeida Freit...,Iancu Vasilica,Match Report,,21,P1
Regular season,11.0,Tue,2020-12-29,21:00,Vitória,0.7,2–3,2.2,Porto,,Estádio Dom Afonso Henriques,Hélder Malheiro,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,12.0,Sat,2021-01-02,18:00,Sporting CP,0.9,2–0,1.1,Braga,,Estádio José Alvalade,Fábio Veríssimo,Match Report,,21,P1
Regular season,12.0,Sun,2021-01-03,13:00,Tondela,1.3,1–0,2.2,Famalicão,,Estádio João Cardoso,Miguel Nogueira,Match Report,,21,P1
Regular season,12.0,Sun,2021-01-03,15:00,Marítimo,0.8,0–0,1.3,Boavista,,Estádio dos Barreiros,Luís Godinho,Match Report,,21,P1
Regular season,12.0,Sun,2021-01-03,19:00,Paços,1.7,2–0,1.0,Rio Ave,,Estádio da Capital do Móvel,Hugo Miguel,Match Report,,21,P1
Regular season,12.0,Sun,2021-01-03,21:00,Porto,3.4,3–0,0.1,Moreirense,,Estádio Do Dragão,Manuel Mota,Match Report,,21,P1
Regular season,12.0,Mon,2021-01-04,16:00,Santa Clara,1.2,1–1,1.0,Benfica,,Estádio de São Miguel,Hélder Malheiro,Match Report,,21,P1
Regular season,12.0,Mon,2021-01-04,19:00,Gil Vicente FC,0.6,0–0,0.3,B-SAD,,Estádio Cidade de Barcelos,Hugo Coelho,Match Report,,21,P1
Regular season,12.0,Mon,2021-01-04,21:15,Portimonense,1.3,2–0,0.3,Farense,,Estádio do Portimonense SC,Artur Soares Dias,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,13.0,Thu,2021-01-07,21:00,Braga,1.7,2–1,1.3,Marítimo,,Estádio Municipal de Braga,Hélder Malheiro,Match Report,,21,P1
Regular season,13.0,Fri,2021-01-08,18:00,Nacional,0.2,0–2,3.0,Sporting CP,,Estádio da Madeira,Manuel Mota,Match Report,,21,P1
Regular season,13.0,Fri,2021-01-08,19:00,Rio Ave,2.0,3–0,0.6,Portimonense,,Estádio do Rio Ave Futebol Clube,Luís Godinho,Match Report,,21,P1
Regular season,13.0,Fri,2021-01-08,19:00,Benfica,2.7,2–0,0.4,Tondela,,Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,,21,P1
Regular season,13.0,Fri,2021-01-08,21:00,Famalicão,1.1,1–4,1.5,Porto,,Estádio Municipal 22 de Junho,Rui Costa,Match Report,,21,P1
Regular season,13.0,Sat,2021-01-09,17:00,Moreirense,1.3,2–2,1.2,Vitória,,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,,21,P1
Regular season,13.0,Sat,2021-01-09,20:30,Boavista,1.6,1–1,0.4,Santa Clara,,Estádio do Bessa Século XXI,António Nobre,Match Report,,21,P1
Regular season,13.0,Sun,2021-01-10,15:00,Farense,1.4,3–1,0.3,Gil Vicente FC,,Estádio de São Lúis,Hugo Miguel,Match Report,,21,P1
Regular season,13.0,Sun,2021-01-10,20:00,B-SAD,1.1,0–2,1.4,Paços,,Estádio Nacional,João Pinheiro,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,14.0,Fri,2021-01-15,18:30,Sporting CP,1.1,1–1,0.8,Rio Ave,,Estádio José Alvalade,Hélder Malheiro,Match Report,,21,P1
Regular season,14.0,Fri,2021-01-15,21:00,Porto,1.4,1–1,2.0,Benfica,,Estádio Do Dragão,Luís Godinho,Match Report,,21,P1
Regular season,14.0,Sat,2021-01-16,15:30,Paços,1.4,2–0,1.6,Braga,,Estádio da Capital do Móvel,Nuno Almeida,Match Report,,21,P1
Regular season,14.0,Sat,2021-01-16,20:30,Tondela,2.4,3–1,0.9,Boavista,,Estádio João Cardoso,Gustavo Correia,Match Report,,21,P1
Regular season,14.0,Sun,2021-01-17,15:00,Nacional,1.5,0–1,1.3,Moreirense,,Estádio da Madeira,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,14.0,Sun,2021-01-17,16:30,Santa Clara,0.5,1–2,1.1,Famalicão,,Estádio de São Miguel,Fábio Oliveira Melo,Match Report,,21,P1
Regular season,14.0,Sun,2021-01-17,20:00,Gil Vicente FC,0.9,0–1,1.3,Marítimo,,Estádio Cidade de Barcelos,Artur Soares Dias,Match Report,,21,P1
Regular season,14.0,Mon,2021-01-18,20:15,Portimonense,2.5,1–0,0.3,B-SAD,,Estádio do Portimonense SC,Hugo Miguel,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,12.0,Thu,2021-01-21,20:15,Vitória,1.3,3–1,1.2,Nacional,,Estádio Dom Afonso Henriques,Gustavo Correia,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,15.0,Sun,2021-01-24,15:00,Marítimo,0.6,0–3,1.8,Paços,,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,15.0,Sun,2021-01-24,17:30,Moreirense,1.7,2–2,1.1,Portimonense,,P.D. Comendador Joaquim de Almeida Freit...,Gustavo Correia,Match Report,,21,P1
Regular season,15.0,Sun,2021-01-24,20:15,Famalicão,0.5,0–1,0.5,Vitória,,Estádio Municipal 22 de Junho,Hugo Miguel,Match Report,,21,P1
Regular season,15.0,Mon,2021-01-25,14:30,B-SAD,1.2,2–0,0.9,Tondela,,Estádio Nacional,Artur Soares Dias,Match Report,,21,P1
Regular season,15.0,Mon,2021-01-25,16:30,Rio Ave,1.5,1–2,1.4,Santa Clara,,Estádio do Rio Ave Futebol Clube,Miguel Nogueira,Match Report,,21,P1
Regular season,15.0,Mon,2021-01-25,17:00,Benfica,1.6,1–1,0.9,Nacional,,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,,21,P1
Regular season,15.0,Mon,2021-01-25,20:15,Farense,1.1,0–1,2.1,Porto,,Estádio de São Lúis,Manuel Mota,Match Report,,21,P1
Regular season,15.0,Tue,2021-01-26,19:45,Braga,1.7,1–0,0.3,Gil Vicente FC,,Estádio Municipal de Braga,Manuel Oliveira,Match Report,,21,P1
Regular season,15.0,Tue,2021-01-26,21:15,Boavista,0.3,0–2,2.7,Sporting CP,,Estádio do Bessa Século XXI,Fábio Veríssimo,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,16.0,Sat,2021-01-30,15:30,Nacional,1.4,2–1,1.2,Famalicão,,Estádio da Madeira,Tiago Martins,Match Report,,21,P1
Regular season,16.0,Sat,2021-01-30,18:00,Tondela,0.9,2–0,0.5,Farense,,Estádio João Cardoso,Luís Godinho,Match Report,,21,P1
Regular season,16.0,Sat,2021-01-30,20:30,Portimonense,0.9,1–2,1.4,Boavista,,Estádio do Portimonense SC,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,16.0,Sun,2021-01-31,15:00,Vitória,1.3,1–0,1.1,Marítimo,,Estádio Dom Afonso Henriques,Fábio Veríssimo,Match Report,,21,P1
Regular season,16.0,Mon,2021-02-01,16:00,Santa Clara,1.3,2–0,0.5,B-SAD,,Estádio de São Miguel,Hugo Coelho,Match Report,,21,P1
Regular season,16.0,Mon,2021-02-01,19:00,Porto,2.6,2–0,0.4,Rio Ave,,Estádio Do Dragão,Nuno Almeida,Match Report,,21,P1
Regular season,16.0,Mon,2021-02-01,19:45,Moreirense,1.0,0–4,2.3,Braga,,P.D. Comendador Joaquim de Almeida Freit...,João Pinheiro,Match Report,,21,P1
Regular season,16.0,Mon,2021-02-01,21:30,Sporting CP,1.0,1–0,0.3,Benfica,,Estádio José Alvalade,Artur Soares Dias,Match Report,,21,P1
Regular season,16.0,Tue,2021-02-02,20:15,Gil Vicente FC,1.2,1–2,1.1,Paços,,Estádio Cidade de Barcelos,Fábio Oliveira Melo,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,17.0,Thu,2021-02-04,15:00,Farense,1.1,1–1,1.7,Santa Clara,,Estádio de São Lúis,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,17.0,Thu,2021-02-04,19:00,B-SAD,0.2,0–0,1.4,Porto,,Estádio Nacional,Fábio Veríssimo,Match Report,,21,P1
Regular season,17.0,Thu,2021-02-04,21:00,Braga,2.3,2–1,1.3,Portimonense,,Estádio Municipal de Braga,Rui Costa,Match Report,,21,P1
Regular season,17.0,Thu,2021-02-04,21:30,Famalicão,1.4,0–2,1.9,Moreirense,,Estádio Municipal 22 de Junho,André Narciso,Match Report,,21,P1
Regular season,17.0,Fri,2021-02-05,17:00,Rio Ave,1.8,0–0,2.2,Nacional,,Estádio do Rio Ave Futebol Clube,Iancu Vasilica,Match Report,,21,P1
Regular season,17.0,Fri,2021-02-05,19:00,Marítimo,0.2,0–2,1.5,Sporting CP,,Estádio dos Barreiros,Hugo Miguel,Match Report,,21,P1
Regular season,17.0,Fri,2021-02-05,19:00,Benfica,1.6,0–0,0.3,Vitória,,Estádio do Sport Lisboa e Benfica,Nuno Almeida,Match Report,,21,P1
Regular season,17.0,Fri,2021-02-05,21:00,Boavista,1.3,1–2,1.5,Gil Vicente FC,,Estádio do Bessa Século XXI,Hélder Malheiro,Match Report,,21,P1
Regular season,17.0,Fri,2021-02-05,21:00,Paços,0.5,2–1,1.0,Tondela,,Estádio da Capital do Móvel,João Pinheiro,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,18.0,Sun,2021-02-07,20:45,Braga,1.4,2–2,2.1,Porto,,Estádio Municipal de Braga,Artur Soares Dias,Match Report,,21,P1
Regular season,18.0,Mon,2021-02-08,17:00,Farense,1.9,1–2,1.3,Moreirense,,Estádio de São Lúis,Iancu Vasilica,Match Report,,21,P1
Regular season,18.0,Mon,2021-02-08,19:00,Benfica,2.5,2–0,0.5,Famalicão,,Estádio do Sport Lisboa e Benfica,Hugo Miguel,Match Report,,21,P1
Regular season,18.0,Mon,2021-02-08,19:00,Marítimo,1.7,1–2,1.2,Santa Clara,,Estádio dos Barreiros,Rui Costa,Match Report,,21,P1
Regular season,18.0,Mon,2021-02-08,21:00,B-SAD,2.3,1–1,1.8,Vitória,,Estádio Nacional,André Narciso,Match Report,,21,P1
Regular season,18.0,Tue,2021-02-09,15:00,Paços,0.3,0–0,1.7,Portimonense,,Estádio da Capital do Móvel,Manuel Mota,Match Report,,21,P1
Regular season,18.0,Tue,2021-02-09,17:00,Rio Ave,1.4,2–1,0.8,Tondela,,Estádio do Rio Ave Futebol Clube,Vitor Ferreira Fernandes,Match Report,,21,P1
Regular season,18.0,Tue,2021-02-09,19:00,Boavista,1.1,0–1,0.3,Nacional,,Estádio do Bessa Século XXI,Fábio Oliveira Melo,Match Report,,21,P1
Regular season,18.0,Tue,2021-02-09,21:00,Gil Vicente FC,0.9,1–2,2.0,Sporting CP,,Estádio Cidade de Barcelos,Nuno Almeida,Match Report,,21,P1
,,,,,,,,,,,,,,,21,P1
Regular season,19.0,Fri,2021-02-12,20:30,Famalicão,0.3,0–0,1.2,B-SAD,,Estádio Municipal 22 de Junho,Nuno Almeida,Match Report,,21,P1
Regular season,19.0,Sat,2021-02-13,15:30,Nacional,0.7,2–3,1.4,Farense,,Estádio da Madeira,Rui Costa,Match Report,,21,P1
