Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,4.0,Sat,2020-10-03,16:30,Vitesse,1.7,3–0,0.6,Heracles Almelo,,GelreDome,Martin van den Kerkhof,Match Report,,21,N1
Regular season,4.0,Sat,2020-10-03,20:00,VVV-Venlo,0.6,1–2,1.7,ADO Den Haag,,Seacon Stadion De Koel,Bas Nijhuis,Match Report,,21,N1
Regular season,4.0,Sat,2020-10-03,21:00,Twente,1.8,1–1,1.1,Emmen,,De Grolsch Veste,Siemen Mulder,Match Report,,21,N1
Regular season,4.0,Sun,2020-10-04,12:15,Groningen,1.1,1–0,1.9,Ajax,,Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,,21,N1
Regular season,4.0,Sun,2020-10-04,14:30,Sparta R'dam,1.8,4–4,3.4,AZ Alkmaar,,Sparta-Stadion Het Kasteel,Danny Makkelie,Match Report,,21,N1
Regular season,4.0,Sun,2020-10-04,14:30,Willem II,0.7,1–4,2.4,Feyenoord,,Koning Willem II Stadion,Allard Lindhout,Match Report,,21,N1
Regular season,4.0,Sun,2020-10-04,16:45,PSV Eindhoven,1.8,2–0,1.0,Fortuna Sittard,,Philips Stadion,Jeroen Manschot,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,5.0,Sat,2020-10-17,18:45,Heracles Almelo,1.8,0–1,0.3,RKC Waalwijk,,Erve Asito,Jannick van der Laan,Match Report,,21,N1
Regular season,5.0,Sat,2020-10-17,20:00,AZ Alkmaar,1.5,2–2,1.6,VVV-Venlo,,AFAS Stadion,Christiaan Bax,Match Report,,21,N1
Regular season,5.0,Sat,2020-10-17,21:00,Willem II,1.8,0–3,3.1,Twente,,Koning Willem II Stadion,Dennis Higler,Match Report,,21,N1
Regular season,5.0,Sun,2020-10-18,12:15,Feyenoord,1.2,1–1,2.1,Sparta R'dam,,Stadion Feijenoord,Kevin Blom,Match Report,,21,N1
Regular season,5.0,Sun,2020-10-18,14:30,Ajax,2.9,5–1,1.0,Heerenveen,,Johan Cruyff ArenA,Björn Kuipers,Match Report,,21,N1
Regular season,5.0,Sun,2020-10-18,14:30,ADO Den Haag,1.2,0–2,1.4,Vitesse,,Cars Jeans Stadion,Richard Martens,Match Report,,21,N1
Regular season,5.0,Sun,2020-10-18,16:45,Zwolle,2.1,0–3,2.4,PSV Eindhoven,,MAC³PARK Stadion,Danny Makkelie,Match Report,,21,N1
Regular season,5.0,Sun,2020-10-18,16:45,Groningen,1.0,0–0,1.6,Utrecht,,Hitachi Capital Mobility Stadion,Jeroen Manschot,Match Report,,21,N1
Regular season,5.0,Sun,2020-10-18,20:00,Emmen,1.5,2–2,1.4,Fortuna Sittard,,De Oude Meerdijk,Serdar Gözübüyük,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,4.0,Wed,2020-10-21,17:30,RKC Waalwijk,1.0,1–1,2.6,Zwolle,,Mandemakers Stadion,Rob Dieperink,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,6.0,Sat,2020-10-24,16:30,VVV-Venlo,0.3,0–13,9.1,Ajax,,Seacon Stadion De Koel,Danny Makkelie,Match Report,,21,N1
Regular season,6.0,Sat,2020-10-24,18:45,Utrecht,1.3,2–1,1.2,Twente,,Stadion Galgenwaard,Kevin Blom,Match Report,,21,N1
Regular season,6.0,Sat,2020-10-24,20:00,Zwolle,0.9,0–0,1.0,Willem II,,MAC³PARK Stadion,Martin Perez,Match Report,,21,N1
Regular season,6.0,Sat,2020-10-24,21:00,Heerenveen,2.2,4–0,0.5,Emmen,,Abe Lenstra Stadion,Sander Van der Eijk,Match Report,,21,N1
Regular season,6.0,Sun,2020-10-25,12:15,Fortuna Sittard,1.4,1–3,2.6,Groningen,,Fortuna Sittard Stadion,Pol van Boekel,Match Report,,21,N1
Regular season,6.0,Sun,2020-10-25,14:30,Vitesse,0.8,2–1,0.7,PSV Eindhoven,,GelreDome,Bas Nijhuis,Match Report,,21,N1
Regular season,6.0,Sun,2020-10-25,14:30,Sparta R'dam,0.7,1–1,1.5,Heracles Almelo,,Sparta-Stadion Het Kasteel,Serdar Gözübüyük,Match Report,,21,N1
Regular season,6.0,Sun,2020-10-25,16:45,RKC Waalwijk,0.5,2–2,1.5,Feyenoord,,Mandemakers Stadion,Jochem Kamphuis,Match Report,,21,N1
Regular season,6.0,Sun,2020-10-25,20:00,ADO Den Haag,0.6,2–2,2.3,AZ Alkmaar,,Cars Jeans Stadion,Allard Lindhout,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,7.0,Sat,2020-10-31,18:45,Twente,1.4,5–1,1.2,Zwolle,,De Grolsch Veste,Serdar Gözübüyük,Match Report,,21,N1
Regular season,7.0,Sat,2020-10-31,20:00,Ajax,5.5,5–2,1.0,Fortuna Sittard,,Johan Cruyff ArenA,Siemen Mulder,Match Report,,21,N1
Regular season,7.0,Sat,2020-10-31,20:00,Groningen,0.9,2–1,0.7,VVV-Venlo,,Hitachi Capital Mobility Stadion,Allard Lindhout,Match Report,,21,N1
Regular season,7.0,Sat,2020-10-31,21:00,Willem II,1.0,1–3,1.5,Vitesse,,Koning Willem II Stadion,Marc Nagtegaal,Match Report,,21,N1
Regular season,7.0,Sun,2020-11-01,12:15,Heracles Almelo,2.1,4–1,1.4,Utrecht,,Erve Asito,Dennis Higler,Match Report,,21,N1
Regular season,7.0,Sun,2020-11-01,14:30,Sparta R'dam,1.5,1–4,2.1,Heerenveen,,Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,,21,N1
Regular season,7.0,Sun,2020-11-01,14:30,Emmen,1.2,2–3,3.1,Feyenoord,,De Oude Meerdijk,Björn Kuipers,Match Report,,21,N1
Regular season,7.0,Sun,2020-11-01,16:45,PSV Eindhoven,3.3,4–0,0.4,ADO Den Haag,,Philips Stadion,Jochem Kamphuis,Match Report,,21,N1
Regular season,7.0,Sun,2020-11-01,20:00,AZ Alkmaar,3.5,3–0,0.4,RKC Waalwijk,,AFAS Stadion,Martin van den Kerkhof,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,8.0,Fri,2020-11-06,20:00,Fortuna Sittard,0.7,2–2,0.5,Zwolle,,Fortuna Sittard Stadion,Edwin van de Graaf,Match Report,,21,N1
Regular season,8.0,Sat,2020-11-07,16:30,ADO Den Haag,0.6,2–4,2.2,Twente,,Cars Jeans Stadion,Rob Dieperink,Match Report,,21,N1
Regular season,8.0,Sat,2020-11-07,18:45,VVV-Venlo,3.0,3–2,1.2,Heracles Almelo,,Seacon Stadion De Koel,Richard Martens,Match Report,,21,N1
Regular season,8.0,Sat,2020-11-07,21:00,RKC Waalwijk,0.7,0–2,1.7,Sparta R'dam,,Mandemakers Stadion,Ingmar Oostrom,Match Report,,21,N1
Regular season,8.0,Sun,2020-11-08,12:15,Utrecht,0.9,0–3,2.8,Ajax,,Stadion Galgenwaard,Björn Kuipers,Match Report,,21,N1
Regular season,8.0,Sun,2020-11-08,14:30,Feyenoord,1.9,2–0,0.7,Groningen,,Stadion Feijenoord,Danny Makkelie,Match Report,,21,N1
Regular season,8.0,Sun,2020-11-08,14:30,Vitesse,1.1,3–1,2.4,Emmen,,GelreDome,Jeroen Manschot,Match Report,,21,N1
Regular season,8.0,Sun,2020-11-08,16:45,Heerenveen,0.5,0–3,1.9,AZ Alkmaar,,Abe Lenstra Stadion,Dennis Higler,Match Report,,21,N1
Regular season,8.0,Sun,2020-11-08,20:00,PSV Eindhoven,2.2,3–0,1.0,Willem II,,Philips Stadion,Allard Lindhout,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,9.0,Sat,2020-11-21,18:45,Willem II,0.7,2–1,1.8,VVV-Venlo,,Koning Willem II Stadion,Erwin Blank,Match Report,,21,N1
Regular season,9.0,Sat,2020-11-21,20:00,Groningen,0.6,1–1,1.6,Vitesse,,Hitachi Capital Mobility Stadion,Björn Kuipers,Match Report,,21,N1
Regular season,9.0,Sat,2020-11-21,21:00,Zwolle,0.8,1–1,0.4,Utrecht,,MAC³PARK Stadion,Danny Makkelie,Match Report,,21,N1
Regular season,9.0,Sun,2020-11-22,12:15,Ajax,2.3,5–0,0.4,Heracles Almelo,,Johan Cruyff ArenA,Jeroen Manschot,Match Report,,21,N1
Regular season,9.0,Sun,2020-11-22,14:30,Sparta R'dam,3.0,6–0,0.1,ADO Den Haag,,Sparta-Stadion Het Kasteel,Kevin Blom,Match Report,,21,N1
Regular season,9.0,Sun,2020-11-22,14:30,Fortuna Sittard,1.0,1–3,3.2,Feyenoord,,Fortuna Sittard Stadion,Dennis Higler,Match Report,,21,N1
Regular season,9.0,Sun,2020-11-22,16:45,RKC Waalwijk,2.4,1–1,1.9,Heerenveen,,Mandemakers Stadion,Christiaan Bax,Match Report,,21,N1
Regular season,9.0,Sun,2020-11-22,16:45,Twente,1.1,1–1,2.4,PSV Eindhoven,,De Grolsch Veste,Pol van Boekel,Match Report,,21,N1
Regular season,9.0,Sun,2020-11-22,20:00,AZ Alkmaar,3.2,1–0,0.3,Emmen,,AFAS Stadion,Marc Nagtegaal,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,10.0,Fri,2020-11-27,20:00,Twente,1.5,0–2,1.1,RKC Waalwijk,,De Grolsch Veste,Richard Martens,Match Report,,21,N1
Regular season,10.0,Sat,2020-11-28,18:45,Emmen,0.1,0–5,4.3,Ajax,,De Oude Meerdijk,Serdar Gözübüyük,Match Report,,21,N1
Regular season,10.0,Sat,2020-11-28,20:00,ADO Den Haag,0.7,1–1,2.5,Heerenveen,,Cars Jeans Stadion,Danny Makkelie,Match Report,,21,N1
Regular season,10.0,Sat,2020-11-28,21:00,VVV-Venlo,1.3,2–2,2.1,Zwolle,,Seacon Stadion De Koel,Rob Dieperink,Match Report,,21,N1
Regular season,10.0,Sun,2020-11-29,12:15,Vitesse,1.6,2–0,0.5,Fortuna Sittard,,GelreDome,Jochem Kamphuis,Match Report,,21,N1
Regular season,10.0,Sun,2020-11-29,14:30,Groningen,0.8,1–0,0.2,Willem II,,Hitachi Capital Mobility Stadion,Martin van den Kerkhof,Match Report,,21,N1
Regular season,10.0,Sun,2020-11-29,14:30,Feyenoord,0.9,1–1,2.0,Utrecht,,Stadion Feijenoord,Bas Nijhuis,Match Report,,21,N1
Regular season,10.0,Sun,2020-11-29,16:45,Heracles Almelo,0.2,1–2,2.3,AZ Alkmaar,,Erve Asito,Pol van Boekel,Match Report,,21,N1
Regular season,10.0,Sun,2020-11-29,20:00,PSV Eindhoven,1.2,1–0,1.1,Sparta R'dam,,Philips Stadion,Jeroen Manschot,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,11.0,Fri,2020-12-04,20:00,Sparta R'dam,0.7,2–1,1.1,Emmen,,Sparta-Stadion Het Kasteel,Jochem Kamphuis,Match Report,,21,N1
Regular season,11.0,Sat,2020-12-05,16:30,RKC Waalwijk,2.7,3–2,1.3,VVV-Venlo,,Mandemakers Stadion,Edwin van de Graaf,Match Report,,21,N1
Regular season,11.0,Sat,2020-12-05,18:45,Fortuna Sittard,1.6,3–2,0.5,Willem II,,Fortuna Sittard Stadion,Kevin Blom,Match Report,,21,N1
Regular season,11.0,Sat,2020-12-05,20:00,Ajax,2.2,1–2,0.7,Twente,,Johan Cruyff ArenA,Allard Lindhout,Match Report,,21,N1
Regular season,11.0,Sat,2020-12-05,21:00,Zwolle,3.2,2–1,1.7,Vitesse,,MAC³PARK Stadion,Dennis Higler,Match Report,,21,N1
Regular season,11.0,Sun,2020-12-06,12:15,Feyenoord,2.4,0–0,0.7,Heracles Almelo,,Stadion Feijenoord,Martin van den Kerkhof,Match Report,,21,N1
Regular season,11.0,Sun,2020-12-06,14:30,Utrecht,1.7,1–1,1.3,ADO Den Haag,,Stadion Galgenwaard,Sander Van der Eijk,Match Report,,21,N1
Regular season,11.0,Sun,2020-12-06,14:30,AZ Alkmaar,0.6,1–2,1.1,Groningen,,AFAS Stadion,Serdar Gözübüyük,Match Report,,21,N1
Regular season,11.0,Sun,2020-12-06,16:45,Heerenveen,1.6,2–2,2.1,PSV Eindhoven,,Abe Lenstra Stadion,Bas Nijhuis,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,12.0,Fri,2020-12-11,20:00,Heracles Almelo,1.4,1–2,1.0,Fortuna Sittard,,Erve Asito,Erwin Blank,Match Report,,21,N1
Regular season,12.0,Sat,2020-12-12,16:30,Groningen,1.6,2–0,0.5,RKC Waalwijk,,Hitachi Capital Mobility Stadion,Jannick van der Laan,Match Report,,21,N1
Regular season,12.0,Sat,2020-12-12,18:45,Emmen,2.0,1–1,0.5,ADO Den Haag,,De Oude Meerdijk,Jeroen Manschot,Match Report,,21,N1
Regular season,12.0,Sat,2020-12-12,20:00,Ajax,3.0,4–0,0.5,Zwolle,,Johan Cruyff ArenA,Pol van Boekel,Match Report,,21,N1
Regular season,12.0,Sun,2020-12-13,12:15,Vitesse,1.5,1–1,1.3,Heerenveen,,GelreDome,Allard Lindhout,Match Report,,21,N1
Regular season,12.0,Sun,2020-12-13,14:30,Willem II,1.8,1–3,3.2,Sparta R'dam,,Koning Willem II Stadion,Christiaan Bax,Match Report,,21,N1
Regular season,12.0,Sun,2020-12-13,14:30,VVV-Venlo,0.6,0–3,1.5,Feyenoord,,Seacon Stadion De Koel,Björn Kuipers,Match Report,,21,N1
Regular season,12.0,Sun,2020-12-13,16:45,PSV Eindhoven,1.2,2–1,1.5,Utrecht,,Philips Stadion,Serdar Gözübüyük,Match Report,,21,N1
Regular season,12.0,Sun,2020-12-13,20:00,Twente,1.5,1–3,2.1,AZ Alkmaar,,De Grolsch Veste,Danny Makkelie,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,13.0,Fri,2020-12-18,20:00,Zwolle,1.1,0–0,0.4,Emmen,,MAC³PARK Stadion,Björn Kuipers,Match Report,,21,N1
Regular season,13.0,Sat,2020-12-19,16:30,Sparta R'dam,1.6,2–3,1.8,Groningen,,Sparta-Stadion Het Kasteel,Danny Makkelie,Match Report,,21,N1
Regular season,13.0,Sat,2020-12-19,18:45,VVV-Venlo,0.6,1–2,1.4,Twente,,Seacon Stadion De Koel,Serdar Gözübüyük,Match Report,,21,N1
Regular season,13.0,Sat,2020-12-19,20:00,RKC Waalwijk,0.9,1–4,2.1,PSV Eindhoven,,Mandemakers Stadion,Kevin Blom,Match Report,,21,N1
Regular season,13.0,Sat,2020-12-19,21:00,Utrecht,2.9,1–1,1.1,Fortuna Sittard,,Stadion Galgenwaard,Rob Dieperink,Match Report,,21,N1
Regular season,13.0,Sun,2020-12-20,12:15,Vitesse,1.6,1–0,2.3,Feyenoord,,GelreDome,Pol van Boekel,Match Report,,21,N1
Regular season,13.0,Sun,2020-12-20,14:30,Heerenveen,1.1,1–2,1.7,Heracles Almelo,,Abe Lenstra Stadion,Martin Perez,Match Report,,21,N1
Regular season,13.0,Sun,2020-12-20,14:30,ADO Den Haag,0.6,2–4,4.0,Ajax,,Cars Jeans Stadion,Bas Nijhuis,Match Report,,21,N1
Regular season,13.0,Sun,2020-12-20,16:45,AZ Alkmaar,1.8,5–3,1.4,Willem II,,AFAS Stadion,Dennis Higler,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,14.0,Tue,2020-12-22,16:30,Fortuna Sittard,3.3,2–1,1.0,RKC Waalwijk,,Fortuna Sittard Stadion,Marc Nagtegaal,Match Report,,21,N1
Regular season,14.0,Tue,2020-12-22,18:45,Emmen,1.2,2–3,2.5,Utrecht,,De Oude Meerdijk,Christiaan Bax,Match Report,,21,N1
Regular season,14.0,Tue,2020-12-22,20:00,PSV Eindhoven,4.9,4–1,0.4,VVV-Venlo,,Philips Stadion,Sander Van der Eijk,Match Report,,21,N1
Regular season,14.0,Tue,2020-12-22,21:00,Twente,0.8,0–2,1.3,Sparta R'dam,,De Grolsch Veste,Martin van den Kerkhof,Match Report,,21,N1
Regular season,14.0,Wed,2020-12-23,16:30,AZ Alkmaar,1.7,3–1,1.4,Vitesse,,AFAS Stadion,Bas Nijhuis,Match Report,,21,N1
Regular season,14.0,Wed,2020-12-23,18:45,Willem II,0.5,1–1,2.5,Ajax,,Koning Willem II Stadion,Jeroen Manschot,Match Report,,21,N1
Regular season,14.0,Wed,2020-12-23,20:00,Groningen,1.0,0–1,1.3,Heracles Almelo,,Hitachi Capital Mobility Stadion,Allard Lindhout,Match Report,,21,N1
Regular season,14.0,Wed,2020-12-23,20:00,ADO Den Haag,0.4,0–2,1.0,Zwolle,,Cars Jeans Stadion,Ingmar Oostrom,Match Report,,21,N1
Regular season,14.0,Wed,2020-12-23,21:00,Feyenoord,3.5,3–0,0.5,Heerenveen,,Stadion Feijenoord,Jochem Kamphuis,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,1.0,Sun,2020-12-27,14:30,Utrecht,1.6,2–2,1.8,AZ Alkmaar,,Stadion Galgenwaard,Pol van Boekel,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,15.0,Sat,2021-01-09,16:30,RKC Waalwijk,1.5,0–1,0.5,ADO Den Haag,,Mandemakers Stadion,Serdar Gözübüyük,Match Report,,21,N1
Regular season,15.0,Sat,2021-01-09,18:45,Emmen,0.5,1–4,1.8,Twente,,De Oude Meerdijk,Allard Lindhout,Match Report,,21,N1
Regular season,15.0,Sat,2021-01-09,20:00,Heracles Almelo,1.3,0–2,0.9,Vitesse,,Erve Asito,Danny Makkelie,Match Report,,21,N1
Regular season,15.0,Sat,2021-01-09,20:00,Zwolle,0.8,1–1,0.9,AZ Alkmaar,,MAC³PARK Stadion,Kevin Blom,Match Report,,21,N1
Regular season,15.0,Sat,2021-01-09,21:00,Utrecht,2.8,2–2,1.0,Groningen,,Stadion Galgenwaard,Jeroen Manschot,Match Report,,21,N1
Regular season,15.0,Sun,2021-01-10,12:15,Sparta R'dam,0.5,0–2,2.3,Feyenoord,,Sparta-Stadion Het Kasteel,Dennis Higler,Match Report,,21,N1
Regular season,15.0,Sun,2021-01-10,14:30,VVV-Venlo,1.3,2–1,1.7,Willem II,,Seacon Stadion De Koel,Jochem Kamphuis,Match Report,,21,N1
Regular season,15.0,Sun,2021-01-10,14:30,Heerenveen,1.3,1–3,1.7,Fortuna Sittard,,Abe Lenstra Stadion,Richard Martens,Match Report,,21,N1
Regular season,15.0,Sun,2021-01-10,16:45,Ajax,1.7,2–2,1.2,PSV Eindhoven,,Johan Cruyff ArenA,Björn Kuipers,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,16.0,Tue,2021-01-12,18:45,Vitesse,1.0,1–0,0.8,Utrecht,,GelreDome,Edwin van de Graaf,Match Report,,21,N1
Regular season,16.0,Tue,2021-01-12,21:00,Heracles Almelo,2.6,4–0,0.5,Emmen,,Erve Asito,Rob Dieperink,Match Report,,21,N1
Regular season,16.0,Wed,2021-01-13,18:45,PSV Eindhoven,0.7,1–3,1.1,AZ Alkmaar,,Philips Stadion,Serdar Gözübüyük,Match Report,,21,N1
Regular season,16.0,Wed,2021-01-13,20:00,ADO Den Haag,1.0,1–4,2.8,VVV-Venlo,,Cars Jeans Stadion,Jannick van der Laan,Match Report,,21,N1
Regular season,16.0,Wed,2021-01-13,20:00,Fortuna Sittard,0.6,0–1,1.4,Sparta R'dam,,Fortuna Sittard Stadion,Allard Lindhout,Match Report,,21,N1
Regular season,16.0,Wed,2021-01-13,21:00,Feyenoord,2.0,1–0,0.6,Zwolle,,Stadion Feijenoord,Bas Nijhuis,Match Report,,21,N1
Regular season,16.0,Thu,2021-01-14,18:45,Heerenveen,1.6,1–1,1.0,RKC Waalwijk,,Abe Lenstra Stadion,Martin van den Kerkhof,Match Report,,21,N1
Regular season,16.0,Thu,2021-01-14,20:00,Twente,1.4,1–3,3.5,Ajax,,De Grolsch Veste,Pol van Boekel,Match Report,,21,N1
Regular season,16.0,Thu,2021-01-14,21:00,Willem II,1.2,2–3,1.8,Groningen,,Koning Willem II Stadion,Marc Nagtegaal,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,17.0,Sat,2021-01-16,16:30,Emmen,1.5,1–4,1.9,Vitesse,,De Oude Meerdijk,Jochem Kamphuis,Match Report,,21,N1
Regular season,17.0,Sat,2021-01-16,18:45,Sparta R'dam,1.7,3–5,2.2,PSV Eindhoven,,Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,,21,N1
Regular season,17.0,Sat,2021-01-16,20:00,Zwolle,0.6,0–2,1.8,Fortuna Sittard,,MAC³PARK Stadion,Christiaan Bax,Match Report,,21,N1
Regular season,17.0,Sat,2021-01-16,20:00,Utrecht,2.3,2–0,0.1,Heracles Almelo,,Stadion Galgenwaard,Ingmar Oostrom,Match Report,,21,N1
Regular season,17.0,Sat,2021-01-16,21:00,AZ Alkmaar,3.2,2–1,0.9,ADO Den Haag,,AFAS Stadion,Björn Kuipers,Match Report,,21,N1
Regular season,17.0,Sun,2021-01-17,12:15,RKC Waalwijk,1.5,1–1,1.1,Willem II,,Mandemakers Stadion,Allard Lindhout,Match Report,,21,N1
Regular season,17.0,Sun,2021-01-17,14:30,Groningen,1.7,2–2,1.0,Twente,,Hitachi Capital Mobility Stadion,Kevin Blom,Match Report,,21,N1
Regular season,17.0,Sun,2021-01-17,14:30,VVV-Venlo,0.6,1–1,1.9,Heerenveen,,Seacon Stadion De Koel,Erwin Blank,Match Report,,21,N1
Regular season,17.0,Sun,2021-01-17,16:45,Ajax,1.2,1–0,0.9,Feyenoord,,Johan Cruyff ArenA,Danny Makkelie,Match Report,,21,N1
,,,,,,,,,,,,,,,21,N1
Regular season,18.0,Fri,2021-01-22,20:00,Willem II,0.6,1–3,3.2,Zwolle,,Koning Willem II Stadion,Sander Van der Eijk,Match Report,,21,N1
Regular season,18.0,Sat,2021-01-23,16:30,ADO Den Haag,0.7,0–0,1.1,Emmen,,Cars Jeans Stadion,Bas Nijhuis,Match Report,,21,N1
Regular season,18.0,Sat,2021-01-23,18:45,Vitesse,1.7,1–0,0.4,Groningen,,GelreDome,Björn Kuipers,Match Report,,21,N1
Regular season,18.0,Sat,2021-01-23,20:00,PSV Eindhoven,1.1,2–0,1.0,RKC Waalwijk,,Philips Stadion,Danny Makkelie,Match Report,,21,N1
Regular season,18.0,Sat,2021-01-23,21:00,Heracles Almelo,1.8,1–0,0.5,Heerenveen,,Erve Asito,Jochem Kamphuis,Match Report,,21,N1
Regular season,18.0,Sun,2021-01-24,12:15,Fortuna Sittard,1.2,1–2,3.5,Ajax,,Fortuna Sittard Stadion,Dennis Higler,Match Report,,21,N1
