Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,10.0,Fri,2017-10-27,20:00,Twente,1–3,Excelsior,23200.0,De Grolsch Veste,Allard Lindhout,Match Report,,18,N1
Regular season,10.0,Sat,2017-10-28,18:30,Roda JC,1–1,Feyenoord,13491.0,Parkstad Limburg Stadion,Kevin Blom,Match Report,,18,N1
Regular season,10.0,Sat,2017-10-28,18:30,Heracles Almelo,3–0,VVV-Venlo,10364.0,Polman Stadion,Martin Perez,Match Report,,18,N1
Regular season,10.0,Sat,2017-10-28,20:45,Zwolle,2–0,ADO Den Haag,13030.0,MAC³PARK Stadion,Edwin van de Graaf,Match Report,,18,N1
Regular season,10.0,Sat,2017-10-28,20:45,Willem II,1–3,Ajax,13907.0,Koning Willem II Stadion,Dennis Higler,Match Report,,18,N1
Regular season,10.0,Sun,2017-10-29,12:30,Vitesse,2–4,PSV Eindhoven,18232.0,GelreDome,Serdar Gözübüyük,Match Report,,18,N1
Regular season,10.0,Sun,2017-10-29,14:30,Sparta R'dam,2–1,Groningen,10010.0,Sparta-Stadion Het Kasteel,Bas Nijhuis,Match Report,,18,N1
Regular season,10.0,Sun,2017-10-29,14:30,Utrecht,2–2,NAC Breda,20123.0,Stadion Galgenwaard,Christiaan Bax,Match Report,,18,N1
Regular season,10.0,Sun,2017-10-29,16:45,Heerenveen,1–2,AZ Alkmaar,19136.0,Abe Lenstra Stadion,Ed Janssen,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,11.0,Fri,2017-11-03,20:00,Sparta R'dam,0–0,Heerenveen,10231.0,Sparta-Stadion Het Kasteel,Jeroen Manschot,Match Report,,18,N1
Regular season,11.0,Sat,2017-11-04,18:30,AZ Alkmaar,3–2,Willem II,13500.0,AFAS Stadion,Kevin Blom,Match Report,,18,N1
Regular season,11.0,Sat,2017-11-04,19:45,Excelsior,1–0,Roda JC,4086.0,Van Donge & De Roo Stadion,Rob Dieperink,Match Report,,18,N1
Regular season,11.0,Sat,2017-11-04,19:45,Heracles Almelo,2–1,Groningen,10411.0,Polman Stadion,Martin van den Kerkhof,Match Report,,18,N1
Regular season,11.0,Sat,2017-11-04,20:45,VVV-Venlo,0–0,NAC Breda,6521.0,Seacon Stadion De Koel,Jochem Kamphuis,Match Report,,18,N1
Regular season,11.0,Sun,2017-11-05,12:30,ADO Den Haag,2–2,Feyenoord,13870.0,Cars Jeans Stadion,Bas Nijhuis,Match Report,,18,N1
Regular season,11.0,Sun,2017-11-05,14:30,Ajax,1–2,Utrecht,51758.0,Johan Cruyff ArenA,Björn Kuipers,Match Report,,18,N1
Regular season,11.0,Sun,2017-11-05,14:30,Vitesse,0–0,Zwolle,15417.0,GelreDome,Danny Makkelie,Match Report,,18,N1
Regular season,11.0,Sun,2017-11-05,16:45,PSV Eindhoven,4–3,Twente,33040.0,Philips Stadion,Dennis Higler,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,12.0,Sat,2017-11-18,18:30,Feyenoord,1–1,VVV-Venlo,47500.0,Stadion Feijenoord,Dennis Higler,Match Report,,18,N1
Regular season,12.0,Sat,2017-11-18,18:30,Twente,0–4,Heerenveen,25600.0,De Grolsch Veste,Jochem Kamphuis,Match Report,,18,N1
Regular season,12.0,Sat,2017-11-18,20:45,Willem II,2–2,Sparta R'dam,11511.0,Koning Willem II Stadion,Edwin van de Graaf,Match Report,,18,N1
Regular season,12.0,Sat,2017-11-18,20:45,NAC Breda,0–8,Ajax,18969.0,Rat Verlegh Stadion,Danny Makkelie,Match Report,,18,N1
Regular season,12.0,Sun,2017-11-19,12:30,ADO Den Haag,4–1,Heracles Almelo,11175.0,Cars Jeans Stadion,Kevin Blom,Match Report,,18,N1
Regular season,12.0,Sun,2017-11-19,14:30,Utrecht,3–1,Excelsior,18336.0,Stadion Galgenwaard,Bas Nijhuis,Match Report,,18,N1
Regular season,12.0,Sun,2017-11-19,14:30,Zwolle,0–1,PSV Eindhoven,13250.0,MAC³PARK Stadion,Björn Kuipers,Match Report,,18,N1
Regular season,12.0,Sun,2017-11-19,14:30,Groningen,4–2,Vitesse,17263.0,Hitachi Capital Mobility Stadion,Jeroen Manschot,Match Report,,18,N1
Regular season,12.0,Sun,2017-11-19,16:45,Roda JC,0–1,AZ Alkmaar,12411.0,Parkstad Limburg Stadion,Allard Lindhout,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,13.0,Fri,2017-11-24,20:00,AZ Alkmaar,2–0,Twente,14601.0,AFAS Stadion,Martin van den Kerkhof,Match Report,,18,N1
Regular season,13.0,Sat,2017-11-25,18:30,VVV-Venlo,3–3,Willem II,6782.0,Seacon Stadion De Koel,Siemen Mulder,Match Report,,18,N1
Regular season,13.0,Sat,2017-11-25,19:45,Groningen,0–2,Feyenoord,20294.0,Hitachi Capital Mobility Stadion,Danny Makkelie,Match Report,,18,N1
Regular season,13.0,Sat,2017-11-25,19:45,Heracles Almelo,2–1,NAC Breda,10626.0,Polman Stadion,Pol van Boekel,Match Report,,18,N1
Regular season,13.0,Sat,2017-11-25,20:45,Heerenveen,1–2,Zwolle,20832.0,Abe Lenstra Stadion,Serdar Gözübüyük,Match Report,,18,N1
Regular season,13.0,Sun,2017-11-26,12:30,Ajax,5–1,Roda JC,51685.0,Johan Cruyff ArenA,Bas Nijhuis,Match Report,,18,N1
Regular season,13.0,Sun,2017-11-26,14:30,Sparta R'dam,1–3,Utrecht,10432.0,Sparta-Stadion Het Kasteel,Allard Lindhout,Match Report,,18,N1
Regular season,13.0,Sun,2017-11-26,14:30,Excelsior,1–2,PSV Eindhoven,4400.0,Van Donge & De Roo Stadion,Jochem Kamphuis,Match Report,,18,N1
Regular season,13.0,Sun,2017-11-26,16:45,Vitesse,2–0,ADO Den Haag,14754.0,GelreDome,Ed Janssen,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,14.0,Fri,2017-12-01,20:00,Zwolle,1–1,Utrecht,13250.0,MAC³PARK Stadion,Ed Janssen,Match Report,,18,N1
Regular season,14.0,Sat,2017-12-02,18:30,ADO Den Haag,0–3,Groningen,10416.0,Cars Jeans Stadion,Serdar Gözübüyük,Match Report,,18,N1
Regular season,14.0,Sat,2017-12-02,18:30,Twente,3–3,Ajax,27500.0,De Grolsch Veste,Dennis Higler,Match Report,,18,N1
Regular season,14.0,Sat,2017-12-02,20:45,Feyenoord,1–0,Vitesse,47500.0,Stadion Feijenoord,Pol van Boekel,Match Report,,18,N1
Regular season,14.0,Sat,2017-12-02,20:45,Willem II,3–1,Heracles Almelo,11230.0,Koning Willem II Stadion,Danny Makkelie,Match Report,,18,N1
Regular season,14.0,Sun,2017-12-03,12:30,VVV-Venlo,0–2,AZ Alkmaar,6353.0,Seacon Stadion De Koel,Bas Nijhuis,Match Report,,18,N1
Regular season,14.0,Sun,2017-12-03,14:30,Roda JC,2–1,Heerenveen,10482.0,Parkstad Limburg Stadion,Christiaan Bax,Match Report,,18,N1
Regular season,14.0,Sun,2017-12-03,14:30,PSV Eindhoven,1–0,Sparta R'dam,33000.0,Philips Stadion,Siemen Mulder,Match Report,,18,N1
Regular season,14.0,Sun,2017-12-03,16:45,NAC Breda,3–1,Excelsior,18340.0,Rat Verlegh Stadion,Kevin Blom,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,15.0,Fri,2017-12-08,20:00,Willem II,1–1,NAC Breda,14700.0,Koning Willem II Stadion,Bas Nijhuis,Match Report,,18,N1
Regular season,15.0,Sat,2017-12-09,18:30,Heerenveen,2–2,VVV-Venlo,18500.0,Abe Lenstra Stadion,Rob Dieperink,Match Report,,18,N1
Regular season,15.0,Sat,2017-12-09,19:45,AZ Alkmaar,5–0,Heracles Almelo,13863.0,AFAS Stadion,Edwin van de Graaf,Match Report,,18,N1
Regular season,15.0,Sat,2017-12-09,19:45,Excelsior,1–2,Zwolle,4069.0,Van Donge & De Roo Stadion,Jeroen Manschot,Match Report,,18,N1
Regular season,15.0,Sat,2017-12-09,20:45,Twente,2–3,ADO Den Haag,23600.0,De Grolsch Veste,Allard Lindhout,Match Report,,18,N1
Regular season,15.0,Sun,2017-12-10,12:30,Roda JC,2–2,Groningen,10515.0,Parkstad Limburg Stadion,Pol van Boekel,Match Report,,18,N1
Regular season,15.0,Sun,2017-12-10,16:45,Ajax,3–0,PSV Eindhoven,52379.0,Johan Cruyff ArenA,Kevin Blom,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,16.0,Tue,2017-12-12,18:30,NAC Breda,1–2,Twente,17589.0,Rat Verlegh Stadion,Siemen Mulder,Match Report,,18,N1
Regular season,16.0,Tue,2017-12-12,20:45,Zwolle,1–1,AZ Alkmaar,12875.0,MAC³PARK Stadion,Dennis Higler,Match Report,,18,N1
Regular season,16.0,Wed,2017-12-13,18:30,Groningen,3–3,PSV Eindhoven,20103.0,Hitachi Capital Mobility Stadion,Bas Nijhuis,Match Report,,18,N1
Regular season,16.0,Wed,2017-12-13,18:30,Vitesse,2–2,Willem II,15000.0,GelreDome,Serdar Gözübüyük,Match Report,,18,N1
Regular season,16.0,Wed,2017-12-13,19:45,VVV-Venlo,0–1,Utrecht,5778.0,Seacon Stadion De Koel,Jeroen Manschot,Match Report,,18,N1
Regular season,16.0,Wed,2017-12-13,20:45,Feyenoord,1–1,Heerenveen,40000.0,Stadion Feijenoord,Kevin Blom,Match Report,,18,N1
Regular season,16.0,Wed,2017-12-13,20:45,ADO Den Haag,3–2,Roda JC,9151.0,Cars Jeans Stadion,Geremi,Match Report,,18,N1
Regular season,16.0,Thu,2017-12-14,18:30,Heracles Almelo,3–2,Sparta R'dam,9203.0,Polman Stadion,Jochem Kamphuis,Match Report,,18,N1
Regular season,16.0,Thu,2017-12-14,20:45,Ajax,3–1,Excelsior,51695.0,Johan Cruyff ArenA,Ed Janssen,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
Regular season,17.0,Sat,2017-12-16,18:30,Willem II,2–3,Zwolle,12900.0,Koning Willem II Stadion,Geremi,Match Report,,18,N1
Regular season,17.0,Sat,2017-12-16,18:30,Heerenveen,1–0,NAC Breda,19361.0,Abe Lenstra Stadion,Allard Lindhout,Match Report,,18,N1
Regular season,17.0,Sat,2017-12-16,19:45,PSV Eindhoven,3–0,ADO Den Haag,32700.0,Philips Stadion,Björn Kuipers,Match Report,,18,N1
Regular season,17.0,Sat,2017-12-16,20:45,Roda JC,0–1,VVV-Venlo,13189.0,Parkstad Limburg Stadion,Dennis Higler,Match Report,,18,N1
Regular season,17.0,Sat,2017-12-16,20:45,Twente,1–1,Vitesse,23600.0,De Grolsch Veste,Jeroen Manschot,Match Report,,18,N1
Regular season,17.0,Sun,2017-12-17,12:30,Sparta R'dam,0–7,Feyenoord,10400.0,Sparta-Stadion Het Kasteel,Serdar Gözübüyük,Match Report,,18,N1
Regular season,17.0,Sun,2017-12-17,14:30,AZ Alkmaar,1–2,Ajax,17000.0,AFAS Stadion,Danny Makkelie,Match Report,,18,N1
Regular season,17.0,Sun,2017-12-17,14:30,Utrecht,1–1,Heracles Almelo,16859.0,Stadion Galgenwaard,Siemen Mulder,Match Report,,18,N1
Regular season,17.0,Sun,2017-12-17,16:45,Excelsior,2–0,Groningen,3808.0,Van Donge & De Roo Stadion,Martin van den Kerkhof,Match Report,,18,N1
,,,,,,,,,,,,,18,N1
