Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,17.0,Sun,2018-12-23,14:30,ADO Den Haag,1.5,2–2,1.3,Feyenoord,13851.0,Cars Jeans Stadion,Kevin Blom,Match Report,,19,N1
Regular season,17.0,Sun,2018-12-23,16:45,Emmen,0.6,0–2,1.4,Willem II,8301.0,De Oude Meerdijk,Serdar Gözübüyük,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,18.0,Fri,2019-01-18,20:00,Vitesse,1.5,3–2,0.6,Excelsior,13231.0,GelreDome,Edwin van de Graaf,Match Report,,19,N1
Regular season,18.0,Sat,2019-01-19,18:30,AZ Alkmaar,1.1,3–0,1.2,Utrecht,16104.0,AFAS Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,18.0,Sat,2019-01-19,19:45,Zwolle,1.4,3–1,1.6,Feyenoord,13850.0,MAC³PARK Stadion,Pol van Boekel,Match Report,,19,N1
Regular season,18.0,Sat,2019-01-19,19:45,ADO Den Haag,1.8,2–4,2.2,VVV-Venlo,10181.0,Cars Jeans Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,18.0,Sat,2019-01-19,20:45,Groningen,2.1,3–0,1.0,Heracles Almelo,16143.0,Hitachi Capital Mobility Stadion,Kevin Blom,Match Report,,19,N1
Regular season,18.0,Sun,2019-01-20,12:15,Willem II,0.5,2–0,0.2,NAC Breda,14400.0,Koning Willem II Stadion,Björn Kuipers,Match Report,,19,N1
Regular season,18.0,Sun,2019-01-20,14:30,De Graafschap,2.7,5–1,0.5,Fortuna Sittard,12304.0,Stadion De Vijverberg,Siemen Mulder,Match Report,,19,N1
Regular season,18.0,Sun,2019-01-20,14:30,Emmen,0.7,2–2,1.4,PSV Eindhoven,8301.0,De Oude Meerdijk,Jochem Kamphuis,Match Report,,19,N1
Regular season,18.0,Sun,2019-01-20,16:45,Ajax,3.2,4–4,1.5,Heerenveen,52553.0,Johan Cruyff ArenA,Serdar Gözübüyük,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,19.0,Fri,2019-01-25,20:00,NAC Breda,1.6,1–1,1.6,ADO Den Haag,18547.0,Rat Verlegh Stadion,Pol van Boekel,Match Report,,19,N1
Regular season,19.0,Sat,2019-01-26,18:30,Heracles Almelo,1.8,0–2,0.7,Zwolle,10667.0,Polman Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,19.0,Sat,2019-01-26,19:45,PSV Eindhoven,1.7,2–1,0.3,Groningen,33900.0,Philips Stadion,Dennis Higler,Match Report,,19,N1
Regular season,19.0,Sat,2019-01-26,19:45,Excelsior,0.9,2–0,0.7,De Graafschap,4400.0,Van Donge & De Roo Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,19.0,Sat,2019-01-26,20:45,VVV-Venlo,3.0,2–3,0.5,Emmen,6145.0,Seacon Stadion De Koel,Christiaan Bax,Match Report,,19,N1
Regular season,19.0,Sun,2019-01-27,12:15,Fortuna Sittard,1.2,2–1,1.3,Vitesse,8123.0,Fortuna Sittard Stadion,Martin Perez,Match Report,,19,N1
Regular season,19.0,Sun,2019-01-27,14:30,Utrecht,1.2,0–1,0.6,Willem II,17256.0,Stadion Galgenwaard,Joey Kooij,Match Report,,19,N1
Regular season,19.0,Sun,2019-01-27,14:30,Feyenoord,4.2,6–2,1.7,Ajax,47500.0,Stadion Feijenoord,Danny Makkelie,Match Report,,19,N1
Regular season,19.0,Sun,2019-01-27,16:45,Heerenveen,0.6,0–2,1.5,AZ Alkmaar,17182.0,Abe Lenstra Stadion,Siemen Mulder,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,20.0,Fri,2019-02-01,20:00,De Graafschap,1.7,3–0,1.1,NAC Breda,12502.0,Stadion De Vijverberg,Danny Makkelie,Match Report,,19,N1
Regular season,20.0,Sat,2019-02-02,18:30,Vitesse,1.5,2–2,2.7,Heerenveen,15342.0,GelreDome,Martin van den Kerkhof,Match Report,,19,N1
Regular season,20.0,Sat,2019-02-02,19:45,Willem II,0.9,1–2,0.9,Groningen,12633.0,Koning Willem II Stadion,Richard Martens,Match Report,,19,N1
Regular season,20.0,Sat,2019-02-02,19:45,Ajax,2.4,6–0,0.1,VVV-Venlo,52868.0,Johan Cruyff ArenA,Allard Lindhout,Match Report,,19,N1
Regular season,20.0,Sat,2019-02-02,20:45,AZ Alkmaar,3.9,5–0,0.1,Emmen,14328.0,AFAS Stadion,Serdar Gözübüyük,Match Report,,19,N1
Regular season,20.0,Sun,2019-02-03,12:15,Excelsior,1.7,2–1,1.3,Feyenoord,4400.0,Van Donge & De Roo Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,20.0,Sun,2019-02-03,14:30,Zwolle,2.6,4–3,1.2,Utrecht,13024.0,MAC³PARK Stadion,Björn Kuipers,Match Report,,19,N1
Regular season,20.0,Sun,2019-02-03,14:30,PSV Eindhoven,3.4,5–0,0.3,Fortuna Sittard,34400.0,Philips Stadion,Kevin Blom,Match Report,,19,N1
Regular season,20.0,Sun,2019-02-03,16:45,ADO Den Haag,1.2,2–0,0.9,Heracles Almelo,11464.0,Cars Jeans Stadion,Siemen Mulder,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,21.0,Fri,2019-02-08,20:00,NAC Breda,1.2,0–3,2.3,AZ Alkmaar,18205.0,Rat Verlegh Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,21.0,Sat,2019-02-09,18:30,Heerenveen,1.4,1–1,1.2,Zwolle,19822.0,Abe Lenstra Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,21.0,Sat,2019-02-09,18:30,Heracles Almelo,1.8,1–0,2.1,Ajax,12080.0,Polman Stadion,Dennis Higler,Match Report,,19,N1
Regular season,21.0,Sat,2019-02-09,20:45,Feyenoord,3.7,4–0,1.5,De Graafschap,40000.0,Stadion Feijenoord,Allard Lindhout,Match Report,,19,N1
Regular season,21.0,Sat,2019-02-09,20:45,VVV-Venlo,2.1,2–1,1.8,Willem II,6134.0,Seacon Stadion De Koel,Siemen Mulder,Match Report,,19,N1
Regular season,21.0,Sun,2019-02-10,12:15,Fortuna Sittard,2.1,4–1,2.6,Excelsior,8479.0,Fortuna Sittard Stadion,Christiaan Bax,Match Report,,19,N1
Regular season,21.0,Sun,2019-02-10,14:30,Emmen,2.3,3–2,1.3,ADO Den Haag,8301.0,De Oude Meerdijk,Rob Dieperink,Match Report,,19,N1
Regular season,21.0,Sun,2019-02-10,14:30,Groningen,0.5,2–1,0.9,Vitesse,16498.0,Hitachi Capital Mobility Stadion,Björn Kuipers,Match Report,,19,N1
Regular season,21.0,Sun,2019-02-10,16:45,Utrecht,0.5,2–2,2.5,PSV Eindhoven,19005.0,Stadion Galgenwaard,Pol van Boekel,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,22.0,Fri,2019-02-15,20:00,ADO Den Haag,0.3,1–0,1.0,Zwolle,12253.0,Cars Jeans Stadion,Joey Kooij,Match Report,,19,N1
Regular season,22.0,Sat,2019-02-16,18:30,AZ Alkmaar,3.1,3–0,0.6,VVV-Venlo,14675.0,AFAS Stadion,Martin van den Kerkhof,Match Report,,19,N1
Regular season,22.0,Sat,2019-02-16,19:45,Heerenveen,0.9,2–2,2.3,PSV Eindhoven,23522.0,Abe Lenstra Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,22.0,Sat,2019-02-16,19:45,Heracles Almelo,3.0,6–0,0.9,Fortuna Sittard,10568.0,Polman Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,22.0,Sat,2019-02-16,20:45,Vitesse,1.8,3–2,2.2,Willem II,14186.0,GelreDome,Allard Lindhout,Match Report,,19,N1
Regular season,22.0,Sun,2019-02-17,12:15,Ajax,3.9,5–0,1.1,NAC Breda,52952.0,Johan Cruyff ArenA,Siemen Mulder,Match Report,,19,N1
Regular season,22.0,Sun,2019-02-17,14:30,Excelsior,0.7,2–1,1.2,Emmen,4200.0,Van Donge & De Roo Stadion,Dennis Higler,Match Report,,19,N1
Regular season,22.0,Sun,2019-02-17,14:30,Groningen,1.9,1–0,0.4,Feyenoord,20259.0,Hitachi Capital Mobility Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,22.0,Sun,2019-02-17,16:45,De Graafschap,1.3,0–1,2.0,Utrecht,12464.0,Stadion De Vijverberg,Kevin Blom,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,23.0,Fri,2019-02-22,20:00,VVV-Venlo,2.7,0–1,1.0,Heracles Almelo,6534.0,Seacon Stadion De Koel,Erwin Blank,Match Report,,19,N1
Regular season,23.0,Sat,2019-02-23,18:30,Utrecht,1.9,0–0,0.2,Excelsior,18676.0,Stadion Galgenwaard,Serdar Gözübüyük,Match Report,,19,N1
Regular season,23.0,Sat,2019-02-23,19:45,Fortuna Sittard,1.9,2–4,3.5,Heerenveen,8523.0,Fortuna Sittard Stadion,Pol van Boekel,Match Report,,19,N1
Regular season,23.0,Sat,2019-02-23,19:45,Zwolle,1.2,0–3,1.5,De Graafschap,13823.0,MAC³PARK Stadion,Richard Martens,Match Report,,19,N1
Regular season,23.0,Sat,2019-02-23,20:45,NAC Breda,1.3,0–0,1.4,Groningen,18572.0,Rat Verlegh Stadion,Kevin Blom,Match Report,,19,N1
Regular season,23.0,Sun,2019-02-24,12:15,ADO Den Haag,0.5,1–5,3.5,Ajax,14352.0,Cars Jeans Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,23.0,Sun,2019-02-24,14:30,PSV Eindhoven,2.4,1–1,1.1,Feyenoord,34600.0,Philips Stadion,Dennis Higler,Match Report,,19,N1
Regular season,23.0,Sun,2019-02-24,14:30,Emmen,0.3,0–3,1.6,Vitesse,8000.0,De Oude Meerdijk,Edwin van de Graaf,Match Report,,19,N1
Regular season,23.0,Sun,2019-02-24,16:45,Willem II,2.2,2–1,0.8,AZ Alkmaar,12423.0,Koning Willem II Stadion,Rob Dieperink,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,24.0,Fri,2019-03-01,20:00,De Graafschap,1.2,1–1,2.7,ADO Den Haag,12498.0,Stadion De Vijverberg,Björn Kuipers,Match Report,,19,N1
Regular season,24.0,Sat,2019-03-02,18:30,Heracles Almelo,1.4,1–5,4.2,Utrecht,11200.0,Polman Stadion,Christiaan Bax,Match Report,,19,N1
Regular season,24.0,Sat,2019-03-02,19:45,Excelsior,0.5,0–2,2.8,PSV Eindhoven,4400.0,Van Donge & De Roo Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,24.0,Sat,2019-03-02,20:45,Vitesse,3.5,4–1,0.5,NAC Breda,14000.0,GelreDome,Joey Kooij,Match Report,,19,N1
Regular season,24.0,Sun,2019-03-03,14:30,Heerenveen,2.3,4–2,1.9,Willem II,17882.0,Abe Lenstra Stadion,Martin van den Kerkhof,Match Report,,19,N1
Regular season,24.0,Sun,2019-03-03,14:30,Groningen,3.0,3–2,1.2,VVV-Venlo,16757.0,Hitachi Capital Mobility Stadion,Serdar Gözübüyük,Match Report,,19,N1
Regular season,24.0,Sun,2019-03-03,16:45,Feyenoord,2.9,4–0,0.8,Emmen,35000.0,Stadion Feijenoord,Jochem Kamphuis,Match Report,,19,N1
Regular season,24.0,Sun,2019-03-03,16:45,AZ Alkmaar,3.4,4–2,1.0,Fortuna Sittard,14500.0,AFAS Stadion,Allard Lindhout,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,25.0,Fri,2019-03-08,20:00,Utrecht,0.8,0–0,1.0,Groningen,18146.0,Stadion Galgenwaard,Björn Kuipers,Match Report,,19,N1
Regular season,25.0,Sat,2019-03-09,18:30,VVV-Venlo,1.0,1–0,1.8,Excelsior,6382.0,Seacon Stadion De Koel,Kevin Blom,Match Report,,19,N1
Regular season,25.0,Sat,2019-03-09,19:45,PSV Eindhoven,3.1,2–0,0.3,NAC Breda,34300.0,Philips Stadion,Serdar Gözübüyük,Match Report,,19,N1
Regular season,25.0,Sat,2019-03-09,19:45,ADO Den Haag,2.5,2–3,2.3,Heerenveen,13118.0,Cars Jeans Stadion,Richard Martens,Match Report,,19,N1
Regular season,25.0,Sat,2019-03-09,20:45,Willem II,2.5,3–2,1.0,De Graafschap,12796.0,Koning Willem II Stadion,Erwin Blank,Match Report,,19,N1
Regular season,25.0,Sun,2019-03-10,12:15,Zwolle,0.7,0–0,2.1,AZ Alkmaar,13954.0,MAC³PARK Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,25.0,Sun,2019-03-10,14:30,Vitesse,2.0,1–1,2.1,Feyenoord,18500.0,GelreDome,Jeroen Manschot,Match Report,,19,N1
Regular season,25.0,Sun,2019-03-10,14:30,Emmen,0.9,1–1,0.4,Heracles Almelo,8185.0,De Oude Meerdijk,Siemen Mulder,Match Report,,19,N1
Regular season,25.0,Sun,2019-03-10,16:45,Ajax,3.4,4–0,0.5,Fortuna Sittard,53381.0,Johan Cruyff ArenA,Jochem Kamphuis,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,24.0,Wed,2019-03-13,18:30,Ajax,2.7,2–1,1.0,Zwolle,52385.0,Johan Cruyff ArenA,Allard Lindhout,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,26.0,Fri,2019-03-15,20:00,Fortuna Sittard,1.2,3–1,1.2,Emmen,10232.0,Fortuna Sittard Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,26.0,Sat,2019-03-16,18:30,Heerenveen,0.5,0–3,1.2,De Graafschap,19020.0,Abe Lenstra Stadion,Christiaan Bax,Match Report,,19,N1
Regular season,26.0,Sat,2019-03-16,19:45,NAC Breda,1.3,0–4,2.0,Utrecht,18613.0,Rat Verlegh Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,26.0,Sat,2019-03-16,19:45,Feyenoord,1.5,2–3,1.4,Willem II,37000.0,Stadion Feijenoord,Pol van Boekel,Match Report,,19,N1
Regular season,26.0,Sat,2019-03-16,20:45,Heracles Almelo,1.7,3–2,2.8,Vitesse,11086.0,Polman Stadion,Björn Kuipers,Match Report,,19,N1
Regular season,26.0,Sun,2019-03-17,12:15,VVV-Venlo,1.4,0–1,1.5,PSV Eindhoven,8000.0,Seacon Stadion De Koel,Jeroen Manschot,Match Report,,19,N1
Regular season,26.0,Sun,2019-03-17,14:30,AZ Alkmaar,1.9,1–0,1.6,Ajax,17026.0,AFAS Stadion,Serdar Gözübüyük,Match Report,,19,N1
Regular season,26.0,Sun,2019-03-17,14:30,Groningen,1.4,1–0,0.5,ADO Den Haag,17291.0,Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,,19,N1
Regular season,26.0,Sun,2019-03-17,16:45,Excelsior,0.4,0–2,1.3,Zwolle,4093.0,Van Donge & De Roo Stadion,Siemen Mulder,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,27.0,Sat,2019-03-30,18:30,Willem II,3.4,3–2,1.0,Fortuna Sittard,14270.0,Koning Willem II Stadion,Richard Martens,Match Report,,19,N1
Regular season,27.0,Sat,2019-03-30,18:30,ADO Den Haag,1.3,3–3,2.1,Vitesse,13721.0,Cars Jeans Stadion,Siemen Mulder,Match Report,,19,N1
Regular season,27.0,Sat,2019-03-30,19:45,De Graafschap,0.6,1–2,0.9,Heracles Almelo,12502.0,Stadion De Vijverberg,Dennis Higler,Match Report,,19,N1
Regular season,27.0,Sat,2019-03-30,20:45,Heerenveen,2.0,1–0,1.8,Excelsior,18021.0,Abe Lenstra Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,27.0,Sat,2019-03-30,20:45,AZ Alkmaar,1.4,1–0,0.4,Groningen,15404.0,AFAS Stadion,Pol van Boekel,Match Report,,19,N1
Regular season,27.0,Sun,2019-03-31,12:15,NAC Breda,1.5,1–1,1.4,VVV-Venlo,17946.0,Rat Verlegh Stadion,Edwin van de Graaf,Match Report,,19,N1
Regular season,27.0,Sun,2019-03-31,14:30,Utrecht,1.4,3–2,1.9,Feyenoord,21758.0,Stadion Galgenwaard,Serdar Gözübüyük,Match Report,,19,N1
Regular season,27.0,Sun,2019-03-31,14:30,Zwolle,2.3,3–0,1.1,Emmen,13721.0,MAC³PARK Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,27.0,Sun,2019-03-31,16:45,Ajax,1.8,3–1,1.6,PSV Eindhoven,52669.0,Johan Cruyff ArenA,Björn Kuipers,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,28.0,Tue,2019-04-02,18:30,Vitesse,2.1,2–2,1.1,AZ Alkmaar,14162.0,GelreDome,Allard Lindhout,Match Report,,19,N1
Regular season,28.0,Tue,2019-04-02,19:45,Heracles Almelo,2.0,3–4,2.8,Willem II,10442.0,Polman Stadion,Sander Van der Eijk,Match Report,,19,N1
Regular season,28.0,Tue,2019-04-02,20:45,Groningen,1.6,1–0,1.7,De Graafschap,18008.0,Hitachi Capital Mobility Stadion,Joey Kooij,Match Report,,19,N1
Regular season,28.0,Wed,2019-04-03,18:30,VVV-Venlo,1.3,2–6,1.9,Utrecht,6723.0,Seacon Stadion De Koel,Rob Dieperink,Match Report,,19,N1
Regular season,28.0,Wed,2019-04-03,19:45,Excelsior,1.3,1–2,2.7,NAC Breda,4400.0,Van Donge & De Roo Stadion,Martin van den Kerkhof,Match Report,,19,N1
Regular season,28.0,Wed,2019-04-03,19:45,Fortuna Sittard,1.3,0–0,0.8,ADO Den Haag,8125.0,Fortuna Sittard Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,28.0,Wed,2019-04-03,20:45,Emmen,0.7,2–5,1.2,Ajax,8301.0,De Oude Meerdijk,Siemen Mulder,Match Report,,19,N1
Regular season,28.0,Thu,2019-04-04,18:30,PSV Eindhoven,2.1,4–0,0.1,Zwolle,34000.0,Philips Stadion,Pol van Boekel,Match Report,,19,N1
Regular season,28.0,Thu,2019-04-04,20:45,Feyenoord,3.6,3–0,0.6,Heerenveen,25000.0,Stadion Feijenoord,Björn Kuipers,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,29.0,Sat,2019-04-06,18:30,ADO Den Haag,2.6,5–0,0.8,Utrecht,13022.0,Cars Jeans Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,29.0,Sat,2019-04-06,18:30,Willem II,2.2,1–4,2.8,Ajax,14700.0,Koning Willem II Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,29.0,Sat,2019-04-06,19:45,Groningen,0.5,1–0,1.1,Excelsior,17456.0,Hitachi Capital Mobility Stadion,Christiaan Bax,Match Report,,19,N1
Regular season,29.0,Sat,2019-04-06,20:45,De Graafschap,0.4,1–1,1.3,AZ Alkmaar,12503.0,Stadion De Vijverberg,Jochem Kamphuis,Match Report,,19,N1
Regular season,29.0,Sat,2019-04-06,20:45,Heracles Almelo,1.8,1–0,0.4,NAC Breda,10530.0,Polman Stadion,Richard Martens,Match Report,,19,N1
Regular season,29.0,Sun,2019-04-07,12:15,Emmen,1.6,2–0,0.4,Heerenveen,8301.0,De Oude Meerdijk,Martin van den Kerkhof,Match Report,,19,N1
Regular season,29.0,Sun,2019-04-07,14:30,Zwolle,2.3,5–0,0.2,Fortuna Sittard,13334.0,MAC³PARK Stadion,Dennis Higler,Match Report,,19,N1
Regular season,29.0,Sun,2019-04-07,14:30,VVV-Venlo,1.2,0–3,0.9,Feyenoord,8000.0,Seacon Stadion De Koel,Siemen Mulder,Match Report,,19,N1
Regular season,29.0,Sun,2019-04-07,16:45,Vitesse,1.6,3–3,4.2,PSV Eindhoven,21248.0,GelreDome,Serdar Gözübüyük,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,30.0,Fri,2019-04-12,20:00,NAC Breda,1.4,1–1,1.4,Emmen,18422.0,Rat Verlegh Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,30.0,Sat,2019-04-13,18:30,Ajax,4.7,6–2,0.7,Excelsior,52664.0,Johan Cruyff ArenA,Pol van Boekel,Match Report,,19,N1
Regular season,30.0,Sat,2019-04-13,18:30,AZ Alkmaar,3.7,2–3,1.6,ADO Den Haag,15034.0,AFAS Stadion,Björn Kuipers,Match Report,,19,N1
Regular season,30.0,Sat,2019-04-13,20:45,Fortuna Sittard,1.3,1–1,0.7,VVV-Venlo,9511.0,Fortuna Sittard Stadion,Christiaan Bax,Match Report,,19,N1
Regular season,30.0,Sat,2019-04-13,20:45,Feyenoord,2.8,2–1,2.7,Heracles Almelo,35000.0,Stadion Feijenoord,Jochem Kamphuis,Match Report,,19,N1
Regular season,30.0,Sun,2019-04-14,12:15,PSV Eindhoven,4.3,2–1,0.7,De Graafschap,34500.0,Philips Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,30.0,Sun,2019-04-14,14:30,Heerenveen,2.3,1–1,1.7,Groningen,21056.0,Abe Lenstra Stadion,Bas Nijhuis,Match Report,,19,N1
Regular season,30.0,Sun,2019-04-14,14:30,Willem II,2.3,2–0,0.7,Zwolle,12947.0,Koning Willem II Stadion,Rob Dieperink,Match Report,,19,N1
Regular season,30.0,Sun,2019-04-14,16:45,Utrecht,0.5,0–0,0.6,Vitesse,22064.0,Stadion Galgenwaard,Dennis Higler,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,31.0,Fri,2019-04-19,20:00,Heracles Almelo,1.8,2–1,2.5,Heerenveen,11586.0,Polman Stadion,Joey Kooij,Match Report,,19,N1
Regular season,31.0,Sat,2019-04-20,18:30,Emmen,1.6,2–0,1.3,Utrecht,8269.0,De Oude Meerdijk,Richard Martens,Match Report,,19,N1
Regular season,31.0,Sat,2019-04-20,18:30,Groningen,1.4,0–1,1.6,Ajax,22288.0,Hitachi Capital Mobility Stadion,Dennis Higler,Match Report,,19,N1
Regular season,31.0,Sat,2019-04-20,19:45,Vitesse,1.5,4–1,0.9,Zwolle,15387.0,GelreDome,Björn Kuipers,Match Report,,19,N1
Regular season,31.0,Sat,2019-04-20,20:45,VVV-Venlo,3.5,4–1,1.5,De Graafschap,6545.0,Seacon Stadion De Koel,Serdar Gözübüyük,Match Report,,19,N1
Regular season,31.0,Sat,2019-04-20,20:45,Feyenoord,2.6,2–1,0.9,AZ Alkmaar,45000.0,Stadion Feijenoord,Bas Nijhuis,Match Report,,19,N1
Regular season,31.0,Sun,2019-04-21,12:15,Excelsior,1.1,1–1,0.6,Willem II,4140.0,Van Donge & De Roo Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,31.0,Sun,2019-04-21,14:30,Fortuna Sittard,1.9,2–1,1.6,NAC Breda,10266.0,Fortuna Sittard Stadion,Pol van Boekel,Match Report,,19,N1
Regular season,31.0,Sun,2019-04-21,16:45,PSV Eindhoven,2.8,3–1,1.1,ADO Den Haag,34300.0,Philips Stadion,Danny Makkelie,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
Regular season,32.0,Tue,2019-04-23,18:30,De Graafschap,0.4,1–0,1.8,Emmen,12511.0,Stadion De Vijverberg,Björn Kuipers,Match Report,,19,N1
Regular season,32.0,Tue,2019-04-23,19:45,AZ Alkmaar,1.4,2–1,0.9,Heracles Almelo,13521.0,AFAS Stadion,Siemen Mulder,Match Report,,19,N1
Regular season,32.0,Tue,2019-04-23,19:45,Heerenveen,1.7,2–2,1.4,VVV-Venlo,17450.0,Abe Lenstra Stadion,Rob Dieperink,Match Report,,19,N1
Regular season,32.0,Tue,2019-04-23,20:45,Ajax,4.0,4–2,0.9,Vitesse,52869.0,Johan Cruyff ArenA,Jochem Kamphuis,Match Report,,19,N1
Regular season,32.0,Wed,2019-04-24,19:45,Utrecht,2.4,2–1,1.4,Fortuna Sittard,19295.0,Stadion Galgenwaard,Edwin van de Graaf,Match Report,,19,N1
Regular season,32.0,Wed,2019-04-24,20:45,NAC Breda,0.3,0–4,2.8,Feyenoord,18473.0,Rat Verlegh Stadion,Allard Lindhout,Match Report,,19,N1
Regular season,32.0,Thu,2019-04-25,18:30,ADO Den Haag,1.2,3–1,1.9,Excelsior,13392.0,Cars Jeans Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,32.0,Thu,2019-04-25,20:45,Willem II,0.2,0–3,1.7,PSV Eindhoven,14700.0,Koning Willem II Stadion,Dennis Higler,Match Report,,19,N1
Regular season,32.0,Mon,2019-04-29,20:00,Zwolle,2.5,3–2,1.0,Groningen,13942.0,MAC³PARK Stadion,Martin van den Kerkhof,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
First round,,Fri,2019-05-10,18:30,NEC Nijmegen,,2–0,,RKC Waalwijk,8261.0,Goffertstadion,,Match Report,Leg 1 of 2,19,N1
First round,,Fri,2019-05-10,20:45,Cambuur,,2–2,,Almere City,6843.0,Cambuurstadion,,Match Report,Leg 1 of 2,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Groningen,2.9,3–0,1.2,Fortuna Sittard,17000.0,Hitachi Capital Mobility Stadion,Jeroen Manschot,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Feyenoord,2.7,0–2,1.3,ADO Den Haag,45000.0,Stadion Feijenoord,Siemen Mulder,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Heerenveen,1.5,2–1,2.0,NAC Breda,18000.0,Abe Lenstra Stadion,Dennis Higler,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Zwolle,0.5,2–4,1.5,VVV-Venlo,13189.0,MAC³PARK Stadion,Sander Van der Eijk,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Ajax,4.8,4–1,0.8,Utrecht,53520.0,Johan Cruyff ArenA,Pol van Boekel,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Heracles Almelo,3.1,4–5,1.5,Excelsior,11485.0,Polman Stadion,Serdar Gözübüyük,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,AZ Alkmaar,1.2,1–0,2.9,PSV Eindhoven,17000.0,AFAS Stadion,Danny Makkelie,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Willem II,1.5,2–3,2.5,Emmen,12500.0,Koning Willem II Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,34.0,Sun,2019-05-12,14:30,Vitesse,3.6,6–1,0.7,De Graafschap,16250.0,GelreDome,Bas Nijhuis,Match Report,,19,N1
,,,,,,,,,,,,,,,19,N1
First round,,Tue,2019-05-14,18:30,RKC Waalwijk,,3–0,,NEC Nijmegen,3249.0,Mandemakers Stadion,,Match Report,Leg 2 of 2; RKC Waalwijk won,19,N1
First round,,Tue,2019-05-14,20:45,Almere City,,1–2,,Cambuur,2569.0,Yanmar Stadion,,Match Report,Leg 2 of 2; Cambuur won,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,ADO Den Haag,3.2,6–2,2.6,Willem II,13128.0,Cars Jeans Stadion,Richard Martens,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,Utrecht,2.3,3–1,1.3,Heerenveen,18646.0,Stadion Galgenwaard,Christiaan Bax,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,De Graafschap,1.1,1–4,2.9,Ajax,12600.0,Stadion De Vijverberg,Danny Makkelie,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,NAC Breda,1.0,0–0,1.2,Zwolle,14216.0,Rat Verlegh Stadion,Jochem Kamphuis,Match Report,,19,N1
Regular season,33.0,Wed,2019-05-15,19:30,PSV Eindhoven,2.8,3–1,0.6,Heracles Almelo,34200.0,Philips Stadion,Bas Nijhuis,Match Report,,19,N1
