Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
5.0,Wed,2019-09-25,21:00,SPAL,1.0,1–3,2.2,Lecce,13292.0,Stadio Paolo Mazza,Gianluca Rocchi,Match Report,,20,I1
5.0,Wed,2019-09-25,21:00,Parma,1.7,1–0,0.5,Sassuolo,14569.0,Stadio Ennio Tardini,Livio Marinelli,Match Report,,20,I1
5.0,Thu,2019-09-26,21:00,Torino,1.2,2–1,2.8,Milan,23997.0,Stadio Olimpico di Torino,Marco Guida,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
6.0,Sat,2019-09-28,15:00,Juventus,2.0,2–0,0.2,SPAL,38995.0,Allianz Stadium,Marco Piccinini,Match Report,,20,I1
6.0,Sat,2019-09-28,18:00,Sampdoria,1.1,1–3,2.2,Inter,23694.0,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Match Report,,20,I1
6.0,Sat,2019-09-28,20:45,Sassuolo,0.5,1–4,2.3,Atalanta,11604.0,Mapei Stadium - Città del Tricolore,Paolo Valeri,Match Report,,20,I1
6.0,Sun,2019-09-29,12:30,Napoli,2.0,2–1,1.1,Brescia,45770.0,Stadio San Paolo,Gianluca Manganiello,Match Report,,20,I1
6.0,Sun,2019-09-29,15:00,Udinese,0.7,1–0,1.3,Bologna,21361.0,Dacia Arena,Antonio Giua,Match Report,,20,I1
6.0,Sun,2019-09-29,15:00,Lecce,0.7,0–1,2.1,Roma,26044.0,Stadio Comunale Via Del Mare,Rosario Abisso,Match Report,,20,I1
6.0,Sun,2019-09-29,15:00,Lazio,1.4,4–0,0.9,Genoa,26000.0,Stadio Olimpico,Luca Pairetto,Match Report,,20,I1
6.0,Sun,2019-09-29,18:00,Cagliari,1.8,1–1,1.6,Hellas Verona,15846.0,Sardegna Arena,Manuel Volpi,Match Report,,20,I1
6.0,Sun,2019-09-29,20:45,Milan,0.6,1–3,2.5,Fiorentina,48367.0,Stadio Giuseppe Meazza,Piero Giacomelli,Match Report,,20,I1
6.0,Mon,2019-09-30,20:45,Parma,3.6,3–2,2.2,Torino,15001.0,Stadio Ennio Tardini,Federico La Penna,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
7.0,Sat,2019-10-05,15:00,SPAL,1.2,1–0,0.4,Parma,11776.0,Stadio Paolo Mazza,Marco Guida,Match Report,,20,I1
7.0,Sat,2019-10-05,18:00,Hellas Verona,0.7,2–0,0.8,Sampdoria,17787.0,Stadio Marc'Antonio Bentegodi,Michael Fabbri,Match Report,,20,I1
7.0,Sat,2019-10-05,20:45,Genoa,1.6,1–2,1.6,Milan,22486.0,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,,20,I1
7.0,Sun,2019-10-06,12:30,Fiorentina,1.1,1–0,0.9,Udinese,37963.0,Stadio Artemio Franchi,Alessandro Prontera,Match Report,,20,I1
7.0,Sun,2019-10-06,15:00,Bologna,3.2,2–2,1.8,Lazio,22052.0,Stadio Renato Dall'Ara,Daniele Orsato,Match Report,,20,I1
7.0,Sun,2019-10-06,15:00,Roma,1.7,1–1,1.1,Cagliari,34385.0,Stadio Olimpico,Davide Massa,Match Report,,20,I1
7.0,Sun,2019-10-06,15:00,Atalanta,3.4,3–1,1.3,Lecce,20771.0,Stadio Atleti Azzurri d'Italia,Marco Di Bello,Match Report,,20,I1
7.0,Sun,2019-10-06,18:00,Torino,0.6,0–0,0.9,Napoli,24343.0,Stadio Olimpico di Torino,Daniele Doveri,Match Report,,20,I1
7.0,Sun,2019-10-06,20:45,Inter,1.6,1–2,1.5,Juventus,75923.0,Stadio Giuseppe Meazza,Gianluca Rocchi,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
8.0,Sat,2019-10-19,15:00,Lazio,2.9,3–3,2.6,Atalanta,30000.0,Stadio Olimpico,Gianluca Rocchi,Match Report,,20,I1
8.0,Sat,2019-10-19,18:00,Napoli,2.4,2–0,1.7,Hellas Verona,38686.0,Stadio San Paolo,Marco Piccinini,Match Report,,20,I1
8.0,Sat,2019-10-19,20:45,Juventus,2.0,2–1,0.9,Bologna,40461.0,Allianz Stadium,Massimiliano Irrati,Match Report,,20,I1
8.0,Sun,2019-10-20,12:30,Sassuolo,0.7,3–4,2.6,Inter,17935.0,Mapei Stadium - Città del Tricolore,Piero Giacomelli,Match Report,,20,I1
8.0,Sun,2019-10-20,15:00,Udinese,1.7,1–0,0.6,Torino,24049.0,Dacia Arena,Rosario Abisso,Match Report,,20,I1
8.0,Sun,2019-10-20,15:00,Cagliari,1.0,2–0,0.7,SPAL,15713.0,Sardegna Arena,Daniele Chiffi,Match Report,,20,I1
8.0,Sun,2019-10-20,15:00,Sampdoria,0.6,0–0,0.5,Roma,20211.0,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,,20,I1
8.0,Sun,2019-10-20,18:00,Parma,2.2,5–1,1.5,Genoa,15299.0,Stadio Ennio Tardini,Paolo Valeri,Match Report,,20,I1
8.0,Sun,2019-10-20,20:45,Milan,1.8,2–2,1.4,Lecce,48703.0,Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,,20,I1
8.0,Mon,2019-10-21,21:00,Brescia,0.5,0–0,0.8,Fiorentina,16000.0,Stadio Mario Rigamonti,Giampaolo Calvarese,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
9.0,Fri,2019-10-25,20:45,Hellas Verona,1.3,0–1,1.4,Sassuolo,11453.0,Stadio Marc'Antonio Bentegodi,Luca Pairetto,Match Report,,20,I1
9.0,Sat,2019-10-26,15:00,Lecce,1.1,1–1,3.6,Juventus,26591.0,Stadio Comunale Via Del Mare,Paolo Valeri,Match Report,,20,I1
9.0,Sat,2019-10-26,18:00,Inter,2.5,2–2,1.0,Parma,67076.0,Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,,20,I1
9.0,Sat,2019-10-26,20:45,Genoa,1.1,3–1,1.2,Brescia,20949.0,Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,,20,I1
9.0,Sun,2019-10-27,12:30,Bologna,1.9,2–1,0.6,Sampdoria,24099.0,Stadio Renato Dall'Ara,Daniele Doveri,Match Report,,20,I1
9.0,Sun,2019-10-27,15:00,SPAL,0.7,1–1,0.8,Napoli,14726.0,Stadio Paolo Mazza,Federico La Penna,Match Report,,20,I1
9.0,Sun,2019-10-27,15:00,Atalanta,5.4,7–1,0.4,Udinese,18677.0,Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,,20,I1
9.0,Sun,2019-10-27,15:00,Torino,1.2,1–1,0.5,Cagliari,21213.0,Stadio Olimpico di Torino,Michael Fabbri,Match Report,,20,I1
9.0,Sun,2019-10-27,18:00,Roma,1.1,2–1,0.6,Milan,44333.0,Stadio Olimpico,Daniele Orsato,Match Report,,20,I1
9.0,Sun,2019-10-27,20:45,Fiorentina,0.6,1–2,2.1,Lazio,33281.0,Stadio Artemio Franchi,Marco Guida,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
10.0,Tue,2019-10-29,19:00,Parma,1.4,0–1,0.3,Hellas Verona,14638.0,Stadio Ennio Tardini,Gianluca Manganiello,Match Report,,20,I1
10.0,Tue,2019-10-29,21:00,Brescia,1.8,1–2,0.8,Inter,16500.0,Stadio Mario Rigamonti,Michael Fabbri,Match Report,,20,I1
10.0,Wed,2019-10-30,19:00,Napoli,2.7,2–2,1.8,Atalanta,30061.0,Stadio San Paolo,Piero Giacomelli,Match Report,,20,I1
10.0,Wed,2019-10-30,21:00,Juventus,2.7,2–1,0.4,Genoa,38732.0,Allianz Stadium,Antonio Giua,Match Report,,20,I1
10.0,Wed,2019-10-30,21:00,Lazio,2.1,4–0,0.8,Torino,25000.0,Stadio Olimpico,Daniele Orsato,Match Report,,20,I1
10.0,Wed,2019-10-30,21:00,Sassuolo,0.8,1–2,1.0,Fiorentina,11863.0,Mapei Stadium - Città del Tricolore,Maurizio Mariani,Match Report,,20,I1
10.0,Wed,2019-10-30,21:00,Udinese,0.7,0–4,3.2,Roma,23854.0,Dacia Arena,Massimiliano Irrati,Match Report,,20,I1
10.0,Wed,2019-10-30,21:00,Sampdoria,1.6,1–1,1.0,Lecce,18685.0,Stadio Comunale Luigi Ferraris,Davide Massa,Match Report,,20,I1
10.0,Wed,2019-10-30,21:00,Cagliari,1.2,3–2,1.1,Bologna,16076.0,Sardegna Arena,Juan Sacchi,Match Report,,20,I1
10.0,Thu,2019-10-31,21:00,Milan,2.0,1–0,0.5,SPAL,46475.0,Stadio Giuseppe Meazza,Marco Piccinini,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
11.0,Sat,2019-11-02,15:00,Roma,2.2,2–1,1.7,Napoli,34502.0,Stadio Olimpico,Gianluca Rocchi,Match Report,,20,I1
11.0,Sat,2019-11-02,18:00,Bologna,0.5,1–2,2.3,Inter,28498.0,Stadio Renato Dall'Ara,Federico La Penna,Match Report,,20,I1
11.0,Sat,2019-11-02,20:45,Torino,0.4,0–1,1.2,Juventus,26664.0,Stadio Olimpico di Torino,Daniele Doveri,Match Report,,20,I1
11.0,Sun,2019-11-03,12:30,Atalanta,1.2,0–2,0.9,Cagliari,18617.0,Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,,20,I1
11.0,Sun,2019-11-03,15:00,Hellas Verona,0.9,2–1,0.9,Brescia,16525.0,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Match Report,,20,I1
11.0,Sun,2019-11-03,15:00,Genoa,1.2,1–3,1.4,Udinese,20030.0,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Match Report,,20,I1
11.0,Sun,2019-11-03,15:00,Lecce,0.4,2–2,2.2,Sassuolo,22087.0,Stadio Comunale Via Del Mare,Riccardo Ros,Match Report,,20,I1
11.0,Sun,2019-11-03,18:00,Fiorentina,1.4,1–1,0.7,Parma,32479.0,Stadio Artemio Franchi,Luca Pairetto,Match Report,,20,I1
11.0,Sun,2019-11-03,20:45,Milan,0.8,1–2,1.0,Lazio,41000.0,Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,,20,I1
11.0,Mon,2019-11-04,20:45,SPAL,0.6,0–1,0.8,Sampdoria,11617.0,Stadio Paolo Mazza,Daniele Chiffi,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
12.0,Fri,2019-11-08,20:45,Sassuolo,2.2,3–1,0.6,Bologna,13184.0,Mapei Stadium - Città del Tricolore,Marco Piccinini,Match Report,,20,I1
12.0,Sat,2019-11-09,15:00,Brescia,0.6,0–4,3.3,Torino,13500.0,Stadio Mario Rigamonti,Marco Guida,Match Report,,20,I1
12.0,Sat,2019-11-09,18:00,Inter,2.4,2–1,1.3,Hellas Verona,66202.0,Stadio Giuseppe Meazza,Paolo Valeri,Match Report,,20,I1
12.0,Sat,2019-11-09,20:45,Napoli,1.3,0–0,1.2,Genoa,22947.0,Stadio San Paolo,Giampaolo Calvarese,Match Report,,20,I1
12.0,Sun,2019-11-10,12:30,Cagliari,2.8,5–2,1.0,Fiorentina,16316.0,Sardegna Arena,Federico La Penna,Match Report,,20,I1
12.0,Sun,2019-11-10,15:00,Udinese,1.7,0–0,2.1,SPAL,21621.0,Dacia Arena,Davide Massa,Match Report,,20,I1
12.0,Sun,2019-11-10,15:00,Sampdoria,1.1,0–0,0.6,Atalanta,19799.0,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,,20,I1
12.0,Sun,2019-11-10,15:00,Lazio,3.8,4–2,2.5,Lecce,35000.0,Stadio Olimpico,Gianluca Manganiello,Match Report,,20,I1
12.0,Sun,2019-11-10,18:00,Parma,0.9,2–0,0.8,Roma,18532.0,Stadio Ennio Tardini,Michael Fabbri,Match Report,,20,I1
12.0,Sun,2019-11-10,20:45,Juventus,1.0,1–0,0.8,Milan,40478.0,Allianz Stadium,Fabio Maresca,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
13.0,Sat,2019-11-23,15:00,Atalanta,2.7,1–3,1.2,Juventus,20899.0,Stadio Atleti Azzurri d'Italia,Gianluca Rocchi,Match Report,,20,I1
13.0,Sat,2019-11-23,18:00,Milan,0.9,1–1,1.2,Napoli,61658.0,Stadio Giuseppe Meazza,Daniele Orsato,Match Report,,20,I1
13.0,Sat,2019-11-23,20:45,Torino,0.6,0–3,1.4,Inter,26059.0,Stadio Olimpico di Torino,Fabio Maresca,Match Report,,20,I1
13.0,Sun,2019-11-24,12:30,Bologna,0.9,2–2,1.3,Parma,21419.0,Stadio Renato Dall'Ara,Rosario Abisso,Match Report,,20,I1
13.0,Sun,2019-11-24,15:00,Hellas Verona,1.4,1–0,0.8,Fiorentina,22581.0,Stadio Marc'Antonio Bentegodi,Antonio Giua,Match Report,,20,I1
13.0,Sun,2019-11-24,15:00,Sassuolo,1.0,1–2,0.9,Lazio,10000.0,Mapei Stadium - Città del Tricolore,Daniele Chiffi,Match Report,,20,I1
13.0,Sun,2019-11-24,15:00,Roma,2.2,3–0,0.4,Brescia,33695.0,Stadio Olimpico,Marco Di Bello,Match Report,,20,I1
13.0,Sun,2019-11-24,18:00,Sampdoria,2.2,2–1,0.3,Udinese,17031.0,Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,,20,I1
13.0,Mon,2019-11-25,15:00,Lecce,3.4,2–2,1.0,Cagliari,21435.0,Stadio Comunale Via Del Mare,Maurizio Mariani,Match Report,,20,I1
13.0,Mon,2019-11-25,20:45,SPAL,2.5,1–1,1.5,Genoa,12423.0,Stadio Paolo Mazza,Piero Giacomelli,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
14.0,Sat,2019-11-30,15:00,Brescia,1.2,0–3,2.7,Atalanta,14000.0,Stadio Mario Rigamonti,Daniele Doveri,Match Report,,20,I1
14.0,Sat,2019-11-30,18:00,Genoa,1.0,0–1,1.4,Torino,20000.0,Stadio Comunale Luigi Ferraris,Davide Massa,Match Report,,20,I1
14.0,Sat,2019-11-30,20:45,Fiorentina,1.5,0–1,1.1,Lecce,33912.0,Stadio Artemio Franchi,Marco Piccinini,Match Report,,20,I1
14.0,Sun,2019-12-01,12:30,Juventus,4.6,2–2,0.7,Sassuolo,40597.0,Allianz Stadium,Federico La Penna,Match Report,,20,I1
14.0,Sun,2019-12-01,15:00,Lazio,2.9,3–0,0.7,Udinese,20000.0,Stadio Olimpico,Marco Di Bello,Match Report,,20,I1
14.0,Sun,2019-12-01,15:00,Parma,0.3,0–1,1.8,Milan,18431.0,Stadio Ennio Tardini,Paolo Valeri,Match Report,,20,I1
14.0,Sun,2019-12-01,15:00,Inter,1.9,2–1,1.2,SPAL,61221.0,Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,,20,I1
14.0,Sun,2019-12-01,18:00,Napoli,2.1,1–2,1.2,Bologna,26012.0,Stadio San Paolo,Fabrizio Pasqua,Match Report,,20,I1
14.0,Sun,2019-12-01,20:45,Hellas Verona,1.0,1–3,1.6,Roma,17405.0,Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,,20,I1
14.0,Mon,2019-12-02,20:45,Cagliari,0.8,4–3,1.3,Sampdoria,15658.0,Sardegna Arena,Gianluca Aureliano,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
15.0,Fri,2019-12-06,20:45,Inter,1.5,0–0,0.2,Roma,67008.0,Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,,20,I1
15.0,Sat,2019-12-07,15:00,Atalanta,2.4,3–2,0.9,Hellas Verona,19335.0,Stadio Atleti Azzurri d'Italia,Paolo Valeri,Match Report,,20,I1
15.0,Sat,2019-12-07,18:00,Udinese,0.5,1–1,1.1,Napoli,20405.0,Dacia Arena,Maurizio Mariani,Match Report,,20,I1
15.0,Sat,2019-12-07,20:45,Lazio,3.0,3–1,1.6,Juventus,65000.0,Stadio Olimpico,Michael Fabbri,Match Report,,20,I1
15.0,Sun,2019-12-08,12:30,Lecce,1.1,2–2,2.2,Genoa,21740.0,Stadio Comunale Via Del Mare,Gianluca Rocchi,Match Report,,20,I1
15.0,Sun,2019-12-08,15:00,SPAL,2.2,0–1,1.9,Brescia,12442.0,Stadio Paolo Mazza,Daniele Orsato,Match Report,,20,I1
15.0,Sun,2019-12-08,15:00,Sassuolo,1.8,2–2,0.5,Cagliari,12666.0,Mapei Stadium - Città del Tricolore,Luca Pairetto,Match Report,,20,I1
15.0,Sun,2019-12-08,15:00,Torino,0.9,2–1,1.9,Fiorentina,19955.0,Stadio Olimpico di Torino,Piero Giacomelli,Match Report,,20,I1
15.0,Sun,2019-12-08,18:00,Sampdoria,2.0,0–1,0.6,Parma,19516.0,Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,,20,I1
15.0,Sun,2019-12-08,20:45,Bologna,1.4,2–3,2.3,Milan,23707.0,Stadio Renato Dall'Ara,Daniele Chiffi,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
16.0,Sat,2019-12-14,15:00,Brescia,3.6,3–0,1.3,Lecce,13131.0,Stadio Mario Rigamonti,Massimiliano Irrati,Match Report,,20,I1
16.0,Sat,2019-12-14,18:30,Napoli,2.2,1–2,1.2,Parma,25000.0,Stadio San Paolo,Marco Di Bello,Match Report,,20,I1
16.0,Sat,2019-12-14,20:45,Genoa,1.0,0–1,0.3,Sampdoria,30658.0,Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,,20,I1
16.0,Sun,2019-12-15,12:30,Hellas Verona,2.4,3–3,1.6,Torino,14612.0,Stadio Marc'Antonio Bentegodi,Federico La Penna,Match Report,,20,I1
16.0,Sun,2019-12-15,15:00,Bologna,1.3,2–1,2.4,Atalanta,21277.0,Stadio Renato Dall'Ara,Davide Massa,Match Report,,20,I1
16.0,Sun,2019-12-15,15:00,Milan,2.2,0–0,1.0,Sassuolo,58005.0,Stadio Giuseppe Meazza,Gianluca Manganiello,Match Report,,20,I1
16.0,Sun,2019-12-15,15:00,Juventus,1.6,3–1,1.4,Udinese,39127.0,Allianz Stadium,Fabrizio Pasqua,Match Report,,20,I1
16.0,Sun,2019-12-15,18:00,Roma,3.3,3–1,1.1,SPAL,34761.0,Stadio Olimpico,Antonio Giua,Match Report,,20,I1
16.0,Sun,2019-12-15,20:45,Fiorentina,0.7,1–1,0.8,Inter,37537.0,Stadio Artemio Franchi,Maurizio Mariani,Match Report,,20,I1
16.0,Mon,2019-12-16,20:45,Cagliari,1.5,1–2,2.0,Lazio,16299.0,Sardegna Arena,Fabio Maresca,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
17.0,Wed,2019-12-18,18:55,Sampdoria,0.7,1–2,0.9,Juventus,23136.0,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
7.0,Wed,2019-12-18,20:45,Brescia,1.5,0–2,0.6,Sassuolo,14574.0,Stadio Mario Rigamonti,Marco Di Bello,Match Report,,20,I1
,,,,,,,,,,,,,,20,I1
17.0,Fri,2019-12-20,20:45,Fiorentina,1.6,1–4,1.7,Roma,3305.0,Stadio Artemio Franchi,Daniele Orsato,Match Report,,20,I1
17.0,Sat,2019-12-21,15:00,Udinese,2.0,2–1,0.7,Cagliari,19822.0,Dacia Arena,Marco Piccinini,Match Report,,20,I1
17.0,Sat,2019-12-21,18:00,Inter,2.5,4–0,0.7,Genoa,57490.0,Stadio Giuseppe Meazza,Luca Pairetto,Match Report,,20,I1
17.0,Sat,2019-12-21,20:45,Torino,1.4,1–2,1.0,SPAL,18553.0,Stadio Olimpico di Torino,Michael Fabbri,Match Report,,20,I1
17.0,Sun,2019-12-22,12:30,Atalanta,2.1,5–0,0.4,Milan,20940.0,Stadio Atleti Azzurri d'Italia,Federico La Penna,Match Report,,20,I1
17.0,Sun,2019-12-22,15:00,Lecce,1.3,2–3,4.1,Bologna,24178.0,Stadio Comunale Via Del Mare,Rosario Abisso,Match Report,,20,I1
