Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,2.0,Sat,2020-09-19,21:00,Rayo Vallecano,2–1,Sabadell,,Estadio del Rayo Vallecano,Daniel Trujillo,Match Report,,21,SP2
Regular season,2.0,Sun,2020-09-20,12:00,Lugo,2–1,Leganés,,Estadio Anxo Carro,Daniel Ocón,Match Report,,21,SP2
Regular season,2.0,Sun,2020-09-20,16:00,Espanyol,0–0,Mallorca,,RCDE Stadium,Dámaso Arcediano,Match Report,,21,SP2
Regular season,2.0,Sun,2020-09-20,18:15,Cartagena,0–1,Sporting Gijón,,Estadio Municipal Cartagonova,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,2.0,Sun,2020-09-20,18:15,Albacete,0–2,Ponferradina,,Estadio Carlos Belmonte,Francisco Hernández,Match Report,,21,SP2
Regular season,2.0,Sun,2020-09-20,19:30,Las Palmas,3–3,Fuenlabrada,,Estadio de Gran Canaria,Rubén Ávalos,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,3.0,Sat,2020-09-26,16:00,Zaragoza,2–2,Las Palmas,,Estadio de la Romareda,Javier Villanueva,Match Report,,21,SP2
Regular season,3.0,Sat,2020-09-26,18:15,Sporting Gijón,2–0,Girona,,Estadio Municipal El Molinón,Alejandro Muñíz,Match Report,,21,SP2
Regular season,3.0,Sat,2020-09-26,18:15,UD Logroñés,1–1,Castellón,,Estadio Nuevo Municipal Las Gaunas,Iosu Galech,Match Report,,21,SP2
Regular season,3.0,Sat,2020-09-26,18:15,Málaga,1–0,Alcorcón,,Estadio La Rosaleda,Juan Pulido,Match Report,,21,SP2
Regular season,3.0,Sat,2020-09-26,20:30,Fuenlabrada,1–0,Albacete,,Estadio Fernando Torres,Luis Milla,Match Report,,21,SP2
Regular season,3.0,Sun,2020-09-27,12:00,Lugo,0–2,Almería,,Estadio Anxo Carro,Aitor Gorostegui,Match Report,,21,SP2
Regular season,3.0,Sun,2020-09-27,16:00,Mallorca,1–0,Sabadell,,Iberostar Estadi,Álvaro Moreno,Match Report,,21,SP2
Regular season,3.0,Sun,2020-09-27,17:15,Tenerife,1–2,CD Mirandés,,Estadio Heliodoro Rodríguez Lopéz,David Gálvez,Match Report,,21,SP2
Regular season,3.0,Sun,2020-09-27,18:15,Ponferradina,3–0,Rayo Vallecano,,Estadio El Toralín,Eduardo Prieto,Match Report,,21,SP2
Regular season,3.0,Sun,2020-09-27,18:15,Oviedo,0–2,Espanyol,,Estadio Nuevo Carlos Tartiere,Gorka Sagues,Match Report,,21,SP2
Regular season,3.0,Sun,2020-09-27,20:30,Leganés,3–1,Cartagena,,Estadio Municipal de Butarque,Saúl Ais,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,4.0,Sat,2020-10-03,16:00,CD Mirandés,0–1,Ponferradina,,Estadio Municipal de Anduva,Daniel Ocón,Match Report,,21,SP2
Regular season,4.0,Sat,2020-10-03,16:00,Alcorcón,0–3,Zaragoza,,Estadio Santo Domingo,Daniel Trujillo,Match Report,Match awarded to Zaragoza,21,SP2
Regular season,4.0,Sat,2020-10-03,18:15,Albacete,1–1,Oviedo,,Estadio Carlos Belmonte,Rafael Sánchez,Match Report,,21,SP2
Regular season,4.0,Sat,2020-10-03,18:15,Mallorca,2–0,Tenerife,,Iberostar Estadi,José López,Match Report,,21,SP2
Regular season,4.0,Sat,2020-10-03,19:30,Las Palmas,2–1,UD Logroñés,,Estadio de Gran Canaria,Jon González,Match Report,,21,SP2
Regular season,4.0,Sat,2020-10-03,21:00,Rayo Vallecano,4–0,Málaga,,Estadio del Rayo Vallecano,Dámaso Arcediano,Match Report,,21,SP2
Regular season,4.0,Sun,2020-10-04,12:00,Girona,0–1,Fuenlabrada,,Estadi Municipal de Montilivi,Oliver De La Fuente,Match Report,,21,SP2
Regular season,4.0,Sun,2020-10-04,16:00,Sabadell,0–1,Espanyol,,Estadi de la Nova Creu Alta,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,4.0,Sun,2020-10-04,18:15,Almería,0–1,Sporting Gijón,,Estadio de los Juegos Mediterráneos,Rubén Ávalos,Match Report,,21,SP2
Regular season,4.0,Sun,2020-10-04,18:15,Castellón,2–0,Leganés,,Nou Estadi Castalia,Iñaki Bikandi,Match Report,,21,SP2
Regular season,4.0,Sun,2020-10-04,20:30,Cartagena,2–1,Lugo,,Estadio Municipal Cartagonova,Francisco Hernández,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,5.0,Sat,2020-10-10,13:00,Sabadell,0–2,CD Mirandés,,Estadi de la Nova Creu Alta,Iosu Galech,Match Report,,21,SP2
Regular season,5.0,Sat,2020-10-10,16:00,Espanyol,1–0,Alcorcón,,RCDE Stadium,Eduardo Prieto,Match Report,,21,SP2
Regular season,5.0,Sat,2020-10-10,16:00,UD Logroñés,1–0,Almería,,Estadio Nuevo Municipal Las Gaunas,Oliver De La Fuente,Match Report,,21,SP2
Regular season,5.0,Sat,2020-10-10,17:30,Tenerife,1–0,Rayo Vallecano,,Estadio Heliodoro Rodríguez Lopéz,Javier Villanueva,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,12:00,Fuenlabrada,1–1,Castellón,,Estadio Fernando Torres,Aitor Gorostegui,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,12:00,Lugo,0–1,Mallorca,,Estadio Anxo Carro,David Gálvez,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,16:00,Leganés,0–1,Girona,,Estadio Municipal de Butarque,Juan Pulido,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,16:00,Málaga,0–0,Las Palmas,,Estadio La Rosaleda,Saúl Ais,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,18:00,Zaragoza,1–0,Albacete,,Estadio de la Romareda,Alejandro Muñíz,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,18:30,Ponferradina,0–2,Cartagena,,Estadio El Toralín,Álvaro Moreno,Match Report,,21,SP2
Regular season,5.0,Sun,2020-10-11,21:00,Oviedo,1–0,Sporting Gijón,,Estadio Nuevo Carlos Tartiere,Luis Milla,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,6.0,Sat,2020-10-17,16:00,Albacete,3–0,Sabadell,,Estadio Carlos Belmonte,Saúl Ais,Match Report,,21,SP2
Regular season,6.0,Sat,2020-10-17,17:15,Las Palmas,2–0,Almería,,Estadio de Gran Canaria,Iñaki Bikandi,Match Report,,21,SP2
Regular season,6.0,Sat,2020-10-17,18:15,Cartagena,1–1,Fuenlabrada,,Estadio Municipal Cartagonova,Daniel Ocón,Match Report,,21,SP2
Regular season,6.0,Sat,2020-10-17,20:30,UD Logroñés,0–1,Leganés,,Estadio Nuevo Municipal Las Gaunas,Ignacio Iglesias,Match Report,,21,SP2
Regular season,6.0,Sat,2020-10-17,20:30,Castellón,0–1,Lugo,,Nou Estadi Castalia,Rubén Ávalos,Match Report,,21,SP2
Regular season,6.0,Sun,2020-10-18,16:00,Rayo Vallecano,1–0,Espanyol,,Estadio del Rayo Vallecano,José López,Match Report,,21,SP2
Regular season,6.0,Sun,2020-10-18,18:15,CD Mirandés,0–0,Mallorca,,Estadio Municipal de Anduva,Rafael Sánchez,Match Report,,21,SP2
Regular season,6.0,Sun,2020-10-18,18:15,Zaragoza,1–2,Málaga,,Estadio de la Romareda,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,6.0,Sun,2020-10-18,20:30,Girona,1–0,Oviedo,,Estadi Municipal de Montilivi,Daniel Trujillo,Match Report,,21,SP2
Regular season,6.0,Sun,2020-10-18,21:00,Sporting Gijón,1–1,Tenerife,,Estadio Municipal El Molinón,Dámaso Arcediano,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,7.0,Wed,2020-10-21,16:30,Espanyol,2–0,CD Mirandés,,RCDE Stadium,Álvaro Moreno,Match Report,,21,SP2
Regular season,7.0,Wed,2020-10-21,18:00,Las Palmas,2–1,Castellón,,Estadio de Gran Canaria,Oliver De La Fuente,Match Report,,21,SP2
Regular season,7.0,Wed,2020-10-21,19:00,Lugo,3–0,Girona,,Estadio Anxo Carro,Iosu Galech,Match Report,,21,SP2
Regular season,7.0,Wed,2020-10-21,19:00,Ponferradina,1–0,Tenerife,,Estadio El Toralín,Aitor Gorostegui,Match Report,,21,SP2
Regular season,7.0,Wed,2020-10-21,21:30,Almería,1–1,Cartagena,,Estadio de los Juegos Mediterráneos,David Gálvez,Match Report,,21,SP2
Regular season,7.0,Wed,2020-10-21,21:30,Fuenlabrada,0–0,UD Logroñés,,Estadio Fernando Torres,Javier Villanueva,Match Report,,21,SP2
Regular season,7.0,Thu,2020-10-22,16:30,Leganés,1–0,Zaragoza,,Estadio Municipal de Butarque,Luis Milla,Match Report,,21,SP2
Regular season,7.0,Thu,2020-10-22,19:00,Oviedo,0–0,Rayo Vallecano,,Estadio Nuevo Carlos Tartiere,Alejandro Muñíz,Match Report,,21,SP2
Regular season,7.0,Thu,2020-10-22,19:00,Mallorca,0–0,Albacete,,Iberostar Estadi,Juan Pulido,Match Report,,21,SP2
Regular season,7.0,Thu,2020-10-22,21:30,Málaga,1–0,Sporting Gijón,,Estadio La Rosaleda,Eduardo Prieto,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,8.0,Sat,2020-10-24,18:15,UD Logroñés,2–3,Lugo,,Estadio Nuevo Municipal Las Gaunas,Rafael Sánchez,Match Report,,21,SP2
Regular season,8.0,Sat,2020-10-24,18:15,Cartagena,3–0,Las Palmas,,Estadio Municipal Cartagonova,Rubén Ávalos,Match Report,,21,SP2
Regular season,8.0,Sat,2020-10-24,20:30,Castellón,0–1,Girona,,Nou Estadi Castalia,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,8.0,Sat,2020-10-24,20:30,Almería,3–0,Fuenlabrada,,Estadio de los Juegos Mediterráneos,Saúl Ais,Match Report,,21,SP2
Regular season,8.0,Sun,2020-10-25,16:00,Sporting Gijón,2–1,Ponferradina,,Estadio Municipal El Molinón,José López,Match Report,,21,SP2
Regular season,8.0,Sun,2020-10-25,17:15,Tenerife,0–0,Espanyol,,Estadio Heliodoro Rodríguez Lopéz,Jon González,Match Report,,21,SP2
Regular season,8.0,Sun,2020-10-25,18:15,Leganés,2–1,Oviedo,,Estadio Municipal de Butarque,Dámaso Arcediano,Match Report,,21,SP2
Regular season,8.0,Sun,2020-10-25,20:30,Málaga,1–1,CD Mirandés,,Estadio La Rosaleda,Iñaki Bikandi,Match Report,,21,SP2
Regular season,8.0,Sun,2020-10-25,20:30,Albacete,2–1,Rayo Vallecano,,Estadio Carlos Belmonte,Daniel Trujillo,Match Report,,21,SP2
Regular season,8.0,Sun,2020-10-25,21:00,Zaragoza,0–0,Sabadell,,Estadio de la Romareda,Javier Villanueva,Match Report,,21,SP2
Regular season,8.0,Mon,2020-10-26,18:00,Alcorcón,0–2,Mallorca,,Estadio Santo Domingo,Daniel Ocón,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,9.0,Tue,2020-10-27,19:00,Girona,2–1,Cartagena,,Estadi Municipal de Montilivi,Javier Villanueva,Match Report,,21,SP2
Regular season,9.0,Wed,2020-10-28,19:00,Castellón,1–2,Almería,,Nou Estadi Castalia,Eduardo Prieto,Match Report,,21,SP2
Regular season,9.0,Wed,2020-10-28,19:00,Albacete,1–1,Las Palmas,,Estadio Carlos Belmonte,David Gálvez,Match Report,,21,SP2
Regular season,9.0,Wed,2020-10-28,19:00,Espanyol,2–0,Ponferradina,,RCDE Stadium,Luis Milla,Match Report,,21,SP2
Regular season,9.0,Wed,2020-10-28,21:30,Oviedo,2–3,UD Logroñés,,Estadio Nuevo Carlos Tartiere,Iosu Galech,Match Report,,21,SP2
Regular season,9.0,Thu,2020-10-29,16:30,Alcorcón,1–2,Sporting Gijón,,Estadio Santo Domingo,Alejandro Muñíz,Match Report,,21,SP2
Regular season,9.0,Thu,2020-10-29,18:00,Tenerife,1–1,Lugo,,Estadio Heliodoro Rodríguez Lopéz,Francisco Hernández,Match Report,,21,SP2
Regular season,9.0,Thu,2020-10-29,19:00,CD Mirandés,1–0,Zaragoza,,Estadio Municipal de Anduva,Aitor Gorostegui,Match Report,,21,SP2
Regular season,9.0,Thu,2020-10-29,19:00,Mallorca,3–1,Málaga,,Iberostar Estadi,Oliver De La Fuente,Match Report,,21,SP2
Regular season,9.0,Thu,2020-10-29,21:30,Rayo Vallecano,2–0,Fuenlabrada,,Estadio del Rayo Vallecano,Juan Pulido,Match Report,,21,SP2
Regular season,9.0,Thu,2020-10-29,21:30,Sabadell,1–0,Leganés,,Estadi de la Nova Creu Alta,Daniel Trujillo,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,10.0,Sat,2020-10-31,16:00,Cartagena,3–1,Albacete,,Estadio Municipal Cartagonova,Álvaro Moreno,Match Report,,21,SP2
Regular season,10.0,Sat,2020-10-31,17:15,Las Palmas,1–2,Oviedo,,Estadio de Gran Canaria,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,10.0,Sun,2020-11-01,14:00,Leganés,1–0,CD Mirandés,,Estadio Municipal de Butarque,Jon González,Match Report,,21,SP2
Regular season,10.0,Sun,2020-11-01,16:00,Zaragoza,0–0,Mallorca,,Estadio de la Romareda,José López,Match Report,,21,SP2
Regular season,10.0,Sun,2020-11-01,18:15,Fuenlabrada,1–1,Tenerife,,Estadio Fernando Torres,Rubén Ávalos,Match Report,,21,SP2
Regular season,10.0,Sun,2020-11-01,18:15,Ponferradina,0–3,Sabadell,,Estadio El Toralín,Rafael Sánchez,Match Report,,21,SP2
Regular season,10.0,Sun,2020-11-01,20:30,Lugo,1–0,Rayo Vallecano,,Estadio Anxo Carro,Oliver De La Fuente,Match Report,,21,SP2
Regular season,10.0,Sun,2020-11-01,21:00,Almería,0–0,Girona,,Estadio de los Juegos Mediterráneos,Dámaso Arcediano,Match Report,,21,SP2
Regular season,10.0,Mon,2020-11-02,16:00,UD Logroñés,1–0,Alcorcón,,Estadio Nuevo Municipal Las Gaunas,Iñaki Bikandi,Match Report,,21,SP2
Regular season,10.0,Mon,2020-11-02,18:15,Sporting Gijón,1–0,Castellón,,Estadio Municipal El Molinón,Iosu Galech,Match Report,,21,SP2
Regular season,10.0,Mon,2020-11-02,21:00,Málaga,0–3,Espanyol,,Estadio La Rosaleda,Saúl Ais,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,1.0,Wed,2020-11-04,19:00,Zaragoza,2–2,Girona,,Estadio de la Romareda,Francisco Hernández,Match Report,,21,SP2
Regular season,1.0,Thu,2020-11-05,19:00,Sabadell,1–2,Almería,,Estadi de la Nova Creu Alta,Iosu Galech,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,6.0,Thu,2020-11-05,19:00,Alcorcón,0–1,Ponferradina,,Estadio Santo Domingo,Jon González,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,11.0,Fri,2020-11-06,21:00,Albacete,0–0,Leganés,,Estadio Carlos Belmonte,Eduardo Prieto,Match Report,,21,SP2
Regular season,11.0,Sat,2020-11-07,16:00,Cartagena,0–1,UD Logroñés,,Estadio Municipal Cartagonova,Aitor Gorostegui,Match Report,,21,SP2
Regular season,11.0,Sat,2020-11-07,18:15,CD Mirandés,1–0,Sporting Gijón,,Estadio Municipal de Anduva,Rubén Ávalos,Match Report,,21,SP2
Regular season,11.0,Sat,2020-11-07,21:00,Espanyol,2–1,Lugo,,RCDE Stadium,David Gálvez,Match Report,,21,SP2
Regular season,11.0,Sun,2020-11-08,14:00,Sabadell,1–2,Málaga,,Estadi de la Nova Creu Alta,Juan Pulido,Match Report,,21,SP2
Regular season,11.0,Sun,2020-11-08,16:00,Alcorcón,0–3,Fuenlabrada,,Estadio Santo Domingo,Iosu Galech,Match Report,,21,SP2
Regular season,11.0,Sun,2020-11-08,16:00,Rayo Vallecano,0–1,Almería,,Estadio del Rayo Vallecano,Javier Villanueva,Match Report,,21,SP2
Regular season,11.0,Sun,2020-11-08,18:15,Oviedo,4–0,Castellón,,Estadio Nuevo Carlos Tartiere,José López,Match Report,,21,SP2
Regular season,11.0,Sun,2020-11-08,18:15,Mallorca,3–0,Ponferradina,,Iberostar Estadi,Francisco Hernández,Match Report,,21,SP2
Regular season,11.0,Sun,2020-11-08,19:30,Tenerife,1–0,Zaragoza,,Estadio Heliodoro Rodríguez Lopéz,Alejandro Muñíz,Match Report,,21,SP2
Regular season,11.0,Mon,2020-11-09,21:00,Girona,1–1,Las Palmas,,Estadi Municipal de Montilivi,Luis Milla,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,12.0,Fri,2020-11-13,21:00,Zaragoza,1–2,Oviedo,,Estadio de la Romareda,Rubén Ávalos,Match Report,,21,SP2
Regular season,12.0,Sat,2020-11-14,14:00,Fuenlabrada,1–1,Espanyol,,Estadio Fernando Torres,Eduardo Prieto,Match Report,,21,SP2
Regular season,12.0,Sat,2020-11-14,16:15,Almería,2–1,CD Mirandés,,Estadio de los Juegos Mediterráneos,Rafael Sánchez,Match Report,,21,SP2
Regular season,12.0,Sat,2020-11-14,18:30,Lugo,1–0,Albacete,,Estadio Anxo Carro,Iñaki Bikandi,Match Report,,21,SP2
Regular season,12.0,Sat,2020-11-14,18:30,Girona,0–1,Mallorca,,Estadi Municipal de Montilivi,Jon González,Match Report,,21,SP2
Regular season,12.0,Sun,2020-11-15,14:00,Leganés,1–0,Alcorcón,,Estadio Municipal de Butarque,Gorka Sagues,Match Report,,21,SP2
Regular season,12.0,Sun,2020-11-15,16:15,Ponferradina,1–1,Málaga,,Estadio El Toralín,Alejandro Muñíz,Match Report,,21,SP2
Regular season,12.0,Sun,2020-11-15,18:30,UD Logroñés,1–0,Sabadell,,Estadio Nuevo Municipal Las Gaunas,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,12.0,Sun,2020-11-15,18:30,Castellón,2–1,Cartagena,,Nou Estadi Castalia,Oliver De La Fuente,Match Report,,21,SP2
Regular season,12.0,Sun,2020-11-15,21:00,Las Palmas,1–0,Tenerife,,Estadio de Gran Canaria,Dámaso Arcediano,Match Report,,21,SP2
Regular season,12.0,Mon,2020-11-16,21:00,Sporting Gijón,1–1,Rayo Vallecano,,Estadio Municipal El Molinón,Saúl Ais,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,13.0,Fri,2020-11-20,19:00,Alcorcón,1–0,Lugo,,Estadio Santo Domingo,Luis Milla,Match Report,,21,SP2
Regular season,13.0,Fri,2020-11-20,21:00,Espanyol,1–2,Girona,,RCDE Stadium,José López,Match Report,,21,SP2
Regular season,13.0,Sat,2020-11-21,14:00,Málaga,1–2,Leganés,,Estadio La Rosaleda,Oliver De La Fuente,Match Report,,21,SP2
Regular season,13.0,Sat,2020-11-21,16:00,CD Mirandés,4–1,Cartagena,,Estadio Municipal de Anduva,Iosu Galech,Match Report,,21,SP2
Regular season,13.0,Sat,2020-11-21,18:15,Rayo Vallecano,2–1,Castellón,,Estadio del Rayo Vallecano,Francisco Hernández,Match Report,,21,SP2
Regular season,13.0,Sat,2020-11-21,20:30,Oviedo,1–1,Fuenlabrada,,Estadio Nuevo Carlos Tartiere,Jon González,Match Report,,21,SP2
Regular season,13.0,Sun,2020-11-22,14:00,Sabadell,3–1,Las Palmas,,Estadi de la Nova Creu Alta,Álvaro Moreno,Match Report,,21,SP2
Regular season,13.0,Sun,2020-11-22,16:00,Mallorca,0–0,Sporting Gijón,,Iberostar Estadi,David Gálvez,Match Report,,21,SP2
Regular season,13.0,Sun,2020-11-22,17:15,Tenerife,0–1,UD Logroñés,,Estadio Heliodoro Rodríguez Lopéz,Gorka Sagues,Match Report,,21,SP2
Regular season,13.0,Sun,2020-11-22,21:00,Ponferradina,2–1,Zaragoza,,Estadio El Toralín,Javier Villanueva,Match Report,,21,SP2
Regular season,13.0,Mon,2020-11-23,21:00,Albacete,1–2,Almería,,Estadio Carlos Belmonte,Juan Pulido,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,14.0,Tue,2020-11-24,19:00,Girona,0–1,Málaga,,Estadi Municipal de Montilivi,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,14.0,Tue,2020-11-24,19:00,Castellón,0–2,Alcorcón,,Nou Estadi Castalia,Jon González,Match Report,,21,SP2
Regular season,14.0,Tue,2020-11-24,21:30,Lugo,0–0,Oviedo,,Estadio Anxo Carro,Eduardo Prieto,Match Report,,21,SP2
Regular season,14.0,Wed,2020-11-25,18:00,Las Palmas,0–2,CD Mirandés,,Estadio de Gran Canaria,Saúl Ais,Match Report,,21,SP2
Regular season,14.0,Wed,2020-11-25,19:00,Sporting Gijón,3–1,Sabadell,,Estadio Municipal El Molinón,Francisco Hernández,Match Report,,21,SP2
Regular season,14.0,Wed,2020-11-25,19:00,Zaragoza,1–2,Rayo Vallecano,,Estadio de la Romareda,Iosu Galech,Match Report,,21,SP2
Regular season,14.0,Wed,2020-11-25,21:30,Fuenlabrada,1–1,Ponferradina,,Estadio Fernando Torres,Rafael Sánchez,Match Report,,21,SP2
Regular season,14.0,Wed,2020-11-25,21:30,Cartagena,1–2,Mallorca,,Estadio Municipal Cartagonova,Rubén Ávalos,Match Report,,21,SP2
Regular season,14.0,Thu,2020-11-26,19:00,Leganés,2–0,Espanyol,,Estadio Municipal de Butarque,Alejandro Muñíz,Match Report,,21,SP2
Regular season,14.0,Thu,2020-11-26,19:00,UD Logroñés,2–0,Albacete,,Estadio Nuevo Municipal Las Gaunas,Oliver De La Fuente,Match Report,,21,SP2
Regular season,14.0,Thu,2020-11-26,21:30,Almería,2–0,Tenerife,,Estadio de los Juegos Mediterráneos,Álvaro Moreno,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,15.0,Fri,2020-11-27,19:00,Alcorcón,1–0,Girona,,Estadio Santo Domingo,Iñaki Bikandi,Match Report,,21,SP2
Regular season,15.0,Fri,2020-11-27,21:00,Málaga,2–2,Lugo,,Estadio La Rosaleda,Dámaso Arcediano,Match Report,,21,SP2
Regular season,15.0,Sat,2020-11-28,16:00,Sabadell,1–2,Fuenlabrada,,Estadi de la Nova Creu Alta,Luis Milla,Match Report,,21,SP2
Regular season,15.0,Sat,2020-11-28,18:15,Rayo Vallecano,0–0,Cartagena,,Estadio del Rayo Vallecano,Daniel Ocón,Match Report,,21,SP2
Regular season,15.0,Sat,2020-11-28,20:30,CD Mirandés,1–1,Castellón,,Estadio Municipal de Anduva,Gorka Sagues,Match Report,,21,SP2
Regular season,15.0,Sun,2020-11-29,14:00,Albacete,0–2,Tenerife,,Estadio Carlos Belmonte,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
Regular season,15.0,Sun,2020-11-29,16:00,Espanyol,2–0,Zaragoza,,RCDE Stadium,Juan Pulido,Match Report,,21,SP2
Regular season,15.0,Sun,2020-11-29,18:15,Ponferradina,3–2,Leganés,,Estadio El Toralín,José López,Match Report,,21,SP2
Regular season,15.0,Sun,2020-11-29,18:15,Mallorca,4–0,UD Logroñés,,Iberostar Estadi,Álvaro Moreno,Match Report,,21,SP2
Regular season,15.0,Sun,2020-11-29,20:00,Las Palmas,3–2,Sporting Gijón,,Estadio de Gran Canaria,Javier Villanueva,Match Report,,21,SP2
Regular season,15.0,Mon,2020-11-30,21:00,Oviedo,1–2,Almería,,Estadio Nuevo Carlos Tartiere,David Gálvez,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,16.0,Tue,2020-12-01,19:00,Fuenlabrada,0–2,Málaga,,Estadio Fernando Torres,Iosu Galech,Match Report,,21,SP2
Regular season,16.0,Tue,2020-12-01,21:30,Girona,1–0,CD Mirandés,,Estadi Municipal de Montilivi,Francisco Hernández,Match Report,,21,SP2
Regular season,16.0,Wed,2020-12-02,19:00,Cartagena,1–3,Espanyol,,Estadio Municipal Cartagonova,Dámaso Arcediano,Match Report,,21,SP2
Regular season,16.0,Wed,2020-12-02,19:00,UD Logroñés,1–2,Ponferradina,,Estadio Nuevo Municipal Las Gaunas,Saúl Ais,Match Report,,21,SP2
Regular season,16.0,Wed,2020-12-02,19:00,Leganés,1–0,Rayo Vallecano,,Estadio Municipal de Butarque,Eduardo Prieto,Match Report,,21,SP2
Regular season,16.0,Wed,2020-12-02,21:00,Castellón,1–0,Zaragoza,,Nou Estadi Castalia,Daniel Ocón,Match Report,,21,SP2
Regular season,16.0,Wed,2020-12-02,21:30,Lugo,1–1,Las Palmas,,Estadio Anxo Carro,Jon González,Match Report,,21,SP2
Regular season,16.0,Thu,2020-12-03,18:00,Tenerife,1–2,Sabadell,,Estadio Heliodoro Rodríguez Lopéz,Oliver De La Fuente,Match Report,,21,SP2
Regular season,16.0,Thu,2020-12-03,19:00,Oviedo,1–1,Alcorcón,,Estadio Nuevo Carlos Tartiere,Rafael Sánchez,Match Report,,21,SP2
Regular season,16.0,Thu,2020-12-03,19:00,Almería,0–1,Mallorca,,Estadio de los Juegos Mediterráneos,Alejandro Muñíz,Match Report,,21,SP2
Regular season,16.0,Thu,2020-12-03,21:30,Sporting Gijón,0–0,Albacete,,Estadio Municipal El Molinón,Rubén Ávalos,Match Report,,21,SP2
,,,,,,,,,,,,,21,SP2
Regular season,17.0,Sat,2020-12-05,14:00,Rayo Vallecano,2–1,UD Logroñés,,Estadio del Rayo Vallecano,Iñaki Bikandi,Match Report,,21,SP2
Regular season,17.0,Sat,2020-12-05,16:00,Ponferradina,0–0,Las Palmas,,Estadio El Toralín,Miguel Ángel Ortiz Arias,Match Report,,21,SP2
