Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
18.0,Sat,2019-01-19,18:00,Sporting CP,0.8,2–1,1.0,Moreirense,30121.0,Estádio José Alvalade,Rui Costa,Match Report,,19,P1
18.0,Sat,2019-01-19,19:30,Santa Clara,1.2,0–1,0.8,Marítimo,3139.0,Estádio de São Miguel,Hélder Malheiro,Match Report,,19,P1
18.0,Sun,2019-01-20,15:00,Aves,1.3,2–1,0.5,Vitória Setúbal,1617.0,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,,19,P1
18.0,Sun,2019-01-20,17:30,Boavista,0.8,0–2,1.5,Portimonense,4145.0,Estádio do Bessa Século XXI,Manuel Mota,Match Report,,19,P1
18.0,Sun,2019-01-20,20:00,Rio Ave,1.0,0–0,0.7,Feirense,2052.0,Estádio do Rio Ave Futebol Clube,João Pinheiro,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
19.0,Mon,2019-01-28,17:00,Marítimo,0.9,0–2,1.6,Rio Ave,5420.0,Estádio dos Barreiros,Hugo Miguel,Match Report,,19,P1
19.0,Mon,2019-01-28,19:00,Tondela,0.3,0–2,2.5,Aves,1478.0,Estádio João Cardoso,Vitor Ferreira Fernandes,Match Report,,19,P1
19.0,Mon,2019-01-28,19:00,Moreirense,1.3,2–1,0.7,Nacional,1329.0,P.D. Comendador Joaquim de Almeida Freit...,Manuel Mota,Match Report,,19,P1
19.0,Mon,2019-01-28,21:15,Feirense,0.4,1–2,1.7,Vitória,3014.0,Estádio Marcolino de Castro,Nuno Almeida,Match Report,,19,P1
19.0,Tue,2019-01-29,19:00,Benfica,3.1,5–1,1.7,Boavista,41352.0,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,,19,P1
19.0,Tue,2019-01-29,19:00,Portimonense,0.7,0–1,1.0,Chaves,2163.0,Estádio do Portimonense SC,André Narciso,Match Report,,19,P1
19.0,Tue,2019-01-29,21:15,Braga,1.3,1–0,1.2,Santa Clara,6933.0,Estádio Municipal de Braga,João Santos Capela,Match Report,,19,P1
19.0,Wed,2019-01-30,19:00,Vitória Setúbal,1.3,1–1,1.9,Sporting CP,5098.0,Estádio do Bonfim,Hélder Malheiro,Match Report,,19,P1
19.0,Wed,2019-01-30,21:15,Porto,1.5,3–0,0.6,B-SAD,21808.0,Estádio Do Dragão,Luís Godinho,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
20.0,Fri,2019-02-01,20:30,Rio Ave,0.7,2–2,1.4,Tondela,1159.0,Estádio do Rio Ave Futebol Clube,João Santos Capela,Match Report,,19,P1
20.0,Sat,2019-02-02,15:30,Chaves,0.8,1–0,0.6,Marítimo,2477.0,Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,Match Report,,19,P1
20.0,Sat,2019-02-02,18:00,Boavista,1.3,2–0,0.3,Feirense,4056.0,Estádio do Bessa Século XXI,Hugo Miguel,Match Report,,19,P1
20.0,Sat,2019-02-02,20:30,Aves,0.3,0–2,1.9,Braga,2175.0,Estádio Clube Desportivo das Aves,Hélder Malheiro,Match Report,,19,P1
20.0,Sun,2019-02-03,14:00,Santa Clara,3.7,2–1,1.5,Portimonense,2321.0,Estádio de São Miguel,Vitor Ferreira Fernandes,Match Report,,19,P1
20.0,Sun,2019-02-03,15:00,Nacional,0.7,0–0,1.0,Vitória Setúbal,1675.0,Estádio da Madeira,João Pinto,Match Report,,19,P1
20.0,Sun,2019-02-03,17:30,Sporting CP,1.5,2–4,3.2,Benfica,45503.0,Estádio José Alvalade,Artur Soares Dias,Match Report,,19,P1
20.0,Sun,2019-02-03,20:00,Vitória,0.3,0–0,2.2,Porto,25110.0,Estádio Dom Afonso Henriques,Rui Costa,Match Report,,19,P1
20.0,Mon,2019-02-04,20:15,B-SAD,1.1,0–1,0.6,Moreirense,298.0,Estádio Nacional,Cláudio Ruivo Pereira,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
21.0,Fri,2019-02-08,20:30,Moreirense,1.2,1–1,1.7,Porto,3941.0,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,,19,P1
21.0,Sat,2019-02-09,15:30,Marítimo,0.4,0–1,1.1,Aves,6307.0,Estádio dos Barreiros,Rui Costa,Match Report,,19,P1
21.0,Sat,2019-02-09,18:00,Portimonense,0.7,0–1,1.4,Rio Ave,2495.0,Estádio do Portimonense SC,Hélder Malheiro,Match Report,,19,P1
21.0,Sat,2019-02-09,20:30,Tondela,1.2,1–0,0.4,Vitória,2410.0,Estádio João Cardoso,Manuel Oliveira,Match Report,,19,P1
21.0,Sun,2019-02-10,15:00,Braga,2.7,2–1,0.9,Chaves,17362.0,Estádio Municipal de Braga,Hugo Miguel,Match Report,,19,P1
21.0,Sun,2019-02-10,15:00,Boavista,2.5,1–0,0.4,Santa Clara,4072.0,Estádio do Bessa Século XXI,Artur Soares Dias,Match Report,,19,P1
21.0,Sun,2019-02-10,17:30,Benfica,5.8,10–0,0.2,Nacional,54810.0,Estádio do Sport Lisboa e Benfica,Nuno Almeida,Match Report,,19,P1
21.0,Sun,2019-02-10,20:00,Feirense,1.4,1–3,1.1,Sporting CP,4114.0,Estádio Marcolino de Castro,Manuel Mota,Match Report,,19,P1
21.0,Mon,2019-02-11,20:15,Vitória Setúbal,0.3,0–0,0.4,B-SAD,2471.0,Estádio do Bonfim,João Santos Capela,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
22.0,Fri,2019-02-15,20:30,Rio Ave,1.6,1–2,1.5,Santa Clara,2343.0,Estádio do Rio Ave Futebol Clube,Vitor Ferreira Fernandes,Match Report,,19,P1
22.0,Sat,2019-02-16,15:30,Nacional,2.5,4–0,0.3,Feirense,2654.0,Estádio da Madeira,João Pinheiro,Match Report,,19,P1
22.0,Sat,2019-02-16,18:00,Vitória,2.6,2–0,0.5,Portimonense,16341.0,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,,19,P1
22.0,Sat,2019-02-16,20:30,Porto,2.1,2–0,0.1,Vitória Setúbal,41116.0,Estádio Do Dragão,Nuno Almeida,Match Report,,19,P1
22.0,Sun,2019-02-17,15:00,B-SAD,1.3,0–1,1.1,Marítimo,648.0,Estádio Nacional,António Nobre,Match Report,,19,P1
22.0,Sun,2019-02-17,15:00,Moreirense,1.9,2–0,0.3,Tondela,2090.0,P.D. Comendador Joaquim de Almeida Freit...,Rui Costa,Match Report,,19,P1
22.0,Sun,2019-02-17,17:30,Chaves,1.8,1–1,1.9,Boavista,4836.0,Estádio Municipal Eng. Manuel Branco Tei...,Manuel Oliveira,Match Report,,19,P1
22.0,Sun,2019-02-17,20:00,Sporting CP,2.5,3–0,0.2,Braga,27673.0,Estádio José Alvalade,Jorge de Sousa,Match Report,,19,P1
22.0,Mon,2019-02-18,20:15,Aves,0.9,0–3,1.4,Benfica,5159.0,Estádio Clube Desportivo das Aves,Hugo Miguel,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
23.0,Fri,2019-02-22,19:00,Braga,1.3,0–2,0.5,B-SAD,9054.0,Estádio Municipal de Braga,Nuno Almeida,Match Report,,19,P1
23.0,Fri,2019-02-22,21:15,Tondela,0.5,0–3,2.3,Porto,3963.0,Estádio João Cardoso,Luís Godinho,Match Report,,19,P1
23.0,Sat,2019-02-23,15:30,Feirense,0.7,1–3,0.8,Moreirense,3241.0,Estádio Marcolino de Castro,Manuel Oliveira,Match Report,,19,P1
23.0,Sat,2019-02-23,18:00,Portimonense,0.8,1–1,0.8,Aves,2850.0,Estádio do Portimonense SC,Jorge de Sousa,Match Report,,19,P1
23.0,Sat,2019-02-23,20:30,Vitória Setúbal,1.5,1–1,1.6,Vitória,2954.0,Estádio do Bonfim,Hugo Miguel,Match Report,,19,P1
23.0,Sun,2019-02-24,14:30,Santa Clara,1.0,2–0,1.2,Nacional,1896.0,Estádio de São Miguel,António Nobre,Match Report,,19,P1
23.0,Sun,2019-02-24,17:30,Boavista,1.7,1–0,1.3,Rio Ave,4649.0,Estádio do Bessa Século XXI,Fábio Costa,Match Report,,19,P1
23.0,Mon,2019-02-25,19:00,Marítimo,0.5,0–0,1.7,Sporting CP,9174.0,Estádio dos Barreiros,Tiago Martins,Match Report,,19,P1
23.0,Mon,2019-02-25,21:15,Benfica,3.7,4–0,0.5,Chaves,46897.0,Estádio do Sport Lisboa e Benfica,Manuel Mota,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
24.0,Fri,2019-03-01,20:30,Aves,1.7,2–0,0.1,Boavista,2710.0,Estádio Clube Desportivo das Aves,Nuno Almeida,Match Report,,19,P1
24.0,Sat,2019-03-02,15:30,Nacional,2.4,3–2,1.7,Tondela,2335.0,Estádio da Madeira,Hélder Malheiro,Match Report,,19,P1
24.0,Sat,2019-03-02,18:00,Moreirense,0.6,1–1,0.7,Vitória Setúbal,1868.0,P.D. Comendador Joaquim de Almeida Freit...,João Pinto,Match Report,,19,P1
24.0,Sat,2019-03-02,20:30,Porto,1.5,1–2,1.4,Benfica,49220.0,Estádio Do Dragão,Jorge de Sousa,Match Report,,19,P1
24.0,Sun,2019-03-03,15:00,B-SAD,2.4,4–0,0.4,Feirense,2241.0,Estádio Nacional,Luís Godinho,Match Report,,19,P1
24.0,Sun,2019-03-03,15:00,Chaves,1.1,0–0,0.2,Santa Clara,3570.0,Estádio Municipal Eng. Manuel Branco Tei...,Cláudio Ruivo Pereira,Match Report,,19,P1
24.0,Sun,2019-03-03,17:30,Rio Ave,0.6,1–2,1.4,Braga,3306.0,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,,19,P1
24.0,Sun,2019-03-03,20:00,Sporting CP,2.5,3–1,0.8,Portimonense,24907.0,Estádio José Alvalade,João Santos Capela,Match Report,,19,P1
24.0,Mon,2019-03-04,20:15,Vitória,2.3,1–0,0.9,Marítimo,15301.0,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
25.0,Fri,2019-03-08,20:30,Chaves,1.7,1–1,0.9,Rio Ave,2990.0,Estádio Municipal Eng. Manuel Branco Tei...,Rui Costa,Match Report,,19,P1
25.0,Sat,2019-03-09,15:30,Marítimo,1.9,3–2,1.4,Moreirense,5700.0,Estádio dos Barreiros,Hugo Miguel,Match Report,,19,P1
25.0,Sat,2019-03-09,18:00,Braga,1.5,1–0,1.4,Vitória,16778.0,Estádio Municipal de Braga,Luís Godinho,Match Report,,19,P1
25.0,Sat,2019-03-09,20:30,Boavista,1.4,1–2,2.2,Sporting CP,7628.0,Estádio do Bessa Século XXI,João Pinheiro,Match Report,,19,P1
25.0,Sun,2019-03-10,14:00,Santa Clara,0.7,0–0,0.3,Aves,3015.0,Estádio de São Miguel,Tiago Martins,Match Report,,19,P1
25.0,Sun,2019-03-10,15:00,Portimonense,4.2,5–1,0.6,Nacional,3066.0,Estádio do Portimonense SC,Vitor Ferreira Fernandes,Match Report,,19,P1
25.0,Sun,2019-03-10,17:30,Vitória Setúbal,0.7,0–0,0.5,Tondela,4094.0,Estádio do Bonfim,Fábio Costa,Match Report,,19,P1
25.0,Sun,2019-03-10,20:00,Feirense,0.6,1–2,1.3,Porto,5414.0,Estádio Marcolino de Castro,Artur Soares Dias,Match Report,,19,P1
25.0,Mon,2019-03-11,20:15,Benfica,1.0,2–2,0.9,B-SAD,52158.0,Estádio do Sport Lisboa e Benfica,João Santos Capela,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
26.0,Fri,2019-03-15,20:30,Sporting CP,1.0,1–0,0.6,Santa Clara,28129.0,Estádio José Alvalade,Manuel Oliveira,Match Report,,19,P1
26.0,Sat,2019-03-16,15:30,B-SAD,0.6,2–2,1.7,Portimonense,2219.0,Estádio Nacional,André Narciso,Match Report,,19,P1
26.0,Sat,2019-03-16,15:30,Vitória Setúbal,0.7,0–1,1.4,Braga,5717.0,Estádio do Bonfim,Manuel Mota,Match Report,,19,P1
26.0,Sat,2019-03-16,18:00,Vitória,2.5,3–1,1.1,Boavista,17985.0,Estádio Dom Afonso Henriques,Tiago Martins,Match Report,,19,P1
26.0,Sat,2019-03-16,20:30,Porto,3.7,3–0,0.0,Marítimo,46413.0,Estádio Do Dragão,João Santos Capela,Match Report,,19,P1
26.0,Sun,2019-03-17,15:00,Aves,1.3,0–1,1.0,Chaves,3491.0,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,,19,P1
26.0,Sun,2019-03-17,15:00,Nacional,1.1,0–1,0.3,Rio Ave,2373.0,Estádio da Madeira,António Nobre,Match Report,,19,P1
26.0,Sun,2019-03-17,17:30,Moreirense,0.5,0–4,1.6,Benfica,5510.0,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,,19,P1
26.0,Sun,2019-03-17,20:00,Tondela,1.4,1–1,1.1,Feirense,1871.0,Estádio João Cardoso,Jorge de Sousa,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
27.0,Fri,2019-03-29,20:30,Portimonense,2.5,0–2,1.0,Moreirense,2462.0,Estádio do Portimonense SC,João Pinheiro,Match Report,,19,P1
27.0,Sat,2019-03-30,15:30,Braga,1.5,2–3,2.7,Porto,20106.0,Estádio Municipal de Braga,Jorge de Sousa,Match Report,,19,P1
27.0,Sat,2019-03-30,18:00,Chaves,1.0,1–3,1.9,Sporting CP,6229.0,Estádio Municipal Eng. Manuel Branco Tei...,Manuel Mota,Match Report,,19,P1
27.0,Sat,2019-03-30,19:30,Santa Clara,0.9,1–0,0.5,Vitória,2601.0,Estádio de São Miguel,Hugo Miguel,Match Report,,19,P1
27.0,Sat,2019-03-30,20:30,Benfica,1.6,1–0,1.0,Tondela,56594.0,Estádio do Sport Lisboa e Benfica,Carlos Xistra,Match Report,,19,P1
27.0,Sun,2019-03-31,15:00,Marítimo,1.8,3–2,2.4,Nacional,8972.0,Estádio dos Barreiros,Luís Godinho,Match Report,,19,P1
27.0,Sun,2019-03-31,17:30,Rio Ave,0.9,0–2,2.8,Aves,4955.0,Estádio do Rio Ave Futebol Clube,Vitor Ferreira Fernandes,Match Report,,19,P1
27.0,Sun,2019-03-31,20:00,Boavista,2.3,2–0,0.2,B-SAD,10812.0,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,,19,P1
27.0,Mon,2019-04-01,20:15,Feirense,1.0,0–1,0.4,Vitória Setúbal,2632.0,Estádio Marcolino de Castro,Rui Costa,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
28.0,Fri,2019-04-05,20:30,Porto,1.9,2–0,0.2,Boavista,39129.0,Estádio Do Dragão,Rui Costa,Match Report,,19,P1
28.0,Sat,2019-04-06,15:30,Nacional,0.9,0–0,0.7,Aves,2367.0,Estádio da Madeira,Jorge de Sousa,Match Report,,19,P1
28.0,Sat,2019-04-06,15:30,B-SAD,0.2,1–1,1.4,Santa Clara,1509.0,Estádio Nacional,Carlos Xistra,Match Report,,19,P1
28.0,Sat,2019-04-06,18:00,Vitória,3.1,4–0,0.6,Chaves,12606.0,Estádio Dom Afonso Henriques,João Santos Capela,Match Report,,19,P1
28.0,Sat,2019-04-06,20:30,Moreirense,1.1,1–0,0.7,Braga,1502.0,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,,19,P1
28.0,Sun,2019-04-07,15:00,Vitória Setúbal,1.7,1–0,0.5,Marítimo,2702.0,Estádio do Bonfim,Manuel Oliveira,Match Report,,19,P1
28.0,Sun,2019-04-07,17:30,Feirense,0.8,1–4,3.0,Benfica,5449.0,Estádio Marcolino de Castro,João Pinheiro,Match Report,,19,P1
28.0,Sun,2019-04-07,20:00,Sporting CP,1.7,3–0,0.4,Rio Ave,26198.0,Estádio José Alvalade,Luís Godinho,Match Report,,19,P1
28.0,Mon,2019-04-08,20:15,Tondela,1.8,3–2,1.6,Portimonense,2066.0,Estádio João Cardoso,Tiago Martins,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
29.0,Fri,2019-04-12,20:30,Chaves,1.8,2–2,3.0,B-SAD,4280.0,Estádio Municipal Eng. Manuel Branco Tei...,Hélder Malheiro,Match Report,,19,P1
29.0,Sat,2019-04-13,14:30,Santa Clara,1.3,1–1,1.4,Moreirense,1277.0,Estádio de São Miguel,António Nobre,Match Report,,19,P1
29.0,Sat,2019-04-13,18:00,Portimonense,0.4,0–3,1.8,Porto,5989.0,Estádio do Portimonense SC,Fábio Costa,Match Report,,19,P1
29.0,Sat,2019-04-13,20:30,Aves,1.8,1–3,1.4,Sporting CP,2895.0,Estádio Clube Desportivo das Aves,Artur Soares Dias,Match Report,,19,P1
29.0,Sun,2019-04-14,15:00,Marítimo,0.8,2–0,1.3,Feirense,7331.0,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,,19,P1
29.0,Sun,2019-04-14,15:00,Rio Ave,1.5,2–1,1.3,Vitória,5739.0,Estádio do Rio Ave Futebol Clube,Manuel Oliveira,Match Report,,19,P1
29.0,Sun,2019-04-14,17:30,Braga,2.2,3–0,0.8,Tondela,10636.0,Estádio Municipal de Braga,Nuno Almeida,Match Report,,19,P1
29.0,Sun,2019-04-14,17:30,Boavista,1.7,1–0,0.6,Nacional,16302.0,Estádio do Bessa Século XXI,Hugo Miguel,Match Report,,19,P1
29.0,Sun,2019-04-14,20:00,Benfica,3.4,4–2,1.8,Vitória Setúbal,56463.0,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
30.0,Fri,2019-04-19,15:30,Tondela,1.0,1–0,2.8,Boavista,3398.0,Estádio João Cardoso,Artur Soares Dias,Match Report,,19,P1
30.0,Fri,2019-04-19,15:30,Vitória Setúbal,0.6,1–1,0.5,Portimonense,4167.0,Estádio do Bonfim,João Pinheiro,Match Report,,19,P1
30.0,Fri,2019-04-19,18:00,Nacional,0.1,0–1,2.0,Sporting CP,3804.0,Estádio da Madeira,Carlos Xistra,Match Report,,19,P1
30.0,Fri,2019-04-19,20:30,Vitória,1.7,0–2,2.2,Aves,12024.0,Estádio Dom Afonso Henriques,Manuel Mota,Match Report,,19,P1
30.0,Sat,2019-04-20,15:30,Moreirense,1.2,0–1,1.1,Chaves,1654.0,P.D. Comendador Joaquim de Almeida Freit...,Jorge de Sousa,Match Report,,19,P1
30.0,Sat,2019-04-20,15:30,B-SAD,1.1,1–3,3.3,Rio Ave,1523.0,Estádio Nacional,Nuno Almeida,Match Report,,19,P1
30.0,Sat,2019-04-20,18:00,Feirense,0.3,0–2,2.2,Braga,2157.0,Estádio Marcolino de Castro,Fábio Costa,Match Report,,19,P1
30.0,Sat,2019-04-20,20:30,Porto,1.9,1–0,0.4,Santa Clara,43911.0,Estádio Do Dragão,Manuel Oliveira,Match Report,,19,P1
30.0,Mon,2019-04-22,20:15,Benfica,2.5,6–0,0.1,Marítimo,52224.0,Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
31.0,Fri,2019-04-26,20:30,Rio Ave,1.0,2–2,1.4,Porto,7532.0,Estádio do Rio Ave Futebol Clube,Artur Soares Dias,Match Report,,19,P1
31.0,Sat,2019-04-27,14:30,Santa Clara,1.4,0–0,1.3,Vitória Setúbal,2417.0,Estádio de São Miguel,Carlos Xistra,Match Report,,19,P1
31.0,Sat,2019-04-27,15:30,Portimonense,1.7,1–0,0.4,Feirense,2540.0,Estádio do Portimonense SC,João Santos Capela,Match Report,,19,P1
31.0,Sat,2019-04-27,18:00,Sporting CP,2.5,2–0,0.7,Vitória,44107.0,Estádio José Alvalade,Rui Costa,Match Report,,19,P1
31.0,Sat,2019-04-27,20:30,Aves,2.7,3–0,0.6,B-SAD,2027.0,Estádio Clube Desportivo das Aves,Fábio Costa,Match Report,,19,P1
31.0,Sun,2019-04-28,15:00,Marítimo,1.0,2–0,0.6,Tondela,5873.0,Estádio dos Barreiros,Hugo Miguel,Match Report,,19,P1
31.0,Sun,2019-04-28,15:00,Chaves,2.4,4–1,1.6,Nacional,4045.0,Estádio Municipal Eng. Manuel Branco Tei...,Luís Godinho,Match Report,,19,P1
31.0,Sun,2019-04-28,17:30,Braga,1.3,1–4,4.5,Benfica,24046.0,Estádio Municipal de Braga,Tiago Martins,Match Report,,19,P1
31.0,Sun,2019-04-28,20:00,Boavista,1.5,3–1,0.6,Moreirense,12374.0,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
32.0,Fri,2019-05-03,20:30,Moreirense,1.2,1–2,1.0,Rio Ave,1193.0,P.D. Comendador Joaquim de Almeida Freit...,João Pinto,Match Report,,19,P1
32.0,Sat,2019-05-04,15:30,Marítimo,0.9,1–0,2.0,Braga,5753.0,Estádio dos Barreiros,Manuel Oliveira,Match Report,,19,P1
32.0,Sat,2019-05-04,15:30,Feirense,0.9,4–4,1.3,Chaves,2183.0,Estádio Marcolino de Castro,Manuel Mota,Match Report,,19,P1
32.0,Sat,2019-05-04,18:00,Benfica,3.6,5–1,1.9,Portimonense,60677.0,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,,19,P1
32.0,Sat,2019-05-04,20:30,Porto,2.8,4–0,0.2,Aves,40017.0,Estádio Do Dragão,Hugo Miguel,Match Report,,19,P1
32.0,Sun,2019-05-05,15:00,Tondela,2.0,1–3,2.5,Santa Clara,3916.0,Estádio João Cardoso,João Pinheiro,Match Report,,19,P1
32.0,Sun,2019-05-05,17:30,B-SAD,1.0,1–8,4.0,Sporting CP,5209.0,Estádio Nacional,João Santos Capela,Match Report,,19,P1
32.0,Sun,2019-05-05,20:00,Vitória,1.7,2–2,1.0,Nacional,13753.0,Estádio Dom Afonso Henriques,Jorge de Sousa,Match Report,,19,P1
32.0,Mon,2019-05-06,20:15,Vitória Setúbal,1.0,0–3,1.5,Boavista,5830.0,Estádio do Bonfim,Fábio Costa,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
33.0,Fri,2019-05-10,20:30,Aves,1.3,0–1,0.3,Moreirense,2468.0,Estádio Clube Desportivo das Aves,João Santos Capela,Match Report,,19,P1
33.0,Sat,2019-05-11,14:30,Santa Clara,2.4,4–4,2.2,Feirense,3746.0,Estádio de São Miguel,João Pinto,Match Report,,19,P1
33.0,Sat,2019-05-11,15:30,Portimonense,3.4,3–2,1.3,Marítimo,2921.0,Estádio do Portimonense SC,Cláudio Ruivo Pereira,Match Report,,19,P1
33.0,Sat,2019-05-11,18:00,Boavista,2.6,4–2,3.5,Braga,19592.0,Estádio do Bessa Século XXI,André Narciso,Match Report,,19,P1
33.0,Sat,2019-05-11,20:30,Sporting CP,2.7,1–1,2.0,Tondela,41665.0,Estádio José Alvalade,Tiago Martins,Match Report,,19,P1
33.0,Sun,2019-05-12,15:00,Chaves,1.1,1–2,1.3,Vitória Setúbal,7650.0,Estádio Municipal Eng. Manuel Branco Tei...,Artur Soares Dias,Match Report,,19,P1
33.0,Sun,2019-05-12,15:00,Vitória,3.0,5–1,0.9,B-SAD,14417.0,Estádio Dom Afonso Henriques,Hélder Malheiro,Match Report,,19,P1
33.0,Sun,2019-05-12,17:30,Nacional,0.8,0–4,2.9,Porto,4098.0,Estádio da Madeira,Carlos Xistra,Match Report,,19,P1
33.0,Sun,2019-05-12,20:00,Rio Ave,1.3,2–3,2.3,Benfica,8836.0,Estádio do Rio Ave Futebol Clube,Hugo Miguel,Match Report,,19,P1
,,,,,,,,,,,,,,19,P1
34.0,Thu,2019-05-16,18:30,B-SAD,1.4,3–0,0.8,Nacional,942.0,Estádio Nacional,Vitor Ferreira Fernandes,Match Report,,19,P1
34.0,Fri,2019-05-17,20:30,Braga,1.7,2–0,1.1,Portimonense,6541.0,Estádio Municipal de Braga,João Santos Capela,Match Report,,19,P1
34.0,Sat,2019-05-18,15:30,Marítimo,1.1,0–1,0.4,Boavista,4795.0,Estádio dos Barreiros,João Pinto,Match Report,,19,P1
34.0,Sat,2019-05-18,15:30,Feirense,0.8,2–1,1.7,Aves,1772.0,Estádio Marcolino de Castro,André Narciso,Match Report,,19,P1
34.0,Sat,2019-05-18,15:30,Vitória Setúbal,2.0,1–3,2.2,Rio Ave,6109.0,Estádio do Bonfim,Cláudio Ruivo Pereira,Match Report,,19,P1
34.0,Sat,2019-05-18,18:30,Porto,2.6,2–1,0.6,Sporting CP,39808.0,Estádio Do Dragão,Fábio Costa,Match Report,,19,P1
34.0,Sat,2019-05-18,18:30,Benfica,2.5,4–1,2.4,Santa Clara,64064.0,Estádio do Sport Lisboa e Benfica,Jorge de Sousa,Match Report,,19,P1
34.0,Sun,2019-05-19,17:30,Tondela,1.9,5–2,2.4,Chaves,4985.0,Estádio João Cardoso,João Pinheiro,Match Report,,19,P1
34.0,Sun,2019-05-19,20:00,Moreirense,1.3,1–3,2.4,Vitória,4185.0,P.D. Comendador Joaquim de Almeida Freit...,Carlos Xistra,Match Report,,19,P1
