Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,5.0,Fri,2017-09-08,18:30,Dresden,1–1,Greuther Fürth,28016.0,DDV-Stadion,Martin Thomsen,Match Report,,18,D2
Regular season,5.0,Sat,2017-09-09,13:00,Ingolstadt 04,1–2,Erzgebirge Aue,10176.0,Audi-Sportpark,Tobias Reichel,Match Report,,18,D2
Regular season,5.0,Sat,2017-09-09,13:00,Arminia,0–4,MSV Duisburg,18537.0,SchücoArena,Robert Kempter,Match Report,,18,D2
Regular season,5.0,Sat,2017-09-09,13:00,Holstein Kiel,2–1,Kaiserslautern,10318.0,Holstein-Stadion,Alexander Sather,Match Report,,18,D2
Regular season,5.0,Sun,2017-09-10,13:30,Darmstadt 98,1–2,Bochum,16000.0,Jonathan-Heimes-Stadion am Böllenfalltor,Benedikt Kempkes,Match Report,,18,D2
Regular season,5.0,Sun,2017-09-10,13:30,Düsseldorf,3–2,Union Berlin,26341.0,Merkur Spielarena,Aarne Aarnink,Match Report,,18,D2
Regular season,5.0,Sun,2017-09-10,13:30,Braunschweig,1–1,Sandhausen,19885.0,Eintracht-Stadion,Sven Jablonski,Match Report,,18,D2
Regular season,5.0,Mon,2017-09-11,20:30,Nürnberg,0–1,St. Pauli,27375.0,Max-Morlock-Stadion,Daniel Schlager,Match Report,,18,D2
,,,,,,,,,,,,,18,D2
Regular season,6.0,Fri,2017-09-15,18:30,Union Berlin,1–1,Braunschweig,21114.0,Stadion An der Alten Försterei,Sören Storks,Match Report,,18,D2
Regular season,6.0,Fri,2017-09-15,18:30,Erzgebirge Aue,0–3,Holstein Kiel,9000.0,Sparkassen-Erzgebirgsstadion,Tobias Stieler,Match Report,,18,D2
Regular season,6.0,Sat,2017-09-16,13:00,MSV Duisburg,1–6,Nürnberg,17788.0,Schauinsland-Reisen-Arena,Timo Gerach,Match Report,,18,D2
Regular season,6.0,Sat,2017-09-16,13:00,Sandhausen,1–0,Kaiserslautern,8103.0,Hardtwaldstadion,René Rohde,Match Report,,18,D2
Regular season,6.0,Sat,2017-09-16,13:00,St. Pauli,0–4,Ingolstadt 04,29380.0,Millerntor-Stadion,Robert Schröder,Match Report,,18,D2
