Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,18.0,Sat,2022-01-15,15:30,Boavista,1.4,1–1,0.5,Gil Vicente FC,3355.0,Estádio do Bessa Século XXI,Fábio Oliveira Melo,Match Report,,22,P1
Regular season,18.0,Sat,2022-01-15,18:00,Braga,0.9,0–1,0.4,Marítimo,5008.0,Estádio Municipal de Braga,Gustavo Correia,Match Report,,22,P1
Regular season,18.0,Sat,2022-01-15,18:00,Benfica,2.6,1–1,0.4,Moreirense,29188.0,Estádio do Sport Lisboa e Benfica,Rui Costa,Match Report,,22,P1
Regular season,18.0,Sun,2022-01-16,14:30,Santa Clara,2.5,2–2,1.0,Tondela,263.0,Estádio de São Miguel,Cláudio Ruivo Pereira,Match Report,,22,P1
Regular season,18.0,Sun,2022-01-16,18:00,Vizela,0.5,0–2,1.6,Sporting CP,3800.0,Estádio Do Vizela,Fábio Veríssimo,Match Report,,22,P1
Regular season,18.0,Sun,2022-01-16,18:30,Famalicão,0.9,0–0,0.5,Paços,4559.0,Estádio Municipal 22 de Junho,Hélder Malheiro,Match Report,,22,P1
Regular season,18.0,Sun,2022-01-16,20:30,B-SAD,0.3,1–4,3.6,Porto,6992.0,Estádio Nacional,Manuel Mota,Match Report,,22,P1
Regular season,18.0,Mon,2022-01-17,20:15,Portimonense,0.9,1–1,0.6,Vitória,729.0,Estádio do Portimonense SC,Hugo Miguel,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,19.0,Fri,2022-01-21,19:00,Arouca,1.4,0–2,2.6,Benfica,2387.0,Estádio Municipal de Arouca,Nuno Almeida,Match Report,,22,P1
Regular season,19.0,Fri,2022-01-21,21:15,Paços,1.1,1–1,1.8,Boavista,1215.0,Estádio da Capital do Móvel,Manuel Oliveira,Match Report,,22,P1
Regular season,19.0,Sat,2022-01-22,15:30,Moreirense,0.6,0–2,0.6,Santa Clara,1020.0,P.D. Comendador Joaquim de Almeida Freit...,Gustavo Correia,Match Report,,22,P1
Regular season,19.0,Sat,2022-01-22,18:00,Tondela,2.0,2–3,2.3,Vizela,829.0,Estádio João Cardoso,Hélder Malheiro,Match Report,,22,P1
Regular season,19.0,Sat,2022-01-22,20:30,Sporting CP,2.8,1–2,1.3,Braga,26989.0,Estádio José Alvalade,Hugo Miguel,Match Report,,22,P1
Regular season,19.0,Sun,2022-01-23,15:30,Vitória,2.1,3–1,0.6,Estoril,7745.0,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,,22,P1
Regular season,19.0,Sun,2022-01-23,15:30,Marítimo,2.2,1–1,1.5,B-SAD,3624.0,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,,22,P1
Regular season,19.0,Sun,2022-01-23,18:00,Gil Vicente FC,2.6,1–0,0.2,Portimonense,2233.0,Estádio Cidade de Barcelos,João Pinheiro,Match Report,,22,P1
Regular season,19.0,Sun,2022-01-23,20:30,Porto,3.4,3–1,0.9,Famalicão,23725.0,Estádio Do Dragão,Rui Costa,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,18.0,Thu,2022-01-27,20:15,Estoril,0.8,1–2,1.8,Arouca,458.0,Estádio António Coimbra da Mota,Manuel Oliveira,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,20.0,Sun,2022-01-30,15:30,Portimonense,1.8,1–2,0.6,Tondela,848.0,Estádio do Portimonense SC,João António Gonçalves,Match Report,,22,P1
Regular season,20.0,Sun,2022-01-30,15:30,Vizela,3.1,3–2,1.0,Vitória,4108.0,Estádio Do Vizela,Miguel Nogueira,Match Report,,22,P1
Regular season,20.0,Sun,2022-01-30,18:00,Braga,1.9,2–0,0.9,Moreirense,5621.0,Estádio Municipal de Braga,João Pinheiro,Match Report,,22,P1
Regular season,20.0,Sun,2022-01-30,20:30,Porto,2.1,2–1,1.0,Marítimo,22630.0,Estádio Do Dragão,Fábio Oliveira Melo,Match Report,,22,P1
Regular season,20.0,Mon,2022-01-31,19:00,Estoril,1.2,0–0,0.6,Paços,587.0,Estádio António Coimbra da Mota,Hugo Coelho,Match Report,,22,P1
Regular season,20.0,Mon,2022-01-31,21:15,Famalicão,0.2,0–0,0.6,Arouca,2760.0,Estádio Municipal 22 de Junho,Fábio Veríssimo,Match Report,,22,P1
Regular season,20.0,Tue,2022-02-01,19:15,Santa Clara,1.2,2–1,0.5,Boavista,252.0,Estádio de São Miguel,André Narciso,Match Report,,22,P1
Regular season,20.0,Wed,2022-02-02,19:00,Benfica,1.8,1–2,1.0,Gil Vicente FC,21979.0,Estádio do Sport Lisboa e Benfica,Artur Soares Dias,Match Report,,22,P1
Regular season,20.0,Wed,2022-02-02,20:45,B-SAD,0.5,1–4,2.2,Sporting CP,4463.0,Estádio Nacional,Gustavo Correia,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,21.0,Sat,2022-02-05,15:30,Marítimo,2.0,0–0,0.5,Estoril,4018.0,Estádio dos Barreiros,Cláudio Ruivo Pereira,Match Report,,22,P1
Regular season,21.0,Sat,2022-02-05,18:00,Paços,1.3,1–1,2.3,Portimonense,2243.0,Estádio da Capital do Móvel,Luís Godinho,Match Report,,22,P1
Regular season,21.0,Sat,2022-02-05,20:30,Vitória,1.6,2–1,0.8,Braga,15322.0,Estádio Dom Afonso Henriques,António Nobre,Match Report,,22,P1
Regular season,21.0,Sun,2022-02-06,15:30,Boavista,2.5,2–2,1.9,Vizela,4332.0,Estádio do Bessa Século XXI,Fábio Oliveira Melo,Match Report,,22,P1
Regular season,21.0,Sun,2022-02-06,15:30,Gil Vicente FC,1.0,2–2,1.0,Santa Clara,2955.0,Estádio Cidade de Barcelos,Manuel Oliveira,Match Report,,22,P1
Regular season,21.0,Sun,2022-02-06,18:00,Arouca,0.2,0–2,1.6,Porto,3753.0,Estádio Municipal de Arouca,Hélder Malheiro,Match Report,,22,P1
Regular season,21.0,Sun,2022-02-06,20:30,Sporting CP,1.5,2–0,1.2,Famalicão,25640.0,Estádio José Alvalade,André Narciso,Match Report,,22,P1
Regular season,21.0,Mon,2022-02-07,19:00,Tondela,1.5,1–3,2.1,Benfica,3973.0,Estádio João Cardoso,João Pinheiro,Match Report,,22,P1
Regular season,21.0,Mon,2022-02-07,21:15,Moreirense,2.3,4–1,0.2,B-SAD,1231.0,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,22.0,Fri,2022-02-11,20:15,Porto,1.5,2–2,1.3,Sporting CP,48350.0,Estádio Do Dragão,João Pinheiro,Match Report,,22,P1
Regular season,22.0,Sat,2022-02-12,15:30,Braga,1.9,2–1,0.4,Paços,7604.0,Estádio Municipal de Braga,Gustavo Correia,Match Report,,22,P1
Regular season,22.0,Sat,2022-02-12,18:00,Portimonense,2.0,1–1,1.4,Boavista,1167.0,Estádio do Portimonense SC,Cláudio Ruivo Pereira,Match Report,,22,P1
Regular season,22.0,Sat,2022-02-12,18:00,Benfica,2.8,2–1,0.9,Santa Clara,30905.0,Estádio do Sport Lisboa e Benfica,Hélder Malheiro,Match Report,,22,P1
Regular season,22.0,Sat,2022-02-12,20:30,Estoril,1.7,1–0,0.6,Tondela,1182.0,Estádio António Coimbra da Mota,Vitor Ferreira Fernandes,Match Report,,22,P1
Regular season,22.0,Sun,2022-02-13,15:30,Famalicão,2.4,5–0,0.4,Moreirense,2641.0,Estádio Municipal 22 de Junho,Tiago Martins,Match Report,,22,P1
Regular season,22.0,Sun,2022-02-13,18:00,B-SAD,1.0,1–0,1.5,Vitória,1089.0,Estádio Nacional,Rui Costa,Match Report,,22,P1
Regular season,22.0,Sun,2022-02-13,20:30,Vizela,1.3,0–1,1.2,Gil Vicente FC,2020.0,Estádio Do Vizela,Nuno Almeida,Match Report,,22,P1
Regular season,22.0,Mon,2022-02-14,20:15,Arouca,1.8,0–3,1.7,Marítimo,347.0,Estádio Municipal de Arouca,Miguel Nogueira,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,23.0,Fri,2022-02-18,20:15,Boavista,1.3,2–2,0.9,Benfica,7903.0,Estádio do Bessa Século XXI,Rui Costa,Match Report,,22,P1
Regular season,23.0,Sat,2022-02-19,15:30,Gil Vicente FC,1.0,2–0,0.4,B-SAD,2862.0,Estádio Cidade de Barcelos,João Pinheiro,Match Report,,22,P1
Regular season,23.0,Sat,2022-02-19,18:00,Paços,1.4,2–1,0.5,Vizela,3605.0,Estádio da Capital do Móvel,David Silva,Match Report,,22,P1
Regular season,23.0,Sat,2022-02-19,20:30,Vitória,1.5,1–3,1.9,Arouca,8865.0,Estádio Dom Afonso Henriques,Artur Soares Dias,Match Report,,22,P1
Regular season,23.0,Sun,2022-02-20,15:30,Marítimo,0.9,0–1,2.2,Famalicão,3940.0,Estádio dos Barreiros,João António Gonçalves,Match Report,,22,P1
Regular season,23.0,Sun,2022-02-20,18:00,Sporting CP,2.0,3–0,0.1,Estoril,35270.0,Estádio José Alvalade,Hélder Malheiro,Match Report,,22,P1
Regular season,23.0,Sun,2022-02-20,20:00,Moreirense,0.8,0–1,2.1,Porto,3688.0,P.D. Comendador Joaquim de Almeida Freit...,Luís Godinho,Match Report,,22,P1
Regular season,23.0,Sun,2022-02-20,20:45,Tondela,0.4,0–1,1.2,Braga,1061.0,Estádio João Cardoso,Tiago Martins,Match Report,,22,P1
Regular season,23.0,Mon,2022-02-21,19:15,Santa Clara,1.4,1–1,0.9,Portimonense,1203.0,Estádio de São Miguel,Manuel Mota,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,24.0,Fri,2022-02-25,20:15,B-SAD,0.8,0–2,2.3,Paços,1287.0,Estádio Nacional,Artur Soares Dias,Match Report,,22,P1
Regular season,24.0,Sat,2022-02-26,15:30,Famalicão,1.0,2–1,0.6,Tondela,4388.0,Estádio Municipal 22 de Junho,Hélder Malheiro,Match Report,,22,P1
Regular season,24.0,Sat,2022-02-26,18:00,Marítimo,0.2,1–1,1.7,Sporting CP,6221.0,Estádio dos Barreiros,Manuel Oliveira,Match Report,,22,P1
Regular season,24.0,Sat,2022-02-26,20:30,Arouca,1.2,1–1,2.4,Moreirense,1154.0,Estádio Municipal de Arouca,João Pinheiro,Match Report,,22,P1
Regular season,24.0,Sun,2022-02-27,15:30,Vizela,0.9,1–1,0.6,Portimonense,3895.0,Estádio Do Vizela,Luís Godinho,Match Report,,22,P1
Regular season,24.0,Sun,2022-02-27,18:00,Benfica,1.9,3–0,1.4,Vitória,39846.0,Estádio do Sport Lisboa e Benfica,André Narciso,Match Report,,22,P1
Regular season,24.0,Sun,2022-02-27,18:00,Estoril,1.1,2–3,1.3,Boavista,1948.0,Estádio António Coimbra da Mota,Hugo Coelho,Match Report,,22,P1
Regular season,24.0,Sun,2022-02-27,20:30,Porto,3.2,1–1,0.5,Gil Vicente FC,38430.0,Estádio Do Dragão,Manuel Mota,Match Report,,22,P1
Regular season,24.0,Mon,2022-02-28,20:15,Braga,1.3,0–0,1.1,Santa Clara,7695.0,Estádio Municipal de Braga,Vitor Ferreira Fernandes,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,25.0,Fri,2022-03-04,20:15,Gil Vicente FC,1.3,0–0,0.7,Estoril,3562.0,Estádio Cidade de Barcelos,André Narciso,Match Report,,22,P1
Regular season,25.0,Sat,2022-03-05,15:30,Boavista,0.7,1–1,1.9,Braga,5139.0,Estádio do Bessa Século XXI,Manuel Oliveira,Match Report,,22,P1
Regular season,25.0,Sat,2022-03-05,18:00,Portimonense,0.8,1–2,1.6,Benfica,3880.0,Estádio do Portimonense SC,Fábio Veríssimo,Match Report,,22,P1
Regular season,25.0,Sat,2022-03-05,20:30,Sporting CP,1.7,2–0,0.2,Arouca,25254.0,Estádio José Alvalade,António Nobre,Match Report,,22,P1
Regular season,25.0,Sun,2022-03-06,15:30,Moreirense,0.8,0–1,1.1,Marítimo,1632.0,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,,22,P1
Regular season,25.0,Sun,2022-03-06,18:00,Paços,1.0,2–4,3.4,Porto,6869.0,Estádio da Capital do Móvel,João Pinheiro,Match Report,,22,P1
Regular season,25.0,Sun,2022-03-06,19:30,Santa Clara,1.3,3–1,0.6,Vizela,1006.0,Estádio de São Miguel,Artur Soares Dias,Match Report,,22,P1
Regular season,25.0,Sun,2022-03-06,20:30,Vitória,1.5,2–1,0.5,Famalicão,9659.0,Estádio Dom Afonso Henriques,Luís Godinho,Match Report,,22,P1
Regular season,25.0,Mon,2022-03-07,20:15,Tondela,0.8,1–1,1.0,B-SAD,752.0,Estádio João Cardoso,Miguel Nogueira,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,26.0,Fri,2022-03-11,20:15,Benfica,3.2,1–1,1.3,Vizela,31546.0,Estádio do Sport Lisboa e Benfica,Manuel Oliveira,Match Report,,22,P1
Regular season,26.0,Sat,2022-03-12,15:30,Estoril,2.2,2–0,1.1,Portimonense,1378.0,Estádio António Coimbra da Mota,Artur Soares Dias,Match Report,,22,P1
Regular season,26.0,Sat,2022-03-12,15:30,Famalicão,0.9,0–0,0.4,Santa Clara,2790.0,Estádio Municipal 22 de Junho,Fábio Oliveira Melo,Match Report,,22,P1
Regular season,26.0,Sat,2022-03-12,18:00,Arouca,0.8,0–1,0.5,Paços,1108.0,Estádio Municipal de Arouca,Rui Costa,Match Report,,22,P1
Regular season,26.0,Sat,2022-03-12,20:30,B-SAD,1.6,0–0,1.1,Boavista,683.0,Estádio Nacional,Nuno Almeida,Match Report,,22,P1
Regular season,26.0,Sun,2022-03-13,15:30,Marítimo,0.4,0–1,1.3,Vitória,6727.0,Estádio dos Barreiros,Hugo Coelho,Match Report,,22,P1
Regular season,26.0,Sun,2022-03-13,18:00,Porto,4.6,4–0,0.4,Tondela,32609.0,Estádio Do Dragão,Gustavo Correia,Match Report,,22,P1
Regular season,26.0,Sun,2022-03-13,20:30,Braga,1.3,0–1,1.3,Gil Vicente FC,8092.0,Estádio Municipal de Braga,Luís Godinho,Match Report,,22,P1
Regular season,26.0,Mon,2022-03-14,20:15,Moreirense,0.5,0–2,2.1,Sporting CP,2821.0,P.D. Comendador Joaquim de Almeida Freit...,João Pinheiro,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,27.0,Fri,2022-03-18,20:15,Vizela,1.3,1–1,1.1,Famalicão,3449.0,Estádio Do Vizela,Luís Godinho,Match Report,,22,P1
Regular season,27.0,Sat,2022-03-19,15:30,Tondela,1.5,2–2,0.6,Arouca,2186.0,Estádio João Cardoso,João Pinheiro,Match Report,,22,P1
Regular season,27.0,Sat,2022-03-19,17:00,Santa Clara,1.0,0–0,0.3,B-SAD,1164.0,Estádio de São Miguel,David Silva,Match Report,,22,P1
Regular season,27.0,Sat,2022-03-19,20:30,Vitória,0.9,1–3,2.9,Sporting CP,16122.0,Estádio Dom Afonso Henriques,Fábio Veríssimo,Match Report,,22,P1
Regular season,27.0,Sun,2022-03-20,15:30,Paços,1.2,2–1,0.7,Moreirense,2740.0,Estádio da Capital do Móvel,Hélder Malheiro,Match Report,,22,P1
Regular season,27.0,Sun,2022-03-20,15:30,Gil Vicente FC,1.4,1–1,0.7,Marítimo,5406.0,Estádio Cidade de Barcelos,Cláudio Ruivo Pereira,Match Report,,22,P1
Regular season,27.0,Sun,2022-03-20,18:00,Benfica,2.2,2–1,1.3,Estoril,36768.0,Estádio do Sport Lisboa e Benfica,Nuno Almeida,Match Report,,22,P1
Regular season,27.0,Sun,2022-03-20,20:00,Portimonense,1.1,1–2,2.2,Braga,894.0,Estádio do Portimonense SC,Rui Costa,Match Report,,22,P1
Regular season,27.0,Sun,2022-03-20,20:45,Boavista,0.9,0–1,1.7,Porto,11251.0,Estádio do Bessa Século XXI,Artur Soares Dias,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,28.0,Fri,2022-04-01,20:15,Braga,1.6,3–2,2.1,Benfica,16073.0,Estádio Municipal de Braga,Luís Godinho,Match Report,,22,P1
Regular season,28.0,Sat,2022-04-02,15:30,B-SAD,1.4,2–0,1.3,Portimonense,1409.0,Estádio Nacional,Hélder Malheiro,Match Report,,22,P1
Regular season,28.0,Sat,2022-04-02,18:00,Estoril,1.4,1–2,0.8,Vizela,1796.0,Estádio António Coimbra da Mota,Hugo Silva,Match Report,,22,P1
Regular season,28.0,Sat,2022-04-02,18:00,Arouca,0.2,2–1,1.3,Gil Vicente FC,790.0,Estádio Municipal de Arouca,Fábio Veríssimo,Match Report,,22,P1
Regular season,28.0,Sat,2022-04-02,20:30,Famalicão,1.1,1–2,1.6,Boavista,4246.0,Estádio Municipal 22 de Junho,Rui Costa,Match Report,,22,P1
Regular season,28.0,Sun,2022-04-03,15:30,Marítimo,0.7,1–3,2.3,Tondela,2511.0,Estádio dos Barreiros,Manuel Mota,Match Report,,22,P1
Regular season,28.0,Sun,2022-04-03,18:00,Moreirense,0.8,0–1,1.7,Vitória,3486.0,P.D. Comendador Joaquim de Almeida Freit...,Gustavo Correia,Match Report,,22,P1
Regular season,28.0,Sun,2022-04-03,20:30,Sporting CP,2.5,2–0,0.1,Paços,28788.0,Estádio José Alvalade,Vitor Ferreira Fernandes,Match Report,,22,P1
Regular season,28.0,Mon,2022-04-04,20:15,Porto,2.4,3–0,0.4,Santa Clara,30250.0,Estádio Do Dragão,António Nobre,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,29.0,Fri,2022-04-08,20:15,Gil Vicente FC,1.5,1–2,2.1,Moreirense,2839.0,Estádio Cidade de Barcelos,Nuno Almeida,Match Report,,22,P1
Regular season,29.0,Sat,2022-04-09,15:30,Paços,1.2,2–0,0.7,Marítimo,2825.0,Estádio da Capital do Móvel,Hugo Coelho,Match Report,,22,P1
Regular season,29.0,Sat,2022-04-09,18:00,Benfica,3.4,3–1,1.3,B-SAD,34183.0,Estádio do Sport Lisboa e Benfica,Gustavo Correia,Match Report,,22,P1
Regular season,29.0,Sat,2022-04-09,18:00,Boavista,0.7,1–0,0.8,Arouca,10128.0,Estádio do Bessa Século XXI,Vitor Ferreira Fernandes,Match Report,,22,P1
Regular season,29.0,Sat,2022-04-09,20:30,Tondela,0.4,1–3,2.1,Sporting CP,4745.0,Estádio João Cardoso,Luís Godinho,Match Report,,22,P1
Regular season,29.0,Sun,2022-04-10,14:30,Santa Clara,1.0,2–0,0.9,Estoril,829.0,Estádio de São Miguel,Miguel Nogueira,Match Report,,22,P1
Regular season,29.0,Sun,2022-04-10,15:30,Portimonense,1.5,1–0,0.4,Famalicão,1244.0,Estádio do Portimonense SC,Manuel Mota,Match Report,,22,P1
Regular season,29.0,Sun,2022-04-10,18:00,Vitória,0.3,0–1,2.6,Porto,19232.0,Estádio Dom Afonso Henriques,João Pinheiro,Match Report,,22,P1
Regular season,29.0,Sun,2022-04-10,20:30,Vizela,1.4,0–1,0.6,Braga,3810.0,Estádio Do Vizela,António Nobre,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,30.0,Fri,2022-04-15,15:30,Arouca,2.3,1–1,1.1,Santa Clara,1453.0,Estádio Municipal de Arouca,Manuel Oliveira,Match Report,,22,P1
Regular season,30.0,Fri,2022-04-15,18:00,Famalicão,1.1,2–2,2.3,Gil Vicente FC,4563.0,Estádio Municipal 22 de Junho,André Narciso,Match Report,,22,P1
Regular season,30.0,Fri,2022-04-15,20:30,Vitória,1.7,4–0,0.4,Paços,14258.0,Estádio Dom Afonso Henriques,Hélder Malheiro,Match Report,,22,P1
Regular season,30.0,Sat,2022-04-16,15:30,Moreirense,1.9,2–0,0.5,Tondela,2640.0,P.D. Comendador Joaquim de Almeida Freit...,Artur Soares Dias,Match Report,,22,P1
Regular season,30.0,Sat,2022-04-16,18:00,Marítimo,1.8,4–0,0.2,Boavista,6875.0,Estádio dos Barreiros,Gustavo Correia,Match Report,,22,P1
Regular season,30.0,Sat,2022-04-16,18:00,B-SAD,0.7,1–0,0.8,Vizela,1384.0,Estádio Nacional,Nuno Almeida,Match Report,,22,P1
Regular season,30.0,Sat,2022-04-16,20:30,Porto,4.1,7–0,0.3,Portimonense,48109.0,Estádio Do Dragão,Tiago Martins,Match Report,,22,P1
Regular season,30.0,Sun,2022-04-17,20:30,Sporting CP,1.1,0–2,1.2,Benfica,40714.0,Estádio José Alvalade,Fábio Veríssimo,Match Report,,22,P1
Regular season,30.0,Mon,2022-04-18,20:30,Estoril,1.5,0–0,0.9,Braga,1246.0,Estádio António Coimbra da Mota,Rui Costa,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,31.0,Fri,2022-04-22,20:15,Vizela,2.0,2–1,1.2,Arouca,2795.0,Estádio Do Vizela,Artur Soares Dias,Match Report,,22,P1
Regular season,31.0,Sat,2022-04-23,15:30,Portimonense,1.2,1–0,0.9,Moreirense,990.0,Estádio do Portimonense SC,Fábio Veríssimo,Match Report,,22,P1
Regular season,31.0,Sat,2022-04-23,17:00,Santa Clara,1.5,2–2,1.0,Marítimo,1316.0,Estádio de São Miguel,André Narciso,Match Report,,22,P1
Regular season,31.0,Sat,2022-04-23,18:00,Benfica,1.7,0–0,0.3,Famalicão,37894.0,Estádio do Sport Lisboa e Benfica,António Nobre,Match Report,,22,P1
Regular season,31.0,Sat,2022-04-23,20:30,Gil Vicente FC,1.1,1–1,1.6,Paços,3355.0,Estádio Cidade de Barcelos,Rui Costa,Match Report,,22,P1
Regular season,31.0,Sun,2022-04-24,18:00,Estoril,1.1,2–2,2.3,B-SAD,1425.0,Estádio António Coimbra da Mota,Tiago Martins,Match Report,,22,P1
Regular season,31.0,Sun,2022-04-24,20:30,Tondela,1.1,1–1,0.5,Vitória,3880.0,Estádio João Cardoso,Gustavo Correia,Match Report,,22,P1
Regular season,31.0,Mon,2022-04-25,18:00,Braga,1.6,1–0,0.9,Porto,17665.0,Estádio Municipal de Braga,Hugo Miguel,Match Report,,22,P1
Regular season,31.0,Mon,2022-04-25,20:30,Boavista,0.5,0–3,1.9,Sporting CP,7434.0,Estádio do Bessa Século XXI,Manuel Mota,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,32.0,Fri,2022-04-29,20:15,Famalicão,3.8,3–1,0.7,Estoril,4183.0,Estádio Municipal 22 de Junho,Manuel Oliveira,Match Report,,22,P1
Regular season,32.0,Sat,2022-04-30,15:00,Arouca,1.0,1–0,0.4,Portimonense,1791.0,Estádio Municipal de Arouca,Luís Godinho,Match Report,,22,P1
Regular season,32.0,Sat,2022-04-30,17:00,Marítimo,0.5,0–1,1.3,Benfica,9102.0,Estádio dos Barreiros,Hélder Malheiro,Match Report,,22,P1
Regular season,32.0,Sat,2022-04-30,19:00,Porto,2.1,4–2,0.1,Vizela,46830.0,Estádio Do Dragão,Manuel Mota,Match Report,,22,P1
Regular season,32.0,Sat,2022-04-30,21:00,B-SAD,0.7,0–1,1.8,Braga,1834.0,Estádio Nacional,André Narciso,Match Report,,22,P1
Regular season,32.0,Sun,2022-05-01,15:30,Vitória,0.5,1–1,1.0,Santa Clara,13368.0,Estádio Dom Afonso Henriques,Hugo Silva,Match Report,,22,P1
Regular season,32.0,Sun,2022-05-01,18:00,Moreirense,1.5,1–2,0.9,Boavista,2681.0,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,Match Report,,22,P1
Regular season,32.0,Sun,2022-05-01,20:30,Sporting CP,3.5,4–1,0.4,Gil Vicente FC,25425.0,Estádio José Alvalade,Miguel Nogueira,Match Report,,22,P1
Regular season,32.0,Mon,2022-05-02,20:15,Paços,2.2,1–1,1.5,Tondela,2394.0,Estádio da Capital do Móvel,Fábio Veríssimo,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,33.0,Fri,2022-05-06,20:15,Boavista,1.3,1–1,0.6,Vitória,13512.0,Estádio do Bessa Século XXI,Nuno Almeida,Match Report,,22,P1
Regular season,33.0,Sat,2022-05-07,15:30,Estoril,0.2,1–0,2.0,Moreirense,1244.0,Estádio António Coimbra da Mota,Manuel Mota,Match Report,,22,P1
Regular season,33.0,Sat,2022-05-07,18:00,Benfica,0.3,0–1,1.3,Porto,42256.0,Estádio do Sport Lisboa e Benfica,Luís Godinho,Match Report,,22,P1
Regular season,33.0,Sat,2022-05-07,20:30,Portimonense,0.8,2–3,3.3,Sporting CP,3903.0,Estádio do Portimonense SC,Rui Costa,Match Report,,22,P1
Regular season,33.0,Sun,2022-05-08,15:30,Vizela,0.9,1–1,0.6,Marítimo,4519.0,Estádio Do Vizela,Cláudio Ruivo Pereira,Match Report,,22,P1
Regular season,33.0,Sun,2022-05-08,15:30,Gil Vicente FC,1.3,3–0,0.2,Tondela,10185.0,Estádio Cidade de Barcelos,Hugo Miguel,Match Report,,22,P1
Regular season,33.0,Sun,2022-05-08,18:00,Braga,1.0,1–0,1.0,Arouca,16237.0,Estádio Municipal de Braga,Tiago Martins,Match Report,,22,P1
Regular season,33.0,Sun,2022-05-08,19:30,Santa Clara,2.9,2–0,0.2,Paços,1777.0,Estádio de São Miguel,David Silva,Match Report,,22,P1
Regular season,33.0,Mon,2022-05-09,20:15,B-SAD,2.5,2–3,2.0,Famalicão,1173.0,Estádio Nacional,Hélder Malheiro,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Regular season,34.0,Fri,2022-05-13,20:15,Paços,0.8,0–2,2.2,Benfica,5635.0,Estádio da Capital do Móvel,Hugo Coelho,Match Report,,22,P1
Regular season,34.0,Sat,2022-05-14,15:30,Arouca,1.3,0–0,0.6,B-SAD,2190.0,Estádio Municipal de Arouca,Rui Costa,Match Report,,22,P1
Regular season,34.0,Sat,2022-05-14,15:30,Moreirense,1.7,4–1,0.2,Vizela,2957.0,P.D. Comendador Joaquim de Almeida Freit...,Nuno Almeida,Match Report,,22,P1
Regular season,34.0,Sat,2022-05-14,15:30,Tondela,1.3,2–2,1.5,Boavista,4113.0,Estádio João Cardoso,Artur Soares Dias,Match Report,,22,P1
Regular season,34.0,Sat,2022-05-14,18:00,Porto,1.6,2–0,0.7,Estoril,47512.0,Estádio Do Dragão,António Nobre,Match Report,,22,P1
Regular season,34.0,Sat,2022-05-14,18:00,Marítimo,1.5,0–1,1.3,Portimonense,4124.0,Estádio dos Barreiros,Vitor Ferreira Fernandes,Match Report,,22,P1
Regular season,34.0,Sat,2022-05-14,20:30,Sporting CP,1.5,4–0,0.9,Santa Clara,28942.0,Estádio José Alvalade,Hugo Miguel,Match Report,,22,P1
Regular season,34.0,Sun,2022-05-15,18:00,Famalicão,2.7,3–2,0.8,Braga,4739.0,Estádio Municipal 22 de Junho,Manuel Mota,Match Report,,22,P1
Regular season,34.0,Sun,2022-05-15,20:30,Vitória,2.6,5–0,0.8,Gil Vicente FC,,Estádio Dom Afonso Henriques,André Narciso,Match Report,,22,P1
,,,,,,,,,,,,,,,22,P1
Portuguese 1/2 Relegation/Promotion Play-off,,Sat,2022-05-21,20:00,Chaves,,2–0,,Moreirense,4416.0,Estádio Municipal Eng. Manuel Branco Tei...,Hugo Miguel,Match Report,Leg 1 of 2,22,P1
Portuguese 1/2 Relegation/Promotion Play-off,,Sun,2022-05-29,19:30,Moreirense,,1–0,,Chaves,4051.0,P.D. Comendador Joaquim de Almeida Freit...,António Nobre,Match Report,Leg 2 of 2; Chaves won,22,P1
