Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,season,Div
Regular season,5.0,Tue,2018-09-25,20:30,Bayern Munich,1.6,1–1,1.4,Augsburg,75000.0,Allianz Arena,Sören Storks,Match Report,,19,D1
Regular season,5.0,Tue,2018-09-25,20:30,Freiburg,1.4,1–0,1.1,Schalke 04,24000.0,Schwarzwald-Stadion,Frank Willenborg,Match Report,,19,D1
Regular season,5.0,Tue,2018-09-25,20:30,Hannover 96,2.2,1–3,1.9,Hoffenheim,33500.0,HDI-Arena,Christian Dingert,Match Report,,19,D1
Regular season,5.0,Wed,2018-09-26,18:30,Düsseldorf,1.9,1–2,1.2,Leverkusen,40046.0,Merkur Spielarena,Manuel Gräfe,Match Report,,19,D1
Regular season,5.0,Wed,2018-09-26,20:30,M'Gladbach,1.6,3–1,1.0,Eint Frankfurt,41257.0,Stadion im Borussia-Park,Sven Jablonski,Match Report,,19,D1
Regular season,5.0,Wed,2018-09-26,20:30,RB Leipzig,2.7,2–0,0.7,Stuttgart,32187.0,Red Bull Arena,Robert Schröder,Match Report,,19,D1
Regular season,5.0,Wed,2018-09-26,20:30,Dortmund,1.9,7–0,0.2,Nürnberg,75700.0,Signal Iduna Park,Patrick Ittrich,Match Report,,19,D1
Regular season,5.0,Wed,2018-09-26,20:30,Mainz 05,0.5,0–0,1.3,Wolfsburg,19205.0,Opel Arena,Tobias Stieler,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,6.0,Fri,2018-09-28,20:30,Hertha BSC,1.4,2–0,2.4,Bayern Munich,74669.0,Olympiastadion Berlin,Marco Fritz,Match Report,,19,D1
Regular season,6.0,Sat,2018-09-29,15:30,Hoffenheim,1.8,1–2,1.5,RB Leipzig,28115.0,PreZero Arena,Deniz Aytekin,Match Report,,19,D1
Regular season,6.0,Sat,2018-09-29,15:30,Wolfsburg,1.2,2–2,0.9,M'Gladbach,24100.0,Volkswagen Arena,Felix Zwayer,Match Report,,19,D1
Regular season,6.0,Sat,2018-09-29,15:30,Schalke 04,1.5,1–0,0.8,Mainz 05,61810.0,Veltins-Arena,Benjamin Cortus,Match Report,,19,D1
Regular season,6.0,Sat,2018-09-29,15:30,Stuttgart,2.5,2–1,1.0,Werder Bremen,58569.0,Mercedes-Benz Arena,Tobias Welz,Match Report,,19,D1
Regular season,6.0,Sat,2018-09-29,15:30,Nürnberg,2.2,3–0,1.1,Düsseldorf,36102.0,Max-Morlock-Stadion,Harm Osmers,Match Report,,19,D1
Regular season,6.0,Sat,2018-09-29,18:30,Leverkusen,0.9,2–4,2.7,Dortmund,30210.0,BayArena,Felix Brych,Match Report,,19,D1
Regular season,6.0,Sun,2018-09-30,15:30,Eint Frankfurt,2.2,4–1,0.5,Hannover 96,46300.0,Commerzbank-Arena,Robert Hartmann,Match Report,,19,D1
Regular season,6.0,Sun,2018-09-30,18:00,Augsburg,3.6,4–1,1.9,Freiburg,26488.0,WWK Arena,Robert Kampka,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,7.0,Fri,2018-10-05,20:30,Werder Bremen,1.1,2–0,0.6,Wolfsburg,42100.0,Weserstadion,Martin Petersen,Match Report,,19,D1
Regular season,7.0,Sat,2018-10-06,15:30,Mainz 05,1.6,0–0,1.0,Hertha BSC,22405.0,Opel Arena,Daniel Schlager,Match Report,,19,D1
Regular season,7.0,Sat,2018-10-06,15:30,Hannover 96,1.7,3–1,0.8,Stuttgart,40800.0,HDI-Arena,Sascha Stegemann,Match Report,,19,D1
Regular season,7.0,Sat,2018-10-06,15:30,Dortmund,2.1,4–3,2.5,Augsburg,81365.0,Signal Iduna Park,Markus Schmidt,Match Report,,19,D1
Regular season,7.0,Sat,2018-10-06,15:30,Düsseldorf,0.7,0–2,1.9,Schalke 04,52000.0,Merkur Spielarena,Sven Jablonski,Match Report,,19,D1
Regular season,7.0,Sat,2018-10-06,18:30,Bayern Munich,0.9,0–3,0.4,M'Gladbach,75000.0,Allianz Arena,Frank Willenborg,Match Report,,19,D1
Regular season,7.0,Sun,2018-10-07,13:30,Freiburg,0.5,0–0,0.7,Leverkusen,23800.0,Schwarzwald-Stadion,Bastian Dankert,Match Report,,19,D1
Regular season,7.0,Sun,2018-10-07,15:30,Hoffenheim,2.7,1–2,0.9,Eint Frankfurt,29785.0,PreZero Arena,Daniel Siebert,Match Report,,19,D1
Regular season,7.0,Sun,2018-10-07,18:00,RB Leipzig,2.9,6–0,0.3,Nürnberg,37389.0,Red Bull Arena,Tobias Stieler,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,8.0,Fri,2018-10-19,20:30,Eint Frankfurt,3.4,7–1,0.7,Düsseldorf,51000.0,Commerzbank-Arena,Deniz Aytekin,Match Report,,19,D1
Regular season,8.0,Sat,2018-10-20,15:30,Wolfsburg,0.9,1–3,2.6,Bayern Munich,30000.0,Volkswagen Arena,Guido Winkmann,Match Report,,19,D1
Regular season,8.0,Sat,2018-10-20,15:30,Stuttgart,1.0,0–4,0.9,Dortmund,59000.0,Mercedes-Benz Arena,Manuel Gräfe,Match Report,,19,D1
Regular season,8.0,Sat,2018-10-20,15:30,Leverkusen,2.3,2–2,0.9,Hannover 96,26435.0,BayArena,Patrick Ittrich,Match Report,,19,D1
Regular season,8.0,Sat,2018-10-20,15:30,Augsburg,0.3,0–0,1.1,RB Leipzig,28703.0,WWK Arena,Tobias Welz,Match Report,,19,D1
Regular season,8.0,Sat,2018-10-20,15:30,Nürnberg,1.1,1–3,2.5,Hoffenheim,36472.0,Max-Morlock-Stadion,Felix Zwayer,Match Report,,19,D1
Regular season,8.0,Sat,2018-10-20,18:30,Schalke 04,1.2,0–2,0.4,Werder Bremen,62271.0,Veltins-Arena,Christian Dingert,Match Report,,19,D1
Regular season,8.0,Sun,2018-10-21,15:30,Hertha BSC,0.9,1–1,0.5,Freiburg,53716.0,Olympiastadion Berlin,Benjamin Cortus,Match Report,,19,D1
Regular season,8.0,Sun,2018-10-21,18:00,M'Gladbach,2.7,4–0,0.9,Mainz 05,51123.0,Stadion im Borussia-Park,Sören Storks,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,9.0,Fri,2018-10-26,20:30,Freiburg,1.4,3–1,1.2,M'Gladbach,24000.0,Schwarzwald-Stadion,Robert Hartmann,Match Report,,19,D1
Regular season,9.0,Sat,2018-10-27,15:30,Mainz 05,0.6,1–2,2.2,Bayern Munich,33305.0,Opel Arena,Harm Osmers,Match Report,,19,D1
Regular season,9.0,Sat,2018-10-27,15:30,Dortmund,3.6,2–2,2.4,Hertha BSC,81000.0,Signal Iduna Park,Sascha Stegemann,Match Report,,19,D1
Regular season,9.0,Sat,2018-10-27,15:30,Düsseldorf,0.3,0–3,1.7,Wolfsburg,38043.0,Merkur Spielarena,Daniel Schlager,Match Report,,19,D1
Regular season,9.0,Sat,2018-10-27,15:30,Hannover 96,0.8,1–2,1.7,Augsburg,37600.0,HDI-Arena,Robert Kampka,Match Report,,19,D1
Regular season,9.0,Sat,2018-10-27,18:30,Hoffenheim,2.8,4–0,0.3,Stuttgart,30150.0,PreZero Arena,Frank Willenborg,Match Report,,19,D1
Regular season,9.0,Sun,2018-10-28,13:30,Nürnberg,0.9,1–1,1.1,Eint Frankfurt,42154.0,Max-Morlock-Stadion,Robert Schröder,Match Report,,19,D1
Regular season,9.0,Sun,2018-10-28,15:30,RB Leipzig,0.8,0–0,0.5,Schalke 04,41939.0,Red Bull Arena,Felix Brych,Match Report,,19,D1
Regular season,9.0,Sun,2018-10-28,18:00,Werder Bremen,1.6,2–6,4.0,Leverkusen,40400.0,Weserstadion,Marco Fritz,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,10.0,Fri,2018-11-02,20:30,Stuttgart,1.0,0–3,2.7,Eint Frankfurt,58016.0,Mercedes-Benz Arena,Sven Jablonski,Match Report,,19,D1
Regular season,10.0,Sat,2018-11-03,15:30,Augsburg,2.1,2–2,1.3,Nürnberg,30660.0,WWK Arena,Patrick Ittrich,Match Report,,19,D1
Regular season,10.0,Sat,2018-11-03,15:30,Wolfsburg,0.5,0–1,1.2,Dortmund,30000.0,Volkswagen Arena,Daniel Siebert,Match Report,,19,D1
Regular season,10.0,Sat,2018-11-03,15:30,Bayern Munich,1.7,1–1,0.6,Freiburg,75000.0,Allianz Arena,Felix Zwayer,Match Report,,19,D1
Regular season,10.0,Sat,2018-11-03,15:30,Leverkusen,2.4,1–4,1.8,Hoffenheim,27589.0,BayArena,Tobias Stieler,Match Report,,19,D1
Regular season,10.0,Sat,2018-11-03,15:30,Schalke 04,2.9,3–1,1.3,Hannover 96,61959.0,Veltins-Arena,Markus Schmidt,Match Report,,19,D1
Regular season,10.0,Sat,2018-11-03,18:30,Hertha BSC,1.6,0–3,4.0,RB Leipzig,50382.0,Olympiastadion Berlin,Deniz Aytekin,Match Report,,19,D1
Regular season,10.0,Sun,2018-11-04,15:30,M'Gladbach,3.0,3–0,0.8,Düsseldorf,54022.0,Stadion im Borussia-Park,Felix Brych,Match Report,,19,D1
Regular season,10.0,Sun,2018-11-04,18:00,Mainz 05,1.0,2–1,1.5,Werder Bremen,25105.0,Opel Arena,Guido Winkmann,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,11.0,Fri,2018-11-09,20:30,Hannover 96,2.3,2–1,2.6,Wolfsburg,35800.0,HDI-Arena,Marco Fritz,Match Report,,19,D1
Regular season,11.0,Sat,2018-11-10,15:30,Werder Bremen,1.4,1–3,2.7,M'Gladbach,42100.0,Weserstadion,Sören Storks,Match Report,,19,D1
Regular season,11.0,Sat,2018-11-10,15:30,Freiburg,1.9,1–3,0.8,Mainz 05,24000.0,Schwarzwald-Stadion,Sascha Stegemann,Match Report,,19,D1
Regular season,11.0,Sat,2018-11-10,15:30,Hoffenheim,1.9,2–1,1.4,Augsburg,27009.0,PreZero Arena,Robert Schröder,Match Report,,19,D1
Regular season,11.0,Sat,2018-11-10,15:30,Düsseldorf,2.8,4–1,1.0,Hertha BSC,38743.0,Merkur Spielarena,Robert Hartmann,Match Report,,19,D1
Regular season,11.0,Sat,2018-11-10,15:30,Nürnberg,0.6,0–2,1.5,Stuttgart,50000.0,Max-Morlock-Stadion,Christian Dingert,Match Report,,19,D1
Regular season,11.0,Sat,2018-11-10,18:30,Dortmund,2.7,3–2,1.9,Bayern Munich,81365.0,Signal Iduna Park,Manuel Gräfe,Match Report,,19,D1
Regular season,11.0,Sun,2018-11-11,15:30,RB Leipzig,2.5,3–0,0.6,Leverkusen,36155.0,Red Bull Arena,Martin Petersen,Match Report,,19,D1
Regular season,11.0,Sun,2018-11-11,18:00,Eint Frankfurt,2.2,3–0,0.8,Schalke 04,50700.0,Commerzbank-Arena,Benjamin Cortus,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,12.0,Fri,2018-11-23,20:30,Leverkusen,2.3,2–0,0.5,Stuttgart,24632.0,BayArena,Robert Schröder,Match Report,,19,D1
Regular season,12.0,Sat,2018-11-24,15:30,Mainz 05,1.2,1–2,1.0,Dortmund,33305.0,Opel Arena,Deniz Aytekin,Match Report,,19,D1
Regular season,12.0,Sat,2018-11-24,15:30,Augsburg,1.6,1–3,3.2,Eint Frankfurt,30660.0,WWK Arena,Felix Zwayer,Match Report,,19,D1
Regular season,12.0,Sat,2018-11-24,15:30,Wolfsburg,1.4,1–0,0.5,RB Leipzig,22832.0,Volkswagen Arena,Tobias Stieler,Match Report,,19,D1
Regular season,12.0,Sat,2018-11-24,15:30,Bayern Munich,2.2,3–3,1.3,Düsseldorf,75000.0,Allianz Arena,Sven Jablonski,Match Report,,19,D1
Regular season,12.0,Sat,2018-11-24,15:30,Hertha BSC,3.1,3–3,1.3,Hoffenheim,44508.0,Olympiastadion Berlin,Tobias Welz,Match Report,,19,D1
Regular season,12.0,Sat,2018-11-24,18:30,Schalke 04,2.5,5–2,2.3,Nürnberg,62271.0,Veltins-Arena,Guido Winkmann,Match Report,,19,D1
Regular season,12.0,Sun,2018-11-25,15:30,Freiburg,3.1,1–1,1.8,Werder Bremen,24000.0,Schwarzwald-Stadion,Bastian Dankert,Match Report,,19,D1
Regular season,12.0,Sun,2018-11-25,18:00,M'Gladbach,1.5,4–1,0.6,Hannover 96,48692.0,Stadion im Borussia-Park,Daniel Siebert,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,13.0,Fri,2018-11-30,20:30,Düsseldorf,0.9,0–1,1.2,Mainz 05,37091.0,Merkur Spielarena,Manuel Gräfe,Match Report,,19,D1
Regular season,13.0,Sat,2018-12-01,15:30,Hannover 96,1.0,0–2,2.2,Hertha BSC,35800.0,HDI-Arena,Felix Brych,Match Report,,19,D1
Regular season,13.0,Sat,2018-12-01,15:30,Werder Bremen,0.6,1–2,3.3,Bayern Munich,42100.0,Weserstadion,Christian Dingert,Match Report,,19,D1
Regular season,13.0,Sat,2018-12-01,15:30,Stuttgart,0.9,1–0,1.7,Augsburg,52739.0,Mercedes-Benz Arena,Harm Osmers,Match Report,,19,D1
Regular season,13.0,Sat,2018-12-01,15:30,Dortmund,2.7,2–0,0.2,Freiburg,81365.0,Signal Iduna Park,Frank Willenborg,Match Report,,19,D1
Regular season,13.0,Sat,2018-12-01,18:30,Hoffenheim,2.1,1–1,2.2,Schalke 04,30000.0,PreZero Arena,Robert Kampka,Match Report,,19,D1
Regular season,13.0,Sun,2018-12-02,15:30,RB Leipzig,2.1,2–0,0.6,M'Gladbach,41939.0,Red Bull Arena,Markus Schmidt,Match Report,,19,D1
Regular season,13.0,Sun,2018-12-02,18:00,Eint Frankfurt,1.4,1–2,1.5,Wolfsburg,48000.0,Commerzbank-Arena,Sascha Stegemann,Match Report,,19,D1
Regular season,13.0,Mon,2018-12-03,20:30,Nürnberg,0.8,1–1,1.2,Leverkusen,32238.0,Max-Morlock-Stadion,Bibiana Steinhaus,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,14.0,Fri,2018-12-07,20:30,Werder Bremen,2.3,3–1,1.4,Düsseldorf,41500.0,Weserstadion,Marco Fritz,Match Report,,19,D1
Regular season,14.0,Sat,2018-12-08,15:30,Wolfsburg,0.5,2–2,1.7,Hoffenheim,20602.0,Volkswagen Arena,Felix Zwayer,Match Report,,19,D1
Regular season,14.0,Sat,2018-12-08,15:30,Schalke 04,1.3,1–2,0.7,Dortmund,61767.0,Veltins-Arena,Daniel Siebert,Match Report,,19,D1
Regular season,14.0,Sat,2018-12-08,15:30,Bayern Munich,2.4,3–0,0.2,Nürnberg,75000.0,Allianz Arena,Tobias Stieler,Match Report,,19,D1
Regular season,14.0,Sat,2018-12-08,15:30,Freiburg,2.1,3–0,1.4,RB Leipzig,23800.0,Schwarzwald-Stadion,Tobias Welz,Match Report,,19,D1
Regular season,14.0,Sat,2018-12-08,15:30,Leverkusen,1.6,1–0,0.8,Augsburg,25558.0,BayArena,Bastian Dankert,Match Report,,19,D1
Regular season,14.0,Sat,2018-12-08,18:30,Hertha BSC,0.3,1–0,1.3,Eint Frankfurt,42578.0,Olympiastadion Berlin,Daniel Schlager,Match Report,,19,D1
Regular season,14.0,Sun,2018-12-09,15:30,Mainz 05,3.3,1–1,2.3,Hannover 96,23305.0,Opel Arena,Robert Hartmann,Match Report,,19,D1
Regular season,14.0,Sun,2018-12-09,18:00,M'Gladbach,2.3,3–0,0.8,Stuttgart,48590.0,Stadion im Borussia-Park,Deniz Aytekin,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,15.0,Fri,2018-12-14,20:30,Nürnberg,0.7,0–2,0.7,Wolfsburg,29604.0,Max-Morlock-Stadion,Sven Jablonski,Match Report,,19,D1
Regular season,15.0,Sat,2018-12-15,15:30,Hannover 96,0.4,0–4,3.6,Bayern Munich,49000.0,HDI-Arena,Sören Storks,Match Report,,19,D1
Regular season,15.0,Sat,2018-12-15,15:30,Hoffenheim,3.8,0–0,0.4,M'Gladbach,30150.0,PreZero Arena,Benjamin Cortus,Match Report,,19,D1
Regular season,15.0,Sat,2018-12-15,15:30,Düsseldorf,2.1,2–0,0.8,Freiburg,39301.0,Merkur Spielarena,Harm Osmers,Match Report,,19,D1
Regular season,15.0,Sat,2018-12-15,15:30,Augsburg,1.8,1–1,0.7,Schalke 04,27233.0,WWK Arena,Manuel Gräfe,Match Report,,19,D1
Regular season,15.0,Sat,2018-12-15,15:30,Stuttgart,1.5,2–1,1.4,Hertha BSC,47680.0,Mercedes-Benz Arena,Sascha Stegemann,Match Report,,19,D1
Regular season,15.0,Sat,2018-12-15,18:30,Dortmund,2.9,2–1,0.6,Werder Bremen,81365.0,Signal Iduna Park,Guido Winkmann,Match Report,,19,D1
Regular season,15.0,Sun,2018-12-16,15:30,RB Leipzig,3.8,4–1,1.1,Mainz 05,30136.0,Red Bull Arena,Martin Petersen,Match Report,,19,D1
Regular season,15.0,Sun,2018-12-16,18:00,Eint Frankfurt,3.1,2–1,0.8,Leverkusen,46500.0,Commerzbank-Arena,Felix Brych,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,16.0,Tue,2018-12-18,18:30,M'Gladbach,3.3,2–0,1.1,Nürnberg,42323.0,Stadion im Borussia-Park,Robert Schröder,Match Report,,19,D1
Regular season,16.0,Tue,2018-12-18,20:30,Düsseldorf,1.2,2–1,1.2,Dortmund,52000.0,Merkur Spielarena,Tobias Welz,Match Report,,19,D1
Regular season,16.0,Tue,2018-12-18,20:30,Wolfsburg,1.6,2–0,0.5,Stuttgart,21780.0,Volkswagen Arena,Robert Hartmann,Match Report,,19,D1
Regular season,16.0,Tue,2018-12-18,20:30,Hertha BSC,1.5,2–2,0.8,Augsburg,27939.0,Olympiastadion Berlin,Frank Willenborg,Match Report,,19,D1
Regular season,16.0,Wed,2018-12-19,18:30,Schalke 04,1.7,1–2,0.4,Leverkusen,61548.0,Veltins-Arena,Deniz Aytekin,Match Report,,19,D1
Regular season,16.0,Wed,2018-12-19,20:30,Mainz 05,1.7,2–2,1.1,Eint Frankfurt,30805.0,Opel Arena,Daniel Siebert,Match Report,,19,D1
Regular season,16.0,Wed,2018-12-19,20:30,Freiburg,1.6,1–1,2.1,Hannover 96,23500.0,Schwarzwald-Stadion,Christian Dingert,Match Report,,19,D1
Regular season,16.0,Wed,2018-12-19,20:30,Werder Bremen,2.4,1–1,1.9,Hoffenheim,40003.0,Weserstadion,Markus Schmidt,Match Report,,19,D1
Regular season,16.0,Wed,2018-12-19,20:30,Bayern Munich,2.0,1–0,0.4,RB Leipzig,75000.0,Allianz Arena,Marco Fritz,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,17.0,Fri,2018-12-21,20:30,Dortmund,1.9,2–1,0.8,M'Gladbach,81365.0,Signal Iduna Park,Felix Zwayer,Match Report,,19,D1
Regular season,17.0,Sat,2018-12-22,15:30,Hannover 96,0.8,0–1,1.1,Düsseldorf,34200.0,HDI-Arena,Bastian Dankert,Match Report,,19,D1
Regular season,17.0,Sat,2018-12-22,15:30,Nürnberg,1.1,0–1,0.3,Freiburg,36190.0,Max-Morlock-Stadion,Robert Kampka,Match Report,,19,D1
Regular season,17.0,Sat,2018-12-22,15:30,Stuttgart,1.2,1–3,2.3,Schalke 04,54022.0,Mercedes-Benz Arena,Felix Brych,Match Report,,19,D1
Regular season,17.0,Sat,2018-12-22,15:30,Leverkusen,1.6,3–1,1.3,Hertha BSC,27647.0,BayArena,Tobias Stieler,Match Report,,19,D1
Regular season,17.0,Sat,2018-12-22,15:30,RB Leipzig,1.3,3–2,2.3,Werder Bremen,40455.0,Red Bull Arena,Bibiana Steinhaus,Match Report,,19,D1
Regular season,17.0,Sat,2018-12-22,18:30,Eint Frankfurt,1.1,0–3,1.6,Bayern Munich,51500.0,Commerzbank-Arena,Manuel Gräfe,Match Report,,19,D1
Regular season,17.0,Sun,2018-12-23,15:30,Augsburg,0.5,2–3,2.1,Wolfsburg,28152.0,WWK Arena,Sören Storks,Match Report,,19,D1
Regular season,17.0,Sun,2018-12-23,18:00,Hoffenheim,2.4,1–1,1.1,Mainz 05,28216.0,PreZero Arena,Sascha Stegemann,Match Report,,19,D1
,,,,,,,,,,,,,,,19,D1
Regular season,18.0,Fri,2019-01-18,20:30,Hoffenheim,1.2,1–3,3.1,Bayern Munich,30150.0,PreZero Arena,Tobias Welz,Match Report,,19,D1
Regular season,18.0,Sat,2019-01-19,15:30,Hannover 96,0.7,0–1,2.0,Werder Bremen,44300.0,HDI-Arena,Marco Fritz,Match Report,,19,D1
Regular season,18.0,Sat,2019-01-19,15:30,Eint Frankfurt,2.5,3–1,1.9,Freiburg,49200.0,Commerzbank-Arena,Sven Jablonski,Match Report,,19,D1
Regular season,18.0,Sat,2019-01-19,15:30,Augsburg,0.7,1–2,1.1,Düsseldorf,27568.0,WWK Arena,Christian Dingert,Match Report,,19,D1
Regular season,18.0,Sat,2019-01-19,15:30,Leverkusen,1.4,0–1,0.5,M'Gladbach,29628.0,BayArena,Daniel Siebert,Match Report,,19,D1
